i,entry_t,state,runner,fri_day_ret,sat_day_ret,sun_pre16_ret,sell_pnl,buy_pnl,sell_reason,buy_reason
0,2023-12-03 09:00:00+00:00,F+|S-|U+,False,0.03024057538365099,-0.0016009280742459442,0.01718657608597418,-7.699536725601946,11.699536725601895,SL,TP
1,2023-12-10 09:00:00+00:00,F+|S+|U-,False,0.0030106838095673716,0.00477845748199246,-0.0057273092542692305,11.943680114806734,-7.943680114806728,TP,SL
2,2023-12-17 09:00:00+00:00,F-|S+|U-,False,-0.018298981172825024,0.01908246350299514,-0.016373939671254112,11.865836000367446,-7.79989252980772,TP,SL
3,2023-12-24 09:00:00+00:00,F-|S+|U-,False,-0.002884712169321846,0.005295144664361873,-0.003608114492022585,11.848751643487457,-7.848751643487453,TP,SL
4,2023-12-31 09:00:00+00:00,F-|S+|U+,False,-0.01185689852706262,0.010408805106314034,0.0017648403278973657,-1.6366953095032644,0.13669530950326436,TIMEOUT,TIMEOUT
5,2024-01-07 09:00:00+00:00,F-|S+|U+,False,-0.015765227232875767,0.014914115425906038,0.003294168068682879,6.7436570097704935,-7.799894228584419,TIMEOUT,SL
6,2024-01-14 09:00:00+00:00,F-|S-|U+,False,-0.051626916894739194,-0.01745485694392268,0.0023287201829409465,11.75000000000001,-7.750000000000006,TP,SL
7,2024-01-21 09:00:00+00:00,F-|S+|U+,False,-0.0368332860592222,0.028662215468984398,0.002321564325375114,3.503422796562018,-5.003422796562018,TIMEOUT,TIMEOUT
8,2024-01-28 09:00:00+00:00,F+|S-|U+,False,0.05653148614609571,-0.003697761078382711,0.01641333167421255,2.345059823143878,-7.799728429766137,TIMEOUT,SL
9,2024-02-04 09:00:00+00:00,F+|S-|U-,True,0.01293563373114237,-0.0027573593248984007,-0.0067975409988300095,3.3890422518091947,-7.800169582250319,TIMEOUT,SL
10,2024-02-11 09:00:00+00:00,F+|S-|U+,False,0.049048729048729145,-0.00031743075777068697,0.018821153528622236,-7.649805624526015,-0.6735838432529251,SL,TIMEOUT
11,2024-02-18 09:00:00+00:00,F-|S-|U+,False,-0.004378978608020279,-0.02084841826670991,0.016427753193358985,-4.115703573975951,2.6157035739759515,TIMEOUT,TIMEOUT
12,2024-02-25 09:00:00+00:00,F-|S+|U+,False,-0.008256424791405426,0.0031104351281463494,0.007583178846716665,1.1471846780681167,-2.6471846780681165,TIMEOUT,TIMEOUT
13,2024-03-03 09:00:00+00:00,F-|S+|U-,False,-0.011977106277134886,0.007202797202797262,-0.00436924477943057,-7.750000000000006,11.5250264538948,SL,TP
14,2024-03-10 09:00:00+00:00,F+|S+|U+,False,0.007341644759986332,0.00436610441222629,0.023102992957746427,12.19609973468022,-7.750000000000006,TP,SL
15,2024-03-17 09:00:00+00:00,F-|S+|U-,False,-0.04841903321570595,0.00413807514756237,-0.024564925881689126,-7.750000000000006,11.623159398903487,SL,TP
16,2024-03-24 09:00:00+00:00,F-|S+|U-,False,-0.052840864040356705,0.03767374273439472,-0.0061174601048445965,-7.670065131609785,11.670065131609734,SL,TP
17,2024-03-31 09:00:00+00:00,F-|S+|U+,False,-0.02134161423961589,0.014455684063363172,0.0014521619416829612,-7.750000000000006,3.074393716200874,SL,TIMEOUT
18,2024-04-07 09:00:00+00:00,F+|S+|U+,False,0.0022847753427162054,0.002623930303230937,0.020088125900853848,1.062683115989905,-2.562683115989905,TIMEOUT,TIMEOUT
19,2024-04-14 09:00:00+00:00,F-|S-|U-,True,-0.016806542776398037,-0.02081745530562029,-0.04356528120621794,11.799729740203384,-7.750000000000006,TP,SL
20,2024-04-21 09:00:00+00:00,F+|S+|U+,False,0.007653543307086563,0.011297783890225954,0.0028759567849243606,0.2634379647475298,-1.7634379647475298,TIMEOUT,TIMEOUT
21,2024-04-28 09:00:00+00:00,F-|S-|U+,False,-0.011841320712528858,-0.014553968478448698,0.015387608271357767,7.123449824019988,-7.76387303930576,TIMEOUT,SL
22,2024-05-05 09:00:00+00:00,F+|S+|U-,False,0.04510825710469035,0.03266499162207359,-0.00038012123039909973,-7.750000000000006,0.3932172327371984,SL,TIMEOUT
23,2024-05-12 09:00:00+00:00,F-|S+|U-,False,-0.012850888613233025,0.0020036796930422707,-0.0020225637671680285,-0.5940303459258807,-0.9059696540741193,TIMEOUT,TIMEOUT
24,2024-05-19 09:00:00+00:00,F+|S-|U+,False,0.027087152371565226,-0.0006233323617120812,0.004001088894473037,2.9387547704702888,-7.773802017528762,TIMEOUT,SL
25,2024-05-26 09:00:00+00:00,F+|S+|U+,False,0.00797242513509655,0.008124280883451851,0.003286172551612898,-0.28066817668684374,-7.799770461519844,TIMEOUT,SL
26,2024-06-02 09:00:00+00:00,F-|S+|U+,False,-0.021553129074315502,0.0074060854822879385,0.0007381163271331648,-7.6496932433887705,4.095120217023523,SL,TIMEOUT
27,2024-06-09 09:00:00+00:00,F-|S-|U-,True,-0.0007932079980162987,-0.02104586351350024,-0.0006294227027151544,-3.299061684802147,1.799061684802147,TIMEOUT,TIMEOUT
28,2024-06-16 09:00:00+00:00,F-|S+|U+,False,-0.025343441249974008,0.013627688546737238,0.0012980556365687068,-1.121749710994776,-0.378250289005224,TIMEOUT,TIMEOUT
29,2024-06-23 09:00:00+00:00,F-|S+|U+,False,-0.018830196765843632,0.010258867894881618,0.0010000715447759934,11.773275414335378,-7.773275414335375,TP,SL
30,2024-06-30 09:00:00+00:00,F-|S+|U+,False,-0.012547588292591172,0.001347516450040942,0.008875739644970349,-7.6998603587942345,11.648872959808633,SL,TP
31,2024-07-07 09:00:00+00:00,F-|S+|U-,False,-0.03196862497512376,0.024903854674346526,-0.0035517774450026796,11.799289801074897,-7.750000000000062,TP,SL
32,2024-07-14 09:00:00+00:00,F+|S+|U+,False,0.008179664517472762,0.008677943459953319,0.02688163784967368,-7.708370066496263,11.685192278340224,SL,TP
33,2024-07-21 09:00:00+00:00,F+|S+|U-,False,0.03906960579727392,0.006067134721426948,-0.00024559464603668424,-7.746752069613234,-7.753247930386722,SL,SL
34,2024-07-28 09:00:00+00:00,F+|S+|U-,False,0.038776986071555664,0.01921395564936912,-0.019026508073595294,-7.750000000000006,11.749999999999956,SL,TP
35,2024-08-04 09:00:00+00:00,F+|S-|U-,True,0.006357121391125098,-0.037876501621901815,-0.005716612993018844,11.75000000000001,-7.750000000000006,TP,SL
36,2024-08-11 09:00:00+00:00,F+|S+|U+,False,0.014692962932478126,0.003959832203765945,0.009568675819265238,11.75000000000001,-7.750000000000006,TP,SL
37,2024-08-18 09:00:00+00:00,F-|S+|U+,False,-0.016353797287531724,0.017983970585973896,0.001562539336214419,11.716524105054496,-7.73421460567708,TP,SL
38,2024-08-25 09:00:00+00:00,F+|S+|U-,False,0.02316032463591222,0.04149891406528572,-0.0054249716768546286,-7.734413776197084,0.18602372851261342,SL,TIMEOUT
39,2024-09-01 09:00:00+00:00,F-|S+|U-,False,-0.029034131448388067,0.007223517188108763,-0.012434700432135126,5.567777387066816,-7.750000000000006,TIMEOUT,SL
40,2024-09-08 09:00:00+00:00,F-|S+|U+,False,-0.04008723573539441,0.007209990749306172,0.000295740057348004,-7.775843393449373,-7.750000000000006,SL,SL
41,2024-09-15 09:00:00+00:00,F+|S+|U+,False,0.02389654251423745,0.00883704727172363,0.0016131346191701201,11.76384044280592,-7.752018787583996,TP,SL
42,2024-09-22 09:00:00+00:00,F-|S+|U-,False,-0.010660655224146165,0.005505512673021906,-0.0030525967644690066,-7.722479837704294,6.33002612868897,SL,TIMEOUT
43,2024-09-29 09:00:00+00:00,F+|S-|U+,False,0.014586570923315945,-0.011775233829614429,0.0007024412888880782,8.314167261394882,-7.801762615718458,TIMEOUT,SL
44,2024-10-06 09:00:00+00:00,F+|S-|U+,False,0.03433649096027436,-0.004501238644419869,0.0005894217369046828,-7.728854171615975,11.705683771593975,SL,TP
45,2024-10-13 09:00:00+00:00,F+|S+|U-,False,0.03237349799345357,0.012775373579241966,-0.0037826799589363302,0.9220432701156257,-2.422043270115626,TIMEOUT,TIMEOUT
46,2024-10-20 09:00:00+00:00,F+|S-|U+,False,0.021049912254915037,-0.010818356307799704,0.005075851120126984,-7.699830489139026,1.694945387959078,SL,TIMEOUT
47,2024-10-27 09:00:00+00:00,F+|S-|U+,False,0.0012610956434473408,-0.01022388776784866,0.003542736121421086,-7.699576654611487,3.5274753912354617,SL,TIMEOUT
48,2024-11-03 09:00:00+00:00,F-|S-|U-,True,-0.007073770538356228,-0.004947734195135167,-0.016076740676869927,-6.655213148658573,-7.750000000000006,TIMEOUT,SL
49,2024-11-10 09:00:00+00:00,F+|S+|U+,False,5.137487057482737e-05,0.001967951631068221,0.04080935083920667,-7.678931410576727,11.678931410576675,SL,TP
50,2024-11-17 09:00:00+00:00,F+|S+|U+,False,0.0020128684608393677,0.014053945227083364,0.004266396064503297,11.75000000000001,-7.750000000000062,TP,SL
51,2024-11-24 09:00:00+00:00,F+|S-|U+,False,0.0178676724071396,-0.011730652965571409,0.003949811511843926,3.1542166717734283,-7.750000000000006,TIMEOUT,SL
52,2024-12-01 09:00:00+00:00,F+|S-|U+,False,0.02976750549924745,-0.009242518241274422,0.0016815044822926506,-3.9466591692490307,2.4466591692490307,TIMEOUT,TIMEOUT
53,2024-12-08 09:00:00+00:00,F-|S+|U-,False,-0.020353284761046697,0.006502389055069058,-0.00667502507522566,-7.750000000000006,0.23070079703036053,SL,TIMEOUT
54,2024-12-15 09:00:00+00:00,F-|S+|U+,False,-0.0049255888133835635,0.006757794197331135,0.0032253525699998953,-7.699652609206941,11.69965260920689,SL,TP
55,2024-12-22 09:00:00+00:00,F-|S+|U-,False,-0.03966392831212273,0.005911829347123421,-0.007747347034879004,11.846863419791195,-7.750000000000006,TP,SL
56,2024-12-29 09:00:00+00:00,F-|S+|U+,False,-0.02413581149086441,0.007355565374778106,0.0026349947120856143,5.710316441273837,-7.799673726032935,TIMEOUT,SL
57,2025-01-05 09:00:00+00:00,F+|S-|U+,False,0.006448858229033183,-0.0014761460321420783,0.0015162078627817266,-7.658068585517747,4.068833526090706,SL,TIMEOUT
