freeze_rank,candidate_id,shape_rule,local_scale_state,broad_regime,lookback_min,hold_min,development_trades,development_expectancy,development_pf,external_trades,external_win_rate,external_net_pnl,external_expectancy,external_pf,external_max_loss_streak,external_gate,reference_trades,reference_win_rate,reference_net_pnl,reference_expectancy,reference_pf,reference_max_loss_streak,reference_gate,combined_trades,combined_win_rate,combined_net_pnl,combined_expectancy,combined_pf,combined_max_dd,combined_max_loss_streak,combined_gate,expectancy_retention_vs_dev,august_shadow_trades,august_shadow_expectancy,confirmation_label
1,DRIVE_UP__STR_B80_100|RANGE_72H_LOW|BROAD_NORMAL|LB60|H720,DRIVE_UP__STR_B80_100,RANGE_72H_LOW,BROAD_NORMAL,60,720,341,4.125152366033714,1.9715245499409115,6,0.16666666666666666,-102.56682762223575,-17.094471270372626,0.30626981859803354,5,False,196,0.5255102040816326,159.53181806846186,0.8139378472880707,1.1370313472734936,12,False,202,0.5148514851485149,56.964990446226054,0.2820049031991389,1.043416857964531,469.968668793192,12,False,0.06836229990464165,0,,HISTORICAL_CONFIRMATION_FAIL
2,EFF_HIGH__RV_HIGH|RANGE_72H_LOW|BROAD_NORMAL|LB30|H960,EFF_HIGH__RV_HIGH,RANGE_72H_LOW,BROAD_NORMAL,30,960,281,5.432045045765151,2.1466711568065904,3,0.0,-76.7456068666644,-25.5818689555548,0.0,3,False,179,0.4581005586592179,-102.97362345609494,-0.5752716394195249,0.9107198445802506,20,False,182,0.45054945054945056,-179.71923032275942,-0.9874682984767,0.8539012954667624,677.0910929916685,20,False,-0.18178573449911561,0,,HISTORICAL_CONFIRMATION_FAIL
3,RV_MID__RANGE_HIGH|RANGE_72H_LOW|BROAD_NORMAL|LB60|H720,RV_MID__RANGE_HIGH,RANGE_72H_LOW,BROAD_NORMAL,60,720,286,2.1566825203909823,1.476807069575946,13,0.07692307692307693,-166.99148005411854,-12.845498465701427,0.21331720058757475,12,False,174,0.5229885057471264,150.04194455575563,0.8623100261825036,1.1530412031924868,8,True,187,0.4919786096256685,-16.94953549836289,-0.09063922726397268,0.9857886413302926,355.42548773663054,18,False,-0.04202715346695572,0,,HISTORICAL_CONFIRMATION_FAIL
4,EFF_HIGH__EXT_LOW|RANGE_RATIO_24_72_HIGH|BROAD_ACTIVE|LB120|H240,EFF_HIGH__EXT_LOW,RANGE_RATIO_24_72_HIGH,BROAD_ACTIVE,120,240,316,1.877094764829741,1.456746431158099,145,0.5310344827586206,1105.4913787978885,7.624078474468196,2.2809952926490875,7,True,56,0.4107142857142857,-114.98812548838316,-2.0533593837211277,0.6758023603196729,7,False,201,0.4975124378109453,990.5032533095056,4.927876882136844,1.813435197293889,200.39209302642882,7,True,2.6252680335954266,3,3.563926946433418,HISTORICAL_CONFIRMATION_PARTIAL
5,DRIVE_UP__RV_HIGH|RANGE_72H_MID|BROAD_QUIET|LB30|H720,DRIVE_UP__RV_HIGH,RANGE_72H_MID,BROAD_QUIET,30,720,241,2.4116379940016714,1.5712985162326167,1,0.0,-15.883895037874348,-15.883895037874348,0.0,1,False,217,0.5299539170506913,36.73719410524774,0.16929582536980525,1.032484246648372,15,False,218,0.5275229357798165,20.853299067373484,0.095657335171438,1.0181837868240862,425.1293622985299,15,False,0.03966488146619061,0,,HISTORICAL_CONFIRMATION_FAIL
