i,entry_t,coarse,thu_sign,l4_sign,thu_day_ret,sun12_to16_ret,sell_pnl,buy_pnl,final_decision
64,2025-02-23 09:00:00+00:00,F+|S-|U-,+,-,0.012933680863242758,-0.00036741048261534903,1.9918075758504448,-3.4918075758504448,SELL
65,2025-03-02 09:00:00+00:00,F-|S+|U+,-,-,-0.026890901548672574,-6.534483402398372e-05,-7.750000000000006,11.749999999999956,WAIT
66,2025-03-09 09:00:00+00:00,F-|S-|U-,+,-,0.004519668490135853,-0.003052934583959277,11.749999999999956,-7.750000000000006,SELL
67,2025-03-16 09:00:00+00:00,F+|S-|U-,-,-,-0.013084397353580135,-0.0017163352922630049,11.756165329115818,-7.750000000000006,SELL
68,2025-03-23 09:00:00+00:00,F+|S+|U+,-,+,-0.008959288651646635,0.002778802117409107,-7.729697470657882,11.719291371392838,SELL
69,2025-03-30 09:00:00+00:00,F-|S-|U+,+,+,0.0038457267903160286,0.003163338019759987,11.785822489218821,-7.772763916625476,SELL
70,2025-04-06 09:00:00+00:00,F+|S-|U+,-,-,-0.05988983268036663,-0.005620521914164622,11.749999999999956,-7.750000000000062,WAIT
71,2025-04-13 09:00:00+00:00,F+|S+|U+,+,+,0.015061122694077334,0.0006147458616962975,-3.3074633054662734,-7.750000000000006,SELL
72,2025-04-20 09:00:00+00:00,F-|S+|U-,-,-,-0.0011952927114203815,-0.006291960103546601,-7.734924777346891,11.73492477734684,BUY
73,2025-04-27 09:00:00+00:00,F+|S-|U-,-,+,-0.0031671403842454815,0.0021007196082061252,2.4438774637951184,-7.747901876184814,SELL
74,2025-05-04 09:00:00+00:00,F+|S-|U-,+,-,0.032527156549520875,-0.0008528419180164892,6.553120373185786,-7.750000000000006,SELL
75,2025-05-11 09:00:00+00:00,F+|S+|U+,+,-,0.04581568973015737,-0.003208859179008483,-1.0780855701125462,-0.42191442988745376,SELL
76,2025-05-18 09:00:00+00:00,F+|S-|U+,+,+,0.00464678257974338,0.00536709684101111,-7.750000000000006,11.699222628822909,WAIT
77,2025-05-25 09:00:00+00:00,F-|S-|U-,+,-,0.019496631100201833,-0.01045230793687757,-7.731768410119812,11.694466107879913,SELL
78,2025-06-01 09:00:00+00:00,F-|S+|U-,-,-,-0.006458095481102544,-0.002343485569062609,-7.72935163282626,2.3162949455831945,BUY
79,2025-06-08 09:00:00+00:00,F+|S+|U+,-,-,-0.02087112271461211,-0.0022611489705945953,-1.660981948655184,0.16098194865518406,SELL
80,2025-06-15 09:00:00+00:00,F-|S-|U+,-,-,-0.01566273430115961,-0.003414842195052614,-3.4910253744756665,1.9910253744756665,SELL
81,2025-06-22 09:00:00+00:00,F-|S-|U-,-,+,-0.0038250811104999505,0.0016047449723681773,11.75000000000001,-7.750000000000006,SELL
82,2025-06-29 09:00:00+00:00,F+|S-|U+,+,+,0.0005752310729367771,0.004083185817597812,-4.381991685559789,2.881991685559789,WAIT
83,2025-07-06 09:00:00+00:00,F-|S+|U-,-,+,-0.001191402517580653,0.0001584270693493206,-7.750000000000006,5.513474168065505,BUY
84,2025-07-13 09:00:00+00:00,F+|S-|U+,+,+,0.029687242798353886,0.00010777069112410942,-7.750000000000006,6.722354817836246,WAIT
