date_wib,decision_t_utc,p_win,trade,a511_pnl,a511_win
2024-03-05,2024-03-04 23:00:00+00:00,0.44364071619452744,False,-4.7500000000000036,False
2024-03-12,2024-03-11 23:00:00+00:00,0.40856397376200554,False,5.999999999999979,True
2024-03-19,2024-03-18 23:00:00+00:00,0.399878700634985,False,5.999999999999979,True
2024-03-26,2024-03-25 23:00:00+00:00,0.3877409524103494,False,0.15243729126698868,True
2024-04-02,2024-04-01 23:00:00+00:00,0.3323729179881727,False,5.999999999999923,True
2024-04-09,2024-04-08 23:00:00+00:00,0.43877157066584765,False,6.000000000000034,True
2024-04-16,2024-04-15 23:00:00+00:00,0.4451346445649693,False,5.999999999999979,True
2024-04-23,2024-04-22 23:00:00+00:00,0.42074861296167554,False,5.094038573191823,True
2024-04-30,2024-04-29 23:00:00+00:00,0.3982124318712093,False,-4.7500000000000036,False
2024-05-07,2024-05-06 23:00:00+00:00,0.3653684964256481,False,-0.43723657362545953,False
2024-05-14,2024-05-13 23:00:00+00:00,0.4215792008554346,False,0.9920381048920408,True
2024-05-21,2024-05-20 23:00:00+00:00,0.4259293560572981,False,-4.7500000000000036,False
2024-05-28,2024-05-27 23:00:00+00:00,0.38326426080500675,False,6.000000000000034,True
2024-06-04,2024-06-03 23:00:00+00:00,0.40610549208635466,False,-0.8144103270741603,False
2024-06-11,2024-06-10 23:00:00+00:00,0.388143765270761,False,5.999999999999923,True
2024-06-18,2024-06-17 23:00:00+00:00,0.3576229232781307,False,6.000000000000034,True
2024-06-25,2024-06-24 23:00:00+00:00,0.39415550422573176,False,-4.7500000000000036,False
2024-07-02,2024-07-01 23:00:00+00:00,0.39232255009862493,False,-1.201862722675389,False
2024-07-09,2024-07-08 23:00:00+00:00,0.4130551033208815,False,-4.7500000000000036,False
2024-07-16,2024-07-15 23:00:00+00:00,0.44624597689028744,False,-4.7500000000000036,False
2024-07-23,2024-07-22 23:00:00+00:00,0.36836006536160937,False,4.389040288478447,True
2024-07-30,2024-07-29 23:00:00+00:00,0.3954234864674934,False,5.999999999999979,True
2024-08-06,2024-08-05 23:00:00+00:00,0.5770381097085533,True,5.999999999999979,True
2024-08-13,2024-08-12 23:00:00+00:00,0.40885077403571113,False,-4.7500000000000036,False
2024-08-20,2024-08-19 23:00:00+00:00,0.36365864501730866,False,-4.7500000000000036,False
2024-08-27,2024-08-26 23:00:00+00:00,0.3881372560797126,False,0.2500000000000009,True
2024-09-03,2024-09-02 23:00:00+00:00,0.35629379990103754,False,1.2697013606852443,True
2024-09-10,2024-09-09 23:00:00+00:00,0.39452377463762006,False,6.000000000000034,True
2024-09-17,2024-09-16 23:00:00+00:00,0.3682907635219366,False,0.2500000000000009,True
2024-09-24,2024-09-23 23:00:00+00:00,0.3651877223228196,False,-0.9201199701854561,False
2024-10-01,2024-09-30 23:00:00+00:00,0.35348448967104623,False,0.2500000000000009,True
2024-10-08,2024-10-07 23:00:00+00:00,0.4601712972280805,False,-1.309022527486519,False
2024-10-15,2024-10-14 23:00:00+00:00,0.4200749316469899,False,5.999999999999979,True
2024-10-22,2024-10-21 23:00:00+00:00,0.3555686580243849,False,5.999999999999979,True
2024-10-29,2024-10-28 23:00:00+00:00,0.4037441105989765,False,-4.7500000000000036,False
2024-11-05,2024-11-04 23:00:00+00:00,0.39686609015852836,False,-0.2986407681206109,False
2024-11-12,2024-11-11 23:00:00+00:00,0.42385229292508686,False,-4.7500000000000036,False
2024-11-19,2024-11-18 23:00:00+00:00,0.4379274521816082,False,-2.8629609187187093,False
2024-11-26,2024-11-25 23:00:00+00:00,0.41714840134349074,False,5.999999999999979,True
2024-12-03,2024-12-02 23:00:00+00:00,0.3813270854064723,False,-4.7500000000000036,False
2024-12-10,2024-12-09 23:00:00+00:00,0.4108395357548918,False,-4.7500000000000036,False
2024-12-17,2024-12-16 23:00:00+00:00,0.40117195838580416,False,-4.7500000000000036,False
2024-12-24,2024-12-23 23:00:00+00:00,0.4142726102930132,False,6.000000000000034,True
2024-12-31,2024-12-30 23:00:00+00:00,0.4088268685010335,False,1.0792965562440866,True
2025-01-07,2025-01-06 23:00:00+00:00,0.3750844182059568,False,0.9917587644496524,True
2025-01-14,2025-01-13 23:00:00+00:00,0.3791190547948482,False,-4.7500000000000036,False
2025-01-21,2025-01-20 23:00:00+00:00,0.4221285446865322,False,5.999999999999923,True
2025-01-28,2025-01-27 23:00:00+00:00,0.3673454283623435,False,-4.7500000000000036,False
2025-02-04,2025-02-03 23:00:00+00:00,0.4308756909840292,False,6.000000000000034,True
2025-02-11,2025-02-10 23:00:00+00:00,0.36842334050184694,False,-4.7500000000000036,False
2025-02-18,2025-02-17 23:00:00+00:00,0.38785131326092315,False,-1.7740406987056527,False
2025-02-25,2025-02-24 23:00:00+00:00,0.4030473952450232,False,5.999999999999979,True
2025-03-04,2025-03-03 23:00:00+00:00,0.4177555125511674,False,5.999999999999979,True
2025-03-11,2025-03-10 23:00:00+00:00,0.42290924397095225,False,5.999999999999979,True
2025-03-18,2025-03-17 23:00:00+00:00,0.39659305060322814,False,5.999999999999923,True
2025-03-25,2025-03-24 23:00:00+00:00,0.4051640429802605,False,4.406072141537404,True
2025-04-01,2025-03-31 23:00:00+00:00,0.3944986866909615,False,-4.7500000000000036,False
2025-04-08,2025-04-07 23:00:00+00:00,0.4077166430631393,False,5.999999999999979,True
2025-04-15,2025-04-14 23:00:00+00:00,0.3889845898445056,False,-4.7500000000000036,False
2025-04-22,2025-04-21 23:00:00+00:00,0.4027860292910116,False,-4.7500000000000036,False
2025-04-29,2025-04-28 23:00:00+00:00,0.3918326035557899,False,1.704218174298084,True
2025-05-06,2025-05-05 23:00:00+00:00,0.40946182147636206,False,1.722358318291179,True
2025-05-13,2025-05-12 23:00:00+00:00,0.38874965150910396,False,5.999999999999979,True
2025-05-20,2025-05-19 23:00:00+00:00,0.35722437630736165,False,-4.7500000000000036,False
2025-05-27,2025-05-26 23:00:00+00:00,0.3875313935045665,False,5.999999999999979,True
2025-06-03,2025-06-02 23:00:00+00:00,0.41708095719726507,False,1.6877662091812913,True
2025-06-10,2025-06-09 23:00:00+00:00,0.4037063327236509,False,2.1805662371529317,True
2025-06-17,2025-06-16 23:00:00+00:00,0.38577653204224494,False,5.999999999999979,True
2025-06-24,2025-06-23 23:00:00+00:00,0.4064921929906511,False,2.6219379305572894,True
2025-07-01,2025-06-30 23:00:00+00:00,0.3666283576002328,False,0.2532591911713351,True
2025-07-08,2025-07-07 23:00:00+00:00,0.3598342600491847,False,0.2500000000000009,True
2025-07-15,2025-07-14 23:00:00+00:00,0.3643972874197721,False,5.999999999999979,True
2025-07-22,2025-07-21 23:00:00+00:00,0.38625714855011906,False,2.6926555119569935,True
2025-07-29,2025-07-28 23:00:00+00:00,0.35700897701975515,False,-3.5011203475135693,False
2025-08-05,2025-08-04 23:00:00+00:00,0.40894597493919754,False,3.5714941856732914,True
2025-08-12,2025-08-11 23:00:00+00:00,0.41129758232840613,False,-1.5005536595380224,False
2025-08-19,2025-08-18 23:00:00+00:00,0.35380870456380414,False,6.000000000000034,True
2025-08-26,2025-08-25 23:00:00+00:00,0.40472598918117647,False,5.999999999999979,True
2025-09-02,2025-09-01 23:00:00+00:00,0.4146972456455742,False,-4.7500000000000036,False
2025-09-09,2025-09-08 23:00:00+00:00,0.37388085170468666,False,0.1716778816027449,True
2025-09-16,2025-09-15 23:00:00+00:00,0.37080801986936907,False,-1.7667152676525681,False
2025-09-23,2025-09-22 23:00:00+00:00,0.3540837072110937,False,0.16753549787620958,True
2025-09-30,2025-09-29 23:00:00+00:00,0.38423968925616797,False,-0.3613940832010991,False
2025-10-07,2025-10-06 23:00:00+00:00,0.40748146370465177,False,1.45040176032138,True
2025-10-14,2025-10-13 23:00:00+00:00,0.3974049811734407,False,5.999999999999923,True
2025-10-21,2025-10-20 23:00:00+00:00,0.41070163854953534,False,5.999999999999979,True
2025-10-28,2025-10-27 23:00:00+00:00,0.3969567160536677,False,0.22914688868844246,True
2025-11-04,2025-11-03 23:00:00+00:00,0.36710350828741356,False,0.23269849382204288,True
2025-11-11,2025-11-10 23:00:00+00:00,0.39571544528703223,False,0.2500000000000564,True
2025-11-18,2025-11-17 23:00:00+00:00,0.41756400938310867,False,5.999999999999979,True
2025-11-25,2025-11-24 23:00:00+00:00,0.3963694632502275,False,6.000000000000034,True
2025-12-02,2025-12-01 23:00:00+00:00,0.37179901474247373,False,-4.7500000000000036,False
2025-12-09,2025-12-08 23:00:00+00:00,0.38591615757098535,False,4.279265788876636,True
2025-12-16,2025-12-15 23:00:00+00:00,0.3921352268159576,False,0.24999999999994538,True
2025-12-23,2025-12-22 23:00:00+00:00,0.393164521373584,False,3.335041076103635,True
2025-12-30,2025-12-29 23:00:00+00:00,0.35402600392955397,False,-0.4344833371699157,False
2026-01-06,2026-01-05 23:00:00+00:00,0.41512067385192214,False,1.1968729448936517,True
2026-01-13,2026-01-12 23:00:00+00:00,0.38818400581960133,False,-2.2598038570720007,False
2026-01-20,2026-01-19 23:00:00+00:00,0.3609571050204659,False,1.961611620266341,True
2026-01-27,2026-01-26 23:00:00+00:00,0.41988411740989917,False,-4.7500000000000036,False
2026-02-03,2026-02-02 23:00:00+00:00,0.42005374572075904,False,5.999999999999979,True
2026-02-10,2026-02-09 23:00:00+00:00,0.40043536745707736,False,6.000000000000034,True
2026-02-17,2026-02-16 23:00:00+00:00,0.38608708609997705,False,-4.7500000000000036,False
2026-02-24,2026-02-23 23:00:00+00:00,0.3857498486194184,False,5.999999999999979,True
2026-03-03,2026-03-02 23:00:00+00:00,0.4230449759072912,False,5.999999999999923,True
2026-03-10,2026-03-09 23:00:00+00:00,0.4138240901866936,False,-4.7500000000000036,False
2026-03-17,2026-03-16 23:00:00+00:00,0.4161592356398466,False,-4.7500000000000036,False
2026-03-24,2026-03-23 23:00:00+00:00,0.4056357453325353,False,2.1138025813803036,True
2026-03-31,2026-03-30 23:00:00+00:00,0.39446365021626945,False,0.2500000000000564,True
2026-04-07,2026-04-06 23:00:00+00:00,0.4106026413866142,False,0.2500000000000009,True
2026-04-14,2026-04-13 23:00:00+00:00,0.40692082153230086,False,0.8887399463806962,True
2026-04-21,2026-04-20 23:00:00+00:00,0.40635296039793073,False,0.2996827903386796,True
2026-04-28,2026-04-27 23:00:00+00:00,0.3790169236952926,False,0.4223344645560574,True
2026-05-05,2026-05-04 23:00:00+00:00,0.39765738741923584,False,-4.7500000000000036,False
2026-05-12,2026-05-11 23:00:00+00:00,0.3826018384875996,False,5.999999999999979,True
2026-05-19,2026-05-18 23:00:00+00:00,0.3917887838167117,False,0.2597994678435196,True
2026-05-26,2026-05-25 23:00:00+00:00,0.4061505898009803,False,1.6551465465909638,True
2026-06-02,2026-06-01 23:00:00+00:00,0.3851759369349391,False,5.999999999999979,True
2026-06-09,2026-06-08 23:00:00+00:00,0.3910678358274426,False,5.999999999999979,True
2026-06-16,2026-06-15 23:00:00+00:00,0.40281943449798435,False,1.9619540577300594,True
2026-06-23,2026-06-22 23:00:00+00:00,0.3935597632753441,False,2.0147247394387287,True
2026-06-30,2026-06-29 23:00:00+00:00,0.40793235063469657,False,5.999999999999979,True
2026-07-07,2026-07-06 23:00:00+00:00,0.3997934190256344,False,5.999999999999979,True
2026-07-14,2026-07-13 23:00:00+00:00,0.38047169887092996,False,-4.7500000000000036,False
2026-07-21,2026-07-20 23:00:00+00:00,0.378641315701624,False,-4.7500000000000036,False
2026-07-28,2026-07-27 23:00:00+00:00,0.4079954100862225,False,2.6379430009959854,True
