cohort_id,partition,date_utc,entry_bar_start,entry_px,entry_fraction,H,L,R,h2_bar_start,target_name,risk_name,target_px,boundary_px,nominal_rr,exit_reason,exit_bar_start,exit_ts,exit_px,hold_min,pnl_0,pnl_5
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E05,F55,2465.1535,2420.6185,0.3986464205517912,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2465.1535,5.0,2.1879117294471677,1.936743357768345
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E05,F50,2465.1535,2416.165,0.34973136795701426,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2465.1535,5.0,2.1879117294471677,1.936743357768345
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E10,F55,2469.607,2420.6185,0.5385110626069732,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2469.607,5.0,3.095877608605258,2.8442554808648217
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E10,F50,2469.607,2416.165,0.4724342195894724,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2469.607,5.0,3.095877608605258,2.8442554808648217
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E15,F55,2474.0604999999996,2420.6185,0.6783757046621409,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,5.0,4.003843487763237,3.7517676039612984
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,2022-01-25 17:20:00+00:00,E15,F50,2474.0604999999996,2416.165,0.595137071221918,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,5.0,4.003843487763237,3.7517676039612984
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.910142474255888,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,E05,F55,3215.349,3144.4590000000003,0.3883394371438142,TARGET,2022-02-09 17:15:00+00:00,2022-02-09 17:20:00+00:00,3215.349,130.0,2.7026249248948813,2.4511993252323676
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.910142474255888,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,E05,F50,3215.349,3137.37,0.34099742046431897,TARGET,2022-02-09 17:15:00+00:00,2022-02-09 17:20:00+00:00,3215.349,130.0,2.7026249248948813,2.4511993252323676
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.910142474255888,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,E10,F55,3222.438,3144.4590000000003,0.5271733808581948,TARGET,2022-02-09 19:00:00+00:00,2022-02-09 19:05:00+00:00,3222.438,235.0,3.811834067694764,3.559854140624497
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.910142474255888,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,E10,F50,3222.438,3137.37,0.4629062768701647,TARGET,2022-02-09 19:00:00+00:00,2022-02-09 19:05:00+00:00,3222.438,235.0,3.811834067694764,3.559854140624497
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.910142474255888,3208.26,3066.48,141.7800000000002,2022-02-09 16:45:00+00:00,E15,F55,3229.527,3144.4590000000003,0.6660073245725753,TARGET,2022-02-09 19:05:00+00:00,2022-02-09 19:10:00+00:00,3229.527,240.0,4.921043210494647,4.668508956016737
