variant,stop_multiple,target_multiple,nominal_rr,robust_pass,high_quality_70,min_major_pf,pooled_oos_expectancy,pooled_oos_pf,pooled_oos_wr,selected
S1_T1,1.0,1.0,1.0,False,False,0.026624797380989326,-0.8832206571162382,0.027554449026600134,0.04215456674473068,False
S1_T1_5,1.0,1.5,1.5,False,False,0.036370588501441266,-0.8863584857213759,0.03736740531944343,0.0468384074941452,False
S1_T2,1.0,2.0,2.0,False,False,0.039136233230930254,-0.8923075541677449,0.04253526151195352,0.04215456674473068,False
S1_5_T1_5,1.5,1.5,1.0,False,False,0.06260326892897712,-1.0251465574785807,0.06746598976730236,0.10304449648711944,False
S1_5_T2,1.5,2.0,1.3333333333333333,False,False,0.08576765272646267,-1.0092868156257593,0.09225345345488223,0.1053864168618267,False
S2_T2,2.0,2.0,1.0,False,False,0.11014598667509233,-1.1302777849828145,0.11383182219699488,0.1522248243559719,False
