role,partition,dev_block,execution_start,loss_class,visit_n,lane,H,L,R,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,recovery_entry_ts,recovery_entry_price,recovery_break_ts,recovery_exit_ts,recovery_exit_price,recovery_exit_reason,recovery_pnl,recovery_pnl_5bps,recovery_won,recovery_won_5bps,combined_episode_pnl,combined_episode_pnl_5bps,rescued,rescued_5bps
CENTRAL,development,0,2022-02-22 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,87.6,83.05,4.549999999999997,2022-02-23 00:15:00+00:00,2022-02-23 00:25:00+00:00,-0.5136986301369495,-0.7636986301369495,2022-02-23 00:50:00+00:00,87.6,2022-02-23 02:00:00+00:00,2022-02-23 02:25:00+00:00,87.57,FAILED_BREAK,-0.171232876712335,-0.421232876712335,False,False,-0.6849315068492845,-1.1849315068492845,False,False
CENTRAL,development,0,2022-03-08 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,84.54,83.11,1.4300000000000068,2022-03-08 18:05:00+00:00,2022-03-08 18:25:00+00:00,-2.188313224509131,-2.4383132245091312,2022-03-09 03:00:00+00:00,84.54,2022-03-09 03:05:00+00:00,2022-03-09 03:20:00+00:00,85.11200000000001,TARGET,3.383013957889758,3.133013957889758,True,True,1.194700733380627,0.6947007333806265,True,True
CENTRAL,development,0,2022-03-10 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,83.94,80.56,3.3799999999999955,2022-03-10 22:35:00+00:00,2022-03-11 02:55:00+00:00,-15.546819156540382,-15.796819156540382,2022-03-11 12:30:00+00:00,83.94,,2022-03-11 14:50:00+00:00,82.16,TIME,-10.60281153204673,-10.85281153204673,False,False,-26.14963068858711,-26.64963068858711,False,False
CENTRAL,development,0,2022-03-23 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,94.95,90.57,4.38000000000001,2022-03-23 15:00:00+00:00,2022-03-23 16:35:00+00:00,-0.5792522380200227,-0.8292522380200227,2022-03-23 16:50:00+00:00,94.95,2022-03-23 23:45:00+00:00,2022-03-24 00:00:00+00:00,94.83,FAILED_BREAK,-0.6319115323855096,-0.8819115323855096,False,False,-1.2111637704055322,-1.7111637704055322,False,False
CENTRAL,development,0,2022-03-24 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,101.85,97.27,4.579999999999998,2022-03-24 15:40:00+00:00,2022-03-24 15:50:00+00:00,-3.190967108492815,-3.4409671084928153,2022-03-24 16:20:00+00:00,101.85,2022-03-24 16:20:00+00:00,2022-03-24 16:35:00+00:00,101.64,FAILED_BREAK,-1.0309278350515427,-1.2809278350515427,False,False,-4.221894943544358,-4.721894943544358,False,False
CENTRAL,development,0,2022-03-26 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,101.14,99.61,1.5300000000000011,2022-03-26 15:30:00+00:00,2022-03-26 15:50:00+00:00,-0.44492782281985166,-0.6949278228198517,2022-03-26 15:55:00+00:00,101.14,2022-03-26 15:55:00+00:00,2022-03-26 16:00:00+00:00,101.752,TARGET,3.025509195174969,2.775509195174969,True,True,2.5805813723551174,2.0805813723551174,True,True
CENTRAL,development,0,2022-03-30 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,120.11,110.7,9.409999999999997,2022-03-30 15:15:00+00:00,2022-03-30 15:30:00+00:00,-0.5411705936225197,-0.7911705936225197,2022-03-30 22:20:00+00:00,120.11,2022-03-30 22:30:00+00:00,2022-03-30 22:55:00+00:00,119.81,FAILED_BREAK,-1.2488552160519473,-1.4988552160519473,False,False,-1.790025809674467,-2.290025809674467,False,False
CENTRAL,development,0,2022-04-10 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,112.18,109.61,2.5700000000000074,2022-04-10 15:05:00+00:00,2022-04-10 15:15:00+00:00,0.0,-0.25,2022-04-10 15:25:00+00:00,112.18,2022-04-10 15:30:00+00:00,2022-04-10 16:10:00+00:00,112.02,FAILED_BREAK,-0.7131395970761956,-0.9631395970761956,False,False,-0.7131395970761956,-1.2131395970761956,False,False
CENTRAL,development,0,2022-04-13 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,104.86,100.02,4.840000000000003,2022-04-13 15:20:00+00:00,2022-04-13 16:35:00+00:00,-0.6198741178713996,-0.8698741178713996,2022-04-13 16:45:00+00:00,104.86,2022-04-13 18:20:00+00:00,2022-04-13 19:15:00+00:00,104.62,FAILED_BREAK,-1.1443829868395539,-1.3943829868395539,False,False,-1.7642571047109534,-2.2642571047109534,False,False
CENTRAL,development,0,2022-04-15 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,102.4,99.74,2.660000000000011,2022-04-15 15:40:00+00:00,2022-04-15 15:55:00+00:00,-0.6835937499999889,-0.9335937499999889,2022-04-15 16:00:00+00:00,102.4,2022-04-15 17:05:00+00:00,2022-04-15 17:20:00+00:00,102.38,FAILED_BREAK,-0.0976562500000222,-0.3476562500000222,False,False,-0.7812500000000111,-1.281250000000011,False,False
CENTRAL,development,0,2022-04-17 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,104.61,101.8,2.8100000000000023,2022-04-17 15:15:00+00:00,2022-04-17 15:30:00+00:00,-0.2867794665902257,-0.5367794665902257,2022-04-17 17:05:00+00:00,104.61,2022-04-17 17:10:00+00:00,2022-04-17 17:25:00+00:00,104.55,FAILED_BREAK,-0.2867794665902257,-0.5367794665902257,False,False,-0.5735589331804514,-1.0735589331804514,False,False
CENTRAL,development,0,2022-04-19 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,107.46,101.43,6.029999999999987,2022-04-19 15:10:00+00:00,2022-04-19 15:20:00+00:00,-0.651405174018238,-0.901405174018238,2022-04-19 20:45:00+00:00,107.46,2022-04-19 20:55:00+00:00,2022-04-19 21:45:00+00:00,107.43,FAILED_BREAK,-0.1395868230038566,-0.3895868230038566,False,False,-0.7909919970220947,-1.2909919970220947,False,False
CENTRAL,development,0,2022-04-23 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,102.5,100.7,1.7999999999999972,2022-04-23 16:35:00+00:00,2022-04-23 17:00:00+00:00,-0.4878048780487254,-0.7378048780487254,2022-04-23 18:00:00+00:00,102.5,2022-04-23 18:10:00+00:00,2022-04-23 18:25:00+00:00,102.47,FAILED_BREAK,-0.14634146341463428,-0.3963414634146343,False,False,-0.6341463414633597,-1.1341463414633597,False,False
CENTRAL,development,0,2022-05-01 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,89.76,87.01,2.75,2022-05-01 15:25:00+00:00,2022-05-01 15:35:00+00:00,-1.336898395721986,-1.586898395721986,2022-05-01 15:50:00+00:00,89.76,2022-05-01 15:50:00+00:00,2022-05-01 16:10:00+00:00,90.86,TARGET,6.127450980392135,5.877450980392135,True,True,4.790552584670149,4.290552584670149,True,True
CENTRAL,development,0,2022-05-12 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,47.92,41.42,6.5,2022-05-12 15:00:00+00:00,2022-05-12 15:15:00+00:00,-5.321368948247141,-5.571368948247141,2022-05-12 16:50:00+00:00,47.92,2022-05-13 03:00:00+00:00,2022-05-13 03:10:00+00:00,50.52,TARGET,27.128547579298832,26.878547579298832,True,True,21.80717863105169,21.30717863105169,True,True
CENTRAL,development,0,2022-05-14 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,51.24,46.05,5.190000000000005,2022-05-14 21:40:00+00:00,2022-05-14 22:00:00+00:00,-2.4395003903200374,-2.6895003903200374,2022-05-14 22:45:00+00:00,51.24,2022-05-14 22:45:00+00:00,2022-05-15 00:55:00+00:00,51.17,FAILED_BREAK,-0.683060109289646,-0.933060109289646,False,False,-3.1225604996096834,-3.6225604996096834,False,False
CENTRAL,development,0,2022-05-15 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,54.05,50.75,3.299999999999997,2022-05-15 15:05:00+00:00,2022-05-15 15:20:00+00:00,-2.3126734505087843,-2.5626734505087843,2022-05-15 16:40:00+00:00,54.05,2022-05-15 16:40:00+00:00,2022-05-15 16:50:00+00:00,53.99,FAILED_BREAK,-0.5550416281220882,-0.8050416281220882,False,False,-2.8677150786308725,-3.3677150786308725,False,False
CENTRAL,development,0,2022-05-19 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,52.81,48.2,4.609999999999999,2022-05-19 15:20:00+00:00,2022-05-19 16:40:00+00:00,-1.3255065328536264,-1.5755065328536264,2022-05-19 17:55:00+00:00,52.81,2022-05-19 17:55:00+00:00,2022-05-19 18:30:00+00:00,52.79,FAILED_BREAK,-0.18935807612197042,-0.4393580761219704,False,False,-1.5148646089755968,-2.014864608975597,False,False
CENTRAL,development,0,2022-05-21 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,50.7,48.92,1.7800000000000011,2022-05-21 15:00:00+00:00,2022-05-21 15:10:00+00:00,-0.9861932938856066,-1.2361932938856066,2022-05-21 15:50:00+00:00,50.7,2022-05-21 16:00:00+00:00,2022-05-21 16:20:00+00:00,50.65,FAILED_BREAK,-0.4930966469428588,-0.7430966469428588,False,False,-1.4792899408284654,-1.9792899408284654,False,False
CENTRAL,development,0,2022-05-24 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,49.88,47.04,2.8400000000000034,2022-05-24 15:45:00+00:00,2022-05-24 16:30:00+00:00,-1.8043303929430876,-2.054330392943088,2022-05-24 21:55:00+00:00,49.88,2022-05-24 23:05:00+00:00,2022-05-24 23:25:00+00:00,49.86,FAILED_BREAK,-0.20048115477150352,-0.4504811547715035,False,False,-2.004811547714591,-2.5048115477145916,False,False
CENTRAL,development,0,2022-05-26 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,45.43,41.56,3.8699999999999974,2022-05-26 15:00:00+00:00,2022-05-26 15:10:00+00:00,-0.9905348888399335,-1.2405348888399335,2022-05-26 15:15:00+00:00,45.43,2022-05-26 16:05:00+00:00,2022-05-26 18:10:00+00:00,45.35,FAILED_BREAK,-0.8804754567466322,-1.1304754567466322,False,False,-1.8710103455865656,-2.3710103455865656,False,False
CENTRAL,development,0,2022-06-07 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,39.64,37.06,2.5799999999999983,2022-06-07 18:10:00+00:00,2022-06-07 18:20:00+00:00,-0.6306760847628046,-0.8806760847628046,2022-06-07 19:00:00+00:00,39.64,2022-06-07 19:05:00+00:00,2022-06-07 19:45:00+00:00,40.672,TARGET,13.017154389505459,12.767154389505459,True,True,12.386478304742655,11.886478304742655,True,True
CENTRAL,development,0,2022-06-12 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,34.04,31.36,2.6799999999999997,2022-06-12 15:05:00+00:00,2022-06-12 15:25:00+00:00,-3.378378378378344,-3.6283783783783443,2022-06-12 15:30:00+00:00,34.04,2022-06-12 15:30:00+00:00,2022-06-12 15:40:00+00:00,33.88,FAILED_BREAK,-2.3501762632197054,-2.600176263219706,False,False,-5.728554641598049,-6.22855464159805,False,False
CENTRAL,development,0,2022-06-13 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,28.5,26.0,2.5,2022-06-13 16:10:00+00:00,2022-06-13 16:45:00+00:00,-5.7894736842105115,-6.0394736842105115,2022-06-13 18:10:00+00:00,28.5,2022-06-13 18:20:00+00:00,2022-06-13 18:55:00+00:00,28.32,FAILED_BREAK,-3.1578947368420818,-3.407894736842082,False,False,-8.947368421052593,-9.447368421052595,False,False
CENTRAL,development,0,2022-06-19 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,33.08,29.3,3.7799999999999976,2022-06-19 15:50:00+00:00,2022-06-19 16:10:00+00:00,-0.30229746070126184,-0.5522974607012618,2022-06-19 18:55:00+00:00,33.08,2022-06-19 18:55:00+00:00,2022-06-19 19:20:00+00:00,33.07,FAILED_BREAK,-0.15114873035065868,-0.4011487303506587,False,False,-0.4534461910519205,-0.9534461910519205,False,False
CENTRAL,development,0,2022-06-23 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,37.49,35.7,1.7899999999999991,2022-06-23 15:10:00+00:00,2022-06-23 15:20:00+00:00,-4.6679114430515085,-4.917911443051509,2022-06-23 16:20:00+00:00,37.49,2022-06-23 17:50:00+00:00,2022-06-23 17:50:00+00:00,38.206,TARGET,9.549213123499655,9.299213123499655,True,True,4.881301680448146,4.3813016804481455,True,True
CENTRAL,development,0,2022-06-24 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,41.38,38.04,3.3400000000000034,2022-06-24 20:00:00+00:00,2022-06-24 20:30:00+00:00,-1.8124697921702015,-2.0624697921702015,2022-06-24 21:10:00+00:00,41.38,2022-06-24 21:15:00+00:00,2022-06-24 21:35:00+00:00,41.33,FAILED_BREAK,-0.6041565973901042,-0.8541565973901042,False,False,-2.4166263895603057,-2.9166263895603057,False,False
CENTRAL,development,1,2022-07-02 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,33.38,31.83,1.5500000000000043,2022-07-02 18:50:00+00:00,2022-07-02 19:00:00+00:00,-2.2468544038347082,-2.4968544038347087,2022-07-02 21:45:00+00:00,33.38,2022-07-02 21:50:00+00:00,2022-07-02 21:55:00+00:00,34.00000000000001,TARGET,9.28699820251655,9.03699820251655,True,True,7.040143798681841,6.540143798681841,True,True
CENTRAL,development,1,2022-07-04 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,34.58,32.85,1.7299999999999969,2022-07-04 15:05:00+00:00,2022-07-04 15:15:00+00:00,-1.5905147484094884,-1.8405147484094884,2022-07-04 17:05:00+00:00,34.58,2022-07-04 17:10:00+00:00,2022-07-04 17:20:00+00:00,34.56,FAILED_BREAK,-0.28918449971077065,-0.5391844997107706,False,False,-1.879699248120259,-2.379699248120259,False,False
CENTRAL,development,1,2022-07-05 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,35.06,33.13,1.9299999999999997,2022-07-05 19:10:00+00:00,2022-07-05 19:20:00+00:00,-0.7130633200228553,-0.9630633200228553,2022-07-06 01:55:00+00:00,35.06,2022-07-06 02:10:00+00:00,2022-07-06 02:35:00+00:00,34.86,FAILED_BREAK,-2.8522532800913103,-3.1022532800913103,False,False,-3.5653166001141656,-4.065316600114166,False,False
CENTRAL,development,1,2022-07-12 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,34.32,33.11,1.2100000000000009,2022-07-12 15:10:00+00:00,2022-07-12 15:20:00+00:00,-0.7284382284382107,-0.9784382284382107,2022-07-12 16:00:00+00:00,34.32,2022-07-12 16:15:00+00:00,2022-07-12 16:30:00+00:00,34.32,FAILED_BREAK,0.0,-0.25,False,False,-0.7284382284382107,-1.2284382284382107,False,False
CENTRAL,development,1,2022-07-27 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,37.44,36.16,1.2800000000000011,2022-07-27 16:20:00+00:00,2022-07-27 16:30:00+00:00,-1.869658119658113,-2.119658119658113,2022-07-27 18:00:00+00:00,37.44,2022-07-27 18:00:00+00:00,2022-07-27 18:05:00+00:00,37.952,TARGET,6.837606837606813,6.587606837606813,True,True,4.9679487179487,4.4679487179487,True,True
CENTRAL,development,1,2022-08-02 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,41.53,39.77,1.759999999999998,2022-08-02 15:00:00+00:00,2022-08-02 15:10:00+00:00,-1.565133638333771,-1.815133638333771,2022-08-02 15:45:00+00:00,41.53,2022-08-02 16:00:00+00:00,2022-08-02 16:25:00+00:00,42.234,TARGET,8.475800626053465,8.225800626053465,True,True,6.910666987719694,6.410666987719694,True,True
CENTRAL,development,1,2022-08-07 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,40.62,39.66,0.9600000000000009,2022-08-07 16:30:00+00:00,2022-08-07 16:40:00+00:00,-0.6154603643525047,-0.8654603643525047,2022-08-07 17:10:00+00:00,40.62,2022-08-07 17:10:00+00:00,2022-08-07 17:25:00+00:00,40.61,FAILED_BREAK,-0.12309207287047874,-0.37309207287047874,False,False,-0.7385524372229835,-1.2385524372229835,False,False
CENTRAL,development,1,2022-08-15 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,44.48,43.25,1.2299999999999969,2022-08-15 15:55:00+00:00,2022-08-15 16:10:00+00:00,-0.7868705035971035,-1.0368705035971035,2022-08-15 16:30:00+00:00,44.48,2022-08-15 16:55:00+00:00,2022-08-15 17:20:00+00:00,44.32,FAILED_BREAK,-1.7985611510791255,-2.0485611510791255,False,False,-2.585431654676229,-3.085431654676229,False,False
CENTRAL,development,1,2022-08-19 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,37.2,35.5,1.7000000000000028,2022-08-19 16:25:00+00:00,2022-08-19 18:15:00+00:00,-0.5376344086022167,-0.7876344086022167,2022-08-19 18:30:00+00:00,37.2,2022-08-19 18:40:00+00:00,2022-08-19 18:50:00+00:00,37.18,FAILED_BREAK,-0.26881720430110834,-0.5188172043011083,False,False,-0.806451612903325,-1.306451612903325,False,False
CENTRAL,development,1,2022-08-21 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,36.27,35.48,0.7900000000000063,2022-08-21 16:45:00+00:00,2022-08-21 17:00:00+00:00,0.0,-0.25,2022-08-21 18:15:00+00:00,36.27,2022-08-21 18:20:00+00:00,2022-08-21 18:30:00+00:00,36.21,FAILED_BREAK,-0.8271298593879317,-1.0771298593879317,False,False,-0.8271298593879317,-1.3271298593879317,False,False
CENTRAL,development,1,2022-08-29 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.29,30.32,1.9699999999999989,2022-08-29 23:25:00+00:00,2022-08-30 00:20:00+00:00,-0.7742335088262164,-1.0242335088262164,2022-08-30 00:55:00+00:00,32.29,2022-08-30 01:05:00+00:00,2022-08-30 01:15:00+00:00,32.25,FAILED_BREAK,-0.6193868070609732,-0.8693868070609732,False,False,-1.3936203158871896,-1.8936203158871896,False,False
CENTRAL,development,1,2022-09-01 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,31.57,30.37,1.1999999999999993,2022-09-01 22:00:00+00:00,2022-09-01 22:25:00+00:00,-0.950269242952162,-1.200269242952162,2022-09-01 23:35:00+00:00,31.57,2022-09-01 23:50:00+00:00,2022-09-02 00:15:00+00:00,31.57,FAILED_BREAK,0.0,-0.25,False,False,-0.950269242952162,-1.450269242952162,False,False
CENTRAL,development,1,2022-09-04 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.01,31.28,0.7299999999999969,2022-09-04 21:25:00+00:00,2022-09-04 21:45:00+00:00,0.0,-0.25,2022-09-04 21:55:00+00:00,32.01,2022-09-04 23:30:00+00:00,2022-09-05 00:00:00+00:00,32.302,TARGET,4.561074664167442,4.311074664167442,True,True,4.561074664167442,4.061074664167442,True,True
CENTRAL,development,1,2022-09-05 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,31.77,31.12,0.6499999999999986,2022-09-05 15:00:00+00:00,2022-09-05 15:25:00+00:00,-0.15738117721114664,-0.40738117721114664,2022-09-05 15:30:00+00:00,31.77,2022-09-05 15:30:00+00:00,2022-09-05 16:20:00+00:00,31.78,FAILED_BREAK,0.15738117721120215,-0.09261882278879785,True,False,5.551115123125783e-14,-0.4999999999999445,True,False
CENTRAL,development,1,2022-09-06 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,33.53,32.4,1.1300000000000026,2022-09-06 15:45:00+00:00,2022-09-06 16:10:00+00:00,-0.2982403817477497,-0.5482403817477497,2022-09-06 16:30:00+00:00,33.53,2022-09-06 16:40:00+00:00,2022-09-06 16:50:00+00:00,33.5,FAILED_BREAK,-0.44736057262156903,-0.697360572621569,False,False,-0.7456009543693187,-1.2456009543693187,False,False
CENTRAL,development,1,2022-09-19 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.5,30.58,1.9200000000000017,2022-09-19 19:00:00+00:00,2022-09-19 19:10:00+00:00,-1.230769230769202,-1.480769230769202,2022-09-20 01:25:00+00:00,32.5,2022-09-20 01:30:00+00:00,2022-09-20 01:40:00+00:00,32.49,FAILED_BREAK,-0.15384615384611555,-0.40384615384611555,False,False,-1.3846153846153175,-1.8846153846153175,False,False
CENTRAL,development,1,2022-09-21 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.34,31.4,0.9400000000000048,2022-09-21 18:00:00+00:00,2022-09-21 18:15:00+00:00,-16.07915893630185,-16.32915893630185,2022-09-21 18:30:00+00:00,32.34,2022-09-21 18:30:00+00:00,2022-09-21 18:35:00+00:00,32.71600000000001,TARGET,5.81323438466308,5.56323438466308,True,True,-10.265924551638772,-10.765924551638772,False,False
CENTRAL,development,1,2022-09-22 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.48,31.61,0.8699999999999974,2022-09-22 19:10:00+00:00,2022-09-22 19:20:00+00:00,-0.30788177339896583,-0.5578817733989658,2022-09-22 19:35:00+00:00,32.48,2022-09-22 19:40:00+00:00,2022-09-22 19:45:00+00:00,32.827999999999996,TARGET,5.357142857142838,5.107142857142838,True,True,5.049261083743872,4.549261083743872,True,True
CENTRAL,development,1,2022-09-26 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,33.41,32.1,1.3099999999999952,2022-09-26 18:05:00+00:00,2022-09-26 18:30:00+00:00,-0.5986231667165498,-0.8486231667165498,2022-09-26 21:00:00+00:00,33.41,2022-09-26 21:00:00+00:00,2022-09-26 21:25:00+00:00,33.41,FAILED_BREAK,0.0,-0.25,False,False,-0.5986231667165498,-1.0986231667165498,False,False
CENTRAL,development,1,2022-09-28 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,33.14,31.82,1.3200000000000003,2022-09-28 15:55:00+00:00,2022-09-28 16:10:00+00:00,-2.5648762824381777,-2.8148762824381777,2022-09-28 16:15:00+00:00,33.14,2022-09-28 16:15:00+00:00,2022-09-28 16:25:00+00:00,33.07,FAILED_BREAK,-1.056125528062779,-1.306125528062779,False,False,-3.6210018105009567,-4.121001810500957,False,False
CENTRAL,development,1,2022-09-29 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,34.06,32.62,1.4400000000000048,2022-09-29 15:50:00+00:00,2022-09-29 16:05:00+00:00,-0.7339988256019336,-0.9839988256019336,2022-09-29 16:35:00+00:00,34.06,2022-09-29 16:35:00+00:00,2022-09-29 17:05:00+00:00,34.01,FAILED_BREAK,-0.7339988256019336,-0.9839988256019336,False,False,-1.4679976512038673,-1.9679976512038673,False,False
CENTRAL,development,1,2022-10-03 15:00:00+00:00,A20_PARENT_LOSS,2,REC_H2,32.97,32.12,0.8500000000000014,2022-10-03 15:05:00+00:00,2022-10-03 15:15:00+00:00,0.0,-0.25,2022-10-03 16:30:00+00:00,32.97,2022-10-03 16:30:00+00:00,2022-10-03 16:40:00+00:00,32.97,FAILED_BREAK,0.0,-0.25,False,False,0.0,-0.5,False,False
