character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1039,0.39076034648700675,-1106.0793496603956,-1.0645614529936436,0.6139936870408942,1135.6320646420047,24,516,-0.9719796006665719,0.6565285746893165,523,-1.1559041600696836,0.5697945350517903,-1.1559041600696836,0,False
ALL,60,240,1039,0.42348411934552455,-1004.2043590887835,-0.9665104514810235,0.7260518372893161,1147.7010608987503,21,512,-1.296582609543135,0.6585908536506262,523,-0.9079459478763529,0.7241185142693984,-1.296582609543135,0,False
ALL,60,360,1039,0.43503368623676614,-1322.2469978598203,-1.272615012377113,0.7129635181595846,1553.0698962156957,20,512,-1.9533451952412582,0.5895812702354143,523,-0.8440381038600718,0.7965504125119182,-1.9533451952412582,0,False
ALL,60,480,1039,0.4465832531280077,-1361.9679460735274,-1.3108449914085922,0.7287356267277973,1571.6754685311344,17,512,-2.4301901543727724,0.5714017429163154,523,-0.3416091541464147,0.9156352725624127,-2.4301901543727724,0,False
ALL,120,120,1040,0.39134615384615384,-1105.3944764532257,-1.0628793042819478,0.6142326982670104,1134.9471914348346,24,516,-0.9719796006665719,0.6565285746893165,524,-1.1523912261627376,0.5702819093063347,-1.1523912261627376,0,False
ALL,120,240,1040,0.42403846153846153,-1001.1341234161905,-0.9626289648232601,0.7268894012910884,1144.6308252261572,21,512,-1.296582609543135,0.6585908536506262,524,-0.9003539982189687,0.7259022585185819,-1.296582609543135,0,False
ALL,120,360,1040,0.4346153846153846,-1322.3389668348761,-1.2714797758027656,0.7129492842405033,1553.1618651907515,20,512,-1.9533451952412582,0.5895812702354143,524,-0.8426028574310558,0.7965166504255234,-1.9533451952412582,0,False
ALL,120,480,1040,0.44711538461538464,-1360.993661072979,-1.3086477510317105,0.7289296759422624,1570.701183530586,17,512,-2.4301901543727724,0.5714017429163154,524,-0.3390979057595926,0.9160953338974395,-2.4301901543727724,0,False
ALL,180,120,1039,0.3917228103946102,-1101.586054754665,-1.0602368188206592,0.6150501529477862,1131.1387697362736,24,516,-0.9719796006665719,0.6565285746893165,523,-1.1473127740166615,0.5718316735813996,-1.1473127740166615,0,False
ALL,180,240,1039,0.424446583253128,-999.6568554114373,-0.9621336433218838,0.7271824561822897,1143.153557221404,21,512,-1.296582609543135,0.6585908536506262,523,-0.8992509121644099,0.7265258084140416,-1.296582609543135,0,False
ALL,180,360,1039,0.43503368623676614,-1321.6376678173374,-1.2720285542034047,0.713057837739484,1552.4605661732128,20,512,-1.9533451952412582,0.5895812702354143,523,-0.842873036857236,0.7967741717168771,-1.9533451952412582,0,False
ALL,180,480,1039,0.4465832531280077,-1363.5520811481733,-1.3123696642427076,0.7284201131289338,1573.2596036057803,17,512,-2.4301901543727724,0.5714017429163154,523,-0.34463809310367266,0.9148872375450471,-2.4301901543727724,0,False
ALL,240,120,1040,0.39134615384615384,-1105.3944764532257,-1.0628793042819478,0.6142326982670104,1134.9471914348346,24,516,-0.9719796006665719,0.6565285746893165,524,-1.1523912261627376,0.5702819093063347,-1.1523912261627376,0,False
ALL,240,240,1040,0.42403846153846153,-1001.1341234161905,-0.9626289648232601,0.7268894012910884,1144.6308252261572,21,512,-1.296582609543135,0.6585908536506262,524,-0.9003539982189687,0.7259022585185819,-1.296582609543135,0,False
ALL,240,360,1040,0.4346153846153846,-1322.3389668348761,-1.2714797758027656,0.7129492842405033,1553.1618651907515,20,512,-1.9533451952412582,0.5895812702354143,524,-0.8426028574310558,0.7965166504255234,-1.9533451952412582,0,False
ALL,240,480,1040,0.44711538461538464,-1360.993661072979,-1.3086477510317105,0.7289296759422624,1570.701183530586,17,512,-2.4301901543727724,0.5714017429163154,524,-0.3390979057595926,0.9160953338974395,-2.4301901543727724,0,False
ALL,360,120,1040,0.39134615384615384,-1105.3944764532257,-1.0628793042819478,0.6142326982670104,1134.9471914348346,24,516,-0.9719796006665719,0.6565285746893165,524,-1.1523912261627376,0.5702819093063347,-1.1523912261627376,0,False
ALL,360,240,1040,0.42403846153846153,-1001.1341234161905,-0.9626289648232601,0.7268894012910884,1144.6308252261572,21,512,-1.296582609543135,0.6585908536506262,524,-0.9003539982189687,0.7259022585185819,-1.296582609543135,0,False
ALL,360,360,1040,0.4346153846153846,-1322.3389668348761,-1.2714797758027656,0.7129492842405033,1553.1618651907515,20,512,-1.9533451952412582,0.5895812702354143,524,-0.8426028574310558,0.7965166504255234,-1.9533451952412582,0,False
