hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal
0,60,120,ALL,2078,903,1175,0.4345524542829644,117.43351130316793,1558.5,-1441.066488696832,-0.6934872419137786,-69.34872419137787,0.7134390842773469,1453.4406171482622,25,16,4,0,1039,0.4109720885466795,-992.5249158458321,-0.9552694088987796,0.6976909326785735,1039,0.45813282001924927,-448.54157285099996,-0.43170507492877763,0.7430569649757556,516,0.3817829457364341,-1.3747063986062076,0.6120685900669199,523,0.4397705544933078,-0.5414462985947018,0.8053242291794621,519,0.5009633911368016,-0.1910126192406304,0.8898562963253298,520,0.4153846153846154,-0.6719346605098324,0.5868090490295642,0,-1.3747063986062076,False,False,False,False
0,60,120,DRIVE_UP,982,395,587,0.40224032586558045,-69.8152775727596,736.5,-806.3152775727596,-0.821094987344969,-82.1094987344969,0.6477730786021857,806.31527757276,18,11,4,0,490,0.39183673469387753,-528.9595623125409,-1.0795093108419203,0.6407040152166179,492,0.41260162601626016,-277.35571526021863,-0.5637311285776802,0.6605116221499202,232,0.375,-1.4607550980935036,0.55628941545955,258,0.4069767441860465,-0.7366836416854579,0.7317126556925845,251,0.4820717131474104,-0.19735388899977913,0.8769228020001483,241,0.34024896265560167,-0.9453107432418011,0.4503792314144389,0,-1.4607550980935036,False,False,False,False
0,60,120,DRIVE_DOWN,1096,508,588,0.4635036496350365,187.24878887592735,822.0,-634.7512111240727,-0.579152564894227,-57.915256489422696,0.7683084151166232,706.7003329623278,15,21,4,0,549,0.42805100182149364,-463.5653535332913,-0.8443813361262136,0.7440188060661171,547,0.4990859232175503,-171.1858575907814,-0.3129540358149569,0.8156721992173294,284,0.3873239436619718,-1.304413094799684,0.65207997847748,265,0.4716981132075472,-0.35136616834030576,0.8752132859269365,268,0.5186567164179104,-0.18507359420500982,0.9003178422051178,279,0.48028673835125446,-0.4357925962144759,0.7179791733043934,0,-1.304413094799684,False,False,False,False
0,60,120,STR_B0_20,427,170,257,0.3981264637002342,-19.405539376417714,320.25,-339.65553937641766,-0.7954462280478165,-79.54462280478165,0.6526548256011742,339.65553937641766,12,9,4,0,233,0.38197424892703863,-212.71367118458036,-0.9129342110926196,0.6570195048116612,194,0.4175257731958763,-126.94186819183727,-0.6543395267620478,0.6450865688068798,103,0.2815533980582524,-2.6934957783059095,0.3069901930344284,130,0.46153846153846156,0.49781841523791026,1.294345480979939,101,0.49504950495049505,-0.31090850926725466,0.8381551069294882,93,0.3333333333333333,-1.0273129973746724,0.41617872365147585,1,-2.6934957783059095,False,False,False,False
0,60,120,STR_B20_40,408,178,230,0.4362745098039216,87.62538796187297,306.0,-218.37461203812705,-0.5352318922503114,-53.523189225031146,0.7318871430710199,218.3746120381269,9,7,4,0,203,0.42857142857142855,-129.12256400923155,-0.6360717438878402,0.746112149360142,205,0.44390243902439025,-89.2520480288955,-0.4353758440433927,0.7082375367406966,92,0.3695652173913043,-1.6534869226001323,0.554065159510676,111,0.4774774774774775,0.20719128711694215,1.137341216453069,97,0.5154639175257731,-0.2185767876037011,0.8690759940468302,108,0.37962962962962965,-0.6300935151049676,0.5273171773675801,1,-1.6534869226001323,False,False,False,False
0,60,120,STR_B40_60,408,183,225,0.4485294117647059,148.56679416255315,306.0,-157.4332058374469,-0.3858657005819777,-38.58657005819777,0.8222517570882716,208.7418761733174,13,13,4,0,217,0.41935483870967744,-143.95007401409865,-0.6633643963783348,0.7604852658003108,191,0.4816753926701571,-13.483131823348213,-0.07059231321124719,0.9526412054439187,106,0.44339622641509435,-0.5447198452320938,0.8205304623135935,111,0.3963963963963964,-0.7766645983738439,0.691313730902779,100,0.5,-0.08256808652967756,0.9503831316879229,91,0.46153846153846156,-0.05743212275143366,0.9558178701714389,0,-0.7766645983738439,False,False,False,False
0,60,120,STR_B60_80,387,160,227,0.4134366925064599,-143.01136479121465,290.25,-433.26136479121465,-1.1195384103132162,-111.95384103132162,0.5861089961239054,468.09042796696417,19,9,4,0,184,0.3858695652173913,-306.1201951769159,-1.6636967129180211,0.5456901545683539,203,0.43842364532019706,-127.14116961429878,-0.6263111803660039,0.6591270192770345,101,0.36633663366336633,-1.9493029272882205,0.4986631608787141,83,0.40963855421686746,-1.3161518014554896,0.6113879109375254,94,0.5,-0.043035995450536844,0.9741519845620602,109,0.3853211009174312,-1.1293191379995255,0.4313767476137637,0,-1.9493029272882205,False,False,False,False
0,60,120,STR_B80_100,448,212,236,0.4732142857142857,43.65823334637409,336.0,-292.3417666536259,-0.6525485862804149,-65.25485862804149,0.7758067740900902,362.6795649152762,12,12,4,0,202,0.4405940594059406,-200.6184114610057,-0.993160452777256,0.7719085807297493,246,0.5,-91.72335519262026,-0.37285916744967584,0.7838852546459003,114,0.43859649122807015,-0.22085737180149148,0.9324359657235943,88,0.4431818181818182,-1.9936439894958595,0.6538966846577104,127,0.49606299212598426,-0.2695247978505294,0.8452364910088535,119,0.5042016806722689,-0.4831403854252354,0.7171222875274219,0,-1.9936439894958595,False,False,False,False
0,60,120,EFF_LOW,684,286,398,0.41812865497076024,118.20242999542694,513.0,-394.79757000457306,-0.5771894298312472,-57.71894298312472,0.7496527443573575,434.03321681882596,12,12,4,0,349,0.40974212034383956,-181.54961325711474,-0.5201994649200995,0.8128649072099733,335,0.42686567164179107,-213.2479567474583,-0.636561064917786,0.6485968947007643,171,0.36257309941520466,-1.324888237548318,0.618878247880365,178,0.4550561797752809,0.25284424361599794,1.1197906430403328,163,0.49079754601226994,-0.5040823112296077,0.7468597331112742,172,0.36627906976744184,-0.7621077907966989,0.5356006919073807,1,-1.324888237548318,False,False,False,False
0,60,120,EFF_MID,681,308,373,0.4522760646108664,29.380813911701097,510.75,-481.3691860882989,-0.706856367236856,-70.68563672368559,0.7055465731070137,487.1340867529681,13,19,4,0,350,0.4257142857142857,-373.0629329700863,-1.0658940942002466,0.6617956859609699,331,0.48036253776435045,-108.3062531182125,-0.3272092239220921,0.7963092934407405,174,0.367816091954023,-1.4888928094118048,0.597628370167798,176,0.48295454545454547,-0.6477021825706379,0.7517619253154744,170,0.5176470588235295,-0.08055795425889677,0.9500369030441017,161,0.4409937888198758,-0.5876484527590066,0.6327479766004422,0,-1.4888928094118048,False,False,False,False
