target_ext,target,robust_clock_count,robust_clocks,supported,development_median_wr,development_median_pf,development_median_exp,external_median_wr,external_median_pf,external_median_exp,reference_validation_median_wr,reference_validation_median_pf,reference_validation_median_exp,robust_major_median_wr,robust_major_median_pf,robust_major_median_exp,btc_wr_gap_pp,btc_pf_gap
0.05,E05,1,10:00,False,0.6730899256254226,1.038126942275877,0.013458077797122048,0.7142857142857143,1.48093440217417,0.6974350064755248,0.6653726708074534,0.9735041478648234,-0.03542732025555884,0.7254901960784313,1.2234950301088947,0.24021254134015244,0.6192196078431356,-0.9996979698911055
0.1,E10,2,"09:00,10:00",True,0.649763353617309,1.1547229756381223,0.1880603989390742,0.6775793650793651,1.6681681313810217,1.0235835100087207,0.6545031055900621,1.074267366799151,0.10969128626841837,0.7074142156862745,1.3751666679129697,0.41373287195876124,-1.1883784313725498,-0.8480263320870305
0.15,E15,2,"05:00,09:00",True,0.6166328600405679,1.0732366870020749,0.10644565983238406,0.6220238095238095,1.674217215897209,1.0760035447191298,0.6327639751552796,1.1045560916305424,0.13802884973303228,0.6696428571428572,1.372276725897898,0.5968085012824471,-4.965514285714279,-0.8509162741021021
0.2,E20,3,"05:00,09:00,10:00",True,0.6166328600405679,1.218003274270096,0.31565971968248835,0.5932017543859649,1.6592946462537697,1.1534209632785513,0.6327639751552796,1.2574543897787893,0.39537171896839435,0.6470588235294118,1.3805371242692166,0.5687449264738577,-7.223917647058819,-0.8426558757307836
0.25,E25,2,"05:00,09:00",True,0.5921230561189993,1.1982073317798576,0.2989212280958885,0.5724206349206349,1.7037438648211676,1.318414174321026,0.6003105590062112,1.3065742991713258,0.45164158923587105,0.6175595238095238,1.4792555189990582,0.6663753516630827,-10.173847619047615,-0.743937481000942
0.3,E30,2,"05:00,09:00",True,0.5736984448951995,1.2093694990069022,0.3409255149586094,0.5724206349206349,1.6184193848527992,1.2440683360426736,0.5714285714285714,1.2426725045951568,0.3212467608895644,0.6071428571428572,1.448425467735159,0.6376245133617665,-11.215514285714278,-0.7747675322648413
0.35,E35,3,"05:00,09:00,10:00",True,0.5736984448951995,1.3338669189791035,0.5172016878015058,0.5545634920634921,1.645185677448465,1.3072958923766977,0.55,1.2412152930470168,0.39075984046862877,0.5784313725490197,1.43698439984553,0.697665294412074,-14.086662745098034,-0.7862086001544701
0.4,E40,3,"05:00,09:00,10:00",True,0.563894523326572,1.2731712943472524,0.41949831391799564,0.5497076023391814,1.6460215828780964,1.320704762248937,0.5391304347826087,1.2552128151958915,0.4237635076231463,0.5689655172413793,1.4093578378005047,0.6725325718772056,-15.033248275862066,-0.8138351621994955
