utc_date,frozen_lod,confirm_ts,entry_ts,entry_wib,confirm_taker_buy_share,aggressive_seller,entry_price,close_60m,signed_ret_60m,dir_win_60m,mfe_60m,mae_60m,onepct_reason,onepct_win,onepct_raw_ret,onepct_net_ret,onepct_pnl,mfe_6h,mae_6h
2026-08-03,62576.2,2026-08-03 07:15:00+00:00,2026-08-03 07:30:00+00:00,2026-08-03 14:30:00+00:00,0.3891710267423989,True,62613.9,62307.0,-0.00490146756550864,0,0.00092152062082057,0.005126657179955249,SL_1PCT,0,-0.01,-0.0115,-5.75,0.0058389590809708155,0.005521138277602966
2026-08-14,62900.2,2026-08-14 08:00:00+00:00,2026-08-14 08:15:00+00:00,2026-08-14 15:15:00+00:00,0.4533138866846016,True,62885.9,62843.8,-0.0006694664463734883,0,0.0014073107008089254,0.0036113023746181345,SL_1PCT,0,-0.01,-0.0115,-5.75,0.0014073107008089254,0.005500438095026094
