n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,execution_utc,entry,target,positive
58,33,0.5689655172413793,1.4025348530794535,0.5867849115691438,34.03352487101034,4,development,LONG,300,300,360,0.8,0.4,0.35,0.0,15,10,33,LONG|E0300|R300|X360|F0.80|T0.40|S0.35,05:00,F80,E40,True
36,20,0.5555555555555556,2.166190099860179,1.7477747467082598,62.91989088149735,4,external,LONG,300,300,360,0.8,0.4,0.35,0.0,14,5,17,LONG|E0300|R300|X360|F0.80|T0.40|S0.35,05:00,F80,E40,True
28,18,0.6428571428571429,1.6605613614164105,0.9219812553832638,25.815475150731388,2,reference_validation,LONG,300,300,360,0.8,0.4,0.35,0.0,10,6,12,LONG|E0300|R300|X360|F0.80|T0.40|S0.35,05:00,F80,E40,True
96,72,0.75,1.3707177419412742,0.34160779206835484,32.79434803856206,4,development,LONG,540,300,360,0.8,0.05,0.35,0.0,69,17,10,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,F80,E05,True
56,38,0.6785714285714286,0.9175372344909125,-0.20317206607089164,-11.377635699969932,2,external,LONG,540,300,360,0.8,0.05,0.35,0.0,37,16,3,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,F80,E05,False
35,29,0.8285714285714286,2.449161036651391,0.9825673612415632,34.38985764345471,2,reference_validation,LONG,540,300,360,0.8,0.05,0.35,0.0,28,5,2,LONG|E0540|R300|X360|F0.80|T0.05|S0.35,09:00,F80,E05,True
96,69,0.71875,1.4608402234433542,0.48024901633361283,46.10390556802683,4,development,LONG,540,300,360,0.8,0.1,0.35,0.0,66,20,10,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,F80,E10,True
56,37,0.6607142857142857,1.0465696697337368,0.12089647016357848,6.770202329160394,3,external,LONG,540,300,360,0.8,0.1,0.35,0.0,36,17,3,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,F80,E10,True
35,29,0.8285714285714286,2.787681020300582,1.2120923613273458,42.4232326464571,2,reference_validation,LONG,540,300,360,0.8,0.1,0.35,0.0,27,5,3,LONG|E0540|R300|X360|F0.80|T0.10|S0.35,09:00,F80,E10,True
96,68,0.7083333333333334,1.507366756110805,0.5778721531375999,55.47572670120959,4,development,LONG,540,300,360,0.8,0.15,0.35,0.0,64,21,11,LONG|E0540|R300|X360|F0.80|T0.15|S0.35,09:00,F80,E15,True
56,37,0.6607142857142857,1.2371866956849913,0.6157448494272942,34.48171156792848,3,external,LONG,540,300,360,0.8,0.15,0.35,0.0,36,17,3,LONG|E0540|R300|X360|F0.80|T0.15|S0.35,09:00,F80,E15,True
35,27,0.7714285714285715,2.1524015160732124,1.0363737235737918,36.27308032508271,3,reference_validation,LONG,540,300,360,0.8,0.15,0.35,0.0,23,7,5,LONG|E0540|R300|X360|F0.80|T0.15|S0.35,09:00,F80,E15,True
96,65,0.6770833333333334,1.4282982962186561,0.5687449264738577,54.59951294149033,4,development,LONG,540,300,360,0.8,0.2,0.35,0.0,61,24,11,LONG|E0540|R300|X360|F0.80|T0.20|S0.35,09:00,F80,E20,True
56,35,0.625,1.2561181483929513,0.7281328245844867,40.77543817673126,3,external,LONG,540,300,360,0.8,0.2,0.35,0.0,34,19,3,LONG|E0540|R300|X360|F0.80|T0.20|S0.35,09:00,F80,E20,True
35,26,0.7428571428571429,1.9234435897636635,1.022271287992519,35.77949507973817,3,reference_validation,LONG,540,300,360,0.8,0.2,0.35,0.0,22,8,5,LONG|E0540|R300|X360|F0.80|T0.20|S0.35,09:00,F80,E20,True
96,62,0.6458333333333334,1.3266555612003679,0.4836885848231534,46.43410414302273,4,development,LONG,540,300,360,0.8,0.25,0.35,0.0,55,27,14,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F80,E25,True
56,33,0.5892857142857143,1.0224126696486135,0.06771425598450644,3.7919983351323605,3,external,LONG,540,300,360,0.8,0.25,0.35,0.0,32,20,4,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F80,E25,True
35,23,0.6571428571428571,1.5450551674084732,0.710926805959229,24.882438208573014,3,reference_validation,LONG,540,300,360,0.8,0.25,0.35,0.0,19,9,7,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F80,E25,True
96,60,0.625,1.3054154328877923,0.4874396091402489,46.7942024774639,4,development,LONG,540,300,360,0.8,0.3,0.35,0.0,53,28,15,LONG|E0540|R300|X360|F0.80|T0.30|S0.35,09:00,F80,E30,True
56,33,0.5892857142857143,1.144236867115645,0.4357754919604741,24.40342754978655,3,external,LONG,540,300,360,0.8,0.3,0.35,0.0,32,20,4,LONG|E0540|R300|X360|F0.80|T0.30|S0.35,09:00,F80,E30,True
35,23,0.6571428571428571,1.7189848396802605,0.9377868996954859,32.82254148934201,3,reference_validation,LONG,540,300,360,0.8,0.3,0.35,0.0,19,9,7,LONG|E0540|R300|X360|F0.80|T0.30|S0.35,09:00,F80,E30,True
96,60,0.625,1.4427148918852122,0.7065680074535642,67.83052871554216,4,development,LONG,540,300,360,0.8,0.35,0.35,0.0,53,28,15,LONG|E0540|R300|X360|F0.80|T0.35|S0.35,09:00,F80,E35,True
56,31,0.5535714285714286,1.1420372384021844,0.4462340865602692,24.989108847375075,3,external,LONG,540,300,360,0.8,0.35,0.35,0.0,29,21,6,LONG|E0540|R300|X360|F0.80|T0.35|S0.35,09:00,F80,E35,True
35,21,0.6,1.4483313796546016,0.697665294412074,24.41828530442259,5,reference_validation,LONG,540,300,360,0.8,0.35,0.35,0.0,17,11,7,LONG|E0540|R300|X360|F0.80|T0.35|S0.35,09:00,F80,E35,True
96,58,0.6041666666666666,1.4172871878174134,0.6725325718772056,64.56312690021174,4,development,LONG,540,300,360,0.8,0.4,0.35,0.0,48,28,20,LONG|E0540|R300|X360|F0.80|T0.40|S0.35,09:00,F80,E40,True
56,30,0.5357142857142857,1.1935069370968603,0.6225712053222859,34.86398749804801,7,external,LONG,540,300,360,0.8,0.4,0.35,0.0,28,22,6,LONG|E0540|R300|X360|F0.80|T0.40|S0.35,09:00,F80,E40,True
35,21,0.6,1.45340488324236,0.7055603638515175,24.694612734803115,5,reference_validation,LONG,540,300,360,0.8,0.4,0.35,0.0,15,11,9,LONG|E0540|R300|X360|F0.80|T0.40|S0.35,09:00,F80,E40,True
97,68,0.7010309278350515,1.4371614555958128,0.47460866914918404,46.03704090747085,5,development,LONG,600,300,360,0.75,0.05,0.35,0.0,66,27,4,LONG|E0600|R300|X360|F0.75|T0.05|S0.35,10:00,F75,E05,True
38,28,0.7368421052631579,1.435677644705193,0.7334054654314719,27.86940768639593,3,external,LONG,600,300,360,0.75,0.05,0.35,0.0,27,9,2,LONG|E0600|R300|X360|F0.75|T0.05|S0.35,10:00,F75,E05,True
41,25,0.6097560975609756,1.0726714133464446,0.11429226399964351,4.685982823985384,4,reference_validation,LONG,600,300,360,0.75,0.05,0.35,0.0,24,14,3,LONG|E0600|R300|X360|F0.75|T0.05|S0.35,10:00,F75,E05,True
97,66,0.6804123711340206,1.6065038335884103,0.6816053748404094,66.11572135951971,5,development,LONG,600,300,360,0.75,0.1,0.35,0.0,63,28,6,LONG|E0600|R300|X360|F0.75|T0.10|S0.35,10:00,F75,E10,True
38,27,0.7105263157894737,1.6358001916035707,1.084280986994305,41.20267750578359,3,external,LONG,600,300,360,0.75,0.1,0.35,0.0,25,9,4,LONG|E0600|R300|X360|F0.75|T0.10|S0.35,10:00,F75,E10,True
41,25,0.6097560975609756,1.2760190841472199,0.43410255259384234,17.798204656347536,4,reference_validation,LONG,600,300,360,0.75,0.1,0.35,0.0,24,14,3,LONG|E0600|R300|X360|F0.75|T0.10|S0.35,10:00,F75,E10,True
97,62,0.6391752577319587,1.2956981087319293,0.38111700069098803,36.96834906702584,5,development,LONG,600,300,360,0.75,0.15,0.35,0.0,57,31,9,LONG|E0600|R300|X360|F0.75|T0.15|S0.35,10:00,F75,E15,True
38,27,0.7105263157894737,1.8852370599336485,1.5096656555700896,57.3672949116634,3,external,LONG,600,300,360,0.75,0.15,0.35,0.0,25,9,4,LONG|E0600|R300|X360|F0.75|T0.15|S0.35,10:00,F75,E15,True
41,24,0.5853658536585366,1.2666249676407304,0.45651262744944776,18.717017725427358,4,reference_validation,LONG,600,300,360,0.75,0.15,0.35,0.0,22,15,4,LONG|E0600|R300|X360|F0.75|T0.15|S0.35,10:00,F75,E15,True
97,61,0.6288659793814433,1.3547250890299938,0.4814614407513751,46.70175975288338,5,development,LONG,600,300,360,0.75,0.2,0.35,0.0,56,32,9,LONG|E0600|R300|X360|F0.75|T0.20|S0.35,10:00,F75,E20,True
38,26,0.6842105263157895,1.8279197086338235,1.574808354543896,59.84271747266805,3,external,LONG,600,300,360,0.75,0.2,0.35,0.0,24,10,4,LONG|E0600|R300|X360|F0.75|T0.20|S0.35,10:00,F75,E20,True
41,24,0.5853658536585366,1.4393644576787812,0.7522754705144936,30.84329429109424,4,reference_validation,LONG,600,300,360,0.75,0.2,0.35,0.0,22,15,4,LONG|E0600|R300|X360|F0.75|T0.20|S0.35,10:00,F75,E20,True
97,57,0.5876288659793815,1.2526903073967435,0.3840569572902663,37.25352485715583,5,development,LONG,600,300,360,0.75,0.25,0.35,0.0,52,34,11,LONG|E0600|R300|X360|F0.75|T0.25|S0.35,10:00,F75,E25,True
38,25,0.6578947368421053,1.7220817570614255,1.5203582201409744,57.77361236535703,3,external,LONG,600,300,360,0.75,0.25,0.35,0.0,21,11,6,LONG|E0600|R300|X360|F0.75|T0.25|S0.35,10:00,F75,E25,True
41,23,0.5609756097560976,1.395193775049917,0.7361063514524795,30.180360409551657,4,reference_validation,LONG,600,300,360,0.75,0.25,0.35,0.0,20,16,5,LONG|E0600|R300|X360|F0.75|T0.25|S0.35,10:00,F75,E25,True
97,55,0.5670103092783505,1.2783082407125614,0.44421212210788563,43.088575844464906,5,development,LONG,600,300,360,0.75,0.3,0.35,0.0,50,36,11,LONG|E0600|R300|X360|F0.75|T0.30|S0.35,10:00,F75,E30,True
38,23,0.6052631578947368,1.492780457074175,1.160502072687828,44.09907876213746,3,external,LONG,600,300,360,0.75,0.3,0.35,0.0,19,12,7,LONG|E0600|R300|X360|F0.75|T0.30|S0.35,10:00,F75,E30,True
41,21,0.5121951219512195,1.2548512527179227,0.5447046969993128,22.332892576971823,4,reference_validation,LONG,600,300,360,0.75,0.3,0.35,0.0,18,18,5,LONG|E0600|R300|X360|F0.75|T0.30|S0.35,10:00,F75,E30,True
97,55,0.5670103092783505,1.4026539390231878,0.642682229856503,62.3401762960808,5,development,LONG,600,300,360,0.75,0.35,0.35,0.0,50,36,11,LONG|E0600|R300|X360|F0.75|T0.35|S0.35,10:00,F75,E35,True
38,22,0.5789473684210527,1.4959894315013111,1.177972486655234,44.762954492898885,3,external,LONG,600,300,360,0.75,0.35,0.35,0.0,17,12,9,LONG|E0600|R300|X360|F0.75|T0.35|S0.35,10:00,F75,E35,True
41,21,0.5121951219512195,1.3290923052345704,0.7033833363417307,28.83871679001096,4,reference_validation,LONG,600,300,360,0.75,0.35,0.35,0.0,17,18,6,LONG|E0600|R300|X360|F0.75|T0.35|S0.35,10:00,F75,E35,True
97,54,0.5567010309278351,1.2802734256789545,0.4560018327391642,44.23217777569893,5,development,LONG,600,300,360,0.75,0.4,0.35,0.0,44,36,17,LONG|E0600|R300|X360|F0.75|T0.40|S0.35,10:00,F75,E40,True
38,21,0.5526315789473685,1.4954906108329575,1.2266453549242768,46.61252348712252,3,external,LONG,600,300,360,0.75,0.4,0.35,0.0,16,13,9,LONG|E0600|R300|X360|F0.75|T0.40|S0.35,10:00,F75,E40,True
41,20,0.4878048780487805,1.3441782035311989,0.7423807757716605,30.43761180663808,4,reference_validation,LONG,600,300,360,0.75,0.4,0.35,0.0,16,18,7,LONG|E0600|R300|X360|F0.75|T0.40|S0.35,10:00,F75,E40,True
61,47,0.7704918032786885,0.8450245728223924,-0.2081295884386658,-12.695904894758614,4,development,LONG,960,300,360,0.9,0.05,0.35,0.0,47,6,8,LONG|E0960|R300|X360|F0.90|T0.05|S0.35,16:00,F90,E05,False
60,42,0.7,1.1200786594228274,0.17410576928630667,10.4463461571784,4,external,LONG,960,300,360,0.9,0.05,0.35,0.0,41,3,16,LONG|E0960|R300|X360|F0.90|T0.05|S0.35,16:00,F90,E05,True
39,23,0.5897435897435898,0.5397001705955318,-1.0016223886640094,-39.06327315789637,4,reference_validation,LONG,960,300,360,0.9,0.05,0.35,0.0,23,6,10,LONG|E0960|R300|X360|F0.90|T0.05|S0.35,16:00,F90,E05,False
61,45,0.7377049180327869,1.004337018342655,0.006371948869800491,0.38868888105782995,4,development,LONG,960,300,360,0.9,0.1,0.35,0.0,44,6,11,LONG|E0960|R300|X360|F0.90|T0.10|S0.35,16:00,F90,E10,False
60,40,0.6666666666666666,1.288306888237712,0.45877661537416814,27.52659692245009,4,external,LONG,960,300,360,0.9,0.1,0.35,0.0,38,3,19,LONG|E0960|R300|X360|F0.90|T0.10|S0.35,16:00,F90,E10,True
39,23,0.5897435897435898,0.7326947011515452,-0.5816621141952941,-22.68482245361647,4,reference_validation,LONG,960,300,360,0.9,0.1,0.35,0.0,22,6,11,LONG|E0960|R300|X360|F0.90|T0.10|S0.35,16:00,F90,E10,False
61,43,0.7049180327868853,1.218293755411634,0.32990093599994813,20.123957095996836,4,development,LONG,960,300,360,0.9,0.15,0.35,0.0,42,6,13,LONG|E0960|R300|X360|F0.90|T0.15|S0.35,16:00,F90,E15,True
60,36,0.6,1.2701993028099479,0.4943706823824873,29.66224094294924,5,external,LONG,960,300,360,0.9,0.15,0.35,0.0,33,4,23,LONG|E0960|R300|X360|F0.90|T0.15|S0.35,16:00,F90,E15,True
39,22,0.5641025641025641,0.8746899657849839,-0.284437717638697,-11.093070987909185,4,reference_validation,LONG,960,300,360,0.9,0.15,0.35,0.0,21,6,12,LONG|E0960|R300|X360|F0.90|T0.15|S0.35,16:00,F90,E15,False
61,41,0.6721311475409836,1.3484656699027466,0.5387647902445255,32.864652204916055,4,development,LONG,960,300,360,0.9,0.2,0.35,0.0,40,6,15,LONG|E0960|R300|X360|F0.90|T0.20|S0.35,16:00,F90,E20,True
60,34,0.5666666666666667,1.3949580165763589,0.7358227176840697,44.149363061044184,6,external,LONG,960,300,360,0.9,0.2,0.35,0.0,29,4,27,LONG|E0960|R300|X360|F0.90|T0.20|S0.35,16:00,F90,E20,True
39,22,0.5641025641025641,1.065916575451511,0.14962217825122887,5.835264951797926,4,reference_validation,LONG,960,300,360,0.9,0.2,0.35,0.0,21,6,12,LONG|E0960|R300|X360|F0.90|T0.20|S0.35,16:00,F90,E20,True
61,38,0.6229508196721312,1.356477333965431,0.5839264992646819,35.61951645514559,4,development,LONG,960,300,360,0.9,0.25,0.35,0.0,37,6,18,LONG|E0960|R300|X360|F0.90|T0.25|S0.35,16:00,F90,E25,True
60,33,0.55,1.5479439586758035,1.0331162531486207,61.986975188917235,6,external,LONG,960,300,360,0.9,0.25,0.35,0.0,25,4,31,LONG|E0960|R300|X360|F0.90|T0.25|S0.35,16:00,F90,E25,True
39,22,0.5641025641025641,1.069794119840298,0.15842370705854592,6.178524575283291,4,reference_validation,LONG,960,300,360,0.9,0.25,0.35,0.0,17,6,16,LONG|E0960|R300|X360|F0.90|T0.25|S0.35,16:00,F90,E25,True
61,35,0.5737704918032787,1.2880088751074126,0.5168722270634848,31.52920585087257,4,development,LONG,960,300,360,0.9,0.3,0.35,0.0,33,7,21,LONG|E0960|R300|X360|F0.90|T0.30|S0.35,16:00,F90,E30,True
60,33,0.55,1.5835383148331217,1.1002273277106152,66.0136396626369,6,external,LONG,960,300,360,0.9,0.3,0.35,0.0,22,4,34,LONG|E0960|R300|X360|F0.90|T0.30|S0.35,16:00,F90,E30,True
39,20,0.5128205128205128,0.9296271497912789,-0.1762411752321495,-6.87340583405383,4,reference_validation,LONG,960,300,360,0.9,0.3,0.35,0.0,15,7,17,LONG|E0960|R300|X360|F0.90|T0.30|S0.35,16:00,F90,E30,False
61,34,0.5573770491803278,1.2573490403667502,0.4938431071959787,30.1244295389547,4,development,LONG,960,300,360,0.9,0.35,0.35,0.0,30,8,23,LONG|E0960|R300|X360|F0.90|T0.35|S0.35,16:00,F90,E35,True
60,33,0.55,1.6444812208951416,1.215131609015109,72.90789654090653,6,external,LONG,960,300,360,0.9,0.35,0.35,0.0,20,4,36,LONG|E0960|R300|X360|F0.90|T0.35|S0.35,16:00,F90,E35,True
39,19,0.48717948717948717,0.9270277208811407,-0.18429070136727474,-7.187337353323715,4,reference_validation,LONG,960,300,360,0.9,0.35,0.35,0.0,13,7,19,LONG|E0960|R300|X360|F0.90|T0.35|S0.35,16:00,F90,E35,False
61,34,0.5573770491803278,1.3774177681053166,0.7242504695043047,44.179278639762586,4,development,LONG,960,300,360,0.9,0.4,0.35,0.0,29,8,24,LONG|E0960|R300|X360|F0.90|T0.40|S0.35,16:00,F90,E40,True
60,32,0.5333333333333333,1.7047572769405828,1.3355499639342814,80.13299783605689,6,external,LONG,960,300,360,0.9,0.4,0.35,0.0,18,4,38,LONG|E0960|R300|X360|F0.90|T0.40|S0.35,16:00,F90,E40,True
39,17,0.4358974358974359,0.8529640605930859,-0.37689798727096857,-14.699021503567774,4,reference_validation,LONG,960,300,360,0.9,0.4,0.35,0.0,10,7,22,LONG|E0960|R300|X360|F0.90|T0.40|S0.35,16:00,F90,E40,False
