anchor_hour_wib,local_date,weekday,reference_start_utc,reference_end_utc,execution_start_utc,execution_end_utc,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
6,2022-01-13,Thursday,2022-01-12 23:00:00+00:00,2022-01-13 03:00:00+00:00,2022-01-13 03:00:00+00:00,2022-01-13 07:00:00+00:00,488.5,477.38,11.120000000000005,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-13 03:05:00+00:00,
6,2022-01-14,Friday,2022-01-13 23:00:00+00:00,2022-01-14 03:00:00+00:00,2022-01-14 03:00:00+00:00,2022-01-14 07:00:00+00:00,480.89,471.62,9.269999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-14 04:00:00+00:00,
6,2022-01-15,Saturday,2022-01-14 23:00:00+00:00,2022-01-15 03:00:00+00:00,2022-01-15 03:00:00+00:00,2022-01-15 07:00:00+00:00,492.99,484.01,8.980000000000018,True,,1,0,2022-01-15 06:30:00+00:00,2022-01-15 06:35:00+00:00,True,2022-01-15 06:35:00+00:00,2022-01-15 06:40:00+00:00,H2_ARRIVAL,2022-01-15 06:45:00+00:00,10.0
6,2022-01-16,Sunday,2022-01-15 23:00:00+00:00,2022-01-16 03:00:00+00:00,2022-01-16 03:00:00+00:00,2022-01-16 07:00:00+00:00,496.1,488.02,8.080000000000041,True,,1,0,2022-01-16 05:15:00+00:00,2022-01-16 05:20:00+00:00,True,2022-01-16 05:20:00+00:00,2022-01-16 05:25:00+00:00,NO_H2_BY_END,,
6,2022-01-17,Monday,2022-01-16 23:00:00+00:00,2022-01-17 03:00:00+00:00,2022-01-17 03:00:00+00:00,2022-01-17 07:00:00+00:00,498.96,485.56,13.399999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-17 03:35:00+00:00,
6,2022-01-18,Tuesday,2022-01-17 23:00:00+00:00,2022-01-18 03:00:00+00:00,2022-01-18 03:00:00+00:00,2022-01-18 07:00:00+00:00,479.0,472.62,6.3799999999999955,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-18 03:15:00+00:00,
6,2022-01-19,Wednesday,2022-01-18 23:00:00+00:00,2022-01-19 03:00:00+00:00,2022-01-19 03:00:00+00:00,2022-01-19 07:00:00+00:00,473.48,468.6,4.8799999999999955,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-19 03:05:00+00:00,
6,2022-01-20,Thursday,2022-01-19 23:00:00+00:00,2022-01-20 03:00:00+00:00,2022-01-20 03:00:00+00:00,2022-01-20 07:00:00+00:00,468.87,461.18,7.689999999999998,True,,1,0,2022-01-20 04:00:00+00:00,2022-01-20 04:05:00+00:00,True,2022-01-20 04:10:00+00:00,2022-01-20 04:15:00+00:00,H2_ARRIVAL,2022-01-20 04:25:00+00:00,15.0
6,2022-01-21,Friday,2022-01-20 23:00:00+00:00,2022-01-21 03:00:00+00:00,2022-01-21 03:00:00+00:00,2022-01-21 07:00:00+00:00,448.16,423.09,25.07000000000005,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-21 03:25:00+00:00,
6,2022-01-22,Saturday,2022-01-21 23:00:00+00:00,2022-01-22 03:00:00+00:00,2022-01-22 03:00:00+00:00,2022-01-22 07:00:00+00:00,389.29,373.15,16.140000000000043,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-22 05:30:00+00:00,
6,2022-01-23,Sunday,2022-01-22 23:00:00+00:00,2022-01-23 03:00:00+00:00,2022-01-23 03:00:00+00:00,2022-01-23 07:00:00+00:00,370.9,353.71,17.189999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-23 04:30:00+00:00,
6,2022-01-24,Monday,2022-01-23 23:00:00+00:00,2022-01-24 03:00:00+00:00,2022-01-24 03:00:00+00:00,2022-01-24 07:00:00+00:00,386.27,370.1,16.16999999999996,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-24 03:00:00+00:00,
6,2022-01-25,Tuesday,2022-01-24 23:00:00+00:00,2022-01-25 03:00:00+00:00,2022-01-25 03:00:00+00:00,2022-01-25 07:00:00+00:00,372.9,361.63,11.269999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-25 04:35:00+00:00,
6,2022-01-26,Wednesday,2022-01-25 23:00:00+00:00,2022-01-26 03:00:00+00:00,2022-01-26 03:00:00+00:00,2022-01-26 07:00:00+00:00,385.86,377.01,8.850000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-26 04:35:00+00:00,
6,2022-01-27,Thursday,2022-01-26 23:00:00+00:00,2022-01-27 03:00:00+00:00,2022-01-27 03:00:00+00:00,2022-01-27 07:00:00+00:00,378.2,360.0,18.19999999999999,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-27 03:40:00+00:00,
6,2022-01-28,Friday,2022-01-27 23:00:00+00:00,2022-01-28 03:00:00+00:00,2022-01-28 03:00:00+00:00,2022-01-28 07:00:00+00:00,392.89,382.0,10.889999999999986,True,,1,0,2022-01-28 04:00:00+00:00,2022-01-28 04:05:00+00:00,True,2022-01-28 04:10:00+00:00,2022-01-28 04:15:00+00:00,H2_ARRIVAL,2022-01-28 04:55:00+00:00,45.0
6,2022-01-29,Saturday,2022-01-28 23:00:00+00:00,2022-01-29 03:00:00+00:00,2022-01-29 03:00:00+00:00,2022-01-29 07:00:00+00:00,389.47,383.8,5.670000000000016,True,,1,0,2022-01-29 06:20:00+00:00,2022-01-29 06:25:00+00:00,False,,,BREAK_DURING_K1,2022-01-29 06:25:00+00:00,
6,2022-01-30,Sunday,2022-01-29 23:00:00+00:00,2022-01-30 03:00:00+00:00,2022-01-30 03:00:00+00:00,2022-01-30 07:00:00+00:00,389.64,383.52,6.1200000000000045,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-01-30 03:05:00+00:00,
6,2022-01-31,Monday,2022-01-30 23:00:00+00:00,2022-01-31 03:00:00+00:00,2022-01-31 03:00:00+00:00,2022-01-31 07:00:00+00:00,380.04,364.77,15.270000000000039,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-01,Tuesday,2022-01-31 23:00:00+00:00,2022-02-01 03:00:00+00:00,2022-02-01 03:00:00+00:00,2022-02-01 07:00:00+00:00,379.48,373.54,5.939999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-01 03:05:00+00:00,
6,2022-02-02,Wednesday,2022-02-01 23:00:00+00:00,2022-02-02 03:00:00+00:00,2022-02-02 03:00:00+00:00,2022-02-02 07:00:00+00:00,386.68,380.37,6.310000000000002,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-02 06:40:00+00:00,
6,2022-02-03,Thursday,2022-02-02 23:00:00+00:00,2022-02-03 03:00:00+00:00,2022-02-03 03:00:00+00:00,2022-02-03 07:00:00+00:00,370.77,362.82,7.949999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-04,Friday,2022-02-03 23:00:00+00:00,2022-02-04 03:00:00+00:00,2022-02-04 03:00:00+00:00,2022-02-04 07:00:00+00:00,372.38,368.16,4.21999999999997,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-04 05:10:00+00:00,
6,2022-02-05,Saturday,2022-02-04 23:00:00+00:00,2022-02-05 03:00:00+00:00,2022-02-05 03:00:00+00:00,2022-02-05 07:00:00+00:00,402.27,395.1,7.169999999999959,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-05 03:50:00+00:00,
6,2022-02-06,Sunday,2022-02-05 23:00:00+00:00,2022-02-06 03:00:00+00:00,2022-02-06 03:00:00+00:00,2022-02-06 07:00:00+00:00,420.89,412.76,8.129999999999995,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-06 04:15:00+00:00,
6,2022-02-07,Monday,2022-02-06 23:00:00+00:00,2022-02-07 03:00:00+00:00,2022-02-07 03:00:00+00:00,2022-02-07 07:00:00+00:00,423.83,410.39,13.439999999999998,True,,1,0,2022-02-07 03:05:00+00:00,2022-02-07 03:10:00+00:00,False,,,BREAK_DURING_K1,2022-02-07 03:15:00+00:00,
6,2022-02-08,Tuesday,2022-02-07 23:00:00+00:00,2022-02-08 03:00:00+00:00,2022-02-08 03:00:00+00:00,2022-02-08 07:00:00+00:00,435.5,427.83,7.670000000000016,True,,1,0,2022-02-08 04:35:00+00:00,2022-02-08 04:40:00+00:00,False,,,BREAK_DURING_K1,2022-02-08 04:45:00+00:00,
6,2022-02-09,Wednesday,2022-02-08 23:00:00+00:00,2022-02-09 03:00:00+00:00,2022-02-09 03:00:00+00:00,2022-02-09 07:00:00+00:00,414.85,407.0,7.850000000000023,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-10,Thursday,2022-02-09 23:00:00+00:00,2022-02-10 03:00:00+00:00,2022-02-10 03:00:00+00:00,2022-02-10 07:00:00+00:00,423.33,416.02,7.310000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-10 03:00:00+00:00,
6,2022-02-11,Friday,2022-02-10 23:00:00+00:00,2022-02-11 03:00:00+00:00,2022-02-11 03:00:00+00:00,2022-02-11 07:00:00+00:00,419.39,407.02,12.370000000000005,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-12,Saturday,2022-02-11 23:00:00+00:00,2022-02-12 03:00:00+00:00,2022-02-12 03:00:00+00:00,2022-02-12 07:00:00+00:00,403.74,392.76,10.980000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-13,Sunday,2022-02-12 23:00:00+00:00,2022-02-13 03:00:00+00:00,2022-02-13 03:00:00+00:00,2022-02-13 07:00:00+00:00,406.77,401.25,5.519999999999982,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-14,Monday,2022-02-13 23:00:00+00:00,2022-02-14 03:00:00+00:00,2022-02-14 03:00:00+00:00,2022-02-14 07:00:00+00:00,400.24,391.01,9.230000000000018,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-14 03:00:00+00:00,
6,2022-02-15,Tuesday,2022-02-14 23:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-15 03:00:00+00:00,2022-02-15 07:00:00+00:00,416.99,402.67,14.319999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-15 04:40:00+00:00,
6,2022-02-16,Wednesday,2022-02-15 23:00:00+00:00,2022-02-16 03:00:00+00:00,2022-02-16 03:00:00+00:00,2022-02-16 07:00:00+00:00,433.86,428.41,5.449999999999989,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-16 04:15:00+00:00,
6,2022-02-17,Thursday,2022-02-16 23:00:00+00:00,2022-02-17 03:00:00+00:00,2022-02-17 03:00:00+00:00,2022-02-17 07:00:00+00:00,430.86,426.44,4.420000000000016,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-17 03:35:00+00:00,
6,2022-02-18,Friday,2022-02-17 23:00:00+00:00,2022-02-18 03:00:00+00:00,2022-02-18 03:00:00+00:00,2022-02-18 07:00:00+00:00,404.79,398.04,6.75,True,,1,0,2022-02-18 04:00:00+00:00,2022-02-18 04:05:00+00:00,True,2022-02-18 04:05:00+00:00,2022-02-18 04:10:00+00:00,H2_ARRIVAL,2022-02-18 04:20:00+00:00,15.0
6,2022-02-19,Saturday,2022-02-18 23:00:00+00:00,2022-02-19 03:00:00+00:00,2022-02-19 03:00:00+00:00,2022-02-19 07:00:00+00:00,404.39,396.92,7.46999999999997,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-19 06:35:00+00:00,
6,2022-02-20,Sunday,2022-02-19 23:00:00+00:00,2022-02-20 03:00:00+00:00,2022-02-20 03:00:00+00:00,2022-02-20 07:00:00+00:00,400.5,386.3,14.199999999999989,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-20 04:30:00+00:00,
6,2022-02-21,Monday,2022-02-20 23:00:00+00:00,2022-02-21 03:00:00+00:00,2022-02-21 03:00:00+00:00,2022-02-21 07:00:00+00:00,392.24,378.16,14.079999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-21 06:55:00+00:00,
6,2022-02-22,Tuesday,2022-02-21 23:00:00+00:00,2022-02-22 03:00:00+00:00,2022-02-22 03:00:00+00:00,2022-02-22 07:00:00+00:00,364.21,354.64,9.569999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-22 03:00:00+00:00,
6,2022-02-23,Wednesday,2022-02-22 23:00:00+00:00,2022-02-23 03:00:00+00:00,2022-02-23 03:00:00+00:00,2022-02-23 07:00:00+00:00,380.47,370.41,10.060000000000002,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-24,Thursday,2022-02-23 23:00:00+00:00,2022-02-24 03:00:00+00:00,2022-02-24 03:00:00+00:00,2022-02-24 07:00:00+00:00,370.95,356.25,14.699999999999989,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-24 03:00:00+00:00,
6,2022-02-25,Friday,2022-02-24 23:00:00+00:00,2022-02-25 03:00:00+00:00,2022-02-25 03:00:00+00:00,2022-02-25 07:00:00+00:00,366.93,354.7,12.230000000000018,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-26,Saturday,2022-02-25 23:00:00+00:00,2022-02-26 03:00:00+00:00,2022-02-26 03:00:00+00:00,2022-02-26 07:00:00+00:00,392.79,372.85,19.939999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-27,Sunday,2022-02-26 23:00:00+00:00,2022-02-27 03:00:00+00:00,2022-02-27 03:00:00+00:00,2022-02-27 07:00:00+00:00,374.45,362.61,11.839999999999975,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-02-28,Monday,2022-02-27 23:00:00+00:00,2022-02-28 03:00:00+00:00,2022-02-28 03:00:00+00:00,2022-02-28 07:00:00+00:00,363.52,355.52,8.0,True,,1,0,2022-02-28 03:40:00+00:00,2022-02-28 03:45:00+00:00,False,,,BREAK_DURING_K1,2022-02-28 03:45:00+00:00,
6,2022-03-01,Tuesday,2022-02-28 23:00:00+00:00,2022-03-01 03:00:00+00:00,2022-03-01 03:00:00+00:00,2022-03-01 07:00:00+00:00,399.98,391.66,8.319999999999993,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-01 03:10:00+00:00,
6,2022-03-02,Wednesday,2022-03-01 23:00:00+00:00,2022-03-02 03:00:00+00:00,2022-03-02 03:00:00+00:00,2022-03-02 07:00:00+00:00,411.5,403.53,7.970000000000027,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-02 03:35:00+00:00,
6,2022-03-03,Thursday,2022-03-02 23:00:00+00:00,2022-03-03 03:00:00+00:00,2022-03-03 03:00:00+00:00,2022-03-03 07:00:00+00:00,410.98,405.33,5.650000000000034,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-03 03:35:00+00:00,
6,2022-03-04,Friday,2022-03-03 23:00:00+00:00,2022-03-04 03:00:00+00:00,2022-03-04 03:00:00+00:00,2022-03-04 07:00:00+00:00,403.85,388.41,15.439999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-05,Saturday,2022-03-04 23:00:00+00:00,2022-03-05 03:00:00+00:00,2022-03-05 03:00:00+00:00,2022-03-05 07:00:00+00:00,375.55,366.62,8.930000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-06,Sunday,2022-03-05 23:00:00+00:00,2022-03-06 03:00:00+00:00,2022-03-06 03:00:00+00:00,2022-03-06 07:00:00+00:00,387.0,383.03,3.9700000000000273,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-06 03:35:00+00:00,
6,2022-03-07,Monday,2022-03-06 23:00:00+00:00,2022-03-07 03:00:00+00:00,2022-03-07 03:00:00+00:00,2022-03-07 07:00:00+00:00,381.62,365.12,16.5,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-07 03:10:00+00:00,
6,2022-03-08,Tuesday,2022-03-07 23:00:00+00:00,2022-03-08 03:00:00+00:00,2022-03-08 03:00:00+00:00,2022-03-08 07:00:00+00:00,385.32,378.59,6.730000000000018,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-08 05:30:00+00:00,
6,2022-03-09,Wednesday,2022-03-08 23:00:00+00:00,2022-03-09 03:00:00+00:00,2022-03-09 03:00:00+00:00,2022-03-09 07:00:00+00:00,389.83,379.42,10.409999999999968,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-09 03:20:00+00:00,
6,2022-03-10,Thursday,2022-03-09 23:00:00+00:00,2022-03-10 03:00:00+00:00,2022-03-10 03:00:00+00:00,2022-03-10 07:00:00+00:00,394.36,385.84,8.520000000000039,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-10 03:00:00+00:00,
6,2022-03-11,Friday,2022-03-10 23:00:00+00:00,2022-03-11 03:00:00+00:00,2022-03-11 03:00:00+00:00,2022-03-11 07:00:00+00:00,372.78,364.44,8.339999999999975,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-12,Saturday,2022-03-11 23:00:00+00:00,2022-03-12 03:00:00+00:00,2022-03-12 03:00:00+00:00,2022-03-12 07:00:00+00:00,377.38,371.36,6.019999999999982,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-12 05:00:00+00:00,
6,2022-03-13,Sunday,2022-03-12 23:00:00+00:00,2022-03-13 03:00:00+00:00,2022-03-13 03:00:00+00:00,2022-03-13 07:00:00+00:00,376.87,371.14,5.730000000000018,True,,1,0,2022-03-13 04:30:00+00:00,2022-03-13 04:35:00+00:00,True,2022-03-13 04:35:00+00:00,2022-03-13 04:40:00+00:00,NO_H2_BY_END,,
6,2022-03-14,Monday,2022-03-13 23:00:00+00:00,2022-03-14 03:00:00+00:00,2022-03-14 03:00:00+00:00,2022-03-14 07:00:00+00:00,364.94,359.05,5.889999999999986,True,,1,0,2022-03-14 03:40:00+00:00,2022-03-14 03:45:00+00:00,True,2022-03-14 03:45:00+00:00,2022-03-14 03:50:00+00:00,H2_ARRIVAL,2022-03-14 03:55:00+00:00,10.0
6,2022-03-15,Tuesday,2022-03-14 23:00:00+00:00,2022-03-15 03:00:00+00:00,2022-03-15 03:00:00+00:00,2022-03-15 07:00:00+00:00,374.71,367.72,6.989999999999952,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-15 03:25:00+00:00,
6,2022-03-16,Wednesday,2022-03-15 23:00:00+00:00,2022-03-16 03:00:00+00:00,2022-03-16 03:00:00+00:00,2022-03-16 07:00:00+00:00,383.18,369.91,13.269999999999982,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-16 03:40:00+00:00,
6,2022-03-17,Thursday,2022-03-16 23:00:00+00:00,2022-03-17 03:00:00+00:00,2022-03-17 03:00:00+00:00,2022-03-17 07:00:00+00:00,386.31,381.58,4.730000000000018,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-17 04:55:00+00:00,
6,2022-03-18,Friday,2022-03-17 23:00:00+00:00,2022-03-18 03:00:00+00:00,2022-03-18 03:00:00+00:00,2022-03-18 07:00:00+00:00,392.46,384.56,7.899999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-18 03:00:00+00:00,
6,2022-03-19,Saturday,2022-03-18 23:00:00+00:00,2022-03-19 03:00:00+00:00,2022-03-19 03:00:00+00:00,2022-03-19 07:00:00+00:00,400.69,395.51,5.180000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-20,Sunday,2022-03-19 23:00:00+00:00,2022-03-20 03:00:00+00:00,2022-03-20 03:00:00+00:00,2022-03-20 07:00:00+00:00,400.87,393.09,7.78000000000003,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-21,Monday,2022-03-20 23:00:00+00:00,2022-03-21 03:00:00+00:00,2022-03-21 03:00:00+00:00,2022-03-21 07:00:00+00:00,393.07,385.14,7.930000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-22,Tuesday,2022-03-21 23:00:00+00:00,2022-03-22 03:00:00+00:00,2022-03-22 03:00:00+00:00,2022-03-22 07:00:00+00:00,402.3,394.76,7.5400000000000205,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-22 03:05:00+00:00,
6,2022-03-23,Wednesday,2022-03-22 23:00:00+00:00,2022-03-23 03:00:00+00:00,2022-03-23 03:00:00+00:00,2022-03-23 07:00:00+00:00,406.5,400.8,5.699999999999989,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-23 04:15:00+00:00,
6,2022-03-24,Thursday,2022-03-23 23:00:00+00:00,2022-03-24 03:00:00+00:00,2022-03-24 03:00:00+00:00,2022-03-24 07:00:00+00:00,412.49,405.53,6.960000000000036,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-24 06:25:00+00:00,
6,2022-03-25,Friday,2022-03-24 23:00:00+00:00,2022-03-25 03:00:00+00:00,2022-03-25 03:00:00+00:00,2022-03-25 07:00:00+00:00,415.87,411.19,4.680000000000007,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-26,Saturday,2022-03-25 23:00:00+00:00,2022-03-26 03:00:00+00:00,2022-03-26 03:00:00+00:00,2022-03-26 07:00:00+00:00,411.74,407.23,4.509999999999991,True,,1,0,2022-03-26 05:35:00+00:00,2022-03-26 05:40:00+00:00,False,,,BREAK_DURING_K1,2022-03-26 05:40:00+00:00,
6,2022-03-27,Sunday,2022-03-26 23:00:00+00:00,2022-03-27 03:00:00+00:00,2022-03-27 03:00:00+00:00,2022-03-27 07:00:00+00:00,418.33,414.13,4.199999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
6,2022-03-28,Monday,2022-03-27 23:00:00+00:00,2022-03-28 03:00:00+00:00,2022-03-28 03:00:00+00:00,2022-03-28 07:00:00+00:00,433.75,428.17,5.579999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-28 05:30:00+00:00,
