role,partition,attempt,snapshot_min,episode_class,n,break_confirmed_rate,close_R_q25,close_R_q50,close_R_q75,running_mfe_R_q25,running_mfe_R_q50,running_mfe_R_q75,running_mae_R_q25,running_mae_R_q50,running_mae_R_q75,closes_above_H_q25,closes_above_H_q50,closes_above_H_q75,closes_le_H_q25,closes_le_H_q50,closes_le_H_q75,close_minus_L_R_q25,close_minus_L_R_q50,close_minus_L_R_q75
CENTRAL,development,PARENT,10,RESIDUAL_LATENT_RECOVERABLE,129,0.7364341085271318,-0.08303592671900768,-0.02078422969788052,0.050133689839572164,0.06564010340564277,0.10059171597632793,0.1850899742930588,0.09803921568627476,0.14870435806831492,0.1948160535117035,0.0,1.0,2.0,0.0,1.0,2.0,0.9169640732809923,0.9792157703021195,1.0501336898395721
CENTRAL,development,PARENT,15,RESIDUAL_LATENT_RECOVERABLE,129,0.7674418604651163,-0.11111111111110737,-0.019975031210985792,0.0683229813664593,0.07310704960835514,0.12559286662872468,0.20171673819742456,0.11056910569105367,0.16325494840128627,0.2102941176470599,1.0,1.0,2.0,1.0,2.0,2.0,0.8888888888888926,0.9800249687890142,1.0683229813664592
CENTRAL,development,H2,5,RESIDUAL_LATENT_RECOVERABLE,95,0.49473684210526314,-0.02406322795340994,0.0,0.028751057152641334,0.015478121429677385,0.04032965106084335,0.08119308089020986,0.06186266218870036,0.09374999999999843,0.14708292363160197,0.0,0.0,1.0,0.0,1.0,1.0,0.9759367720465901,1.0000000000000002,1.0287510571526413
CENTRAL,development,H2,10,RESIDUAL_LATENT_RECOVERABLE,94,0.6808510638297872,-0.051344911383725454,0.0,0.04318560105680376,0.029887633550288777,0.06261963520700037,0.11680649378949737,0.07363300296707187,0.11119257221458032,0.15490175656018113,0.0,1.0,2.0,0.0,1.0,2.0,0.9486550886162746,1.0,1.0431856010568037
CENTRAL,development,H2,15,RESIDUAL_LATENT_RECOVERABLE,94,0.8085106382978723,-0.07222487458706223,-0.007671913065217605,0.05963104325699889,0.041318962493270404,0.08854080294281629,0.1380177897973091,0.07745307756804504,0.12193520985366105,0.17153554589996986,1.0,1.0,2.0,1.0,2.0,2.0,0.9277751254129377,0.9923280869347824,1.0596310432569989
CENTRAL,development,H2,30,RESIDUAL_LATENT_RECOVERABLE,46,0.6956521739130435,-0.11061782777679319,-0.028347424042272036,0.012846469779424437,0.05216242426065004,0.10956487290751402,0.18578824099915886,0.09172661870503473,0.1526449350113468,0.17958603237771537,0.0,3.0,4.0,2.0,3.0,6.0,0.8893821722232068,0.9716525759577279,1.0128464697794244
CENTRAL,development,H2,5,RESIDUAL_TRUE_FAILURE_PROXY,67,0.3880597014925373,-0.04657139935677971,-0.01160092807424857,0.025902722636509307,0.009949298746552315,0.02959641255605237,0.060571428571428346,0.0539933191618558,0.07887323943662099,0.1301524562394158,0.0,0.0,1.0,0.0,1.0,1.0,0.9534286006432202,0.9883990719257514,1.0259027226365092
CENTRAL,development,H2,10,RESIDUAL_TRUE_FAILURE_PROXY,66,0.45454545454545453,-0.0869627329192538,-0.02918907747996738,0.01613839802965175,0.011691996921894036,0.043172712904768054,0.09483904361183068,0.06530249155484145,0.10180583193111348,0.15145479075450632,0.0,0.0,1.0,1.0,2.0,2.0,0.9130372670807463,0.9708109225200326,1.0161383980296517
CENTRAL,development,H2,15,RESIDUAL_TRUE_FAILURE_PROXY,66,0.5151515151515151,-0.130180428888342,-0.042633503038092255,0.03071264263101478,0.014206389280132806,0.05727006427079542,0.10991883018037449,0.07499662406855098,0.12172266634609614,0.17546072175156918,0.0,1.0,2.0,1.0,2.0,3.0,0.869819571111658,0.9573664969619078,1.0307126426310147
CENTRAL,development,PARENT,5,H2_ECONOMIC_RESCUE,54,0.6666666666666666,-0.018168473782719075,0.03597220769257871,0.06680960055254888,0.03024146284285758,0.06348630212370099,0.12533357007942947,0.09861285578602119,0.14239985773351715,0.21673897324656632,0.0,1.0,1.0,0.0,0.0,1.0,0.981831526217281,1.0359722076925788,1.0668096005525491
CENTRAL,development,PARENT,10,H2_ECONOMIC_RESCUE,54,0.8888888888888888,-0.04598583493582924,0.016277919289305998,0.07485985147679697,0.07620685293579334,0.11551958888884206,0.21701593860684643,0.10380521858548906,0.149785351855176,0.21673897324656632,1.0,1.0,2.0,0.0,1.0,1.0,0.9540141650641707,1.016277919289306,1.074859851476797
CENTRAL,development,PARENT,15,H2_ECONOMIC_RESCUE,54,0.9259259259259259,-0.0771795885512408,-0.0030233321125564165,0.07598126890182683,0.08593036425413977,0.13677825738354618,0.22236019131715473,0.11106760886172637,0.15395102870366345,0.2283403656821328,1.0,2.0,2.75,0.25,1.0,2.0,0.9228204114487593,0.9969766678874435,1.075981268901827
CENTRAL,development,PARENT,30,H2_ECONOMIC_RESCUE,20,0.9,-0.035744221531892946,0.03282334104251817,0.0892701364292267,0.10815599730930364,0.19669595110771687,0.25070285671157183,0.08963984248075126,0.1337209794054245,0.18217379045078802,4.0,5.0,5.25,0.75,1.0,2.0,0.9642557784681071,1.0328233410425183,1.0892701364292265
CENTRAL,development,H2,5,H2_ECONOMIC_RESCUE,54,0.46296296296296297,-0.03616522366522589,0.0,0.056599215279240556,0.01843865777059103,0.043469201438844064,0.10070754452534855,0.06085053891279671,0.11314930827460443,0.16002519625190298,0.0,0.0,1.0,0.0,1.0,1.0,0.9638347763347743,1.0,1.0565992152792405
CENTRAL,development,H2,10,H2_ECONOMIC_RESCUE,53,0.6981132075471698,-0.018518518518515607,0.07142857142857192,0.12121212121211838,0.050767414403775954,0.11074501189822528,0.21363258520365705,0.0895295902883161,0.12781954887217656,0.1667864845434928,0.0,1.0,2.0,0.0,1.0,2.0,0.9814814814814844,1.0714285714285718,1.1212121212121184
CENTRAL,development,H2,15,H2_ECONOMIC_RESCUE,47,0.7021276595744681,-0.024556793131454507,0.10355987055016215,0.17009762870480882,0.06461837214462415,0.13953488372092734,0.3167727168688448,0.0915199938242999,0.12062256809339374,0.17121124618564304,0.0,2.0,3.0,0.0,1.0,3.0,0.9754432068685456,1.1035598705501621,1.1700976287048088
CENTRAL,development,H2,30,H2_ECONOMIC_RESCUE,31,0.7096774193548387,-0.05074247940218718,0.05555555555555587,0.1633254455073736,0.08096191324438405,0.1460674157303353,0.2636704796522963,0.0857593688362921,0.1329423264907129,0.20024190457942254,0.0,5.0,6.0,0.0,1.0,6.0,0.9492575205978129,1.0555555555555558,1.1633254455073736
CENTRAL,development,H2,30,RESIDUAL_TRUE_FAILURE_PROXY,46,0.41304347826086957,-0.1587148903424427,-0.04187272940349241,0.07651741460420386,0.014206389280132806,0.05726465807220151,0.16842723004694873,0.10792036346109243,0.15101917244483487,0.24942328079870474,0.0,0.0,4.0,2.0,6.0,6.0,0.8412851096575573,0.9581272705965076,1.0765174146042038
CENTRAL,development,PARENT,30,RESIDUAL_LATENT_RECOVERABLE,53,0.5471698113207547,-0.19028871391076282,-0.0683229813664593,0.02937759336099458,0.0635593220338855,0.14285714285714537,0.2678817056396135,0.11959287531806566,0.1859688195991107,0.30800230282095464,0.0,1.0,5.0,1.0,5.0,6.0,0.8097112860892371,0.9316770186335407,1.0293775933609945
CENTRAL,development,PARENT,60,RESIDUAL_LATENT_RECOVERABLE,31,0.3548387096774194,-0.2559285514170269,-0.18047079337402006,-0.021870799103804447,0.043353515535574955,0.09140624999999783,0.22500576220215035,0.24527100857661294,0.30602006688963235,0.4265847410809098,0.0,0.0,2.0,10.0,12.0,12.0,0.744071448582973,0.81952920662598,0.9781292008961955
CENTRAL,development,H2,60,RESIDUAL_LATENT_RECOVERABLE,20,0.5,-0.19703461348705267,-0.07734323317433556,0.009923903302133077,0.015517470883689221,0.06366503629741396,0.1827053645138138,0.13939844964897635,0.19138630187397349,0.28685407826906273,0.0,0.5,9.25,2.75,11.5,12.0,0.8029653865129472,0.9226567668256644,1.0099239033021332
CENTRAL,development,PARENT,60,PARENT_WIN,105,0.45714285714285713,-0.24708171206225496,-0.09954751131221828,0.07602339181286813,0.032200357781754334,0.09502262443439274,0.24999999999999728,0.20547945205479576,0.28793774319066123,0.413237924865832,0.0,0.0,4.0,8.0,12.0,12.0,0.7529182879377451,0.900452488687782,1.076023391812868
CENTRAL,development,H2,60,H2_ECONOMIC_RESCUE,18,0.7777777777777778,0.04630079259372442,0.14053820276518644,0.28988327848621764,0.15654145619126497,0.25485019254249835,0.3656798056465969,0.05607361023343129,0.12088292795123741,0.2583698768763701,2.5,9.5,12.0,0.0,2.5,9.5,1.0463007925937244,1.1405382027651865,1.2898832784862178
CENTRAL,development,H2,60,RESIDUAL_TRUE_FAILURE_PROXY,33,0.3939393939393939,-0.22948822095857035,-0.07642563198118825,0.033018867924530466,0.01434768101434503,0.058153477218231234,0.1809317443120285,0.12529002320185753,0.23362831858406935,0.39199999999999874,0.0,0.0,6.0,6.0,12.0,12.0,0.7705117790414296,0.9235743680188118,1.0330188679245305
CENTRAL,development,PARENT,60,H2_ECONOMIC_RESCUE,7,0.7142857142857143,-0.10376131902334114,0.0380952380952396,0.11767960503915542,0.0988995764556841,0.21161048689138393,0.2740826642005403,0.08811159379341342,0.14973357015986116,0.28435762780024976,5.0,11.0,12.0,0.0,1.0,7.0,0.8962386809766587,1.0380952380952395,1.1176796050391553
CENTRAL,external,PARENT,5,RESIDUAL_TRUE_FAILURE_PROXY,78,0.5897435897435898,-0.03101350653565652,0.006387548921846675,0.045923981256740104,0.02142493700329476,0.05512750381172725,0.10355933998627735,0.06867875810819177,0.1142047879563885,0.16393036488975715,0.0,1.0,1.0,0.0,0.0,1.0,0.9689864934643436,1.0063875489218466,1.04592398125674
CENTRAL,external,PARENT,10,RESIDUAL_TRUE_FAILURE_PROXY,78,0.717948717948718,-0.06108344493889201,-0.003555934456386655,0.056333845977305584,0.04376942484726014,0.08373529218049859,0.161323448623441,0.08506640452485195,0.11952264989124348,0.1919002560380922,0.0,1.0,2.0,0.0,1.0,2.0,0.9389165550611083,0.9964440655436133,1.0563338459773057
CENTRAL,external,PARENT,15,RESIDUAL_TRUE_FAILURE_PROXY,78,0.7435897435897436,-0.11476605287647224,-0.03337927750066192,0.01177431461337747,0.05068106997125034,0.09570707070707195,0.17402313002562222,0.08895472597833784,0.1343934772187913,0.22150522620097984,0.25,1.0,2.0,1.0,2.0,2.75,0.8852339471235278,0.9666207224993381,1.0117743146133775
CENTRAL,external,PARENT,30,RESIDUAL_TRUE_FAILURE_PROXY,34,0.47058823529411764,-0.15389545386808176,-0.06311612194228775,0.06945388756303517,0.04662907562277347,0.08327461178187832,0.19232223830166684,0.10861067928699356,0.197724738072587,0.31146562772507613,0.0,0.0,5.0,1.0,6.0,6.0,0.8461045461319185,0.9368838780577133,1.0694538875630353
CENTRAL,external,H2,5,RESIDUAL_TRUE_FAILURE_PROXY,44,0.38636363636363635,-0.03726567201344652,-0.008702746765539428,0.011568866370501429,0.010833541458543532,0.021632088149631003,0.05135404754468671,0.058407306467760704,0.09773015025950148,0.15555433844482097,0.0,0.0,1.0,0.0,1.0,1.0,0.9627343279865536,0.9912972532344608,1.011568866370502
CENTRAL,external,H2,10,RESIDUAL_TRUE_FAILURE_PROXY,44,0.5227272727272727,-0.09924498350314344,-0.036637654527921365,0.0037804648796868597,0.015333769121361335,0.03931216592744223,0.08855248126064215,0.07150650340198604,0.10759995215454349,0.19444529536831096,0.0,1.0,1.0,1.0,1.0,2.0,0.9007550164968567,0.9633623454720787,1.003780464879687
CENTRAL,external,H2,15,RESIDUAL_TRUE_FAILURE_PROXY,44,0.5681818181818182,-0.13610688065873597,-0.04808506216146753,0.015638990244029153,0.020269626159112156,0.055270303450467344,0.09683224370606044,0.08619146162822994,0.11631347264564398,0.2199830666162536,0.0,1.0,2.0,1.0,2.0,3.0,0.8638931193412641,0.9519149378385325,1.015638990244029
CENTRAL,external,H2,30,RESIDUAL_TRUE_FAILURE_PROXY,23,0.4782608695652174,-0.21823174641326976,-0.0862140774677225,0.10485899666521709,0.013447934355063987,0.04831320283215352,0.17629377497798793,0.12450385068507845,0.1973466003316753,0.2992923513657121,0.0,0.0,2.5,3.5,6.0,6.0,0.7817682535867303,0.9137859225322779,1.1048589966652171
CENTRAL,external,PARENT,5,H2_ECONOMIC_RESCUE,30,0.8666666666666667,0.005685883667534393,0.03811154058686132,0.07796909437187545,0.041161107776787983,0.07345069457465428,0.12436470552764695,0.08440906725049016,0.13247738649192697,0.17740951380141368,1.0,1.0,1.0,0.0,0.0,0.0,1.0056858836675344,1.0381115405868613,1.0779690943718756
CENTRAL,external,PARENT,10,H2_ECONOMIC_RESCUE,30,0.9333333333333333,-0.07566997449050898,0.01621626849703508,0.06457369205427761,0.06096951481828693,0.11087186141960412,0.17972203401638184,0.08760783661602732,0.13633330422199053,0.1784644310523397,1.0,1.5,2.0,0.0,0.5,1.0,0.9243300255094911,1.016216268497035,1.0645736920542777
CENTRAL,external,PARENT,15,H2_ECONOMIC_RESCUE,30,0.9333333333333333,-0.09974678078825822,0.0203003681264569,0.09407427912056332,0.07320927923439713,0.11544578228868979,0.22099303165190345,0.11826336909294616,0.13633330422199053,0.21828642353007835,1.0,2.0,3.0,0.0,1.0,2.0,0.9002532192117418,1.0203003681264569,1.0940742791205633
CENTRAL,external,H2,5,H2_ECONOMIC_RESCUE,30,0.6333333333333333,-0.016295805090902265,0.025674387558853387,0.062058009047356436,0.031883041648881005,0.044703937251248285,0.09442125930612791,0.06779147593205206,0.11577702797105152,0.1851618002586616,0.0,1.0,1.0,0.0,0.0,1.0,0.9837041949090978,1.0256743875588534,1.0620580090473566
CENTRAL,external,H2,10,H2_ECONOMIC_RESCUE,30,0.7666666666666667,0.016081398166131508,0.0899122807017545,0.1743112369764351,0.04423644475822154,0.12964154920664728,0.2105920564528708,0.06779147593205206,0.11577702797105152,0.2030586119936168,1.0,2.0,2.0,0.0,0.0,1.0,1.0160813981661316,1.0899122807017547,1.1743112369764357
CENTRAL,external,H2,15,H2_ECONOMIC_RESCUE,28,0.75,0.027691861658899454,0.14923279951212914,0.2244408425113773,0.06990276157230366,0.17018634392935972,0.3149372213016447,0.06655931429032691,0.1106155232785369,0.19921287683013036,1.5,3.0,3.0,0.0,0.0,1.5,1.0276918616588995,1.1492327995121292,1.2244408425113773
CENTRAL,external,PARENT,5,RESIDUAL_LATENT_RECOVERABLE,66,0.6666666666666666,-0.017579868736980094,0.030900846957510948,0.07092545737640951,0.02429957840007466,0.05926211973251195,0.12478186850424447,0.07659811740774049,0.12879423941874196,0.2088874680306902,0.0,1.0,1.0,0.0,0.0,1.0,0.98242013126302,1.0309008469575112,1.0709254573764095
CENTRAL,external,PARENT,10,RESIDUAL_LATENT_RECOVERABLE,66,0.8181818181818182,-0.044911887854481955,0.036786003407874135,0.09577290814442015,0.052537756870509884,0.09937629183740077,0.1841014640981924,0.08347708374604325,0.13785958939475146,0.21740601267420395,1.0,1.0,2.0,0.0,1.0,1.0,0.9550881121455181,1.0367860034078742,1.09577290814442
CENTRAL,external,PARENT,15,RESIDUAL_LATENT_RECOVERABLE,66,0.8636363636363636,-0.05198739284006833,0.016917946892370857,0.10005650824882387,0.07395108052101951,0.12477820335539921,0.23153309759548776,0.08516154748672836,0.14401353441808817,0.23553989688522978,1.0,2.0,3.0,0.0,1.0,2.0,0.9480126071599316,1.016917946892371,1.1000565082488238
CENTRAL,external,PARENT,30,RESIDUAL_LATENT_RECOVERABLE,35,0.8285714285714286,-0.0563918543996262,0.03462940461725524,0.07303558443293322,0.09694672333107866,0.21411265899455031,0.2673930172147799,0.08475215429749443,0.12152444870565662,0.2178485314429821,2.0,5.0,6.0,0.0,1.0,4.0,0.9436081456003742,1.0346294046172553,1.0730355844329333
CENTRAL,external,H2,5,RESIDUAL_LATENT_RECOVERABLE,51,0.43137254901960786,-0.04750835073068954,-0.005629691409509123,0.04402155123356974,0.0181045538924021,0.040816326530613824,0.07502105384831001,0.05761599413436817,0.10822784810126554,0.18002814624067914,0.0,0.0,1.0,0.0,1.0,1.0,0.9524916492693105,0.994370308590491,1.0440215512335698
CENTRAL,external,H2,10,RESIDUAL_LATENT_RECOVERABLE,51,0.7058823529411765,-0.04962316534909819,0.006477150053976496,0.05663276045158604,0.04275201576148603,0.06757052263284762,0.12645916164692428,0.061446205071853874,0.12918660287081513,0.20323436730095573,0.0,1.0,2.0,0.0,1.0,2.0,0.9503768346509026,1.0064771500539764,1.0566327604515862
CENTRAL,external,H2,15,RESIDUAL_LATENT_RECOVERABLE,51,0.7254901960784313,-0.02725171878123993,-0.011511895625480122,0.05978939921599223,0.0471098635790584,0.09377162629757811,0.15031662431003445,0.0643135781207505,0.1360544217687063,0.2177375098856056,0.0,2.0,2.0,1.0,1.0,3.0,0.97274828121876,0.9884881043745198,1.0597893992159924
CENTRAL,external,H2,30,RESIDUAL_LATENT_RECOVERABLE,28,0.7857142857142857,-0.0820369294634009,0.03192414634622384,0.09687404554247044,0.0974583871324534,0.1373715648788322,0.2506888139492894,0.09003539123632745,0.16185124587613864,0.2534354964816266,1.0,3.0,5.0,1.0,3.0,5.0,0.9179630705365991,1.031924146346224,1.0968740455424708
CENTRAL,external,H2,60,RESIDUAL_LATENT_RECOVERABLE,12,0.5833333333333334,-0.1661597169554897,0.024890312168183364,0.13663094874492251,0.04103808500110225,0.1589985514772931,0.27999980993284307,0.09697184328315642,0.17944588950727103,0.45723246966165426,0.0,8.5,9.5,2.5,3.5,12.0,0.8338402830445104,1.0248903121681834,1.1366309487449227
CENTRAL,external,H2,30,H2_ECONOMIC_RESCUE,19,0.7894736842105263,0.013241567474897666,0.12912197059991976,0.19604343102031757,0.06588252328772909,0.22461525593844214,0.30431212053629964,0.07721026864689082,0.11763502454991896,0.21807139142573362,1.0,5.0,6.0,0.0,1.0,5.0,1.0132415674748976,1.1291219705999198,1.1960434310203176
CENTRAL,external,PARENT,5,PARENT_WIN,99,0.45454545454545453,-0.03229003311885503,-0.002398081534772272,0.09878868204709515,0.02189245174466095,0.059561128526644705,0.1980217126032996,0.08293488556201228,0.12293524338547102,0.19464402923424917,0.0,0.0,1.0,0.0,1.0,1.0,0.967709966881145,0.9976019184652277,1.0987886820470951
CENTRAL,external,PARENT,10,PARENT_WIN,99,0.6363636363636364,-0.04598793646996344,0.06502986065029923,0.210311984105632,0.035440551333249026,0.12312030075188075,0.26862060653937025,0.08936616636886983,0.13875598086124302,0.19656878404198874,0.0,1.0,2.0,0.0,1.0,2.0,0.9540120635300366,1.065029860650299,1.210311984105632
CENTRAL,external,PARENT,15,PARENT_WIN,86,0.6511627906976745,-0.04318920981179558,0.0843901876677568,0.18861757759783887,0.03597865389968509,0.15848027293608935,0.26922265788156063,0.09545481690191993,0.13082694541231094,0.19579658072412798,0.0,2.0,3.0,0.0,1.0,3.0,0.9568107901882045,1.0843901876677569,1.1886175775978391
CENTRAL,external,PARENT,30,PARENT_WIN,65,0.6461538461538462,-0.11181244364292348,0.09271922767497956,0.28070175438596645,0.03343949044586113,0.22594142259414318,0.32950708980418886,0.10518731988472728,0.15346287992027777,0.23237179487179332,0.0,4.0,6.0,0.0,2.0,6.0,0.8881875563570766,1.0927192276749795,1.2807017543859667
CENTRAL,external,PARENT,60,PARENT_WIN,45,0.7333333333333333,-0.16036837091140033,0.033724340175952605,0.1683285849952513,0.048216007714558216,0.15757930127174413,0.3473409306742637,0.12422360248447091,0.1986996858791731,0.28373044876480047,0.0,4.0,10.0,2.0,8.0,12.0,0.8396316290885997,1.0337243401759528,1.1683285849952514
CENTRAL,external,PARENT,60,RESIDUAL_TRUE_FAILURE_PROXY,23,0.43478260869565216,-0.42099682067753164,-0.1327573618885393,0.00041010634076371795,0.04442110508423942,0.06754221388367807,0.20659720540751553,0.17283183268991867,0.3290289952798378,0.5105508214411972,0.0,0.0,6.0,6.0,12.0,12.0,0.5790031793224688,0.8672426381114607,1.0004101063407638
CENTRAL,external,H2,60,RESIDUAL_TRUE_FAILURE_PROXY,14,0.2857142857142857,-0.28332236051344006,-0.20255253353718927,-0.009802155277370533,0.007669328156409741,0.01610422929074736,0.08107655900632896,0.17048642671118178,0.3177018909703852,0.44981197398531075,0.0,0.0,1.5,10.5,12.0,12.0,0.7166776394865602,0.7974474664628106,0.9901978447226294
CENTRAL,external,PARENT,60,RESIDUAL_LATENT_RECOVERABLE,13,0.5384615384615384,-0.3310543360921201,-0.10439560439560419,0.04182804027885517,0.07448722562072715,0.12006196746708063,0.2396039603960403,0.1839641839641836,0.2791633145615447,0.4807484706729034,0.0,1.0,10.0,2.0,11.0,12.0,0.6689456639078799,0.8956043956043959,1.0418280402788551
CENTRAL,external,PARENT,30,H2_ECONOMIC_RESCUE,13,0.8461538461538461,-0.14814814814814753,-0.03129657228017989,0.1512313562261536,0.1750139638800961,0.24229074889867783,0.2833805271182717,0.12939110070257479,0.1556291390728471,0.22849052494010122,5.0,5.0,6.0,0.0,1.0,1.0,0.8518518518518524,0.9687034277198201,1.1512313562261536
CENTRAL,external,PARENT,60,H2_ECONOMIC_RESCUE,5,0.6,-0.21622574955908214,-0.06291390728476863,0.07886074137684304,0.08536155202822002,0.21933590954630028,0.3629296235679223,0.14856161442679225,0.21357615894039772,0.42716049382716065,0.0,11.0,12.0,0.0,1.0,12.0,0.7837742504409179,0.9370860927152315,1.078860741376843
CENTRAL,external,H2,60,H2_ECONOMIC_RESCUE,12,0.9166666666666666,0.10280651204867482,0.19611679195654347,0.2831869431519608,0.17454033593603643,0.28158273320763527,0.3427928680529648,0.08578312103430188,0.17005515926009473,0.2975511812723108,5.0,11.5,12.0,0.0,0.5,7.0,1.1028065120486747,1.1961167919565434,1.2831869431519611
CENTRAL,reference_validation,PARENT,5,RESIDUAL_LATENT_RECOVERABLE,67,0.5373134328358209,-0.024725454664544035,0.004016064257035905,0.0401130176538526,0.03130815946713861,0.06134969325153042,0.137076972349738,0.08621330360461173,0.12087912087912071,0.15514377906424887,0.0,1.0,1.0,0.0,0.0,1.0,0.9752745453354559,1.004016064257036,1.0401130176538524
CENTRAL,reference_validation,PARENT,10,RESIDUAL_LATENT_RECOVERABLE,67,0.7611940298507462,-0.04048215093912973,0.012121212121209668,0.06059764228428502,0.06230605912134364,0.1029411764705887,0.17480773228018606,0.10074168540457068,0.130434782608701,0.17435323383084322,1.0,1.0,2.0,0.0,1.0,1.0,0.9595178490608702,1.0121212121212098,1.0605976422842849
CENTRAL,reference_validation,PARENT,15,RESIDUAL_LATENT_RECOVERABLE,67,0.7910447761194029,-0.047067768405345836,0.004464285714288008,0.05560736196319426,0.06813362633973256,0.13043478260869182,0.19593178643017414,0.10300262166148033,0.13427561837456614,0.18485714285713895,1.0,2.0,3.0,0.0,1.0,2.0,0.9529322315946542,1.004464285714288,1.0556073619631943
CENTRAL,reference_validation,H2,5,RESIDUAL_LATENT_RECOVERABLE,51,0.5490196078431373,-0.035871403212110645,0.004376367614881895,0.03942444186346994,0.02159562841530005,0.04760362694300607,0.07793522267206741,0.07425917735514947,0.10038610038609674,0.1475135975135996,0.0,1.0,1.0,0.0,0.0,1.0,0.9641285967878893,1.0043763676148818,1.03942444186347
CENTRAL,reference_validation,H2,10,RESIDUAL_LATENT_RECOVERABLE,51,0.6666666666666666,-0.06538461538461351,-0.013888888888888888,0.06016058638983524,0.02566304622379214,0.06400000000001001,0.1070292686982988,0.08192044607255611,0.13057324840764278,0.19377289377289184,0.0,1.0,2.0,0.0,1.0,2.0,0.9346153846153865,0.9861111111111112,1.0601605863898351
CENTRAL,reference_validation,H2,15,RESIDUAL_LATENT_RECOVERABLE,47,0.723404255319149,-0.09942209504572608,-0.01166666666666711,0.04806842291371964,0.0381287812082792,0.07352941176470147,0.12654193752972231,0.09609058379931167,0.13370473537604158,0.19377289377289184,0.0,1.0,2.0,1.0,2.0,3.0,0.9005779049542739,0.9883333333333328,1.0480684229137198
