window,lookback_min,hold_min,n,wr,net,exp,pf,dd,max_loss_streak,pre_ret_60_median,pre_ret_240_median,rv_60_median,rv_240_median,atr_pct_60_median,atr_pct_240_median,trend_eff_240_median,disp_60_median,disp_240_median,fwd_ret_60_median,fwd_ret_120_median
2026-03,240,360,5,0.2,-5.970858735682635,-1.194171747136527,0.6595129215297286,12.973004016928442,3,-0.0010001912130259694,-0.018268287522360538,0.0027938077229523153,0.014680363228083384,0.0018708444134729176,0.0034539188022945193,0.24227709338963188,0.9665338215262377,1.229883708304366,-0.006031132223618063,-0.0026450612437186605
2026-04,120,240,0,,0.0,,,,0,,,,,,,,,,,
2026-04,180,240,1,1.0,6.3077255413304805,6.3077255413304805,,0.0,0,0.003153627343382537,-0.011834737292660491,0.004918439682156689,0.022239341621278805,0.0023999423187922747,0.0034201715550604746,0.12057367879477894,0.6411845111821523,0.5321532217184392,0.00406400699490983,0.004532416143609774
2026-04,240,240,0,,0.0,,,,0,,,,,,,,,,,
2026-04,180,360,1,1.0,0.31725492209936634,0.31725492209936634,,0.0,0,0.003153627343382537,-0.011834737292660491,0.004918439682156689,0.022239341621278805,0.0023999423187922747,0.0034201715550604746,0.12057367879477894,0.6411845111821523,0.5321532217184392,0.00406400699490983,0.004532416143609774
2026-04,240,360,0,,0.0,,,,0,,,,,,,,,,,
2026-05,120,240,9,0.3333333333333333,-13.48674993200976,-1.4985277702233066,0.2571741387800722,15.479900811875996,2,-0.004245508721562596,-0.01080860014021967,0.0040365004720198,0.0072590421283142414,0.0019223435148380203,0.001476481975295058,0.2756870678983898,1.0200449112791288,1.3419868779295934,0.0013050499759941214,-0.00024162142187089675
2026-05,180,240,13,0.15384615384615385,-31.11455017047861,-2.393426936190662,0.1104697074936878,33.10770105034484,9,-0.001558015968479709,-0.011004764514905063,0.0037310368962221643,0.009322801572593672,0.0016996554560226894,0.0018478220220077765,0.32889952626279856,0.8457845086357607,1.7614581214652403,-6.416996154734456e-05,-0.0005643041454651554
2026-05,240,240,13,0.07692307692307693,-33.64776162330502,-2.5882893556388478,0.034679686784303505,33.64776162330502,8,-0.001558015968479709,-0.011259227265588256,0.003683256327329404,0.010045795991196925,0.0016635656917164067,0.001976350975905172,0.32889952626279856,0.7732897779325054,1.7614581214652403,-0.0013216547686156765,-0.0007586246135755648
2026-05,180,360,13,0.15384615384615385,-47.06436303651539,-3.6203356181934914,0.10980725120476943,50.32728846572106,9,-0.001558015968479709,-0.011004764514905063,0.0037310368962221643,0.009322801572593672,0.0016996554560226894,0.0018478220220077765,0.32889952626279856,0.8457845086357607,1.7614581214652403,-6.416996154734456e-05,-0.0005643041454651554
2026-05,240,360,13,0.15384615384615385,-43.47802381734157,-3.3444633705647364,0.027826351611632147,43.47802381734157,5,-0.001558015968479709,-0.011259227265588256,0.003683256327329404,0.010045795991196925,0.0016635656917164067,0.001976350975905172,0.32889952626279856,0.7732897779325054,1.7614581214652403,-0.0013216547686156765,-0.0007586246135755648
2026-06,120,240,9,0.3333333333333333,-27.276986058711216,-3.0307762287456907,0.23382075528390406,30.31012334848463,3,-0.004675402189591393,-0.012546575658653913,0.007016910785506855,0.019399258155376315,0.0029698950359374073,0.003829262000001249,0.1349804093616053,0.8591281109591112,0.6371412677082812,-0.00232928848577707,0.00021525950729484045
2026-06,180,240,11,0.5454545454545454,-14.101256431817388,-1.2819324028924899,0.6068106644701474,27.539455960847167,2,-0.004675402189591393,-0.013805837412972477,0.007016910785506855,0.019897726026331056,0.0029611597606259816,0.00392077799024127,0.15141890134184635,0.5758594927100863,0.6871450446936618,-0.000757023978161131,0.0024832680495736614
