partition,date_utc,signal_ts,entry_bar_start,entry_px,H,L,range,h2_bar_start,target_name,target_ext,target_px,stop_name,stop_distance,boundary_fraction,boundary_px,session_end,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,win,hold_minutes,h2_before_exit
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E10,0.1,62513.61,D30,0.3,0.44999999999999996,62744.005,2026-08-14 20:00:00+00:00,2026-08-14 14:35:00+00:00,2026-08-14 14:40:00+00:00,62751.7,CLOSE_INVALIDATION,-0.0021298075076572696,-1.4649037538286347,False,30.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E10,0.1,62513.61,D40,0.4,0.55,62785.895000000004,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62513.61,TP,0.0016724334813437397,0.4362167406718698,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E10,0.1,62513.61,D50,0.5,0.65,62827.785,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62513.61,TP,0.0016724334813437397,0.4362167406718698,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E10,0.1,62513.61,D60,0.6,0.75,62869.675,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62513.61,TP,0.0016724334813437397,0.4362167406718698,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E15,0.15,62492.665,D30,0.3,0.44999999999999996,62744.005,2026-08-14 20:00:00+00:00,2026-08-14 14:35:00+00:00,2026-08-14 14:40:00+00:00,62751.7,CLOSE_INVALIDATION,-0.0021298075076572696,-1.4649037538286347,False,30.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E15,0.15,62492.665,D40,0.4,0.55,62785.895000000004,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62492.665,TP,0.002006920177612488,0.6034600888062439,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E15,0.15,62492.665,D50,0.5,0.65,62827.785,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62492.665,TP,0.002006920177612488,0.6034600888062439,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E15,0.15,62492.665,D60,0.6,0.75,62869.675,2026-08-14 20:00:00+00:00,2026-08-14 14:55:00+00:00,2026-08-14 14:55:00+00:00,62492.665,TP,0.002006920177612488,0.6034600888062439,True,45.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E20,0.2,62471.72,D30,0.3,0.44999999999999996,62744.005,2026-08-14 20:00:00+00:00,2026-08-14 14:35:00+00:00,2026-08-14 14:40:00+00:00,62751.7,CLOSE_INVALIDATION,-0.0021298075076572696,-1.4649037538286347,False,30.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E20,0.2,62471.72,D40,0.4,0.55,62785.895000000004,2026-08-14 20:00:00+00:00,2026-08-14 15:25:00+00:00,2026-08-14 15:30:00+00:00,62820.9,CLOSE_INVALIDATION,-0.0032349151410685437,-2.0174575705342717,False,80.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E20,0.2,62471.72,D50,0.5,0.65,62827.785,2026-08-14 20:00:00+00:00,2026-08-14 15:30:00+00:00,2026-08-14 15:35:00+00:00,62871.3,CLOSE_INVALIDATION,-0.004039791220894069,-2.419895610447034,False,85.0,True
august,2026-08-14,2026-08-14 14:05:00+00:00,2026-08-14 14:10:00+00:00,62618.335,62974.4,62555.5,418.90000000000146,2026-08-14 14:15:00+00:00,E20,0.2,62471.72,D60,0.6,0.75,62869.675,2026-08-14 20:00:00+00:00,2026-08-14 15:30:00+00:00,2026-08-14 15:35:00+00:00,62871.3,CLOSE_INVALIDATION,-0.004039791220894069,-2.419895610447034,False,85.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E10,0.1,46697.178,D30,0.3,0.44999999999999996,47136.199,2022-01-03 20:00:00+00:00,2022-01-03 15:50:00+00:00,2022-01-03 15:50:00+00:00,46697.178,TP,0.0042552004635376265,1.7276002317688133,True,35.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E10,0.1,46697.178,D40,0.4,0.55,47216.021,2022-01-03 20:00:00+00:00,2022-01-03 15:50:00+00:00,2022-01-03 15:50:00+00:00,46697.178,TP,0.0042552004635376265,1.7276002317688133,True,35.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E10,0.1,46697.178,D50,0.5,0.65,47295.843,2022-01-03 20:00:00+00:00,2022-01-03 15:50:00+00:00,2022-01-03 15:50:00+00:00,46697.178,TP,0.0042552004635376265,1.7276002317688133,True,35.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E10,0.1,46697.178,D60,0.6,0.75,47375.665,2022-01-03 20:00:00+00:00,2022-01-03 15:50:00+00:00,2022-01-03 15:50:00+00:00,46697.178,TP,0.0042552004635376265,1.7276002317688133,True,35.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E15,0.15,46657.267,D30,0.3,0.44999999999999996,47136.199,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46657.267,TP,0.005106240556245151,2.1531202781225756,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E15,0.15,46657.267,D40,0.4,0.55,47216.021,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46657.267,TP,0.005106240556245151,2.1531202781225756,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E15,0.15,46657.267,D50,0.5,0.65,47295.843,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46657.267,TP,0.005106240556245151,2.1531202781225756,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E15,0.15,46657.267,D60,0.6,0.75,47375.665,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46657.267,TP,0.005106240556245151,2.1531202781225756,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E20,0.2,46617.356,D30,0.3,0.44999999999999996,47136.199,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46617.356,TP,0.005957280648952677,2.5786403244763387,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E20,0.2,46617.356,D40,0.4,0.55,47216.021,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46617.356,TP,0.005957280648952677,2.5786403244763387,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E20,0.2,46617.356,D50,0.5,0.65,47295.843,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46617.356,TP,0.005957280648952677,2.5786403244763387,True,40.0,True
development,2022-01-03,2022-01-03 15:10:00+00:00,2022-01-03 15:15:00+00:00,46896.733,47575.22,46777.0,798.2200000000012,2022-01-03 15:50:00+00:00,E20,0.2,46617.356,D60,0.6,0.75,47375.665,2022-01-03 20:00:00+00:00,2022-01-03 15:55:00+00:00,2022-01-03 15:55:00+00:00,46617.356,TP,0.005957280648952677,2.5786403244763387,True,40.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E10,0.1,42373.237,D30,0.3,0.44999999999999996,42630.4335,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42373.237,TP,0.0027514027399930625,0.9757013699965312,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E10,0.1,42373.237,D40,0.4,0.55,42677.1965,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42373.237,TP,0.0027514027399930625,0.9757013699965312,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E10,0.1,42373.237,D50,0.5,0.65,42723.9595,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42373.237,TP,0.0027514027399930625,0.9757013699965312,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E10,0.1,42373.237,D60,0.6,0.75,42770.722499999996,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42373.237,TP,0.0027514027399930625,0.9757013699965312,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E15,0.15,42349.8555,D30,0.3,0.44999999999999996,42630.4335,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42349.8555,TP,0.0033016832879917434,1.2508416439958716,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E15,0.15,42349.8555,D40,0.4,0.55,42677.1965,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42349.8555,TP,0.0033016832879917434,1.2508416439958716,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E15,0.15,42349.8555,D50,0.5,0.65,42723.9595,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42349.8555,TP,0.0033016832879917434,1.2508416439958716,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E15,0.15,42349.8555,D60,0.6,0.75,42770.722499999996,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42349.8555,TP,0.0033016832879917434,1.2508416439958716,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E20,0.2,42326.474,D30,0.3,0.44999999999999996,42630.4335,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42326.474,TP,0.0038519638359902535,1.5259819179951268,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E20,0.2,42326.474,D40,0.4,0.55,42677.1965,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42326.474,TP,0.0038519638359902535,1.5259819179951268,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E20,0.2,42326.474,D50,0.5,0.65,42723.9595,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42326.474,TP,0.0038519638359902535,1.5259819179951268,True,35.0,True
development,2022-01-17,2022-01-17 15:15:00+00:00,2022-01-17 15:30:00+00:00,42490.1445,42887.63,42420.0,467.6299999999974,2022-01-17 15:55:00+00:00,E20,0.2,42326.474,D60,0.6,0.75,42770.722499999996,2022-01-17 20:00:00+00:00,2022-01-17 16:05:00+00:00,2022-01-17 16:05:00+00:00,42326.474,TP,0.0038519638359902535,1.5259819179951268,True,35.0,True
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E10,0.1,38564.26,D30,0.3,0.44999999999999996,38925.83,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E10,0.1,38564.26,D40,0.4,0.55,38991.57,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E10,0.1,38564.26,D50,0.5,0.65,39057.31,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E10,0.1,38564.26,D60,0.6,0.75,39123.05,2022-03-14 20:00:00+00:00,2022-03-14 17:30:00+00:00,2022-03-14 17:30:00+00:00,38564.26,TP,0.004243632807890563,1.7218164039452817,True,160.0,True
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E15,0.15,38531.39,D30,0.3,0.44999999999999996,38925.83,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E15,0.15,38531.39,D40,0.4,0.55,38991.57,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E15,0.15,38531.39,D50,0.5,0.65,39057.31,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E15,0.15,38531.39,D60,0.6,0.75,39123.05,2022-03-14 20:00:00+00:00,2022-03-14 18:25:00+00:00,2022-03-14 18:25:00+00:00,38531.39,TP,0.005092359369468751,2.1461796847343755,True,215.0,True
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E20,0.2,38498.52,D30,0.3,0.44999999999999996,38925.83,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E20,0.2,38498.52,D40,0.4,0.55,38991.57,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E20,0.2,38498.52,D50,0.5,0.65,39057.31,2022-03-14 20:00:00+00:00,2022-03-14 14:55:00+00:00,2022-03-14 15:00:00+00:00,39101.0,CLOSE_INVALIDATION,-0.009615372201584291,-5.207686100792146,False,10.0,False
development,2022-03-14,2022-03-14 13:35:00+00:00,2022-03-14 14:50:00+00:00,38728.61,39287.4,38630.0,657.4000000000015,2022-03-14 17:30:00+00:00,E20,0.2,38498.52,D60,0.6,0.75,39123.05,2022-03-14 20:00:00+00:00,2022-03-14 18:25:00+00:00,2022-03-14 18:25:00+00:00,38498.52,TP,0.005941085931046939,2.5705429655234693,True,215.0,True
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E10,0.1,42672.43,D30,0.3,0.44999999999999996,42939.564999999995,2022-03-24 20:00:00+00:00,2022-03-24 13:55:00+00:00,2022-03-24 14:00:00+00:00,42968.9,CLOSE_INVALIDATION,-0.004090423730229622,-2.445211865114811,False,10.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E10,0.1,42672.43,D40,0.4,0.55,42988.134999999995,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E10,0.1,42672.43,D50,0.5,0.65,43036.705,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E10,0.1,42672.43,D60,0.6,0.75,43085.274999999994,2022-03-24 20:00:00+00:00,2022-03-24 14:45:00+00:00,2022-03-24 14:50:00+00:00,43333.2,CLOSE_INVALIDATION,-0.012603328211492076,-6.701664105746039,False,60.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E15,0.15,42648.145000000004,D30,0.3,0.44999999999999996,42939.564999999995,2022-03-24 20:00:00+00:00,2022-03-24 13:55:00+00:00,2022-03-24 14:00:00+00:00,42968.9,CLOSE_INVALIDATION,-0.004090423730229622,-2.445211865114811,False,10.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E15,0.15,42648.145000000004,D40,0.4,0.55,42988.134999999995,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E15,0.15,42648.145000000004,D50,0.5,0.65,43036.705,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E15,0.15,42648.145000000004,D60,0.6,0.75,43085.274999999994,2022-03-24 20:00:00+00:00,2022-03-24 14:45:00+00:00,2022-03-24 14:50:00+00:00,43333.2,CLOSE_INVALIDATION,-0.012603328211492076,-6.701664105746039,False,60.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E20,0.2,42623.86,D30,0.3,0.44999999999999996,42939.564999999995,2022-03-24 20:00:00+00:00,2022-03-24 13:55:00+00:00,2022-03-24 14:00:00+00:00,42968.9,CLOSE_INVALIDATION,-0.004090423730229622,-2.445211865114811,False,10.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E20,0.2,42623.86,D40,0.4,0.55,42988.134999999995,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E20,0.2,42623.86,D50,0.5,0.65,43036.705,2022-03-24 20:00:00+00:00,2022-03-24 14:00:00+00:00,2022-03-24 14:05:00+00:00,43063.3,CLOSE_INVALIDATION,-0.006296347921915588,-3.548173960957794,False,15.0,False
development,2022-03-24,2022-03-24 13:35:00+00:00,2022-03-24 13:50:00+00:00,42793.854999999996,43206.7,42721.0,485.6999999999971,,E20,0.2,42623.86,D60,0.6,0.75,43085.274999999994,2022-03-24 20:00:00+00:00,2022-03-24 14:45:00+00:00,2022-03-24 14:50:00+00:00,43333.2,CLOSE_INVALIDATION,-0.012603328211492076,-6.701664105746039,False,60.0,False
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E10,0.1,39966.159999999996,D30,0.3,0.44999999999999996,40183.08,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39966.159999999996,TP,0.0024610156157182975,0.8305078078591487,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E10,0.1,39966.159999999996,D40,0.4,0.55,40222.52,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39966.159999999996,TP,0.0024610156157182975,0.8305078078591487,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E10,0.1,39966.159999999996,D50,0.5,0.65,40261.96,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39966.159999999996,TP,0.0024610156157182975,0.8305078078591487,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E10,0.1,39966.159999999996,D60,0.6,0.75,40301.4,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39966.159999999996,TP,0.0024610156157182975,0.8305078078591487,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E15,0.15,39946.439999999995,D30,0.3,0.44999999999999996,40183.08,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39946.439999999995,TP,0.002953218738861957,1.0766093694309786,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E15,0.15,39946.439999999995,D40,0.4,0.55,40222.52,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39946.439999999995,TP,0.002953218738861957,1.0766093694309786,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E15,0.15,39946.439999999995,D50,0.5,0.65,40261.96,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39946.439999999995,TP,0.002953218738861957,1.0766093694309786,True,15.0,True
development,2022-04-15,2022-04-15 14:00:00+00:00,2022-04-15 14:10:00+00:00,40064.76,40400.0,40005.6,394.40000000000146,2022-04-15 14:25:00+00:00,E15,0.15,39946.439999999995,D60,0.6,0.75,40301.4,2022-04-15 20:00:00+00:00,2022-04-15 14:25:00+00:00,2022-04-15 14:25:00+00:00,39946.439999999995,TP,0.002953218738861957,1.0766093694309786,True,15.0,True
