candidate,ext_R,stop_R,trades,tp_exits,sl_exits,close_exits,same_bar_collisions,gross_win_rate,net_win_rate,avg_gross_return,avg_net_return,median_net_return,total_pnl_usd_500,avg_pnl_usd_500,profit_factor,max_drawdown_usd_500,median_gross_rr,rr_ge_1_share
E0_NEXT_OPEN,0.0,0.05,97,31,66,0,7,0.31958762886597936,0.20618556701030927,0.00022994964601546412,-0.001270050353984536,-0.0021752126415930926,-61.59744216824999,-0.6350251769922679,0.30045155945379,61.76439643605833,2.5942028985506806,0.9278350515463918
E0_NEXT_OPEN,0.0,0.1,97,42,54,1,5,0.44329896907216493,0.29896907216494845,0.00010525310414214783,-0.0013947468958578524,-0.00238122423840431,-67.64522444910584,-0.6973734479289262,0.3277894480840311,69.60495316880036,1.2971014492753403,0.6701030927835051
E0_NEXT_OPEN,0.0,0.15,97,51,44,2,1,0.5360824742268041,0.36082474226804123,7.580600728991681e-05,-0.0014241939927100834,-0.0009707994707994203,-69.07340864643903,-0.7120969963550416,0.34716191715883504,71.70323826552554,0.8647342995168935,0.4742268041237113
E0_NEXT_OPEN,0.0,0.2,97,58,37,2,1,0.6082474226804123,0.422680412371134,0.0002324554547368641,-0.0012675445452631356,-0.0005177161901421244,-61.47591044526209,-0.6337722726315679,0.42650643898755436,63.704092084816665,0.6485507246376702,0.27835051546391754
E0_NEXT_OPEN,0.0,0.3,97,66,29,2,0,0.6907216494845361,0.4948453608247423,0.00022566592523752668,-0.001274334074762473,-0.00017118768328455583,-61.80520262597995,-0.6371670373812366,0.46631820499796345,65.42304334944124,0.43236714975844676,0.12371134020618557
E0_NEXT_OPEN,0.0,0.5,97,73,21,3,0,0.7628865979381443,0.5670103092783505,0.00016637774809298724,-0.0013336222519070128,0.00021276006246534604,-64.68067921749012,-0.6668111259535064,0.4996725030142312,87.84601530577365,0.25942028985506804,0.020618556701030927
E0_NEXT_OPEN,0.05,0.05,97,26,71,0,2,0.26804123711340205,0.20618556701030927,0.00026819650716945536,-0.0012318034928305449,-0.002211656757521939,-59.742469402281415,-0.6159017464152723,0.36226460867670784,60.31447197264135,3.5942028985506806,1.0
E0_NEXT_OPEN,0.05,0.1,97,35,61,1,2,0.3711340206185567,0.29896907216494845,5.170091443631064e-05,-0.0014482990855636893,-0.0027272909430938173,-70.24250564983893,-0.7241495427818446,0.3894032334827312,70.81450822019889,1.7971014492753403,0.9278350515463918
E0_NEXT_OPEN,0.05,0.15,97,43,52,2,1,0.4536082474226804,0.3711340206185567,-4.6212944810890695e-05,-0.001546212944810891,-0.0028218363576064096,-74.9913278233282,-0.7731064724054454,0.40868777094574493,77.68491928154594,1.1980676328502269,0.6701030927835051
E0_NEXT_OPEN,0.05,0.2,97,51,44,2,2,0.5360824742268041,0.4536082474226804,0.00013847110835838838,-0.0013615288916416115,-0.0004961357526881969,-66.03415124461816,-0.6807644458208058,0.49609845371905786,68.32609472330397,0.8985507246376702,0.4742268041237113
E0_NEXT_OPEN,0.05,0.3,97,61,34,2,0,0.6391752577319587,0.5463917525773195,0.00016214434305739445,-0.0013378556569426056,0.00025820131488713113,-64.88599936171637,-0.6689278284713028,0.5448414571531789,73.12247318656283,0.5990338164251134,0.17525773195876287
E0_NEXT_OPEN,0.05,0.5,97,68,24,5,0,0.711340206185567,0.6185567010309279,0.00016369532692629338,-0.0013363046730737065,0.0008808762392070193,-64.81077664407478,-0.6681523365368534,0.5860372756305332,96.53857281499532,0.359420289855068,0.041237113402061855
E0_NEXT_OPEN,0.1,0.05,97,19,77,1,2,0.20618556701030927,0.18556701030927836,0.00025805746001117977,-0.0012419425399888204,-0.002284550906365089,-60.23421318945779,-0.6209712699944102,0.4019327727128155,61.211264062369345,4.59420289855068,1.0
E0_NEXT_OPEN,0.1,0.1,97,27,68,2,2,0.29896907216494845,0.26804123711340205,1.2449359579375153e-05,-0.001487550640420625,-0.0028563864557458727,-72.1462060604003,-0.7437753202103125,0.431789407112364,73.69123510214219,2.29710144927534,1.0
E0_NEXT_OPEN,0.1,0.15,97,33,61,3,1,0.36082474226804123,0.31958762886597936,-0.00025709624772925254,-0.0017570962477292528,-0.0033409364146405594,-85.21916801486874,-0.8785481238646262,0.4207583658951354,90.87420576747041,1.5314009661835601,0.9278350515463918
E0_NEXT_OPEN,0.1,0.2,97,41,53,3,1,0.44329896907216493,0.4020618556701031,-4.910161248152754e-05,-0.0015491016124815277,-0.003262448476808731,-75.13142820535408,-0.7745508062407638,0.5180869339788047,80.38481797842378,1.14855072463767,0.6701030927835051
E0_NEXT_OPEN,0.1,0.3,97,54,40,3,0,0.5773195876288659,0.5360824742268041,0.00016209350159518697,-0.001337906498404813,0.0005077090665324704,-64.88846517263342,-0.6689532492024064,0.6095434992357434,76.26784363190791,0.7657004830917801,0.27835051546391754
E0_NEXT_OPEN,0.1,0.5,97,60,28,9,0,0.6494845360824743,0.5979381443298969,9.022846800341985e-05,-0.0014097715319965802,0.0010446802569113469,-68.37391930183414,-0.70488576599829,0.6273189342332988,95.36177142932257,0.45942028985506805,0.07216494845360824
E0_NEXT_OPEN,0.2,0.05,97,16,80,1,1,0.17525773195876287,0.17525773195876287,0.0004779837585436405,-0.0010220162414563594,-0.002303295959063921,-49.56778771063343,-0.5110081207281797,0.5288702664067867,51.35493518864825,6.59420289855068,1.0
E0_NEXT_OPEN,0.2,0.1,97,24,71,2,1,0.26804123711340205,0.25773195876288657,0.00037147851831203203,-0.001128521481687968,-0.002909034397016118,-54.733291861866455,-0.564260740843984,0.5906996609040317,58.79980193555094,3.29710144927534,1.0
E0_NEXT_OPEN,0.2,0.15,97,30,63,4,1,0.3402061855670103,0.32989690721649484,0.00023231343170946716,-0.001267686568290533,-0.0035076861913596034,-61.48279856209084,-0.6338432841452664,0.6005281515522594,70.93593899621233,2.198067632850227,1.0
E0_NEXT_OPEN,0.2,0.2,97,36,56,5,0,0.41237113402061853,0.4020618556701031,0.00038690828592202856,-0.001113091714077971,-0.0036479833380732006,-53.98494813278162,-0.5565458570389857,0.6779880113805058,63.036440587371125,1.64855072463767,1.0
E0_NEXT_OPEN,0.2,0.3,97,45,43,9,0,0.5360824742268041,0.5154639175257731,0.0004878157124193729,-0.0010121842875806272,0.0006253360215052197,-49.090937947660414,-0.5060921437903135,0.7357846059614872,59.17652136580412,1.0990338164251134,0.6701030927835051
E0_NEXT_OPEN,0.2,0.5,97,50,30,17,0,0.5979381443298969,0.5670103092783505,0.0003105411834398364,-0.0011894588165601637,0.0017469122843847842,-57.688752603167934,-0.5947294082800818,0.725207524211444,84.9614978640661,0.6594202898550681,0.12371134020618557
E0_NEXT_OPEN,0.3,0.05,97,11,85,1,0,0.12371134020618557,0.12371134020618557,0.0001770135050589771,-0.001322986494941023,-0.0023138791173648574,-64.16484500463962,-0.6614932474705115,0.43165243226522765,66.76208908775754,8.59420289855068,1.0
