region_id,character_rule,cells,lookbacks,holds,strict_temporal_cells,median_expectancy,median_pf,median_max_dd,qualifies
1,EFF_HIGH__RV_HIGH,1,240,120,0,0.7554601049142478,1.4351865815546823,87.28634764735477,False
2,EFF_LOW__RANGE_MID,1,60,480,0,0.7797971680064864,1.3152391476470147,101.52954562801415,False
3,EFF_MID__RANGE_HIGH,1,120,120,0,1.0807121134554332,1.684953843598054,43.66504915085023,False
4,EFF_MID__RANGE_HIGH,1,240,120,0,1.155364068996154,1.8058711791105784,70.32526280000964,False
5,DRIVE_DOWN__STR_B60_80,2,240;360,480,0,0.8143364099100273,1.3607461940801784,91.1354683384801,False
