n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,execution_utc,stop,positive
36,19,0.5277777777777778,1.7140128536279533,1.1636776589311097,41.892395721519954,4,external,LONG,300,300,360,0.8,0.25,0.45,0.0,15,9,12,LONG|E0300|R300|X360|F0.80|T0.25|S0.45,05:00,F45,True
28,18,0.6428571428571429,1.5953656358704524,0.7536175569033068,21.10129159329259,4,reference_validation,LONG,300,300,360,0.8,0.25,0.45,0.0,12,7,9,LONG|E0300|R300|X360|F0.80|T0.25|S0.45,05:00,F45,True
96,60,0.625,1.2286141115328921,0.3427877091701485,32.907620080334254,4,development,LONG,540,300,360,0.8,0.25,0.45,0.0,53,31,12,LONG|E0540|R300|X360|F0.80|T0.25|S0.45,09:00,F45,True
56,30,0.5357142857142857,1.0923284978163952,0.23656702581600267,13.24775344569615,4,external,LONG,540,300,360,0.8,0.25,0.45,0.0,29,23,4,LONG|E0540|R300|X360|F0.80|T0.25|S0.45,09:00,F45,True
35,20,0.5714285714285714,1.1095379171741757,0.18600177630329567,6.510062170615349,4,reference_validation,LONG,540,300,360,0.8,0.25,0.45,0.0,18,14,3,LONG|E0540|R300|X360|F0.80|T0.25|S0.45,09:00,F45,True
102,54,0.5294117647058824,0.9545809231092793,-0.07713324090065021,-7.867590571866321,6,development,LONG,600,300,360,0.8,0.25,0.45,0.0,51,42,9,LONG|E0600|R300|X360|F0.80|T0.25|S0.45,10:00,F45,False
43,27,0.627906976744186,1.4979080866224401,1.0391890461311772,44.685128983640624,3,external,LONG,600,300,360,0.8,0.25,0.45,0.0,24,14,5,LONG|E0600|R300|X360|F0.80|T0.25|S0.45,10:00,F45,True
46,23,0.5,1.0439204569856768,0.08997126456332856,4.138678169913113,7,reference_validation,LONG,600,300,360,0.8,0.25,0.45,0.0,21,21,4,LONG|E0600|R300|X360|F0.80|T0.25|S0.45,10:00,F45,True
58,29,0.5,0.8624196717827702,-0.3516523392371885,-20.395835675756935,6,development,LONG,960,300,360,0.8,0.25,0.45,0.0,27,19,12,LONG|E0960|R300|X360|F0.80|T0.25|S0.45,16:00,F45,False
57,30,0.5263157894736842,1.8332253884717145,1.5087462861039829,85.99853830792702,6,external,LONG,960,300,360,0.8,0.25,0.45,0.0,22,11,24,LONG|E0960|R300|X360|F0.80|T0.25|S0.45,16:00,F45,True
28,14,0.5,1.470238341459894,0.8054816063710769,22.553484978390152,5,reference_validation,LONG,960,300,360,0.8,0.25,0.45,0.0,10,6,12,LONG|E0960|R300|X360|F0.80|T0.25|S0.45,16:00,F45,True
58,34,0.5862068965517241,1.4062040329382754,0.5992468185286342,34.75631547466078,4,development,LONG,300,300,360,0.8,0.25,0.4,0.0,25,11,22,LONG|E0300|R300|X360|F0.80|T0.25|S0.40,05:00,F40,True
36,20,0.5555555555555556,1.9855805264650606,1.440643060770413,51.86315018773487,4,external,LONG,300,300,360,0.8,0.25,0.4,0.0,16,6,14,LONG|E0300|R300|X360|F0.80|T0.25|S0.40,05:00,F40,True
28,18,0.6428571428571429,1.5146326056733532,0.6861474815079205,19.212129482221773,4,reference_validation,LONG,300,300,360,0.8,0.25,0.4,0.0,12,7,9,LONG|E0300|R300|X360|F0.80|T0.25|S0.40,05:00,F40,True
96,61,0.6354166666666666,1.2444237891499121,0.3709779554192821,35.61388372025108,4,development,LONG,540,300,360,0.8,0.25,0.4,0.0,54,29,13,LONG|E0540|R300|X360|F0.80|T0.25|S0.40,09:00,F40,True
56,30,0.5357142857142857,0.9846577704244004,-0.04360887357600134,-2.442096920256075,4,external,LONG,540,300,360,0.8,0.25,0.4,0.0,29,23,4,LONG|E0540|R300|X360|F0.80|T0.25|S0.40,09:00,F40,False
35,23,0.6571428571428571,1.4056042500238337,0.581524283383877,20.353349918435693,3,reference_validation,LONG,540,300,360,0.8,0.25,0.4,0.0,19,11,5,LONG|E0540|R300|X360|F0.80|T0.25|S0.40,09:00,F40,True
102,58,0.5686274509803921,1.0036516810871412,0.006243826599870785,0.6368703131868201,6,development,LONG,600,300,360,0.8,0.25,0.4,0.0,55,38,9,LONG|E0600|R300|X360|F0.80|T0.25|S0.40,10:00,F40,False
43,27,0.627906976744186,1.387511966529367,0.8731300327187159,37.544591406904786,3,external,LONG,600,300,360,0.8,0.25,0.4,0.0,24,13,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.40,10:00,F40,True
46,23,0.5,0.943180812139769,-0.12882627444406713,-5.926008624427088,7,reference_validation,LONG,600,300,360,0.8,0.25,0.4,0.0,21,21,4,LONG|E0600|R300|X360|F0.80|T0.25|S0.40,10:00,F40,False
58,30,0.5172413793103449,0.8338511117705505,-0.45082817973870487,-26.148034424844884,4,development,LONG,960,300,360,0.8,0.25,0.4,0.0,28,18,12,LONG|E0960|R300|X360|F0.80|T0.25|S0.40,16:00,F40,False
57,31,0.543859649122807,1.8410195054572047,1.523788701406212,86.85595598015408,6,external,LONG,960,300,360,0.8,0.25,0.4,0.0,22,9,26,LONG|E0960|R300|X360|F0.80|T0.25|S0.40,16:00,F40,True
28,14,0.5,1.116505153165219,0.2627905465165071,7.358135302462198,5,reference_validation,LONG,960,300,360,0.8,0.25,0.4,0.0,10,6,12,LONG|E0960|R300|X360|F0.80|T0.25|S0.40,16:00,F40,True
58,34,0.5862068965517241,1.4280591143618764,0.6218238973669364,36.065786047282316,4,development,LONG,300,300,360,0.8,0.25,0.35,0.0,25,10,23,LONG|E0300|R300|X360|F0.80|T0.25|S0.35,05:00,F35,True
36,20,0.5555555555555556,1.9365810276630295,1.4036585189599655,50.531706682558756,4,external,LONG,300,300,360,0.8,0.25,0.35,0.0,16,5,15,LONG|E0300|R300|X360|F0.80|T0.25|S0.35,05:00,F35,True
28,19,0.6785714285714286,1.53045192363624,0.7325992474749731,20.512778929299245,2,reference_validation,LONG,300,300,360,0.8,0.25,0.35,0.0,13,6,9,LONG|E0300|R300|X360|F0.80|T0.25|S0.35,05:00,F35,True
96,62,0.6458333333333334,1.3266555612003679,0.4836885848231534,46.43410414302273,4,development,LONG,540,300,360,0.8,0.25,0.35,0.0,55,27,14,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F35,True
56,33,0.5892857142857143,1.0224126696486135,0.06771425598450644,3.7919983351323605,3,external,LONG,540,300,360,0.8,0.25,0.35,0.0,32,20,4,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F35,True
35,23,0.6571428571428571,1.5450551674084732,0.710926805959229,24.882438208573014,3,reference_validation,LONG,540,300,360,0.8,0.25,0.35,0.0,19,9,7,LONG|E0540|R300|X360|F0.80|T0.25|S0.35,09:00,F35,True
102,61,0.5980392156862745,1.0697591023593473,0.11415387136862355,11.643694879599602,6,development,LONG,600,300,360,0.8,0.25,0.35,0.0,57,34,11,LONG|E0600|R300|X360|F0.80|T0.25|S0.35,10:00,F35,False
43,29,0.6744186046511628,1.5780555113510146,1.2331698296820865,53.02630267632972,3,external,LONG,600,300,360,0.8,0.25,0.35,0.0,26,11,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.35,10:00,F35,True
46,25,0.5434782608695652,1.0302100146847264,0.06639535992412039,3.054186556509538,4,reference_validation,LONG,600,300,360,0.8,0.25,0.35,0.0,22,18,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.35,10:00,F35,True
58,31,0.5344827586206896,0.8442007368267147,-0.42864371246552524,-24.861335323000464,4,development,LONG,960,300,360,0.8,0.25,0.35,0.0,29,15,14,LONG|E0960|R300|X360|F0.80|T0.25|S0.35,16:00,F35,False
57,31,0.543859649122807,1.8294322182913205,1.5123128708372282,86.201833637722,6,external,LONG,960,300,360,0.8,0.25,0.35,0.0,22,7,28,LONG|E0960|R300|X360|F0.80|T0.25|S0.35,16:00,F35,True
28,14,0.5,1.082696674706412,0.19235637251251309,5.385978430350367,5,reference_validation,LONG,960,300,360,0.8,0.25,0.35,0.0,10,6,12,LONG|E0960|R300|X360|F0.80|T0.25|S0.35,16:00,F35,True
58,34,0.5862068965517241,1.358656427382018,0.5476193881534434,31.761924512899714,4,development,LONG,300,300,360,0.8,0.25,0.3,0.0,25,10,23,LONG|E0300|R300|X360|F0.80|T0.25|S0.30,05:00,F30,True
36,20,0.5555555555555556,1.9122731082406,1.3846076855171765,49.84587667861835,4,external,LONG,300,300,360,0.8,0.25,0.3,0.0,16,5,15,LONG|E0300|R300|X360|F0.80|T0.25|S0.30,05:00,F30,True
28,19,0.6785714285714286,1.4090929138433228,0.6136524282773638,17.182267991766185,2,reference_validation,LONG,300,300,360,0.8,0.25,0.3,0.0,13,6,9,LONG|E0300|R300|X360|F0.80|T0.25|S0.30,05:00,F30,True
96,63,0.65625,1.3344229903345455,0.4997645897885157,47.977400619697505,4,development,LONG,540,300,360,0.8,0.25,0.3,0.0,56,26,14,LONG|E0540|R300|X360|F0.80|T0.25|S0.30,09:00,F30,True
56,33,0.5892857142857143,0.9803070445049826,-0.062052819533714186,-3.4749578938879946,3,external,LONG,540,300,360,0.8,0.25,0.3,0.0,32,19,5,LONG|E0540|R300|X360|F0.80|T0.25|S0.30,09:00,F30,False
35,27,0.7714285714285715,2.4676754933377456,1.3044393839505322,45.65537843826863,3,reference_validation,LONG,540,300,360,0.8,0.25,0.3,0.0,21,5,9,LONG|E0540|R300|X360|F0.80|T0.25|S0.30,09:00,F30,True
102,61,0.5980392156862745,0.9574593107065823,-0.07777856877088453,-7.9334140146302214,6,development,LONG,600,300,360,0.8,0.25,0.3,0.0,57,34,11,LONG|E0600|R300|X360|F0.80|T0.25|S0.30,10:00,F30,False
43,29,0.6744186046511628,1.444882807346441,1.0365460957598172,44.57148211767213,3,external,LONG,600,300,360,0.8,0.25,0.3,0.0,26,11,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.30,10:00,F30,True
46,26,0.5652173913043478,1.1491751142720052,0.30512824822989354,14.035899418575102,4,reference_validation,LONG,600,300,360,0.8,0.25,0.3,0.0,23,16,7,LONG|E0600|R300|X360|F0.80|T0.25|S0.30,10:00,F30,True
58,32,0.5517241379310345,0.8469323802365569,-0.42640776410264003,-24.73165031795312,4,development,LONG,960,300,360,0.8,0.25,0.3,0.0,30,14,14,LONG|E0960|R300|X360|F0.80|T0.25|S0.30,16:00,F30,False
57,31,0.543859649122807,1.825411975476254,1.5082972552031957,85.97294354658216,6,external,LONG,960,300,360,0.8,0.25,0.3,0.0,22,7,28,LONG|E0960|R300|X360|F0.80|T0.25|S0.30,16:00,F30,True
28,14,0.5,1.1220096939458681,0.2738565062947904,7.667982176254132,5,reference_validation,LONG,960,300,360,0.8,0.25,0.3,0.0,10,4,14,LONG|E0960|R300|X360|F0.80|T0.25|S0.30,16:00,F30,True
58,35,0.603448275862069,1.4297037123967091,0.6408005569477385,37.166432302968836,4,development,LONG,300,300,360,0.8,0.25,0.25,0.0,26,9,23,LONG|E0300|R300|X360|F0.80|T0.25|S0.25,05:00,F25,True
36,20,0.5555555555555556,1.823434929963388,1.3106622724623334,47.183841808644,4,external,LONG,300,300,360,0.8,0.25,0.25,0.0,16,5,15,LONG|E0300|R300|X360|F0.80|T0.25|S0.25,05:00,F25,True
28,19,0.6785714285714286,1.3623557058463176,0.5621920765773323,15.741378144165303,2,reference_validation,LONG,300,300,360,0.8,0.25,0.25,0.0,13,6,9,LONG|E0300|R300|X360|F0.80|T0.25|S0.25,05:00,F25,True
96,63,0.65625,1.245821027521065,0.3934832448086298,37.77439150162846,4,development,LONG,540,300,360,0.8,0.25,0.25,0.0,56,26,14,LONG|E0540|R300|X360|F0.80|T0.25|S0.25,09:00,F25,True
56,33,0.5892857142857143,0.9468638945740745,-0.17334643203953162,-9.70740019421377,3,external,LONG,540,300,360,0.8,0.25,0.25,0.0,32,17,7,LONG|E0540|R300|X360|F0.80|T0.25|S0.25,09:00,F25,False
35,27,0.7714285714285715,2.2523182343301076,1.2194580346703259,42.68103121346141,3,reference_validation,LONG,540,300,360,0.8,0.25,0.25,0.0,21,5,9,LONG|E0540|R300|X360|F0.80|T0.25|S0.25,09:00,F25,True
102,63,0.6176470588235294,0.936999380885851,-0.11895578175841909,-12.133489739358748,6,development,LONG,600,300,360,0.8,0.25,0.25,0.0,59,31,12,LONG|E0600|R300|X360|F0.80|T0.25|S0.25,10:00,F25,False
43,30,0.6976744186046512,1.365393038347986,0.9198842245136697,39.555021654087795,3,external,LONG,600,300,360,0.8,0.25,0.25,0.0,27,10,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.25,10:00,F25,True
46,29,0.6304347826086957,1.3000009034869133,0.5752738554348653,26.462597350003804,4,reference_validation,LONG,600,300,360,0.8,0.25,0.25,0.0,26,12,8,LONG|E0600|R300|X360|F0.80|T0.25|S0.25,10:00,F25,True
58,32,0.5517241379310345,0.8392874588122826,-0.4517826482036233,-26.20339359581015,4,development,LONG,960,300,360,0.8,0.25,0.25,0.0,30,13,15,LONG|E0960|R300|X360|F0.80|T0.25|S0.25,16:00,F25,False
57,31,0.543859649122807,1.8172347191561995,1.5000745871042227,85.5042514649407,6,external,LONG,960,300,360,0.8,0.25,0.25,0.0,22,5,30,LONG|E0960|R300|X360|F0.80|T0.25|S0.25,16:00,F25,True
28,14,0.5,1.1150546273737056,0.2598563181322592,7.275976907703257,5,reference_validation,LONG,960,300,360,0.8,0.25,0.25,0.0,10,4,14,LONG|E0960|R300|X360|F0.80|T0.25|S0.25,16:00,F25,True
58,35,0.603448275862069,1.707611029341084,0.8834977787469521,51.24287116732322,4,development,LONG,300,300,360,0.8,0.25,0.2,0.0,26,4,28,LONG|E0300|R300|X360|F0.80|T0.25|S0.20,05:00,F20,True
36,20,0.5555555555555556,1.726489547899438,1.2212854962612265,43.96627786540415,4,external,LONG,300,300,360,0.8,0.25,0.2,0.0,16,5,15,LONG|E0300|R300|X360|F0.80|T0.25|S0.20,05:00,F20,True
28,19,0.6785714285714286,1.3277297119201836,0.5217305568629343,14.608455592162162,2,reference_validation,LONG,300,300,360,0.8,0.25,0.2,0.0,13,4,11,LONG|E0300|R300|X360|F0.80|T0.25|S0.20,05:00,F20,True
96,63,0.65625,1.207661010757628,0.3429041880646606,32.91880205420742,4,development,LONG,540,300,360,0.8,0.25,0.2,0.0,56,25,15,LONG|E0540|R300|X360|F0.80|T0.25|S0.20,09:00,F20,True
56,34,0.6071428571428571,1.002764075722801,0.008668487605374578,0.4854353059009764,3,external,LONG,540,300,360,0.8,0.25,0.2,0.0,33,14,9,LONG|E0540|R300|X360|F0.80|T0.25|S0.20,09:00,F20,True
35,28,0.8,2.400364750421397,1.3158333332698433,46.054166664444516,3,reference_validation,LONG,540,300,360,0.8,0.25,0.2,0.0,22,4,9,LONG|E0540|R300|X360|F0.80|T0.25|S0.20,09:00,F20,True
102,64,0.6274509803921569,0.997713322157135,-0.004065921149688007,-0.4147239572681767,6,development,LONG,600,300,360,0.8,0.25,0.2,0.0,59,29,14,LONG|E0600|R300|X360|F0.80|T0.25|S0.20,10:00,F20,False
43,31,0.7209302325581395,1.3535847035443607,0.9169152358816564,39.427355142911225,3,external,LONG,600,300,360,0.8,0.25,0.2,0.0,28,9,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.20,10:00,F20,True
46,30,0.6521739130434783,1.3285821649399852,0.6342593467068999,29.175929948517393,4,reference_validation,LONG,600,300,360,0.8,0.25,0.2,0.0,27,11,8,LONG|E0600|R300|X360|F0.80|T0.25|S0.20,10:00,F20,True
58,32,0.5517241379310345,0.770158682258869,-0.704106574335952,-40.838181311485215,4,development,LONG,960,300,360,0.8,0.25,0.2,0.0,30,11,17,LONG|E0960|R300|X360|F0.80|T0.25|S0.20,16:00,F20,False
57,31,0.543859649122807,1.8172347191561995,1.5000745871042227,85.5042514649407,6,external,LONG,960,300,360,0.8,0.25,0.2,0.0,22,5,30,LONG|E0960|R300|X360|F0.80|T0.25|S0.20,16:00,F20,True
28,14,0.5,1.1183345472623958,0.2664803236505641,7.461449062215795,5,reference_validation,LONG,960,300,360,0.8,0.25,0.2,0.0,10,3,15,LONG|E0960|R300|X360|F0.80|T0.25|S0.20,16:00,F20,True
58,35,0.603448275862069,1.707611029341084,0.8834977787469521,51.24287116732322,4,development,LONG,300,300,360,0.8,0.25,0.15,0.0,26,4,28,LONG|E0300|R300|X360|F0.80|T0.25|S0.15,05:00,F15,True
36,20,0.5555555555555556,1.726489547899438,1.2212854962612265,43.96627786540415,4,external,LONG,300,300,360,0.8,0.25,0.15,0.0,16,4,16,LONG|E0300|R300|X360|F0.80|T0.25|S0.15,05:00,F15,True
28,19,0.6785714285714286,1.321743340567311,0.5145203623654175,14.40657014623169,2,reference_validation,LONG,300,300,360,0.8,0.25,0.15,0.0,13,4,11,LONG|E0300|R300|X360|F0.80|T0.25|S0.15,05:00,F15,True
96,63,0.65625,1.2030979161861575,0.33664127589813847,32.31756248622129,4,development,LONG,540,300,360,0.8,0.25,0.15,0.0,56,24,16,LONG|E0540|R300|X360|F0.80|T0.25|S0.15,09:00,F15,True
56,34,0.6071428571428571,1.1031011596284481,0.29392760220007946,16.45994572320445,3,external,LONG,540,300,360,0.8,0.25,0.15,0.0,33,13,10,LONG|E0540|R300|X360|F0.80|T0.25|S0.15,09:00,F15,True
35,28,0.8,2.3518752507913168,1.2964605002904546,45.37611751016591,3,reference_validation,LONG,540,300,360,0.8,0.25,0.15,0.0,22,4,9,LONG|E0540|R300|X360|F0.80|T0.25|S0.15,09:00,F15,True
102,66,0.6470588235294118,1.0685769340781188,0.11725625069077647,11.9601375704592,6,development,LONG,600,300,360,0.8,0.25,0.15,0.0,61,25,16,LONG|E0600|R300|X360|F0.80|T0.25|S0.15,10:00,F15,False
43,31,0.7209302325581395,1.3246656119780083,0.8603025050311044,36.99300771633749,3,external,LONG,600,300,360,0.8,0.25,0.15,0.0,28,9,6,LONG|E0600|R300|X360|F0.80|T0.25|S0.15,10:00,F15,True
46,32,0.6956521739130435,1.583418807633775,0.9815013769797625,45.14906334106907,3,reference_validation,LONG,600,300,360,0.8,0.25,0.15,0.0,28,9,9,LONG|E0600|R300|X360|F0.80|T0.25|S0.15,10:00,F15,True
58,32,0.5517241379310345,0.7761935196252336,-0.6802885434175268,-39.456735518216554,4,development,LONG,960,300,360,0.8,0.25,0.15,0.0,30,10,18,LONG|E0960|R300|X360|F0.80|T0.25|S0.15,16:00,F15,False
57,31,0.543859649122807,1.9288425372844498,1.6062842151274461,91.55820026226444,6,external,LONG,960,300,360,0.8,0.25,0.15,0.0,22,4,31,LONG|E0960|R300|X360|F0.80|T0.25|S0.15,16:00,F15,True
28,14,0.5,1.1241764859563415,0.2781827547194533,7.789117132144693,5,reference_validation,LONG,960,300,360,0.8,0.25,0.15,0.0,10,2,16,LONG|E0960|R300|X360|F0.80|T0.25|S0.15,16:00,F15,True
