date_utc,year,london_high,london_low,range,ny_open,ny_close,ny_return,direction,high_close_break,low_close_break,first_boundary_break,first_high_break_bar_start,first_low_break_bar_start,max_up_extension_r,max_down_extension_r
2020-01-30,2020,9415.2,9322.12,93.07999999999993,9392.77,9515.38,0.01305365722784635,UP,True,True,HIGH_FIRST,2020-01-30 16:20:00+00:00,2020-01-30 16:30:00+00:00,1.3953588311130136,1.0648904168457336
2020-01-31,2020,9422.04,9220.0,202.04000000000087,9280.65,9316.86,0.0039016663703512755,UP,False,False,NONE,,,0.0,0.0
2020-02-03,2020,9407.0,9304.0,103.0,9338.57,9331.11,-0.0007988375093830324,DOWN,False,True,LOW_FIRST,,2020-02-03 15:50:00+00:00,0.0,0.5242718446601942
2020-02-04,2020,9305.0,9105.0,200.0,9142.43,9187.0,0.004875071507246975,UP,False,False,NONE,,,0.0,0.0
2020-02-05,2020,9505.0,9237.4,267.60000000000036,9468.49,9681.32,0.022477712919377835,UP,True,False,HIGH_FIRST,2020-02-05 15:50:00+00:00,,1.09895366218236,0.0
2020-02-06,2020,9884.0,9612.3,271.7000000000007,9822.03,9755.26,-0.00679798371619722,DOWN,False,False,NONE,,,0.0,0.0
2020-02-07,2020,9900.0,9743.34,156.65999999999985,9773.19,9783.7,0.0010753909419545238,UP,False,False,NONE,,,0.0,0.0
2020-02-10,2020,9997.0,9771.31,225.6900000000005,9839.4,9841.15,0.00017785637335610005,UP,False,False,NONE,,,0.0,0.0
2020-02-11,2020,9887.89,9742.22,145.67000000000007,9877.87,10287.46,0.041465417139524785,UP,True,False,HIGH_FIRST,2020-02-11 13:30:00+00:00,,3.583922564701033,0.0
2020-02-12,2020,10395.0,10235.52,159.47999999999956,10385.85,10327.48,-0.005620146641825308,DOWN,True,False,HIGH_FIRST,2020-02-12 14:00:00+00:00,,0.26335590669676523,0.0
2020-02-13,2020,10380.0,10101.0,279.0,10287.74,10263.91,-0.0023163493634170695,DOWN,True,False,HIGH_FIRST,2020-02-13 13:35:00+00:00,,0.5734767025089605,0.0
2020-02-14,2020,10310.0,10125.01,184.98999999999978,10258.75,10352.09,0.009098574387717884,UP,True,False,HIGH_FIRST,2020-02-14 14:15:00+00:00,,0.42699605384074746,0.0
2020-02-17,2020,9844.75,9585.0,259.75,9601.05,9674.93,0.0076949916936168705,UP,False,True,LOW_FIRST,,2020-02-17 13:35:00+00:00,0.0,0.4739557266602525
2020-02-18,2020,9802.59,9598.0,204.59000000000015,9623.39,10053.0,0.04464227262949971,UP,True,False,HIGH_FIRST,2020-02-18 15:20:00+00:00,,1.2581748863580804,0.0
2020-02-19,2020,10258.5,10026.08,232.42000000000007,10126.93,10150.61,0.0023383197079469564,UP,True,False,HIGH_FIRST,2020-02-19 17:25:00+00:00,,0.11832028224765508,0.0
2020-02-20,2020,9642.0,9523.86,118.13999999999942,9551.41,9557.06,0.0005915356999646182,UP,True,True,LOW_FIRST,2020-02-20 16:45:00+00:00,2020-02-20 16:35:00+00:00,0.4909429490435101,1.1957846622651187
2020-02-21,2020,9759.59,9616.76,142.82999999999993,9709.95,9687.58,-0.002303822367777486,DOWN,False,False,NONE,,,0.0,0.0
2020-02-24,2020,9848.2,9702.0,146.20000000000073,9794.13,9608.4,-0.018963399505622203,DOWN,False,True,LOW_FIRST,,2020-02-24 16:45:00+00:00,0.0,1.4679890560875495
2020-02-25,2020,9686.78,9501.02,185.76000000000022,9567.67,9368.3,-0.0208378842497704,DOWN,False,True,LOW_FIRST,,2020-02-25 14:20:00+00:00,0.0,1.1593453919035333
2020-02-26,2020,9300.0,9016.66,283.34000000000015,9224.64,8838.29,-0.041882393242446136,DOWN,False,True,LOW_FIRST,,2020-02-26 14:20:00+00:00,0.0,1.4352368179572232
2020-02-27,2020,8947.0,8742.2,204.79999999999927,8813.44,8919.41,0.012023682012925585,UP,True,False,HIGH_FIRST,2020-02-27 16:40:00+00:00,,0.15136718750000053,0.0
2020-02-28,2020,8787.0,8450.0,337.0,8660.79,8586.19,-0.00861353294560896,DOWN,False,False,NONE,,,0.0,0.0
2020-03-02,2020,8833.81,8622.73,211.07999999999993,8801.72,8885.64,0.009534500074985353,UP,True,False,HIGH_FIRST,2020-03-02 13:35:00+00:00,,0.4335323100246364,0.0
2020-03-03,2020,8907.0,8737.07,169.9300000000003,8789.85,8717.92,-0.008183302331666642,DOWN,False,True,LOW_FIRST,,2020-03-03 14:30:00+00:00,0.0,0.468781262872946
2020-03-04,2020,8834.61,8703.72,130.89000000000124,8739.99,8746.15,0.0007048062984054138,UP,False,True,LOW_FIRST,,2020-03-04 15:00:00+00:00,0.0,0.263503705401478
2020-03-05,2020,9147.05,8896.32,250.72999999999956,9081.44,9161.33,0.008797063020842488,UP,True,False,HIGH_FIRST,2020-03-05 19:55:00+00:00,,0.06584772464404039,0.0
2020-03-06,2020,9179.75,9077.7,102.04999999999927,9107.63,9094.0,-0.0014965474003664214,DOWN,False,True,LOW_FIRST,,2020-03-06 13:50:00+00:00,0.0,0.6046055854973167
2020-03-09,2020,7996.28,7762.06,234.21999999999935,7826.94,7847.42,0.002616603679088003,UP,False,True,LOW_FIRST,,2020-03-09 13:45:00+00:00,0.0,0.5415848347707315
2020-03-10,2020,8156.31,7878.6,277.71000000000004,8123.12,7984.0,-0.017126424329567902,DOWN,False,True,LOW_FIRST,,2020-03-10 15:30:00+00:00,0.0,0.5242879262540072
2020-03-11,2020,7930.0,7758.18,171.8199999999997,7883.67,7834.38,-0.006252164283893191,DOWN,False,True,LOW_FIRST,,2020-03-11 15:45:00+00:00,0.0,0.9596670934699139
2020-03-12,2020,7470.0,5199.17,2270.83,5986.94,6034.68,0.007974023457726354,UP,False,False,NONE,,,0.0,0.0
2020-03-13,2020,5727.0,5111.0,616.0,5699.21,5398.09,-0.05283539297551765,DOWN,True,True,HIGH_FIRST,2020-03-13 13:30:00+00:00,2020-03-13 15:30:00+00:00,0.3961038961038961,0.6035389610389607
2020-03-16,2020,4949.0,4413.62,535.3800000000001,4572.15,4937.61,0.07993176076900355,UP,True,False,HIGH_FIRST,2020-03-16 14:30:00+00:00,,0.46882588068287934,0.0
2020-03-17,2020,5440.0,5166.66,273.34000000000015,5256.9,5371.35,0.021771386178165875,UP,True,True,LOW_FIRST,2020-03-17 16:10:00+00:00,2020-03-17 13:50:00+00:00,0.16463013097241522,0.40989244164776434
2020-03-18,2020,5249.18,4982.75,266.4300000000003,5154.8,5322.62,0.03255606425079538,UP,True,False,HIGH_FIRST,2020-03-18 13:50:00+00:00,,0.5285440828735486,0.0
2020-03-19,2020,5880.0,5365.0,515.0,5782.58,6207.57,0.07349487598961013,UP,True,False,HIGH_FIRST,2020-03-19 15:25:00+00:00,,0.9281553398058252,0.0
2020-03-20,2020,6911.0,6300.0,611.0,6509.82,6185.77,-0.04977864211299221,DOWN,False,True,LOW_FIRST,,2020-03-20 18:25:00+00:00,0.0,0.2336170212765954
2020-03-23,2020,6619.9,5726.79,893.1099999999997,6267.5,6267.24,-4.14838452333921e-05,DOWN,False,False,NONE,,,0.0,0.0
2020-03-24,2020,6840.0,6500.68,339.3199999999997,6720.09,6695.62,-0.0036413202799367994,DOWN,False,True,LOW_FIRST,,2020-03-24 15:15:00+00:00,0.0,0.12937639985854232
2020-03-25,2020,6960.71,6436.26,524.4499999999998,6598.31,6618.01,0.0029856129827183775,UP,False,False,NONE,,,0.0,0.0
2020-03-26,2020,6670.0,6565.14,104.85999999999967,6638.58,6653.19,0.002200771851811556,UP,False,True,LOW_FIRST,,2020-03-26 13:30:00+00:00,0.1795727636849131,0.621209231356099
2020-03-27,2020,6699.0,6579.0,120.0,6600.61,6653.36,0.007991685616935307,UP,False,False,NONE,,,0.0,0.10833333333333334
2020-03-30,2020,6395.0,6230.25,164.75,6337.22,6363.12,0.004086965577966284,UP,True,False,HIGH_FIRST,2020-03-30 15:30:00+00:00,,0.3336570561456768,0.0
2020-03-31,2020,6499.0,6320.0,179.0,6446.67,6460.81,0.002193380458438199,UP,False,False,NONE,,,0.0,0.0
2020-04-01,2020,6337.0,6180.0,157.0,6223.26,6196.45,-0.004308031481892183,DOWN,False,True,LOW_FIRST,,2020-04-01 16:35:00+00:00,0.0,0.25477707006369427
2020-04-02,2020,6728.2,6600.0,128.19999999999982,6642.41,6800.42,0.023788052830222783,UP,True,False,HIGH_FIRST,2020-04-02 14:40:00+00:00,,4.382215288611552,0.0
2020-04-03,2020,7049.11,6835.0,214.10999999999967,6886.49,6765.0,-0.01764178848731357,DOWN,False,True,LOW_FIRST,,2020-04-03 14:00:00+00:00,0.0,1.0975666713371648
2020-04-06,2020,7159.69,7010.64,149.04999999999927,7137.28,7263.84,0.017732245337159336,UP,True,False,HIGH_FIRST,2020-04-06 16:00:00+00:00,,0.9547802750754854,0.0
2020-04-07,2020,7457.0,7289.39,167.60999999999967,7368.53,7284.44,-0.011412045550469374,DOWN,False,True,LOW_FIRST,,2020-04-07 14:10:00+00:00,0.0,0.2168128393293969
2020-04-08,2020,7343.46,7210.46,133.0,7269.4,7302.54,0.004558835667317851,UP,False,False,NONE,,,0.03105263157894819,0.13879699248120328
2020-04-09,2020,7345.0,7105.98,239.02000000000044,7293.45,7258.0,-0.004860525540039351,DOWN,False,False,NONE,,,0.0,0.0
2020-04-10,2020,6966.07,6851.0,115.06999999999971,6891.15,6897.63,0.0009403365185782775,UP,False,True,LOW_FIRST,,2020-04-10 13:35:00+00:00,0.0,0.9559398626922767
2020-04-13,2020,6830.0,6650.0,180.0,6711.19,6768.27,0.008505198034923778,UP,False,True,LOW_FIRST,,2020-04-13 13:55:00+00:00,0.0,0.31688888888888866
2020-04-14,2020,6875.0,6751.0,124.0,6867.47,6911.3,0.006382263045925152,UP,True,False,HIGH_FIRST,2020-04-14 13:30:00+00:00,,0.8112903225806481,0.0
2020-04-15,2020,6878.02,6672.1,205.92000000000007,6734.76,6725.3,-0.0014046528755293775,DOWN,False,False,NONE,,,0.0,0.0
2020-04-16,2020,7172.26,6864.59,307.6700000000001,7032.5,7067.15,0.004927124066832489,UP,False,False,NONE,,,0.0,0.0
2020-04-17,2020,7122.64,7013.33,109.3100000000004,7038.75,7068.0,0.004155567394778847,UP,False,False,NONE,,,0.0,0.2957643399505975
2020-04-20,2020,7182.0,6911.99,270.0100000000002,7019.57,6766.71,-0.03602214950488414,DOWN,False,True,LOW_FIRST,,2020-04-20 17:45:00+00:00,0.0,0.5492759527424886
2020-04-21,2020,6889.99,6759.16,130.82999999999993,6812.99,6862.32,0.007240580127080731,UP,True,False,HIGH_FIRST,2020-04-21 17:50:00+00:00,,0.3822517771153424,0.0
2020-04-22,2020,7075.0,6915.0,160.0,7041.6,7078.73,0.005272949329697685,UP,True,False,HIGH_FIRST,2020-04-22 14:25:00+00:00,,0.49937499999999774,0.0
2020-04-23,2020,7176.0,7040.05,135.94999999999982,7155.89,7521.05,0.051029291953900824,UP,True,False,HIGH_FIRST,2020-04-23 13:35:00+00:00,,4.607429201912475,0.0
2020-04-24,2020,7612.91,7448.0,164.90999999999985,7507.01,7519.39,0.0016491252842343318,UP,False,True,LOW_FIRST,,2020-04-24 14:15:00+00:00,0.0,0.3638348189921779
2020-04-27,2020,7738.0,7650.0,88.0,7655.01,7698.99,0.005745257027750306,UP,False,True,LOW_FIRST,,2020-04-27 17:35:00+00:00,0.0,0.29568181818182315
2020-04-28,2020,7760.0,7681.05,78.94999999999982,7741.39,7713.6,-0.0035897945976109957,DOWN,False,False,NONE,,,0.0,0.2350854971501006
2020-04-29,2020,8388.0,7926.12,461.8800000000001,8365.71,8727.77,0.04327905222629047,UP,True,False,HIGH_FIRST,2020-04-29 16:05:00+00:00,,1.3004676539360867,0.0
2020-04-30,2020,9229.57,8548.9,680.6700000000001,8773.51,8843.72,0.008002498429932725,UP,False,True,LOW_FIRST,,2020-04-30 17:35:00+00:00,0.0,0.21875505017115435
2020-05-01,2020,9065.0,8755.0,310.0,8825.5,8733.34,-0.010442467848847059,DOWN,False,True,LOW_FIRST,,2020-05-01 14:05:00+00:00,0.0,0.3193548387096774
2020-05-04,2020,8780.0,8596.78,183.21999999999935,8751.07,8831.07,0.009141739238744506,UP,True,False,HIGH_FIRST,2020-05-04 13:45:00+00:00,,0.5894552996397794,0.0
2020-05-05,2020,9078.51,8766.12,312.3899999999994,8881.22,8905.82,0.002769889722358032,UP,False,False,NONE,,,0.0,0.0
2020-05-06,2020,9393.59,8994.6,398.9899999999998,9186.96,9243.01,0.006101038863780994,UP,False,False,NONE,,,0.0,0.0
2020-05-07,2020,9630.0,9251.99,378.0100000000002,9457.59,9871.77,0.04379339768376522,UP,True,False,HIGH_FIRST,2020-05-07 16:55:00+00:00,,0.8862199412713945,0.0
2020-05-08,2020,9972.57,9800.0,172.5699999999997,9869.94,9954.49,0.008566414790768695,UP,True,False,HIGH_FIRST,2020-05-08 14:45:00+00:00,,0.30370284522222835,0.0
2020-05-11,2020,9164.0,8472.01,691.9899999999998,8800.17,8747.36,-0.006001020434832416,DOWN,False,True,LOW_FIRST,,2020-05-11 18:05:00+00:00,0.0,0.46372057399673466
2020-05-12,2020,8829.0,8626.58,202.42000000000007,8736.36,8789.76,0.0061123854786202525,UP,True,False,HIGH_FIRST,2020-05-12 14:15:00+00:00,,0.750913941310147,0.0
2020-05-13,2020,9115.0,8828.0,287.0,9102.25,9145.82,0.004786728556126274,UP,True,False,HIGH_FIRST,2020-05-13 15:25:00+00:00,,0.2281533101045281,0.0
2020-05-14,2020,9950.0,9472.84,477.15999999999985,9635.99,9657.56,0.002238483020426507,UP,False,False,NONE,,,0.0,0.0
2020-05-15,2020,9700.0,9460.0,240.0,9568.99,9337.31,-0.024211541656956492,DOWN,False,True,LOW_FIRST,,2020-05-15 15:45:00+00:00,0.0,0.5833333333333334
2020-05-18,2020,9795.0,9450.0,345.0,9652.5,9698.65,0.004781144781144775,UP,False,False,NONE,,,0.0,0.0
2020-05-19,2020,9900.0,9555.0,345.0,9668.89,9643.36,-0.002640427184506078,DOWN,False,False,NONE,,,0.0,0.0
2020-05-20,2020,9808.0,9711.02,96.97999999999956,9771.8,9525.14,-0.025242022964039323,DOWN,False,True,LOW_FIRST,,2020-05-20 15:15:00+00:00,0.0,4.42977933594558
2020-05-21,2020,9498.49,9225.53,272.9599999999991,9358.72,9062.54,-0.031647490255077404,DOWN,False,True,LOW_FIRST,,2020-05-21 14:10:00+00:00,0.0,1.514251172332947
2020-05-22,2020,9200.0,9041.0,159.0,9124.29,9170.99,0.005118206457707775,UP,True,False,HIGH_FIRST,2020-05-22 15:35:00+00:00,,0.3734591194968503,0.0
2020-05-25,2020,8876.6,8657.0,219.60000000000036,8731.52,8922.18,0.021835831561973107,UP,True,False,HIGH_FIRST,2020-05-25 17:45:00+00:00,,0.4571948998178482,0.0
2020-05-26,2020,9011.82,8777.0,234.8199999999997,8841.42,8795.98,-0.005139445926106934,DOWN,False,True,LOW_FIRST,,2020-05-26 15:25:00+00:00,0.0,0.35695426283962106
2020-05-27,2020,9196.14,8841.23,354.90999999999985,9162.68,9153.49,-0.0010029816603875918,DOWN,True,False,HIGH_FIRST,2020-05-27 15:15:00+00:00,,0.09540446873855511,0.0
2020-05-28,2020,9450.0,9110.97,339.03000000000065,9390.46,9448.84,0.006216947838551201,UP,True,False,HIGH_FIRST,2020-05-28 14:05:00+00:00,,0.2566144588974422,0.0
2020-05-29,2020,9590.0,9339.97,250.03000000000065,9425.0,9401.89,-0.002451989389920528,DOWN,False,False,NONE,,,0.0,0.090189177298721
2020-06-01,2020,9587.49,9486.89,100.60000000000036,9556.79,9567.51,0.0011217155551184188,UP,True,False,HIGH_FIRST,2020-06-01 16:15:00+00:00,,0.22375745526839103,0.0
2020-06-02,2020,10179.0,10100.0,79.0,10166.45,9506.55,-0.06490958004023051,DOWN,True,True,HIGH_FIRST,2020-06-02 13:35:00+00:00,2020-06-02 14:45:00+00:00,0.21518987341772153,10.580379746835447
2020-06-03,2020,9644.0,9486.34,157.65999999999985,9593.02,9576.01,-0.0017731642381648705,DOWN,False,False,NONE,,,0.0,0.08702270709120485
2020-06-04,2020,9777.0,9440.0,337.0,9730.68,9817.06,0.008877077449880089,UP,True,False,HIGH_FIRST,2020-06-04 15:55:00+00:00,,0.31750741839762614,0.0
2020-06-05,2020,9855.0,9580.52,274.47999999999956,9668.26,9720.5,0.00540324732681996,UP,False,False,NONE,,,0.0,0.0
2020-06-08,2020,9816.0,9631.0,185.0,9723.29,9693.43,-0.003070977004697051,DOWN,False,False,NONE,,,0.0,0.0
2020-06-09,2020,9750.0,9622.23,127.77000000000044,9709.16,9728.76,0.002018712226392383,UP,False,False,NONE,,,0.0,0.0
2020-06-10,2020,9774.0,9706.0,68.0,9760.88,9855.04,0.00964667120177709,UP,True,False,HIGH_FIRST,2020-06-10 16:50:00+00:00,,3.558676470588232,0.3645588235294246
2020-06-11,2020,9828.0,9637.0,191.0,9693.0,9280.99,-0.04250593211595999,DOWN,False,True,LOW_FIRST,,2020-06-11 13:40:00+00:00,0.0,3.046753926701572
2020-06-12,2020,9512.0,9422.0,90.0,9456.65,9427.04,-0.0031311299455937247,DOWN,True,True,HIGH_FIRST,2020-06-12 13:55:00+00:00,2020-06-12 14:55:00+00:00,0.4222222222222222,1.475222222222227
2020-06-15,2020,9158.0,9063.7,94.29999999999927,9077.45,9412.2,0.036877096541429566,UP,True,True,LOW_FIRST,2020-06-15 13:50:00+00:00,2020-06-15 13:30:00+00:00,3.0965005302227175,0.29660657476141444
2020-06-16,2020,9588.0,9461.21,126.79000000000087,9523.31,9504.99,-0.0019237008981121129,DOWN,False,True,LOW_FIRST,,2020-06-16 14:40:00+00:00,0.0,0.4827667797144783
2020-06-17,2020,9569.0,9450.0,119.0,9467.0,9293.61,-0.018315200169008117,DOWN,False,True,LOW_FIRST,,2020-06-17 13:55:00+00:00,0.0,1.3972268907563061
2020-06-18,2020,9483.85,9373.3,110.55000000000109,9411.97,9391.51,-0.00217382758338569,DOWN,False,True,LOW_FIRST,,2020-06-18 19:10:00+00:00,0.0,0.39439167797375047
2020-06-19,2020,9453.0,9270.08,182.92000000000007,9380.48,9302.89,-0.008271431739100832,DOWN,False,False,NONE,,,0.0,0.04603105182593521
2020-06-22,2020,9508.0,9405.51,102.48999999999978,9483.04,9563.93,0.008529965074490775,UP,True,False,HIGH_FIRST,2020-06-22 16:05:00+00:00,,1.1729924870719055,0.0
2020-06-23,2020,9669.34,9585.0,84.34000000000015,9644.48,9647.05,0.00026647367198640026,UP,True,False,HIGH_FIRST,2020-06-23 14:20:00+00:00,,0.3635285748162177,0.0
2020-06-24,2020,9555.83,9257.76,298.0699999999997,9399.89,9301.79,-0.010436292339591091,DOWN,False,True,LOW_FIRST,,2020-06-24 15:50:00+00:00,0.0,0.16023081826416702
2020-06-25,2020,9333.12,9157.74,175.38000000000102,9230.8,9280.0,0.005329982233392538,UP,False,False,NONE,,,0.0,0.0
2020-06-26,2020,9258.88,9088.02,170.85999999999876,9192.0,9163.0,-0.0031549173194082014,DOWN,False,True,LOW_FIRST,,2020-06-26 14:20:00+00:00,0.0,0.28971087440009574
2020-06-29,2020,9136.66,9028.0,108.65999999999985,9038.81,9157.23,0.013101282137803594,UP,True,False,HIGH_FIRST,2020-06-29 16:05:00+00:00,,0.40806184428492737,0.05521811154058539
2020-06-30,2020,9178.0,9063.97,114.03000000000065,9118.31,9133.26,0.0016395582076065285,UP,True,False,HIGH_FIRST,2020-06-30 14:55:00+00:00,,0.08769622029290487,0.0
2020-07-01,2020,9200.0,9135.0,65.0,9156.06,9238.59,0.009013702400377577,UP,True,False,HIGH_FIRST,2020-07-01 13:40:00+00:00,,1.4307692307692308,0.0
2020-07-02,2020,9247.33,9171.0,76.32999999999993,9238.54,9056.52,-0.019702247324793754,DOWN,True,True,HIGH_FIRST,2020-07-02 13:30:00+00:00,2020-07-02 15:00:00+00:00,0.13978776365780274,3.078737062753835
2020-07-03,2020,9124.52,9036.06,88.46000000000095,9120.39,9083.35,-0.004061229837759028,DOWN,False,False,NONE,,,0.0,0.0
2020-07-06,2020,9275.08,9171.0,104.07999999999993,9249.99,9287.38,0.004042166532071789,UP,True,False,HIGH_FIRST,2020-07-06 15:45:00+00:00,,0.7006149116064577,0.0
2020-07-07,2020,9295.55,9220.0,75.54999999999927,9240.66,9239.78,-9.523129300281763e-05,DOWN,False,False,NONE,,,0.0,0.0
2020-07-08,2020,9333.13,9264.53,68.59999999999854,9304.77,9431.52,0.013622045467002408,UP,True,False,HIGH_FIRST,2020-07-08 13:45:00+00:00,,1.9951895043732317,0.0
2020-07-09,2020,9435.0,9352.01,82.98999999999978,9401.14,9220.97,-0.01916469704737933,DOWN,False,True,LOW_FIRST,,2020-07-09 14:45:00+00:00,0.0,2.26147728642006
2020-07-10,2020,9204.0,9152.0,52.0,9186.03,9234.43,0.005268870230121125,UP,True,False,HIGH_FIRST,2020-07-10 15:15:00+00:00,,0.9575000000000168,0.0
2020-07-13,2020,9345.0,9265.0,80.0,9316.02,9233.45,-0.008863227000371343,DOWN,False,True,LOW_FIRST,,2020-07-13 19:15:00+00:00,0.0,0.8125
2020-07-14,2020,9244.44,9116.0,128.4400000000005,9205.0,9267.52,0.006791960890820237,UP,True,False,HIGH_FIRST,2020-07-14 17:45:00+00:00,,0.2690750545001507,0.0
2020-07-15,2020,9248.0,9190.0,58.0,9237.46,9183.07,-0.005887982194239472,DOWN,False,True,LOW_FIRST,,2020-07-15 18:50:00+00:00,0.0,0.5862068965517241
2020-07-16,2020,9140.98,9044.02,96.95999999999913,9083.4,9126.0,0.0046898738357883385,UP,True,False,HIGH_FIRST,2020-07-16 18:30:00+00:00,,0.09302805280528587,0.0
2020-07-17,2020,9187.0,9096.9,90.10000000000036,9157.96,9162.01,0.00044223822772759824,UP,False,False,NONE,,,0.0,0.0
2020-07-20,2020,9193.98,9131.01,62.969999999999345,9157.15,9160.4,0.0003549139197238649,UP,True,False,HIGH_FIRST,2020-07-20 17:35:00+00:00,,0.15642369382246255,0.0
2020-07-21,2020,9439.6,9300.01,139.59000000000015,9424.57,9353.5,-0.007540927596696667,DOWN,False,False,NONE,,,0.0,0.0
2020-07-22,2020,9355.0,9292.56,62.44000000000051,9331.99,9372.24,0.004313120781312518,UP,True,False,HIGH_FIRST,2020-07-22 17:30:00+00:00,,0.4644458680333082,0.0
2020-07-23,2020,9535.77,9484.0,51.77000000000044,9493.52,9597.28,0.010929560373812874,UP,True,False,HIGH_FIRST,2020-07-23 16:20:00+00:00,,2.7535252076491803,0.8526173459532363
2020-07-24,2020,9565.0,9490.0,75.0,9538.39,9583.65,0.004745035587766955,UP,True,False,HIGH_FIRST,2020-07-24 16:50:00+00:00,,0.3433333333333333,0.0
2020-07-27,2020,10399.0,10128.99,270.0100000000002,10303.98,10806.52,0.04877144559675006,UP,True,False,HIGH_FIRST,2020-07-27 14:50:00+00:00,,2.2156216436428253,0.0
2020-07-28,2020,11078.0,10580.0,498.0,10973.6,11008.87,0.003214077422176942,UP,True,False,HIGH_FIRST,2020-07-28 14:10:00+00:00,,0.24096385542168675,0.0
2020-07-29,2020,11166.02,10922.0,244.02000000000044,11093.01,11217.69,0.011239510286207288,UP,True,False,HIGH_FIRST,2020-07-29 14:40:00+00:00,,0.6310138513236591,0.0
2020-07-30,2020,11028.94,10826.55,202.39000000000124,10994.23,11130.69,0.012411965185374685,UP,True,False,HIGH_FIRST,2020-07-30 13:40:00+00:00,,0.6231533178516637,0.0
2020-07-31,2020,11258.87,11100.0,158.8700000000008,11154.69,11326.36,0.015389939119778262,UP,True,False,HIGH_FIRST,2020-07-31 15:00:00+00:00,,1.2057027758544616,0.0
