local_date,weekday,reference_start_utc,reference_end_utc,execution_start_utc,execution_end_utc,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
2022-01-28,Friday,2022-01-27 20:00:00+00:00,2022-01-28 00:00:00+00:00,2022-01-28 00:00:00+00:00,2022-01-28 04:00:00+00:00,392.88,359.63,33.25,True,,1,0,2022-01-28 00:05:00+00:00,2022-01-28 00:10:00+00:00,True,2022-01-28 00:10:00+00:00,2022-01-28 00:15:00+00:00,NO_H2_BY_END,,
2022-01-29,Saturday,2022-01-28 20:00:00+00:00,2022-01-29 00:00:00+00:00,2022-01-29 00:00:00+00:00,2022-01-29 04:00:00+00:00,392.0,381.58,10.420000000000016,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-01-30,Sunday,2022-01-29 20:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-30 04:00:00+00:00,392.57,385.06,7.509999999999991,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-30 00:40:00+00:00,
2022-01-31,Monday,2022-01-30 20:00:00+00:00,2022-01-31 00:00:00+00:00,2022-01-31 00:00:00+00:00,2022-01-31 04:00:00+00:00,380.04,372.21,7.830000000000041,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-01-31 00:40:00+00:00,
2022-02-01,Tuesday,2022-01-31 20:00:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 04:00:00+00:00,384.27,373.54,10.729999999999961,True,,1,0,2022-02-01 03:50:00+00:00,2022-02-01 03:55:00+00:00,True,2022-02-01 03:55:00+00:00,2022-02-01 04:00:00+00:00,NO_H2_BY_END,,
2022-02-02,Wednesday,2022-02-01 20:00:00+00:00,2022-02-02 00:00:00+00:00,2022-02-02 00:00:00+00:00,2022-02-02 04:00:00+00:00,387.2,382.39,4.810000000000002,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-02 00:05:00+00:00,
2022-02-03,Thursday,2022-02-02 20:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-03 04:00:00+00:00,376.58,366.0,10.579999999999984,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-03 00:05:00+00:00,
2022-02-04,Friday,2022-02-03 20:00:00+00:00,2022-02-04 00:00:00+00:00,2022-02-04 00:00:00+00:00,2022-02-04 04:00:00+00:00,372.35,361.89,10.460000000000036,True,,1,0,2022-02-04 00:00:00+00:00,2022-02-04 00:05:00+00:00,True,2022-02-04 00:05:00+00:00,2022-02-04 00:10:00+00:00,NO_H2_BY_END,,
2022-02-05,Saturday,2022-02-04 20:00:00+00:00,2022-02-05 00:00:00+00:00,2022-02-05 00:00:00+00:00,2022-02-05 04:00:00+00:00,399.42,393.46,5.960000000000036,True,,1,0,2022-02-05 00:05:00+00:00,2022-02-05 00:10:00+00:00,False,,,BREAK_DURING_K1,2022-02-05 00:10:00+00:00,
2022-02-06,Sunday,2022-02-05 20:00:00+00:00,2022-02-06 00:00:00+00:00,2022-02-06 00:00:00+00:00,2022-02-06 04:00:00+00:00,415.85,409.85,6.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-06 00:50:00+00:00,
2022-02-07,Monday,2022-02-06 20:00:00+00:00,2022-02-07 00:00:00+00:00,2022-02-07 00:00:00+00:00,2022-02-07 04:00:00+00:00,419.98,410.17,9.810000000000002,True,,1,0,2022-02-07 00:00:00+00:00,2022-02-07 00:05:00+00:00,True,2022-02-07 00:05:00+00:00,2022-02-07 00:10:00+00:00,H2_ARRIVAL,2022-02-07 02:25:00+00:00,140.0
2022-02-08,Tuesday,2022-02-07 20:00:00+00:00,2022-02-08 00:00:00+00:00,2022-02-08 00:00:00+00:00,2022-02-08 04:00:00+00:00,437.5,432.08,5.420000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-08 00:05:00+00:00,
2022-02-09,Wednesday,2022-02-08 20:00:00+00:00,2022-02-09 00:00:00+00:00,2022-02-09 00:00:00+00:00,2022-02-09 04:00:00+00:00,417.42,407.0,10.420000000000016,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-02-10,Thursday,2022-02-09 20:00:00+00:00,2022-02-10 00:00:00+00:00,2022-02-10 00:00:00+00:00,2022-02-10 04:00:00+00:00,427.49,419.75,7.740000000000009,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-10 00:15:00+00:00,
2022-02-11,Friday,2022-02-10 20:00:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 00:00:00+00:00,2022-02-11 04:00:00+00:00,422.32,412.78,9.54000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-11 00:00:00+00:00,
2022-02-12,Saturday,2022-02-11 20:00:00+00:00,2022-02-12 00:00:00+00:00,2022-02-12 00:00:00+00:00,2022-02-12 04:00:00+00:00,405.21,392.5,12.70999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-02-13,Sunday,2022-02-12 20:00:00+00:00,2022-02-13 00:00:00+00:00,2022-02-13 00:00:00+00:00,2022-02-13 04:00:00+00:00,405.92,397.5,8.420000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-13 00:35:00+00:00,
2022-02-14,Monday,2022-02-13 20:00:00+00:00,2022-02-14 00:00:00+00:00,2022-02-14 00:00:00+00:00,2022-02-14 04:00:00+00:00,400.67,395.01,5.660000000000025,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-14 01:25:00+00:00,
2022-02-15,Tuesday,2022-02-14 20:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-15 00:00:00+00:00,2022-02-15 04:00:00+00:00,403.93,396.52,7.410000000000025,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-15 00:00:00+00:00,
2022-02-16,Wednesday,2022-02-15 20:00:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 04:00:00+00:00,433.86,426.1,7.759999999999991,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-02-17,Thursday,2022-02-16 20:00:00+00:00,2022-02-17 00:00:00+00:00,2022-02-17 00:00:00+00:00,2022-02-17 04:00:00+00:00,432.0,425.67,6.329999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-17 03:55:00+00:00,
2022-02-18,Friday,2022-02-17 20:00:00+00:00,2022-02-18 00:00:00+00:00,2022-02-18 00:00:00+00:00,2022-02-18 04:00:00+00:00,408.1,399.52,8.580000000000041,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-18 00:00:00+00:00,
2022-02-19,Saturday,2022-02-18 20:00:00+00:00,2022-02-19 00:00:00+00:00,2022-02-19 00:00:00+00:00,2022-02-19 04:00:00+00:00,400.1,394.73,5.3700000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-19 00:20:00+00:00,
2022-02-20,Sunday,2022-02-19 20:00:00+00:00,2022-02-20 00:00:00+00:00,2022-02-20 00:00:00+00:00,2022-02-20 04:00:00+00:00,400.5,395.56,4.939999999999998,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-20 00:50:00+00:00,
2022-02-21,Monday,2022-02-20 20:00:00+00:00,2022-02-21 00:00:00+00:00,2022-02-21 00:00:00+00:00,2022-02-21 04:00:00+00:00,386.0,377.37,8.629999999999995,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-21 01:05:00+00:00,
2022-02-22,Tuesday,2022-02-21 20:00:00+00:00,2022-02-22 00:00:00+00:00,2022-02-22 00:00:00+00:00,2022-02-22 04:00:00+00:00,372.43,354.64,17.79000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-22 03:00:00+00:00,
2022-02-23,Wednesday,2022-02-22 20:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 04:00:00+00:00,375.35,365.92,9.430000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-23 00:05:00+00:00,
2022-02-24,Thursday,2022-02-23 20:00:00+00:00,2022-02-24 00:00:00+00:00,2022-02-24 00:00:00+00:00,2022-02-24 04:00:00+00:00,371.66,365.02,6.640000000000043,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-02-24 00:00:00+00:00,
2022-02-25,Friday,2022-02-24 20:00:00+00:00,2022-02-25 00:00:00+00:00,2022-02-25 00:00:00+00:00,2022-02-25 04:00:00+00:00,370.77,352.63,18.139999999999986,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-02-26,Saturday,2022-02-25 20:00:00+00:00,2022-02-26 00:00:00+00:00,2022-02-26 00:00:00+00:00,2022-02-26 04:00:00+00:00,377.18,363.18,14.0,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-26 00:35:00+00:00,
2022-02-27,Sunday,2022-02-26 20:00:00+00:00,2022-02-27 00:00:00+00:00,2022-02-27 00:00:00+00:00,2022-02-27 04:00:00+00:00,378.23,370.87,7.360000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-27 00:25:00+00:00,
2022-02-28,Monday,2022-02-27 20:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 04:00:00+00:00,366.11,357.87,8.240000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-02-28 00:20:00+00:00,
2022-03-01,Tuesday,2022-02-28 20:00:00+00:00,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-03-01 04:00:00+00:00,397.37,383.72,13.649999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-01 00:00:00+00:00,
2022-03-02,Wednesday,2022-03-01 20:00:00+00:00,2022-03-02 00:00:00+00:00,2022-03-02 00:00:00+00:00,2022-03-02 04:00:00+00:00,409.28,403.26,6.019999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-02 00:00:00+00:00,
2022-03-03,Thursday,2022-03-02 20:00:00+00:00,2022-03-03 00:00:00+00:00,2022-03-03 00:00:00+00:00,2022-03-03 04:00:00+00:00,410.56,406.59,3.9700000000000273,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-03 00:10:00+00:00,
2022-03-04,Friday,2022-03-03 20:00:00+00:00,2022-03-04 00:00:00+00:00,2022-03-04 00:00:00+00:00,2022-03-04 04:00:00+00:00,403.85,397.34,6.510000000000048,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-04 00:45:00+00:00,
2022-03-05,Saturday,2022-03-04 20:00:00+00:00,2022-03-05 00:00:00+00:00,2022-03-05 00:00:00+00:00,2022-03-05 04:00:00+00:00,381.65,371.5,10.149999999999977,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-05 00:05:00+00:00,
2022-03-06,Sunday,2022-03-05 20:00:00+00:00,2022-03-06 00:00:00+00:00,2022-03-06 00:00:00+00:00,2022-03-06 04:00:00+00:00,387.22,382.36,4.860000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-06 03:35:00+00:00,
2022-03-07,Monday,2022-03-06 20:00:00+00:00,2022-03-07 00:00:00+00:00,2022-03-07 00:00:00+00:00,2022-03-07 04:00:00+00:00,381.81,372.38,9.430000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-07 00:15:00+00:00,
2022-03-08,Tuesday,2022-03-07 20:00:00+00:00,2022-03-08 00:00:00+00:00,2022-03-08 00:00:00+00:00,2022-03-08 04:00:00+00:00,385.62,363.01,22.610000000000014,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-03-09,Wednesday,2022-03-08 20:00:00+00:00,2022-03-09 00:00:00+00:00,2022-03-09 00:00:00+00:00,2022-03-09 04:00:00+00:00,384.34,378.68,5.659999999999968,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-09 01:25:00+00:00,
2022-03-10,Thursday,2022-03-09 20:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-10 04:00:00+00:00,394.68,390.17,4.509999999999991,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-10 01:40:00+00:00,
2022-03-11,Friday,2022-03-10 20:00:00+00:00,2022-03-11 00:00:00+00:00,2022-03-11 00:00:00+00:00,2022-03-11 04:00:00+00:00,372.78,368.03,4.75,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-11 01:05:00+00:00,
2022-03-12,Saturday,2022-03-11 20:00:00+00:00,2022-03-12 00:00:00+00:00,2022-03-12 00:00:00+00:00,2022-03-12 04:00:00+00:00,374.77,368.25,6.519999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-12 00:25:00+00:00,
2022-03-13,Sunday,2022-03-12 20:00:00+00:00,2022-03-13 00:00:00+00:00,2022-03-13 00:00:00+00:00,2022-03-13 04:00:00+00:00,376.72,371.5,5.220000000000027,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-13 00:00:00+00:00,
2022-03-14,Monday,2022-03-13 20:00:00+00:00,2022-03-14 00:00:00+00:00,2022-03-14 00:00:00+00:00,2022-03-14 04:00:00+00:00,371.13,359.53,11.600000000000023,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-14 00:10:00+00:00,
2022-03-15,Tuesday,2022-03-14 20:00:00+00:00,2022-03-15 00:00:00+00:00,2022-03-15 00:00:00+00:00,2022-03-15 04:00:00+00:00,374.0,364.43,9.569999999999993,True,,1,0,2022-03-15 00:00:00+00:00,2022-03-15 00:05:00+00:00,True,2022-03-15 00:10:00+00:00,2022-03-15 00:15:00+00:00,NO_H2_BY_END,,
2022-03-16,Wednesday,2022-03-15 20:00:00+00:00,2022-03-16 00:00:00+00:00,2022-03-16 00:00:00+00:00,2022-03-16 04:00:00+00:00,374.46,369.91,4.5499999999999545,True,,1,0,2022-03-16 01:45:00+00:00,2022-03-16 01:50:00+00:00,True,2022-03-16 01:55:00+00:00,2022-03-16 02:00:00+00:00,H2_ARRIVAL,2022-03-16 02:00:00+00:00,5.0
2022-03-17,Thursday,2022-03-16 20:00:00+00:00,2022-03-17 00:00:00+00:00,2022-03-17 00:00:00+00:00,2022-03-17 04:00:00+00:00,386.6,382.23,4.3700000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-17 01:20:00+00:00,
2022-03-18,Friday,2022-03-17 20:00:00+00:00,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,2022-03-18 04:00:00+00:00,392.0,386.98,5.019999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-18 00:00:00+00:00,
2022-03-19,Saturday,2022-03-18 20:00:00+00:00,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,2022-03-19 04:00:00+00:00,400.3,395.38,4.920000000000016,True,,1,0,2022-03-19 01:55:00+00:00,2022-03-19 02:00:00+00:00,True,2022-03-19 02:00:00+00:00,2022-03-19 02:05:00+00:00,NO_H2_BY_END,,
2022-03-20,Sunday,2022-03-19 20:00:00+00:00,2022-03-20 00:00:00+00:00,2022-03-20 00:00:00+00:00,2022-03-20 04:00:00+00:00,402.54,395.6,6.939999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-20 01:15:00+00:00,
2022-03-21,Monday,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,2022-03-21 00:00:00+00:00,2022-03-21 04:00:00+00:00,394.23,389.8,4.430000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-21 00:15:00+00:00,
2022-03-22,Tuesday,2022-03-21 20:00:00+00:00,2022-03-22 00:00:00+00:00,2022-03-22 00:00:00+00:00,2022-03-22 04:00:00+00:00,397.92,394.76,3.160000000000025,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-22 02:00:00+00:00,
2022-03-23,Wednesday,2022-03-22 20:00:00+00:00,2022-03-23 00:00:00+00:00,2022-03-23 00:00:00+00:00,2022-03-23 04:00:00+00:00,407.0,402.0,5.0,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-23 01:00:00+00:00,
2022-03-24,Thursday,2022-03-23 20:00:00+00:00,2022-03-24 00:00:00+00:00,2022-03-24 00:00:00+00:00,2022-03-24 04:00:00+00:00,408.86,403.18,5.680000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-24 00:00:00+00:00,
2022-03-25,Friday,2022-03-24 20:00:00+00:00,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,2022-03-25 04:00:00+00:00,415.24,412.61,2.6299999999999955,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-25 00:15:00+00:00,
2022-03-26,Saturday,2022-03-25 20:00:00+00:00,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,2022-03-26 04:00:00+00:00,412.86,409.67,3.1899999999999977,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-03-26 00:00:00+00:00,
2022-03-27,Sunday,2022-03-26 20:00:00+00:00,2022-03-27 00:00:00+00:00,2022-03-27 00:00:00+00:00,2022-03-27 04:00:00+00:00,416.29,413.41,2.8799999999999955,True,,1,0,2022-03-27 00:20:00+00:00,2022-03-27 00:25:00+00:00,True,2022-03-27 00:25:00+00:00,2022-03-27 00:30:00+00:00,H2_ARRIVAL,2022-03-27 00:30:00+00:00,5.0
2022-03-28,Monday,2022-03-27 20:00:00+00:00,2022-03-28 00:00:00+00:00,2022-03-28 00:00:00+00:00,2022-03-28 04:00:00+00:00,431.72,416.0,15.720000000000027,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-03-28 00:30:00+00:00,
2022-03-29,Tuesday,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,2022-03-29 00:00:00+00:00,2022-03-29 04:00:00+00:00,439.32,427.55,11.769999999999982,False,NO_K1,0,0,,,False,,,NO_K1,,
