partition,scope,zone,n_raw,trades_per_week_raw,wr_raw,pf_raw,expectancy_raw,net_raw,max_drawdown_raw,max_loss_streak_raw,max_win_streak_raw,max_loss_trade_raw,max_win_trade_raw,min_win_trade_raw,avg_win_trade_raw,median_win_trade_raw,avg_loss_trade_raw,median_loss_trade_raw,payoff_ratio_raw,active_days_raw,positive_day_rate_raw,avg_daily_pnl_raw,median_daily_pnl_raw,best_day_raw,worst_day_raw,max_losing_day_streak_raw,avg_trades_per_active_day_raw,avg_wins_per_active_day_raw,median_wins_per_active_day_raw,max_wins_in_day_raw,active_weeks_raw,positive_week_rate_raw,avg_weekly_pnl_raw,median_weekly_pnl_raw,best_week_raw,worst_week_raw,max_losing_week_streak_raw,avg_trades_per_active_week_raw,avg_wins_per_active_week_raw,n_stress,trades_per_week_stress,wr_stress,pf_stress,expectancy_stress,net_stress,max_drawdown_stress,max_loss_streak_stress,max_win_streak_stress,max_loss_trade_stress,max_win_trade_stress,min_win_trade_stress,avg_win_trade_stress,median_win_trade_stress,avg_loss_trade_stress,median_loss_trade_stress,payoff_ratio_stress,active_days_stress,positive_day_rate_stress,avg_daily_pnl_stress,median_daily_pnl_stress,best_day_stress,worst_day_stress,max_losing_day_streak_stress,avg_trades_per_active_day_stress,avg_wins_per_active_day_stress,median_wins_per_active_day_stress,max_wins_in_day_stress,active_weeks_stress,positive_week_rate_stress,avg_weekly_pnl_stress,median_weekly_pnl_stress,best_week_stress,worst_week_stress,max_losing_week_streak_stress,avg_trades_per_active_week_stress,avg_wins_per_active_week_stress
development,THREE_ZONE,ALL,2043,13.051602702314216,0.4003915810083211,1.2663035455283576,0.5233485162587121,1069.201018716549,162.7908945401104,20,8,-46.521893269010185,55.03076923076922,0.0240963855422382,6.215369244602287,5.360997166931781,-3.277527366014793,-1.0022909507445554,1.896359221604203,923,0.5102925243770314,1.15839763674599,0.5658056580565285,51.786500563989364,-46.521893269010185,9,2.2134344528710725,0.886240520043337,1.0,4,158,0.5569620253164557,6.767095055168031,3.193445178590218,106.26768160904577,-51.337467130881436,5,12.930379746835444,5.177215189873418,2043,13.051602702314216,0.39255996084189915,1.1291700544047716,0.2733485162587121,558.4510187165488,201.10662274226883,20,8,-46.771893269010185,54.78076923076922,0.1102861701580417,6.087069057940357,5.183009468324035,-3.483785951451747,-1.224416386781085,1.747256904633817,923,0.49404117009750814,0.6050390235282219,-0.1283750912186851,51.036500563989364,-46.771893269010185,9,2.2134344528710725,0.8689057421451788,1.0,4,158,0.5,3.5345001184591696,0.1763982528400112,101.76768160904577,-55.58746713088144,5,12.930379746835444,5.075949367088608
external,THREE_ZONE,ALL,931,8.921469982272052,0.37593984962406013,1.611315688749578,1.5122253432192023,1407.8817945370774,167.0562035982813,13,7,-89.97636262513903,61.85090398745152,0.0897060512113911,10.602621129624369,9.278137446066925,-3.96391669678391,-1.2764169844244888,2.6747840433243,400,0.5225,3.519704486342694,2.0441671282071807,103.0134672723777,-80.02210612279764,6,2.3275,0.875,1.0,4,68,0.7205882352941176,20.704144037309963,12.953588199287488,173.95165501913934,-74.35549742305825,3,13.691176470588236,5.147058823529412,931,8.921469982272052,0.3727175080558539,1.4799123441751996,1.2622253432192023,1175.1317945370774,183.8062035982813,13,7,-90.22636262513905,61.60090398745152,0.014438332980732,10.443141770734012,9.060494263622514,-4.192873972444562,-1.5192112548710888,2.4906882103697887,400,0.515,2.9378294863426935,1.6691671282071803,102.2634672723777,-80.77210612279767,6,2.3275,0.8675,1.0,4,68,0.6323529411764706,17.281349919662905,9.889276340433073,170.9516550191393,-77.60549742305825,5,13.691176470588236,5.102941176470588
reference_validation,THREE_ZONE,ALL,1113,13.549565217391304,0.4025157232704403,1.3489106254366778,0.5056149806183181,562.749473428188,77.28161531819563,17,9,-22.306880249690188,19.24542682926822,0.0193738375697805,4.856306217490529,4.3599703215199686,-2.425377010537698,-0.6906077348065587,2.0022892096325684,487,0.5112936344969199,1.1555430665876554,0.9985330713466192,31.357335717606905,-25.271068511931556,9,2.2854209445585214,0.919917864476386,1.0,4,83,0.6506024096385542,6.780114137689011,4.541216344776722,72.16753118189851,-54.41035665715338,4,13.409638554216867,5.397590361445783,1113,13.549565217391304,0.3926325247079964,1.1597163221529523,0.25561498061831806,284.49947342818797,105.63322522873878,17,9,-22.556880249690188,18.99542682926822,0.0528467595396211,4.7271839076383975,4.130890477738153,-2.6350294293044256,-0.9224291057210174,1.7939776516599446,487,0.5010266940451745,0.5841878304480246,0.18556716363735148,30.8573357176069,-27.021068511931567,9,2.2854209445585214,0.8973305954825462,1.0,4,83,0.5421686746987951,3.4277044991347947,1.9360429621071482,68.9175311818985,-57.66035665715338,5,13.409638554216867,5.265060240963855
