n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,execution_utc,reference_start_min,reference_start_utc,probe,positive
34,13,0.38235294117647056,0.4283343552862323,-2.076231499411196,-70.59187097998065,5,external,LONG,30,330,390,0.8,0.2,0.35,0.0,10,12,12,LONG|E0030|R330|X390|F0.80|T0.20|S0.35,00:30,1140,19:00,F80,False
35,18,0.5142857142857142,0.6512561945422801,-0.8648232883746415,-30.268815093112455,6,reference_validation,LONG,30,330,390,0.9,0.2,0.35,0.0,15,10,10,LONG|E0030|R330|X390|F0.90|T0.20|S0.35,00:30,1140,19:00,F90,False
36,15,0.4166666666666667,0.5653664799151594,-1.1386127474205539,-40.99005890713994,7,reference_validation,LONG,30,330,390,0.85,0.2,0.35,0.0,12,13,11,LONG|E0030|R330|X390|F0.85|T0.20|S0.35,00:30,1140,19:00,F85,False
34,14,0.4117647058823529,0.6166870440707324,-0.9724591166035348,-33.06360996452018,5,reference_validation,LONG,30,330,390,0.8,0.2,0.35,0.0,9,14,11,LONG|E0030|R330|X390|F0.80|T0.20|S0.35,00:30,1140,19:00,F80,False
2,1,0.5,0.7142928181091746,-0.3184612514684655,-0.636922502936931,1,august,LONG,30,330,390,0.9,0.2,0.35,0.0,1,1,0,LONG|E0030|R330|X390|F0.90|T0.20|S0.35,00:30,1140,19:00,F90,False
1,1,1.0,inf,1.925966688004555,1.925966688004555,0,august,LONG,30,330,390,0.85,0.2,0.35,0.0,1,0,0,LONG|E0030|R330|X390|F0.85|T0.20|S0.35,00:30,1140,19:00,F85,False
0,0,,,,0.0,0,august,LONG,30,330,390,0.8,0.2,0.35,0.0,0,0,0,LONG|E0030|R330|X390|F0.80|T0.20|S0.35,00:30,1140,19:00,F80,False
52,25,0.4807692307692308,0.5929916996724165,-0.8338335403130306,-43.35934409627759,6,development,LONG,60,330,390,0.9,0.2,0.35,0.0,22,16,14,LONG|E0060|R330|X390|F0.90|T0.20|S0.35,01:00,1170,19:30,F90,False
53,25,0.4716981132075472,0.5789922369850338,-0.9962544883554563,-52.80148788283918,7,development,LONG,60,330,390,0.85,0.2,0.35,0.0,20,20,13,LONG|E0060|R330|X390|F0.85|T0.20|S0.35,01:00,1170,19:30,F85,False
49,20,0.40816326530612246,0.6335772346146955,-0.9265346237107466,-45.40019656182658,7,development,LONG,60,330,390,0.8,0.2,0.35,0.0,17,22,10,LONG|E0060|R330|X390|F0.80|T0.20|S0.35,01:00,1170,19:30,F80,False
48,24,0.5,0.6821850511148356,-0.8151071511810795,-39.125143256691814,5,external,LONG,60,330,390,0.9,0.2,0.35,0.0,21,6,21,LONG|E0060|R330|X390|F0.90|T0.20|S0.35,01:00,1170,19:30,F90,False
46,26,0.5652173913043478,0.8568804546897785,-0.3375017852069278,-15.525082119518679,4,external,LONG,60,330,390,0.85,0.2,0.35,0.0,20,8,18,LONG|E0060|R330|X390|F0.85|T0.20|S0.35,01:00,1170,19:30,F85,False
37,18,0.4864864864864865,0.7342489734917784,-0.6721460588005141,-24.869404175619024,4,external,LONG,60,330,390,0.8,0.2,0.35,0.0,14,9,14,LONG|E0060|R330|X390|F0.80|T0.20|S0.35,01:00,1170,19:30,F80,False
42,17,0.40476190476190477,0.5931352608450946,-1.0629996810999056,-44.64598660619603,6,reference_validation,LONG,60,330,390,0.9,0.2,0.35,0.0,14,13,15,LONG|E0060|R330|X390|F0.90|T0.20|S0.35,01:00,1170,19:30,F90,False
42,19,0.4523809523809524,0.602817584245043,-1.0814859941756694,-45.422411755378114,6,reference_validation,LONG,60,330,390,0.85,0.2,0.35,0.0,14,16,12,LONG|E0060|R330|X390|F0.85|T0.20|S0.35,01:00,1170,19:30,F85,False
38,16,0.42105263157894735,0.6158911464718555,-1.005268823774614,-38.20021530343533,4,reference_validation,LONG,60,330,390,0.8,0.2,0.35,0.0,11,16,11,LONG|E0060|R330|X390|F0.80|T0.20|S0.35,01:00,1170,19:30,F80,False
2,1,0.5,0.5087729985474448,-0.5475422934851533,-1.0950845869703065,1,august,LONG,60,330,390,0.9,0.2,0.35,0.0,1,1,0,LONG|E0060|R330|X390|F0.90|T0.20|S0.35,01:00,1170,19:30,F90,False
1,1,1.0,inf,1.3908153570643793,1.3908153570643793,0,august,LONG,60,330,390,0.85,0.2,0.35,0.0,1,0,0,LONG|E0060|R330|X390|F0.85|T0.20|S0.35,01:00,1170,19:30,F85,False
1,1,1.0,inf,1.6476938485279873,1.6476938485279873,0,august,LONG,60,330,390,0.8,0.2,0.35,0.0,1,0,0,LONG|E0060|R330|X390|F0.80|T0.20|S0.35,01:00,1170,19:30,F80,False
62,37,0.5967741935483871,1.0075620746375995,0.012962875962266503,0.8036983096605231,7,development,LONG,90,330,390,0.9,0.2,0.35,0.0,31,12,19,LONG|E0090|R330|X390|F0.90|T0.20|S0.35,01:30,1200,20:00,F90,False
61,33,0.5409836065573771,0.8603910414522755,-0.2758242446599658,-16.825278924257915,5,development,LONG,90,330,390,0.85,0.2,0.35,0.0,27,18,16,LONG|E0090|R330|X390|F0.85|T0.20|S0.35,01:30,1200,20:00,F85,False
57,27,0.47368421052631576,0.8788027877078004,-0.2431166305038242,-13.85764793871798,5,development,LONG,90,330,390,0.8,0.2,0.35,0.0,22,20,15,LONG|E0090|R330|X390|F0.80|T0.20|S0.35,01:30,1200,20:00,F80,False
37,19,0.5135135135135135,0.8293115462443651,-0.4560456003012578,-16.87368721114654,3,external,LONG,90,330,390,0.9,0.2,0.35,0.0,19,8,10,LONG|E0090|R330|X390|F0.90|T0.20|S0.35,01:30,1200,20:00,F90,False
34,19,0.5588235294117647,1.0905840589893891,0.2200498373326114,7.481694469308788,3,external,LONG,90,330,390,0.85,0.2,0.35,0.0,18,8,8,LONG|E0090|R330|X390|F0.85|T0.20|S0.35,01:30,1200,20:00,F85,True
25,12,0.48,0.8233667907263859,-0.44175771769173067,-11.043942942293267,3,external,LONG,90,330,390,0.8,0.2,0.35,0.0,10,7,8,LONG|E0090|R330|X390|F0.80|T0.20|S0.35,01:30,1200,20:00,F80,False
37,15,0.40540540540540543,0.46835153954817554,-1.4422691409870507,-53.36395821652088,3,reference_validation,LONG,90,330,390,0.9,0.2,0.35,0.0,12,13,12,LONG|E0090|R330|X390|F0.90|T0.20|S0.35,01:30,1200,20:00,F90,False
36,10,0.2777777777777778,0.33039788421545624,-2.1782959805730924,-78.41865530063133,7,reference_validation,LONG,90,330,390,0.85,0.2,0.35,0.0,8,18,10,LONG|E0090|R330|X390|F0.85|T0.20|S0.35,01:30,1200,20:00,F85,False
34,10,0.29411764705882354,0.3598430964607535,-2.0130573296999823,-68.4439492097994,7,reference_validation,LONG,90,330,390,0.8,0.2,0.35,0.0,6,19,9,LONG|E0090|R330|X390|F0.80|T0.20|S0.35,01:30,1200,20:00,F80,False
2,1,0.5,0.13772541681575082,-0.9611275469275256,-1.9222550938550511,1,august,LONG,90,330,390,0.9,0.2,0.35,0.0,1,1,0,LONG|E0090|R330|X390|F0.90|T0.20|S0.35,01:30,1200,20:00,F90,False
2,2,1.0,inf,2.312144443320463,4.624288886640926,0,august,LONG,90,330,390,0.85,0.2,0.35,0.0,2,0,0,LONG|E0090|R330|X390|F0.85|T0.20|S0.35,01:30,1200,20:00,F85,False
2,2,1.0,inf,2.703162892071631,5.406325784143262,0,august,LONG,90,330,390,0.8,0.2,0.35,0.0,2,0,0,LONG|E0090|R330|X390|F0.80|T0.20|S0.35,01:30,1200,20:00,F80,False
63,33,0.5238095238095238,0.7988956600730379,-0.3774409631383042,-23.778780677713165,7,development,LONG,120,330,390,0.9,0.2,0.35,0.0,30,13,20,LONG|E0120|R330|X390|F0.90|T0.20|S0.35,02:00,1230,20:30,F90,False
60,35,0.5833333333333334,0.8601116460093545,-0.25138602160489226,-15.083161296293534,6,development,LONG,120,330,390,0.85,0.2,0.35,0.0,27,15,18,LONG|E0120|R330|X390|F0.85|T0.20|S0.35,02:00,1230,20:30,F85,False
54,30,0.5555555555555556,0.9144220620738519,-0.1585283831469075,-8.560532689933005,4,development,LONG,120,330,390,0.8,0.2,0.35,0.0,23,17,14,LONG|E0120|R330|X390|F0.80|T0.20|S0.35,02:00,1230,20:30,F80,False
43,23,0.5348837209302325,0.758709840095835,-0.8086558305395927,-34.77220071320249,4,external,LONG,120,330,390,0.9,0.2,0.35,0.0,22,8,13,LONG|E0120|R330|X390|F0.90|T0.20|S0.35,02:00,1230,20:30,F90,False
38,19,0.5,0.8417411692630437,-0.5321248964468724,-20.220746064981153,4,external,LONG,120,330,390,0.85,0.2,0.35,0.0,18,9,11,LONG|E0120|R330|X390|F0.85|T0.20|S0.35,02:00,1230,20:30,F85,False
27,12,0.4444444444444444,0.7906336144343064,-0.7639089645929354,-20.625542044009258,3,external,LONG,120,330,390,0.8,0.2,0.35,0.0,11,8,8,LONG|E0120|R330|X390|F0.80|T0.20|S0.35,02:00,1230,20:30,F80,False
23,14,0.6086956521739131,1.1652943485191098,0.27039413958692565,6.2190652104992905,2,reference_validation,LONG,120,330,390,0.9,0.2,0.35,0.0,10,4,9,LONG|E0120|R330|X390|F0.90|T0.20|S0.35,02:00,1230,20:30,F90,True
20,9,0.45,0.503290155379338,-1.410931666951892,-28.21863333903784,3,reference_validation,LONG,120,330,390,0.85,0.2,0.35,0.0,5,8,7,LONG|E0120|R330|X390|F0.85|T0.20|S0.35,02:00,1230,20:30,F85,False
17,7,0.4117647058823529,0.6718170735004342,-0.9003652297018223,-15.30620890493098,3,reference_validation,LONG,120,330,390,0.8,0.2,0.35,0.0,4,7,6,LONG|E0120|R330|X390|F0.80|T0.20|S0.35,02:00,1230,20:30,F80,False
4,2,0.5,0.729145410210204,-0.43438780561199075,-1.737551222447963,2,august,LONG,120,330,390,0.9,0.2,0.35,0.0,2,2,0,LONG|E0120|R330|X390|F0.90|T0.20|S0.35,02:00,1230,20:30,F90,False
3,2,0.6666666666666666,1.4516193376923785,0.5806943376853653,1.7420830130560958,1,august,LONG,120,330,390,0.85,0.2,0.35,0.0,2,1,0,LONG|E0120|R330|X390|F0.85|T0.20|S0.35,02:00,1230,20:30,F85,False
2,1,0.5,0.15392755074711179,-1.4927290833820102,-2.9854581667640203,1,august,LONG,120,330,390,0.8,0.2,0.35,0.0,1,1,0,LONG|E0120|R330|X390|F0.80|T0.20|S0.35,02:00,1230,20:30,F80,False
74,44,0.5945945945945946,1.0330649516316124,0.058366246897870525,4.319102270442419,3,development,LONG,150,330,390,0.9,0.2,0.35,0.0,38,13,23,LONG|E0150|R330|X390|F0.90|T0.20|S0.35,02:30,1260,21:00,F90,False
67,41,0.6119402985074627,1.1019185126559907,0.16985097014236636,11.380014999538545,3,development,LONG,150,330,390,0.85,0.2,0.35,0.0,32,13,22,LONG|E0150|R330|X390|F0.85|T0.20|S0.35,02:30,1260,21:00,F85,True
56,28,0.5,0.8374583551007466,-0.31563885566910066,-17.675775917469636,4,development,LONG,150,330,390,0.8,0.2,0.35,0.0,21,15,20,LONG|E0150|R330|X390|F0.80|T0.20|S0.35,02:30,1260,21:00,F80,False
38,23,0.6052631578947368,1.2886175466079948,0.7089427251921624,26.93982355730217,3,external,LONG,150,330,390,0.9,0.2,0.35,0.0,23,5,10,LONG|E0150|R330|X390|F0.90|T0.20|S0.35,02:30,1260,21:00,F90,True
38,22,0.5789473684210527,1.3546747574885232,0.9416298114954998,35.78193283682899,3,external,LONG,150,330,390,0.85,0.2,0.35,0.0,22,7,9,LONG|E0150|R330|X390|F0.85|T0.20|S0.35,02:30,1260,21:00,F85,True
29,17,0.5862068965517241,1.4021618767573778,1.0986226280648586,31.860056213880895,4,external,LONG,150,330,390,0.8,0.2,0.35,0.0,15,8,6,LONG|E0150|R330|X390|F0.80|T0.20|S0.35,02:30,1260,21:00,F80,True
37,21,0.5675675675675675,1.2988122743972248,0.4565449334303835,16.89216253692419,3,reference_validation,LONG,150,330,390,0.9,0.2,0.35,0.0,18,6,13,LONG|E0150|R330|X390|F0.90|T0.20|S0.35,02:30,1260,21:00,F90,True
30,17,0.5666666666666667,1.255001102831563,0.42584803584771297,12.77544107543139,4,reference_validation,LONG,150,330,390,0.85,0.2,0.35,0.0,14,7,9,LONG|E0150|R330|X390|F0.85|T0.20|S0.35,02:30,1260,21:00,F85,True
23,11,0.4782608695652174,1.230165308054951,0.4130600004801312,9.500380011043017,5,reference_validation,LONG,150,330,390,0.8,0.2,0.35,0.0,8,7,8,LONG|E0150|R330|X390|F0.80|T0.20|S0.35,02:30,1260,21:00,F80,True
1,1,1.0,inf,4.370489938794475,4.370489938794475,0,august,LONG,150,330,390,0.9,0.2,0.35,0.0,1,0,0,LONG|E0150|R330|X390|F0.90|T0.20|S0.35,02:30,1260,21:00,F90,False
1,1,1.0,inf,5.174435858652915,5.174435858652915,0,august,LONG,150,330,390,0.85,0.2,0.35,0.0,1,0,0,LONG|E0150|R330|X390|F0.85|T0.20|S0.35,02:30,1260,21:00,F85,False
0,0,,,,0.0,0,august,LONG,150,330,390,0.8,0.2,0.35,0.0,0,0,0,LONG|E0150|R330|X390|F0.80|T0.20|S0.35,02:30,1260,21:00,F80,False
79,40,0.5063291139240507,0.7736212278148604,-0.4199097803882442,-33.172872650671295,5,development,LONG,180,330,390,0.9,0.2,0.35,0.0,34,15,30,LONG|E0180|R330|X390|F0.90|T0.20|S0.35,03:00,1290,21:30,F90,False
73,37,0.5068493150684932,0.8564513174233503,-0.24924956109958846,-18.195217960269957,5,development,LONG,180,330,390,0.85,0.2,0.35,0.0,27,16,30,LONG|E0180|R330|X390|F0.85|T0.20|S0.35,03:00,1290,21:30,F85,False
65,31,0.47692307692307695,0.8390173837424578,-0.286979249094192,-18.653651191122478,7,development,LONG,180,330,390,0.8,0.2,0.35,0.0,20,19,26,LONG|E0180|R330|X390|F0.80|T0.20|S0.35,03:00,1290,21:30,F80,False
38,24,0.631578947368421,1.3877469994201037,0.8926366916691524,33.92019428342779,3,external,LONG,180,330,390,0.9,0.2,0.35,0.0,23,4,11,LONG|E0180|R330|X390|F0.90|T0.20|S0.35,03:00,1290,21:30,F90,True
36,24,0.6666666666666666,1.9760303893451143,1.8274282079265949,65.78741548535741,3,external,LONG,180,330,390,0.85,0.2,0.35,0.0,22,4,10,LONG|E0180|R330|X390|F0.85|T0.20|S0.35,03:00,1290,21:30,F85,True
29,18,0.6206896551724138,1.9735149899172058,1.9946236398967068,57.8440855570045,3,external,LONG,180,330,390,0.8,0.2,0.35,0.0,16,5,8,LONG|E0180|R330|X390|F0.80|T0.20|S0.35,03:00,1290,21:30,F80,True
34,22,0.6470588235294118,1.7538196636996102,0.9819311819046348,33.38566018475758,2,reference_validation,LONG,180,330,390,0.9,0.2,0.35,0.0,19,4,11,LONG|E0180|R330|X390|F0.90|T0.20|S0.35,03:00,1290,21:30,F90,True
30,19,0.6333333333333333,1.4414608639477848,0.6112822914068452,18.338468742205357,2,reference_validation,LONG,180,330,390,0.85,0.2,0.35,0.0,15,5,10,LONG|E0180|R330|X390|F0.85|T0.20|S0.35,03:00,1290,21:30,F85,True
24,14,0.5833333333333334,1.4831473385322052,0.7278096740113379,17.46743217627211,2,reference_validation,LONG,180,330,390,0.8,0.2,0.35,0.0,11,5,8,LONG|E0180|R330|X390|F0.80|T0.20|S0.35,03:00,1290,21:30,F80,True
3,2,0.6666666666666666,1.2561760160855464,0.3378435106066653,1.0135305318199959,1,august,LONG,180,330,390,0.9,0.2,0.35,0.0,2,1,0,LONG|E0180|R330|X390|F0.90|T0.20|S0.35,03:00,1290,21:30,F90,False
2,1,0.5,1.421362778349379,0.7669803596252303,1.5339607192504605,1,august,LONG,180,330,390,0.85,0.2,0.35,0.0,1,1,0,LONG|E0180|R330|X390|F0.85|T0.20|S0.35,03:00,1290,21:30,F85,False
1,0,0.0,0.0,-3.3241645932850945,-3.3241645932850945,1,august,LONG,180,330,390,0.8,0.2,0.35,0.0,0,1,0,LONG|E0180|R330|X390|F0.80|T0.20|S0.35,03:00,1290,21:30,F80,False
77,45,0.5844155844155844,0.6977198796728327,-0.5783991913123658,-44.53673773105217,6,development,LONG,210,330,390,0.9,0.2,0.35,0.0,35,12,30,LONG|E0210|R330|X390|F0.90|T0.20|S0.35,03:30,1320,22:00,F90,False
74,37,0.5,0.6279008930473355,-0.6892478747583641,-51.00434273211894,6,development,LONG,210,330,390,0.85,0.2,0.35,0.0,25,13,36,LONG|E0210|R330|X390|F0.85|T0.20|S0.35,03:30,1320,22:00,F85,False
60,28,0.4666666666666667,0.8368110554209799,-0.27629453659452974,-16.577672195671784,5,development,LONG,210,330,390,0.8,0.2,0.35,0.0,19,12,29,LONG|E0210|R330|X390|F0.80|T0.20|S0.35,03:30,1320,22:00,F80,False
40,27,0.675,1.90251863725949,1.5349371312872273,61.397485251489094,3,external,LONG,210,330,390,0.9,0.2,0.35,0.0,26,3,11,LONG|E0210|R330|X390|F0.90|T0.20|S0.35,03:30,1320,22:00,F90,True
38,26,0.6842105263157895,2.4546826894584983,2.210320324960391,83.99217234849486,3,external,LONG,210,330,390,0.85,0.2,0.35,0.0,24,4,10,LONG|E0210|R330|X390|F0.85|T0.20|S0.35,03:30,1320,22:00,F85,True
31,22,0.7096774193548387,2.708532924209223,2.523003548092237,78.21310999085935,2,external,LONG,210,330,390,0.8,0.2,0.35,0.0,20,4,7,LONG|E0210|R330|X390|F0.80|T0.20|S0.35,03:30,1320,22:00,F80,True
25,16,0.64,0.9470153439150722,-0.098234639387624,-2.4558659846906,2,reference_validation,LONG,210,330,390,0.9,0.2,0.35,0.0,13,3,9,LONG|E0210|R330|X390|F0.90|T0.20|S0.35,03:30,1320,22:00,F90,False
22,13,0.5909090909090909,1.0126027408690466,0.021407295152180386,0.4709604933479685,2,reference_validation,LONG,210,330,390,0.85,0.2,0.35,0.0,10,4,8,LONG|E0210|R330|X390|F0.85|T0.20|S0.35,03:30,1320,22:00,F85,True
19,10,0.5263157894736842,1.0108108160702514,0.01942834500678277,0.3691385551288726,2,reference_validation,LONG,210,330,390,0.8,0.2,0.35,0.0,8,4,7,LONG|E0210|R330|X390|F0.80|T0.20|S0.35,03:30,1320,22:00,F80,True
4,2,0.5,0.8084446224152549,-0.2943967060687085,-1.177586824274834,2,august,LONG,210,330,390,0.9,0.2,0.35,0.0,2,2,0,LONG|E0210|R330|X390|F0.90|T0.20|S0.35,03:30,1320,22:00,F90,False
2,1,0.5,1.421362778349379,0.7669803596252303,1.5339607192504605,1,august,LONG,210,330,390,0.85,0.2,0.35,0.0,1,1,0,LONG|E0210|R330|X390|F0.85|T0.20|S0.35,03:30,1320,22:00,F85,False
1,0,0.0,0.0,-3.3241645932850945,-3.3241645932850945,1,august,LONG,210,330,390,0.8,0.2,0.35,0.0,0,1,0,LONG|E0210|R330|X390|F0.80|T0.20|S0.35,03:30,1320,22:00,F80,False
80,52,0.65,1.034082492755623,0.05037369791081645,4.029895832865316,3,development,LONG,240,330,390,0.9,0.2,0.35,0.0,45,9,26,LONG|E0240|R330|X390|F0.90|T0.20|S0.35,04:00,1350,22:30,F90,False
82,48,0.5853658536585366,1.077247449267917,0.10959393046499903,8.98670229812992,3,development,LONG,240,330,390,0.85,0.2,0.35,0.0,39,12,31,LONG|E0240|R330|X390|F0.85|T0.20|S0.35,04:00,1350,22:30,F85,False
66,40,0.6060606060606061,1.1215040965731402,0.17673310396979172,11.664384862006253,3,development,LONG,240,330,390,0.8,0.2,0.35,0.0,27,12,27,LONG|E0240|R330|X390|F0.80|T0.20|S0.35,04:00,1350,22:30,F80,True
45,30,0.6666666666666666,1.8093371762279278,1.3390686592013985,60.258089664062936,3,external,LONG,240,330,390,0.9,0.2,0.35,0.0,27,5,13,LONG|E0240|R330|X390|F0.90|T0.20|S0.35,04:00,1350,22:30,F90,True
46,31,0.6739130434782609,2.2737820404354334,1.8742370179991032,86.21490282795875,3,external,LONG,240,330,390,0.85,0.2,0.35,0.0,27,6,13,LONG|E0240|R330|X390|F0.85|T0.20|S0.35,04:00,1350,22:30,F85,True
39,25,0.6410256410256411,2.3200933572068636,1.9075200852950998,74.3932833265089,3,external,LONG,240,330,390,0.8,0.2,0.35,0.0,22,6,11,LONG|E0240|R330|X390|F0.80|T0.20|S0.35,04:00,1350,22:30,F80,True
35,23,0.6571428571428571,1.1547902019608427,0.23032016649115272,8.061205827190346,2,reference_validation,LONG,240,330,390,0.9,0.2,0.35,0.0,21,6,8,LONG|E0240|R330|X390|F0.90|T0.20|S0.35,04:00,1350,22:30,F90,True
31,18,0.5806451612903226,0.9194815715583816,-0.13171018406935572,-4.083015706150028,2,reference_validation,LONG,240,330,390,0.85,0.2,0.35,0.0,15,8,8,LONG|E0240|R330|X390|F0.85|T0.20|S0.35,04:00,1350,22:30,F85,False
25,13,0.52,0.8317979276490861,-0.2904121583861549,-7.260303959653873,2,reference_validation,LONG,240,330,390,0.8,0.2,0.35,0.0,11,8,6,LONG|E0240|R330|X390|F0.80|T0.20|S0.35,04:00,1350,22:30,F80,False
2,1,0.5,1.0503636388402247,0.09962893177532539,0.19925786355065078,1,august,LONG,240,330,390,0.9,0.2,0.35,0.0,1,1,0,LONG|E0240|R330|X390|F0.90|T0.20|S0.35,04:00,1350,22:30,F90,False
3,1,0.3333333333333333,0.5456904314384328,-1.3661989598535038,-4.098596879560511,1,august,LONG,240,330,390,0.85,0.2,0.35,0.0,1,2,0,LONG|E0240|R330|X390|F0.85|T0.20|S0.35,04:00,1350,22:30,F85,False
2,0,0.0,0.0,-4.113044237508067,-8.226088475016134,2,august,LONG,240,330,390,0.8,0.2,0.35,0.0,0,2,0,LONG|E0240|R330|X390|F0.80|T0.20|S0.35,04:00,1350,22:30,F80,False
77,50,0.6493506493506493,1.0180634372144661,0.027948968362789373,2.1520705639347817,3,development,LONG,270,330,390,0.9,0.2,0.35,0.0,45,10,22,LONG|E0270|R330|X390|F0.90|T0.20|S0.35,04:30,1380,23:00,F90,False
76,48,0.631578947368421,1.110762123822427,0.16384521606191313,12.452236420705399,3,development,LONG,270,330,390,0.85,0.2,0.35,0.0,40,11,25,LONG|E0270|R330|X390|F0.85|T0.20|S0.35,04:30,1380,23:00,F85,True
62,34,0.5483870967741935,1.0161039526587703,0.02700018941291614,1.6740117436008006,3,development,LONG,270,330,390,0.8,0.2,0.35,0.0,27,13,22,LONG|E0270|R330|X390|F0.80|T0.20|S0.35,04:30,1380,23:00,F80,False
38,20,0.5263157894736842,1.3247709091556794,0.7434884209319177,28.252559995412874,3,external,LONG,270,330,390,0.9,0.2,0.35,0.0,19,5,14,LONG|E0270|R330|X390|F0.90|T0.20|S0.35,04:30,1380,23:00,F90,True
39,23,0.5897435897435898,2.0554117543861024,1.8081522401427061,70.51793736556554,3,external,LONG,270,330,390,0.85,0.2,0.35,0.0,20,6,13,LONG|E0270|R330|X390|F0.85|T0.20|S0.35,04:30,1380,23:00,F85,True
34,22,0.6470588235294118,2.0107866152651686,1.5278487292754177,51.946856795364205,2,external,LONG,270,330,390,0.8,0.2,0.35,0.0,17,7,10,LONG|E0270|R330|X390|F0.80|T0.20|S0.35,04:30,1380,23:00,F80,True
38,26,0.6842105263157895,1.6595491531297797,0.7230010215604282,27.474038819296272,2,reference_validation,LONG,270,330,390,0.9,0.2,0.35,0.0,23,4,11,LONG|E0270|R330|X390|F0.90|T0.20|S0.35,04:30,1380,23:00,F90,True
