character_rule,lookback_min,hold_min,trades,wr,net,exp,pf,dd,ls,H1_trades,H1_exp,H1_pf,H2_trades,H2_exp,H2_pf,min_half_exp,positive_anchors,dev_eligible
ALL,60,120,1040,0.4548076923076923,-926.1493711181834,-0.8905282414597917,0.6165999106450885,951.4415875753516,27,516,-1.1987378115533422,0.5475756769051054,524,-0.5870241609859901,0.7066094299442338,-1.1987378115533422,0,False
ALL,60,240,1040,0.5,-363.0898825291846,-0.3491248870472929,0.8841564738288319,422.0054560288646,20,516,-0.5536476001237083,0.8400951347478066,524,-0.14772465813998292,0.9425646822298102,-0.5536476001237083,0,False
ALL,60,360,1040,0.4673076923076923,-508.21998403486305,-0.4886730615719837,0.8884490902690146,990.8647666453414,19,516,-1.0085221584989241,0.7965186737230143,524,0.02323940792095761,1.0060933669917431,-1.0085221584989241,0,False
ALL,60,480,1040,0.4442307692307692,-588.3506132198429,-0.5657217434806182,0.8920590334313588,1399.4377120180523,24,516,-1.47740552899752,0.7492523000267916,524,0.3320432056161786,1.0721833635101612,-1.47740552899752,0,False
ALL,120,120,1038,0.45472061657032753,-925.5476413132928,-0.8916643943287985,0.6165389661848164,950.8398577704611,27,516,-1.1987378115533422,0.5475756769051054,522,-0.5881205566125829,0.7066368556031425,-1.1987378115533422,0,False
ALL,120,240,1038,0.5,-363.27222685512317,-0.34997324359838455,0.8840401613550886,422.0054560288646,20,516,-0.5536476001237083,0.8400951347478066,522,-0.1486399716308232,0.9423621839787213,-0.5536476001237083,0,False
ALL,120,360,1038,0.4682080924855491,-498.73012131822975,-0.48047217853394003,0.8903035585833721,990.8647666453414,19,516,-1.0085221584989241,0.7965186737230143,522,0.0415082614314463,1.0108936449485986,-1.0085221584989241,0,False
ALL,120,480,1038,0.44508670520231214,-572.6035165660467,-0.5516411527611239,0.8946436771277222,1399.4377120180523,24,516,-1.47740552899752,0.7492523000267916,522,0.3634822536334742,1.079233983946173,-1.47740552899752,0,False
ALL,180,120,1040,0.4548076923076923,-926.1493711181834,-0.8905282414597917,0.6165999106450885,951.4415875753516,27,516,-1.1987378115533422,0.5475756769051054,524,-0.5870241609859901,0.7066094299442338,-1.1987378115533422,0,False
ALL,180,240,1040,0.5,-363.0898825291846,-0.3491248870472929,0.8841564738288319,422.0054560288646,20,516,-0.5536476001237083,0.8400951347478066,524,-0.14772465813998292,0.9425646822298102,-0.5536476001237083,0,False
