cohort_id,partition,date_utc,entry_bar_start,entry_px,entry_fraction,H,L,R,terminal,terminal_class,terminal_bar_start,h2_after_entry,min_low,min_low_fraction,wick_mae_R,min_close,min_close_fraction,close_drawdown_R,hold_minutes,F85_px,F85_wick_breach,F85_close_breach,F80_px,F80_wick_breach,F80_close_breach,F75_px,F75_wick_breach,F75_close_breach,F70_px,F70_wick_breach,F70_close_breach,F65_px,F65_wick_breach,F65_close_breach,F60_px,F60_wick_breach,F60_close_breach,F55_px,F55_wick_breach,F55_close_breach,F50_px,F50_wick_breach,F50_close_breach
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,2022-01-25 17:20:00+00:00,2452.46,0.9074884921971504,2460.7,2371.63,89.06999999999971,STRICT_BREAKOUT,WINNER,2022-01-25 17:20:00+00:00,True,2451.56,0.8973840799371292,0.010104412260021234,2467.5,1.0763444481868216,0.0,5.0,2447.3395,False,False,2442.886,False,False,2438.4325,False,False,2433.979,False,False,2429.5254999999997,False,False,2425.072,False,False,2420.6185,False,False,2416.165,False,False
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,2022-02-09 15:10:00+00:00,3195.52,0.9101424742558879,3208.26,3066.48,141.7800000000002,STRICT_BREAKOUT,WINNER,2022-02-09 16:45:00+00:00,True,3161.39,0.6694174072506681,0.24072506700521978,3164.14,0.6888136549583842,0.2213288192975037,100.0,3186.9930000000004,True,True,3179.904,True,True,3172.815,True,True,3165.726,True,True,3158.637,False,False,3151.5480000000002,False,False,3144.4590000000003,False,False,3137.37,False,False
development|2022-02-14|2022-02-14 13:55:00+00:00,development,2022-02-14,2022-02-14 13:55:00+00:00,2937.43,0.9399552208426613,2943.33,2845.07,98.25999999999976,STRICT_BREAKOUT,WINNER,2022-02-14 14:10:00+00:00,True,2932.71,0.891919397516793,0.0480358233258682,2935.67,0.9220435579075934,0.01791166293506785,20.0,2928.591,False,False,2923.678,False,False,2918.765,False,False,2913.852,False,False,2908.939,False,False,2904.026,False,False,2899.113,False,False,2894.2,False,False
development|2022-03-21|2022-03-21 15:15:00+00:00,development,2022-03-21,2022-03-21 15:15:00+00:00,2932.34,0.9059541984732846,2938.5,2873.0,65.5,STRICT_BREAKOUT,WINNER,2022-03-21 15:20:00+00:00,True,2928.0,0.8396946564885496,0.06625954198473505,2938.42,0.9987786259541996,0.0,10.0,2928.675,True,False,2925.4,False,False,2922.125,False,False,2918.85,False,False,2915.575,False,False,2912.3,False,False,2909.025,False,False,2905.75,False,False
development|2022-04-18|2022-04-18 14:25:00+00:00,development,2022-04-18,2022-04-18 14:25:00+00:00,2941.46,0.9076666666666673,2947.0,2887.0,60.0,STRICT_BREAKOUT,WINNER,2022-04-18 17:10:00+00:00,True,2892.14,0.08566666666666455,0.8220000000000027,2897.02,0.1669999999999997,0.7406666666666676,170.0,2938.0,True,True,2935.0,True,True,2932.0,True,True,2929.0,True,True,2926.0,True,True,2923.0,True,True,2920.0,True,True,2917.0,True,True
development|2022-05-19|2022-05-19 14:20:00+00:00,development,2022-05-19,2022-05-19 14:20:00+00:00,1978.79,0.9021739130434775,1985.99,1912.39,73.59999999999991,STRICT_BREAKOUT,WINNER,2022-05-19 15:10:00+00:00,True,1966.53,0.7355978260869557,0.16657608695652182,1967.97,0.7551630434782608,0.1470108695652167,55.0,1974.95,True,True,1971.27,True,True,1967.5900000000001,True,False,1963.91,False,False,1960.23,False,False,1956.55,False,False,1952.8700000000001,False,False,1949.19,False,False
development|2022-06-01|2022-06-01 14:05:00+00:00,development,2022-06-01,2022-06-01 14:05:00+00:00,1965.12,0.9375284997720015,1967.86,1924.0,43.8599999999999,OPPOSITE_BREAK,NON_WINNER_OPPOSITE,2022-06-01 14:25:00+00:00,False,1921.0,-0.06839945280437772,1.0059279525763791,1922.2,-0.041039671682625595,0.978568171454627,25.0,1961.281,True,True,1959.088,True,True,1956.895,True,True,1954.702,True,True,1952.509,True,True,1950.316,True,True,1948.123,True,True,1945.9299999999998,True,True
development|2022-06-28|2022-06-28 13:45:00+00:00,development,2022-06-28,2022-06-28 13:45:00+00:00,1232.44,0.9491525423728833,1234.0,1203.32,30.680000000000064,OPPOSITE_BREAK,NON_WINNER_OPPOSITE,2022-06-28 14:30:00+00:00,False,1198.88,-0.14471968709256253,1.0938722294654457,1200.87,-0.07985658409387354,1.029009126466757,50.0,1229.398,True,True,1227.864,True,True,1226.33,True,True,1224.796,True,True,1223.262,True,True,1221.728,True,True,1220.194,True,True,1218.6599999999999,True,True
development|2022-07-28|2022-07-28 15:15:00+00:00,development,2022-07-28,2022-07-28 15:15:00+00:00,1657.31,0.9735937499999991,1659.0,1595.0,64.0,STRICT_BREAKOUT,WINNER,2022-07-28 15:15:00+00:00,True,1653.93,0.920781250000001,0.05281249999999815,1661.62,1.0409374999999983,0.0,5.0,1649.4,False,False,1646.2,False,False,1643.0,False,False,1639.8,False,False,1636.6,False,False,1633.4,False,False,1630.2,False,False,1627.0,False,False
development|2022-08-12|2022-08-12 15:55:00+00:00,development,2022-08-12,2022-08-12 15:55:00+00:00,1898.45,0.9084686094269498,1903.13,1852.0,51.13000000000011,STRICT_BREAKOUT,WINNER,2022-08-12 16:00:00+00:00,True,1896.1,0.8625073342460359,0.045961275180913974,1896.6,0.8722863289653787,0.036182280461571126,10.0,1895.4605000000001,False,False,1892.904,False,False,1890.3475,False,False,1887.7910000000002,False,False,1885.2345,False,False,1882.678,False,False,1880.1215,False,False,1877.565,False,False
