cohort_id,partition,date_utc,variant,entry_bar_start,entry_px,H,L,R,derisk_event,derisk_executed,derisk_signal_bar,derisk_bar_start,derisk_px,cut_fraction,residual_fraction,partial_reason,partial_exit_px,residual_reason,residual_exit_bar_start,residual_exit_ts,residual_exit_px,partial_pnl_0,residual_pnl_0,pnl_0,partial_pnl_5,residual_pnl_5,pnl_5,baseline_pnl_0,baseline_pnl_5,delta_vs_base_0,delta_vs_base_5
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,BASE_F50,2022-01-25 17:20:00+00:00,2452.46,2460.7,2371.63,89.06999999999971,False,False,,,,0.0,1.0,,,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,0.0,4.003843487763237,4.003843487763237,0.0,3.7517676039612984,3.7517676039612984,4.003843487763237,3.7517676039612984,0.0,0.0
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,F75_CUT25,2022-01-25 17:20:00+00:00,2452.46,2460.7,2371.63,89.06999999999971,False,False,,,,0.0,1.0,,,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,0.0,4.003843487763237,4.003843487763237,0.0,3.7517676039612984,3.7517676039612984,4.003843487763237,3.7517676039612984,0.0,0.0
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,F75_CUT50,2022-01-25 17:20:00+00:00,2452.46,2460.7,2371.63,89.06999999999971,False,False,,,,0.0,1.0,,,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,0.0,4.003843487763237,4.003843487763237,0.0,3.7517676039612984,3.7517676039612984,4.003843487763237,3.7517676039612984,0.0,0.0
development|2022-01-25|2022-01-25 17:20:00+00:00,development,2022-01-25,F75_CUT75,2022-01-25 17:20:00+00:00,2452.46,2460.7,2371.63,89.06999999999971,False,False,,,,0.0,1.0,,,TARGET,2022-01-25 17:20:00+00:00,2022-01-25 17:25:00+00:00,2474.0604999999996,0.0,4.003843487763237,4.003843487763237,0.0,3.7517676039612984,3.7517676039612984,4.003843487763237,3.7517676039612984,0.0,0.0
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,BASE_F50,2022-02-09 15:10:00+00:00,3195.52,3208.26,3066.48,141.7800000000002,False,False,,,,0.0,1.0,,,TARGET,2022-02-09 19:05:00+00:00,2022-02-09 19:10:00+00:00,3229.527,0.0,4.921043210494647,4.921043210494647,0.0,4.668508956016737,4.668508956016737,4.921043210494647,4.668508956016737,0.0,0.0
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,F75_CUT25,2022-02-09 15:10:00+00:00,3195.52,3208.26,3066.48,141.7800000000002,True,True,2022-02-09 15:15:00+00:00,2022-02-09 15:20:00+00:00,3166.29,0.25,0.75,F75_PARTIAL_NEXT_OPEN,3166.29,TARGET,2022-02-09 19:05:00+00:00,2022-02-09 19:10:00+00:00,3229.527,-1.243397631684362,3.6907824078709854,2.4473847761866234,-1.3671923367001404,3.5013817170125527,2.1341893803124123,4.921043210494647,4.668508956016737,-2.4736584343080232,-2.5343195757043246
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,F75_CUT50,2022-02-09 15:10:00+00:00,3195.52,3208.26,3066.48,141.7800000000002,True,True,2022-02-09 15:15:00+00:00,2022-02-09 15:20:00+00:00,3166.29,0.5,0.5,F75_PARTIAL_NEXT_OPEN,3166.29,TARGET,2022-02-09 19:05:00+00:00,2022-02-09 19:10:00+00:00,3229.527,-2.486795263368724,2.4605216052473233,-0.0262736581214007,-2.734384673400281,2.3342544780083685,-0.4001301953919123,4.921043210494647,4.668508956016737,-4.947316868616047,-5.068639151408649
development|2022-02-09|2022-02-09 15:10:00+00:00,development,2022-02-09,F75_CUT75,2022-02-09 15:10:00+00:00,3195.52,3208.26,3066.48,141.7800000000002,True,True,2022-02-09 15:15:00+00:00,2022-02-09 15:20:00+00:00,3166.29,0.75,0.25,F75_PARTIAL_NEXT_OPEN,3166.29,TARGET,2022-02-09 19:05:00+00:00,2022-02-09 19:10:00+00:00,3229.527,-3.7301928950530856,1.2302608026236617,-2.499932092429424,-4.101577010100421,1.1671272390041842,-2.9344497710962365,4.921043210494647,4.668508956016737,-7.42097530292407,-7.6029587271129735
development|2022-02-14|2022-02-14 13:55:00+00:00,development,2022-02-14,BASE_F50,2022-02-14 13:55:00+00:00,2937.43,2943.33,2845.07,98.25999999999976,False,False,,,,0.0,1.0,,,TARGET,2022-02-14 14:25:00+00:00,2022-02-14 14:30:00+00:00,2958.069,0.0,3.1131049931402814,3.1131049931402814,0.0,2.861474256012309,2.861474256012309,3.1131049931402814,2.861474256012309,0.0,0.0
development|2022-02-14|2022-02-14 13:55:00+00:00,development,2022-02-14,F75_CUT25,2022-02-14 13:55:00+00:00,2937.43,2943.33,2845.07,98.25999999999976,False,False,,,,0.0,1.0,,,TARGET,2022-02-14 14:25:00+00:00,2022-02-14 14:30:00+00:00,2958.069,0.0,3.1131049931402814,3.1131049931402814,0.0,2.861474256012309,2.861474256012309,3.1131049931402814,2.861474256012309,0.0,0.0
development|2022-02-14|2022-02-14 13:55:00+00:00,development,2022-02-14,F75_CUT50,2022-02-14 13:55:00+00:00,2937.43,2943.33,2845.07,98.25999999999976,False,False,,,,0.0,1.0,,,TARGET,2022-02-14 14:25:00+00:00,2022-02-14 14:30:00+00:00,2958.069,0.0,3.1131049931402814,3.1131049931402814,0.0,2.861474256012309,2.861474256012309,3.1131049931402814,2.861474256012309,0.0,0.0
development|2022-02-14|2022-02-14 13:55:00+00:00,development,2022-02-14,F75_CUT75,2022-02-14 13:55:00+00:00,2937.43,2943.33,2845.07,98.25999999999976,False,False,,,,0.0,1.0,,,TARGET,2022-02-14 14:25:00+00:00,2022-02-14 14:30:00+00:00,2958.069,0.0,3.1131049931402814,3.1131049931402814,0.0,2.861474256012309,2.861474256012309,3.1131049931402814,2.861474256012309,0.0,0.0
development|2022-03-21|2022-03-21 15:15:00+00:00,development,2022-03-21,BASE_F50,2022-03-21 15:15:00+00:00,2932.34,2938.5,2873.0,65.5,False,False,,,,0.0,1.0,,,TARGET,2022-03-21 15:25:00+00:00,2022-03-21 15:30:00+00:00,2948.325,0.0,2.325638909539807,2.325638909539807,0.0,2.074401708685514,2.074401708685514,2.325638909539807,2.074401708685514,0.0,0.0
development|2022-03-21|2022-03-21 15:15:00+00:00,development,2022-03-21,F75_CUT25,2022-03-21 15:15:00+00:00,2932.34,2938.5,2873.0,65.5,False,False,,,,0.0,1.0,,,TARGET,2022-03-21 15:25:00+00:00,2022-03-21 15:30:00+00:00,2948.325,0.0,2.325638909539807,2.325638909539807,0.0,2.074401708685514,2.074401708685514,2.325638909539807,2.074401708685514,0.0,0.0
development|2022-03-21|2022-03-21 15:15:00+00:00,development,2022-03-21,F75_CUT50,2022-03-21 15:15:00+00:00,2932.34,2938.5,2873.0,65.5,False,False,,,,0.0,1.0,,,TARGET,2022-03-21 15:25:00+00:00,2022-03-21 15:30:00+00:00,2948.325,0.0,2.325638909539807,2.325638909539807,0.0,2.074401708685514,2.074401708685514,2.325638909539807,2.074401708685514,0.0,0.0
development|2022-03-21|2022-03-21 15:15:00+00:00,development,2022-03-21,F75_CUT75,2022-03-21 15:15:00+00:00,2932.34,2938.5,2873.0,65.5,False,False,,,,0.0,1.0,,,TARGET,2022-03-21 15:25:00+00:00,2022-03-21 15:30:00+00:00,2948.325,0.0,2.325638909539807,2.325638909539807,0.0,2.074401708685514,2.074401708685514,2.325638909539807,2.074401708685514,0.0,0.0
development|2022-04-18|2022-04-18 14:25:00+00:00,development,2022-04-18,BASE_F50,2022-04-18 14:25:00+00:00,2941.46,2947.0,2887.0,60.0,False,False,,,,0.0,1.0,,,CLOSE_INVALIDATION,2022-04-18 15:20:00+00:00,2022-04-18 15:25:00+00:00,2911.15,0.0,-5.552203327599193,-5.552203327599193,0.0,-6.0468038240233835,-6.0468038240233835,-5.552203327599193,-6.0468038240233835,0.0,0.0
development|2022-04-18|2022-04-18 14:25:00+00:00,development,2022-04-18,F75_CUT25,2022-04-18 14:25:00+00:00,2941.46,2947.0,2887.0,60.0,True,True,2022-04-18 14:35:00+00:00,2022-04-18 14:40:00+00:00,2924.09,0.25,0.75,F75_PARTIAL_NEXT_OPEN,2924.09,CLOSE_INVALIDATION,2022-04-18 15:20:00+00:00,2022-04-18 15:25:00+00:00,2911.15,-0.8381538419696243,-4.164152495699394,-5.002306337669018,-0.9623535882545108,-4.535102868017537,-5.497456456272048,-5.552203327599193,-6.0468038240233835,0.5498969899301747,0.5493473677513352
development|2022-04-18|2022-04-18 14:25:00+00:00,development,2022-04-18,F75_CUT50,2022-04-18 14:25:00+00:00,2941.46,2947.0,2887.0,60.0,True,True,2022-04-18 14:35:00+00:00,2022-04-18 14:40:00+00:00,2924.09,0.5,0.5,F75_PARTIAL_NEXT_OPEN,2924.09,CLOSE_INVALIDATION,2022-04-18 15:20:00+00:00,2022-04-18 15:25:00+00:00,2911.15,-1.6763076839392486,-2.7761016637995963,-4.452409347738845,-1.9247071765090216,-3.0234019120116917,-4.948109088520713,-5.552203327599193,-6.0468038240233835,1.0997939798603475,1.0986947355026704
development|2022-04-18|2022-04-18 14:25:00+00:00,development,2022-04-18,F75_CUT75,2022-04-18 14:25:00+00:00,2941.46,2947.0,2887.0,60.0,True,True,2022-04-18 14:35:00+00:00,2022-04-18 14:40:00+00:00,2924.09,0.75,0.25,F75_PARTIAL_NEXT_OPEN,2924.09,CLOSE_INVALIDATION,2022-04-18 15:20:00+00:00,2022-04-18 15:25:00+00:00,2911.15,-2.5144615259088727,-1.3880508318997982,-3.902512357808671,-2.8870607647635325,-1.5117009560058459,-4.398761720769379,-5.552203327599193,-6.0468038240233835,1.6496909697905218,1.6480421032540047
development|2022-05-19|2022-05-19 14:20:00+00:00,development,2022-05-19,BASE_F50,2022-05-19 14:20:00+00:00,1978.79,1985.99,1912.39,73.59999999999991,False,False,,,,0.0,1.0,,,TARGET,2022-05-19 15:15:00+00:00,2022-05-19 15:20:00+00:00,1997.03,0.0,4.208877142091905,4.208877142091905,0.0,3.9566987926956236,3.9566987926956236,4.208877142091905,3.9566987926956236,0.0,0.0
development|2022-05-19|2022-05-19 14:20:00+00:00,development,2022-05-19,F75_CUT25,2022-05-19 14:20:00+00:00,1978.79,1985.99,1912.39,73.59999999999991,False,False,,,,0.0,1.0,,,TARGET,2022-05-19 15:15:00+00:00,2022-05-19 15:20:00+00:00,1997.03,0.0,4.208877142091905,4.208877142091905,0.0,3.9566987926956236,3.9566987926956236,4.208877142091905,3.9566987926956236,0.0,0.0
development|2022-05-19|2022-05-19 14:20:00+00:00,development,2022-05-19,F75_CUT50,2022-05-19 14:20:00+00:00,1978.79,1985.99,1912.39,73.59999999999991,False,False,,,,0.0,1.0,,,TARGET,2022-05-19 15:15:00+00:00,2022-05-19 15:20:00+00:00,1997.03,0.0,4.208877142091905,4.208877142091905,0.0,3.9566987926956236,3.9566987926956236,4.208877142091905,3.9566987926956236,0.0,0.0
development|2022-05-19|2022-05-19 14:20:00+00:00,development,2022-05-19,F75_CUT75,2022-05-19 14:20:00+00:00,1978.79,1985.99,1912.39,73.59999999999991,False,False,,,,0.0,1.0,,,TARGET,2022-05-19 15:15:00+00:00,2022-05-19 15:20:00+00:00,1997.03,0.0,4.208877142091905,4.208877142091905,0.0,3.9566987926956236,3.9566987926956236,4.208877142091905,3.9566987926956236,0.0,0.0
development|2022-06-01|2022-06-01 14:05:00+00:00,development,2022-06-01,BASE_F50,2022-06-01 14:05:00+00:00,1965.12,1967.86,1924.0,43.8599999999999,False,False,,,,0.0,1.0,,,CLOSE_INVALIDATION,2022-06-01 14:10:00+00:00,2022-06-01 14:15:00+00:00,1943.44,0.0,-5.916202572870832,-5.916202572870832,0.0,-6.410439251958378,-6.410439251958378,-5.916202572870832,-6.410439251958378,0.0,0.0
development|2022-06-01|2022-06-01 14:05:00+00:00,development,2022-06-01,F75_CUT25,2022-06-01 14:05:00+00:00,1965.12,1967.86,1924.0,43.8599999999999,True,True,2022-06-01 14:05:00+00:00,2022-06-01 14:10:00+00:00,1950.98,0.25,0.75,F75_PARTIAL_NEXT_OPEN,1950.98,CLOSE_INVALIDATION,2022-06-01 14:10:00+00:00,2022-06-01 14:15:00+00:00,1943.44,-0.9994361667480771,-4.437151929653123,-5.4365880964012,-1.123474711309036,-4.807829438968783,-5.931304150277819,-5.916202572870832,-6.410439251958378,0.4796144764696315,0.4791351016805585
