episode_id,partition,outcome,transition,target_name,target_multiple,frozen_boundary,first_reclaim_pos,first_rebreak_pos,confirmation_bar_start,confirmation_complete_ts,entry_ts,entry_px,stop_px,risk_usd_per_btc,risk_pct_entry,regime_exit_effective_ts,status,target_px,deadline_ts,exit_ts,exit_px,exit_reason,hold_minutes,gross_return,net_pnl_usd
957,development,TRANSITION,True,R1_5,1.5,23159.4,29,30,2023-02-07 22:25:00+00:00,2023-02-07 22:30:00+00:00,2023-02-07 22:30:00+00:00,23166.9,23150.0,16.900000000001455,0.0007294890555059786,2023-02-08 08:00:00+00:00,EXECUTED,23192.250000000004,2023-02-08 08:00:00+00:00,2023-02-07 22:35:00+00:00,23192.250000000004,TP_R1_5,5.0,0.0010942335832588856,0.1471167916294428
957,development,TRANSITION,True,R2_0,2.0,23159.4,29,30,2023-02-07 22:25:00+00:00,2023-02-07 22:30:00+00:00,2023-02-07 22:30:00+00:00,23166.9,23150.0,16.900000000001455,0.0007294890555059786,2023-02-08 08:00:00+00:00,EXECUTED,23200.700000000004,2023-02-08 08:00:00+00:00,2023-02-07 22:40:00+00:00,23200.700000000004,TP_R2_0,10.0,0.0014589781110119215,0.32948905550596075
1001,development,TRANSITION,True,R1_0,1.0,27788.0,31,33,2023-03-26 14:40:00+00:00,2023-03-26 14:45:00+00:00,2023-03-26 14:45:00+00:00,27797.4,27703.2,94.20000000000073,0.003388806147337547,2023-03-26 20:00:00+00:00,EXECUTED,27891.600000000002,2023-03-26 20:00:00+00:00,2023-03-26 14:50:00+00:00,27703.2,SL_LOCAL_LOW,5.0,-0.0033888061473374975,-2.0944030736687487
1001,development,TRANSITION,True,R1_5,1.5,27788.0,31,33,2023-03-26 14:40:00+00:00,2023-03-26 14:45:00+00:00,2023-03-26 14:45:00+00:00,27797.4,27703.2,94.20000000000073,0.003388806147337547,2023-03-26 20:00:00+00:00,EXECUTED,27938.700000000004,2023-03-26 20:00:00+00:00,2023-03-26 14:50:00+00:00,27703.2,SL_LOCAL_LOW,5.0,-0.0033888061473374975,-2.0944030736687487
1001,development,TRANSITION,True,R2_0,2.0,27788.0,31,33,2023-03-26 14:40:00+00:00,2023-03-26 14:45:00+00:00,2023-03-26 14:45:00+00:00,27797.4,27703.2,94.20000000000073,0.003388806147337547,2023-03-26 20:00:00+00:00,EXECUTED,27985.800000000003,2023-03-26 20:00:00+00:00,2023-03-26 14:50:00+00:00,27703.2,SL_LOCAL_LOW,5.0,-0.0033888061473374975,-2.0944030736687487
1066,development,TRANSITION,True,R1_0,1.0,26644.0,26,27,2023-05-26 18:10:00+00:00,2023-05-26 18:15:00+00:00,2023-05-26 18:15:00+00:00,26650.0,26601.0,49.0,0.0018386491557223265,2023-05-27 00:00:00+00:00,EXECUTED,26699.0,2023-05-27 00:00:00+00:00,2023-05-26 18:30:00+00:00,26699.0,TP_R1_0,15.0,0.001838649155722294,0.5193245778611469
1066,development,TRANSITION,True,R1_5,1.5,26644.0,26,27,2023-05-26 18:10:00+00:00,2023-05-26 18:15:00+00:00,2023-05-26 18:15:00+00:00,26650.0,26601.0,49.0,0.0018386491557223265,2023-05-27 00:00:00+00:00,EXECUTED,26723.5,2023-05-27 00:00:00+00:00,2023-05-26 18:35:00+00:00,26723.5,TP_R1_5,20.0,0.002757973733583441,0.9789868667917204
1066,development,TRANSITION,True,R2_0,2.0,26644.0,26,27,2023-05-26 18:10:00+00:00,2023-05-26 18:15:00+00:00,2023-05-26 18:15:00+00:00,26650.0,26601.0,49.0,0.0018386491557223265,2023-05-27 00:00:00+00:00,EXECUTED,26748.0,2023-05-27 00:00:00+00:00,2023-05-26 19:00:00+00:00,26748.0,TP_R2_0,45.0,0.003677298311444588,1.438649155722294
1140,development,RESUME,False,R1_0,1.0,29414.6,33,40,2023-07-27 07:15:00+00:00,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,2023-07-27 16:00:00+00:00,EXECUTED,29474.800000000003,2023-07-27 16:00:00+00:00,2023-07-27 09:00:00+00:00,29474.800000000003,TP_R1_0,100.0,0.001849057116830588,0.524528558415294
1140,development,RESUME,False,R1_5,1.5,29414.6,33,40,2023-07-27 07:15:00+00:00,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,2023-07-27 16:00:00+00:00,EXECUTED,29502.000000000004,2023-07-27 16:00:00+00:00,2023-07-27 09:20:00+00:00,29502.000000000004,TP_R1_5,120.0,0.002773585675245771,0.9867928376228855
1140,development,RESUME,False,R2_0,2.0,29414.6,33,40,2023-07-27 07:15:00+00:00,2023-07-27 07:20:00+00:00,2023-07-27 07:20:00+00:00,29420.4,29366.0,54.400000000001455,0.001849057116830548,2023-07-27 16:00:00+00:00,EXECUTED,29529.200000000004,2023-07-27 16:00:00+00:00,2023-07-27 09:25:00+00:00,29529.200000000004,TP_R2_0,125.0,0.003698114233661176,1.4490571168305881
1209,development,TRANSITION,True,R1_0,1.0,26440.0,8,9,2023-09-28 00:40:00+00:00,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,2023-09-28 08:00:00+00:00,EXECUTED,26508.7,2023-09-28 08:00:00+00:00,2023-09-28 00:50:00+00:00,26410.7,SL_LOCAL_LOW,5.0,-0.0018518728481426994,-1.3259364240713496
1209,development,TRANSITION,True,R1_5,1.5,26440.0,8,9,2023-09-28 00:40:00+00:00,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,2023-09-28 08:00:00+00:00,EXECUTED,26533.2,2023-09-28 08:00:00+00:00,2023-09-28 00:50:00+00:00,26410.7,SL_LOCAL_LOW,5.0,-0.0018518728481426994,-1.3259364240713496
1209,development,TRANSITION,True,R2_0,2.0,26440.0,8,9,2023-09-28 00:40:00+00:00,2023-09-28 00:45:00+00:00,2023-09-28 00:45:00+00:00,26459.7,26410.7,49.0,0.0018518728481426471,2023-09-28 08:00:00+00:00,EXECUTED,26557.7,2023-09-28 08:00:00+00:00,2023-09-28 00:50:00+00:00,26410.7,SL_LOCAL_LOW,5.0,-0.0018518728481426994,-1.3259364240713496
1267,development,TRANSITION,True,R1_0,1.0,42125.0,4,22,2023-12-13 17:45:00+00:00,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,2023-12-14 04:00:00+00:00,EXECUTED,42519.799999999996,2023-12-14 04:00:00+00:00,2023-12-13 19:35:00+00:00,42519.799999999996,TP_R1_0,105.0,0.009307415311066158,4.253707655533079
1267,development,TRANSITION,True,R1_5,1.5,42125.0,4,22,2023-12-13 17:45:00+00:00,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,2023-12-14 04:00:00+00:00,EXECUTED,42715.84999999999,2023-12-14 04:00:00+00:00,2023-12-13 19:35:00+00:00,42715.84999999999,TP_R1_5,105.0,0.013961122966599016,6.580561483299507
1267,development,TRANSITION,True,R2_0,2.0,42125.0,4,22,2023-12-13 17:45:00+00:00,2023-12-13 17:50:00+00:00,2023-12-13 17:50:00+00:00,42127.7,41735.6,392.09999999999854,0.009307415311066082,2023-12-14 04:00:00+00:00,EXECUTED,42911.899999999994,2023-12-14 04:00:00+00:00,2023-12-13 19:40:00+00:00,42911.899999999994,TP_R2_0,110.0,0.018614830622132095,8.907415311066048
1305,development,RESUME,False,R1_0,1.0,43273.4,2,10,2024-01-16 16:45:00+00:00,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,2024-01-17 04:00:00+00:00,EXECUTED,43598.8,2024-01-17 04:00:00+00:00,2024-01-16 18:25:00+00:00,43003.2,SL_LOCAL_LOW,95.0,-0.006877439320108203,-3.8387196600541014
1305,development,RESUME,False,R1_5,1.5,43273.4,2,10,2024-01-16 16:45:00+00:00,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,2024-01-17 04:00:00+00:00,EXECUTED,43747.700000000004,2024-01-17 04:00:00+00:00,2024-01-16 18:25:00+00:00,43003.2,SL_LOCAL_LOW,95.0,-0.006877439320108203,-3.8387196600541014
1305,development,RESUME,False,R2_0,2.0,43273.4,2,10,2024-01-16 16:45:00+00:00,2024-01-16 16:50:00+00:00,2024-01-16 16:50:00+00:00,43301.0,43003.2,297.8000000000029,0.006877439320108148,2024-01-17 04:00:00+00:00,EXECUTED,43896.600000000006,2024-01-17 04:00:00+00:00,2024-01-16 18:25:00+00:00,43003.2,SL_LOCAL_LOW,95.0,-0.006877439320108203,-3.8387196600541014
1442,development,RESUME,False,R1_0,1.0,65711.9,7,31,2024-06-20 10:30:00+00:00,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,2024-06-20 16:00:00+00:00,EXECUTED,65904.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,65904.6,TP_R1_0,20.0,0.0026776776015311476,0.9388388007655738
1442,development,RESUME,False,R1_5,1.5,65711.9,7,31,2024-06-20 10:30:00+00:00,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,2024-06-20 16:00:00+00:00,EXECUTED,65992.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,65992.6,TP_R1_5,20.0,0.0040165164022967215,1.6082582011483608
1442,development,RESUME,False,R2_0,2.0,65711.9,7,31,2024-06-20 10:30:00+00:00,2024-06-20 10:35:00+00:00,2024-06-20 10:35:00+00:00,65728.6,65552.6,176.0,0.0026776776015311446,2024-06-20 16:00:00+00:00,EXECUTED,66080.6,2024-06-20 16:00:00+00:00,2024-06-20 10:55:00+00:00,66080.6,TP_R2_0,20.0,0.005355355203062295,2.2776776015311477
1472,development,TRANSITION,True,R1_0,1.0,67087.3,42,45,2024-07-26 03:40:00+00:00,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,2024-07-26 08:00:00+00:00,EXECUTED,67262.49999999999,2024-07-26 08:00:00+00:00,2024-07-26 03:55:00+00:00,66982.3,SL_LOCAL_LOW,10.0,-0.0020872316842066585,-1.4436158421033292
1472,development,TRANSITION,True,R1_5,1.5,67087.3,42,45,2024-07-26 03:40:00+00:00,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,2024-07-26 08:00:00+00:00,EXECUTED,67332.54999999999,2024-07-26 08:00:00+00:00,2024-07-26 03:55:00+00:00,66982.3,SL_LOCAL_LOW,10.0,-0.0020872316842066585,-1.4436158421033292
1472,development,TRANSITION,True,R2_0,2.0,67087.3,42,45,2024-07-26 03:40:00+00:00,2024-07-26 03:45:00+00:00,2024-07-26 03:45:00+00:00,67122.4,66982.3,140.09999999999127,0.0020872316842066325,2024-07-26 08:00:00+00:00,EXECUTED,67402.59999999998,2024-07-26 08:00:00+00:00,2024-07-26 03:55:00+00:00,66982.3,SL_LOCAL_LOW,10.0,-0.0020872316842066585,-1.4436158421033292
1508,development,TRANSITION,True,R1_0,1.0,54820.2,13,20,2024-09-09 05:35:00+00:00,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,2024-09-09 20:00:00+00:00,EXECUTED,55137.600000000006,2024-09-09 20:00:00+00:00,2024-09-09 05:45:00+00:00,54651.0,SL_LOCAL_LOW,5.0,-0.004432154158082069,-2.6160770790410344
1508,development,TRANSITION,True,R1_5,1.5,54820.2,13,20,2024-09-09 05:35:00+00:00,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,2024-09-09 20:00:00+00:00,EXECUTED,55259.25000000001,2024-09-09 20:00:00+00:00,2024-09-09 05:45:00+00:00,54651.0,SL_LOCAL_LOW,5.0,-0.004432154158082069,-2.6160770790410344
1508,development,TRANSITION,True,R2_0,2.0,54820.2,13,20,2024-09-09 05:35:00+00:00,2024-09-09 05:40:00+00:00,2024-09-09 05:40:00+00:00,54894.3,54651.0,243.3000000000029,0.004432154158082039,2024-09-09 20:00:00+00:00,EXECUTED,55380.90000000001,2024-09-09 20:00:00+00:00,2024-09-09 05:45:00+00:00,54651.0,SL_LOCAL_LOW,5.0,-0.004432154158082069,-2.6160770790410344
1544,development,TRANSITION,True,R1_0,1.0,67825.0,22,23,2024-10-24 13:50:00+00:00,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,2024-10-24 20:00:00+00:00,EXECUTED,68140.6,2024-10-24 20:00:00+00:00,2024-10-24 14:10:00+00:00,67639.6,SL_LOCAL_LOW,15.0,-0.00368978687614252,-2.24489343807126
1544,development,TRANSITION,True,R1_5,1.5,67825.0,22,23,2024-10-24 13:50:00+00:00,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,2024-10-24 20:00:00+00:00,EXECUTED,68265.85,2024-10-24 20:00:00+00:00,2024-10-24 14:10:00+00:00,67639.6,SL_LOCAL_LOW,15.0,-0.00368978687614252,-2.24489343807126
1544,development,TRANSITION,True,R2_0,2.0,67825.0,22,23,2024-10-24 13:50:00+00:00,2024-10-24 13:55:00+00:00,2024-10-24 13:55:00+00:00,67890.1,67639.6,250.5,0.003689786876142471,2024-10-24 20:00:00+00:00,EXECUTED,68391.1,2024-10-24 20:00:00+00:00,2024-10-24 14:10:00+00:00,67639.6,SL_LOCAL_LOW,15.0,-0.00368978687614252,-2.24489343807126
1593,development,RESUME,False,R1_0,1.0,95700.0,19,22,2024-12-31 13:45:00+00:00,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,2025-01-01 00:00:00+00:00,EXECUTED,96326.70000000001,2025-01-01 00:00:00+00:00,2024-12-31 14:35:00+00:00,95407.5,SL_LOCAL_LOW,45.0,-0.004794136883247813,-2.797068441623906
1593,development,RESUME,False,R1_5,1.5,95700.0,19,22,2024-12-31 13:45:00+00:00,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,2025-01-01 00:00:00+00:00,EXECUTED,96556.50000000001,2025-01-01 00:00:00+00:00,2024-12-31 14:35:00+00:00,95407.5,SL_LOCAL_LOW,45.0,-0.004794136883247813,-2.797068441623906
1593,development,RESUME,False,R2_0,2.0,95700.0,19,22,2024-12-31 13:45:00+00:00,2024-12-31 13:50:00+00:00,2024-12-31 13:50:00+00:00,95867.1,95407.5,459.6000000000058,0.0047941368832478065,2025-01-01 00:00:00+00:00,EXECUTED,96786.30000000002,2025-01-01 00:00:00+00:00,2024-12-31 14:35:00+00:00,95407.5,SL_LOCAL_LOW,45.0,-0.004794136883247813,-2.797068441623906
39,external,TRANSITION,True,R1_0,1.0,8809.05,18,19,2020-03-02 13:30:00+00:00,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,2020-03-02 20:00:00+00:00,EXECUTED,8852.2,2020-03-02 20:00:00+00:00,2020-03-02 13:35:00+00:00,8852.2,TP_R1_0,0.0,0.002900324020574274,1.0501620102871372
39,external,TRANSITION,True,R1_5,1.5,8809.05,18,19,2020-03-02 13:30:00+00:00,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,2020-03-02 20:00:00+00:00,EXECUTED,8865.0,2020-03-02 20:00:00+00:00,2020-03-02 14:20:00+00:00,8865.0,TP_R1_5,45.0,0.004350486030861189,1.7752430154305947
39,external,TRANSITION,True,R2_0,2.0,8809.05,18,19,2020-03-02 13:30:00+00:00,2020-03-02 13:35:00+00:00,2020-03-02 13:35:00+00:00,8826.6,8801.0,25.600000000000364,0.0029003240205742148,2020-03-02 20:00:00+00:00,EXECUTED,8877.800000000001,2020-03-02 20:00:00+00:00,2020-03-02 14:20:00+00:00,8877.800000000001,TP_R2_0,45.0,0.005800648041148326,2.5003240205741633
80,external,TRANSITION,True,R1_0,1.0,6940.0,2,11,2020-04-22 12:50:00+00:00,2020-04-22 12:55:00+00:00,2020-04-22 12:55:00+00:00,6945.4,6922.0,23.399999999999636,0.003369136406830368,2020-04-22 20:00:00+00:00,EXECUTED,6968.799999999999,2020-04-22 20:00:00+00:00,2020-04-22 13:15:00+00:00,6968.799999999999,TP_R1_0,20.0,0.003369136406830453,1.2845682034152266
