role,partition,lane,n,wr,pf,expectancy,net,wr_5bps,pf_5bps,expectancy_5bps,net_5bps,rescue_rate,rescue_rate_5bps,baseline_overlay_pf,baseline_overlay_net,candidate_overlay_pf,candidate_overlay_net,overlay_net_improvement,baseline_overlay_pf_5bps,baseline_overlay_net_5bps,candidate_overlay_pf_5bps,candidate_overlay_net_5bps,overlay_net_improvement_5bps
CENTRAL,external,RC30,48,0.25,0.877119653330916,-0.2573938523043386,-12.354904910608253,0.22916666666666666,0.7779039689632494,-0.5073938523043386,-24.354904910608255,0.20833333333333334,0.1875,1.4562953910177487,460.4025458331058,1.403811948896426,448.0476409224975,-12.354904910608298,1.3355848212329442,360.90254583310576,1.2839817797055553,336.5476409224975,-24.35490491060824
CENTRAL,reference_validation,RC30,60,0.13333333333333333,0.4759212182130188,-0.5098751081929124,-30.592506491574742,0.11666666666666667,0.3629316951271066,-0.7598751081929124,-45.592506491574746,0.11666666666666667,0.08333333333333333,1.2016521707611343,127.91608264247438,1.1404960248561822,97.32357615089967,-30.59250649157471,1.0196241756510611,13.916082642474354,0.9594253874983631,-31.676423849100395,-45.59250649157475
CLOCK_SUPPORT,external,RC30,47,0.2978723404255319,1.0281895471025728,0.06494475573839092,3.0524035197043737,0.2978723404255319,0.9253626339273259,-0.18505524426160908,-8.697596480295626,0.2553191489361702,0.2553191489361702,1.467760806644652,476.2080134730715,1.4255023582916035,479.26041699277573,3.052403519704228,1.341885297285559,371.70801347307133,1.3015633859817946,363.0104169927757,-8.697596480295658
CLOCK_SUPPORT,reference_validation,RC30,62,0.20967741935483872,0.9515102414813492,-0.0457070142400112,-2.8338348828806947,0.1935483870967742,0.7413550398374226,-0.29570701424001133,-18.3338348828807,0.1935483870967742,0.16129032258064516,1.56281585767277,280.36930062660224,1.4986295452343656,277.5354657437215,-2.833834882880751,1.296813877000592,169.1193006266022,1.235357187778569,150.7854657437215,-18.333834882880723
REF_SUPPORT,external,RC30,46,0.2826086956521739,0.7563435877768839,-0.44435714165878887,-20.440428516304287,0.2391304347826087,0.6538306196316421,-0.694357141658789,-31.940428516304294,0.1956521739130435,0.15217391304347827,1.3088753073555555,335.46461507729765,1.2692572741162174,315.0241865609934,-20.440428516304223,1.19807508988214,228.71461507729762,1.1578038070999788,196.77418656099331,-31.94042851630431
REF_SUPPORT,reference_validation,RC30,55,0.23636363636363636,1.1722305814753335,0.1365398205141588,7.509690128278734,0.21818181818181817,0.8850661299430693,-0.1134601794858413,-6.240309871721272,0.21818181818181817,0.18181818181818182,1.2679019632062072,166.05125776556162,1.2616141022004062,173.5609478938404,7.509690128278777,1.0593961160722567,41.30125776556157,1.0467699047686496,35.06094789384029,-6.24030987172128
