replay,component,hour_wib,anchor_utc_min,lookback_min,hold_min,character_rule,entry_ts,exit_ts,gross,net,blocked_by_open_until
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-05-18 18:30:00+00:00,2022-05-19 00:30:00+00:00,-9.218496910242198,-9.968496910242198,2022-05-19 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-05-31 18:30:00+00:00,2022-06-01 00:30:00+00:00,-5.568559058852306,-6.318559058852306,2022-06-01 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2022-05-31 18:45:00+00:00,2022-06-01 00:45:00+00:00,1.0178587952253264,0.2678587952253264,2022-06-01 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-06-02 18:15:00+00:00,2022-06-03 00:15:00+00:00,1.9254082578620786,1.1754082578620786,2022-06-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-06-17 18:15:00+00:00,2022-06-18 00:15:00+00:00,4.049143131214361,3.299143131214361,2022-06-18 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-06-17 18:30:00+00:00,2022-06-18 00:30:00+00:00,6.321030614889166,5.571030614889166,2022-06-18 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-06-30 18:30:00+00:00,2022-07-01 00:30:00+00:00,31.470265120213114,30.720265120213114,2022-07-01 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2022-06-30 18:45:00+00:00,2022-07-01 00:45:00+00:00,35.42434700760849,34.67434700760849,2022-07-01 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-07-29 18:15:00+00:00,2022-07-30 00:15:00+00:00,-2.091591513619867,-2.841591513619867,2022-07-30 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-07-29 18:30:00+00:00,2022-07-30 00:30:00+00:00,2.172208508784672,1.422208508784672,2022-07-30 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2022-07-29 18:45:00+00:00,2022-07-30 00:45:00+00:00,0.3802965732666526,-0.3697034267333474,2022-07-30 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2022-08-31 18:45:00+00:00,2022-09-01 00:45:00+00:00,-2.912722018104887,-3.662722018104887,2022-09-01 00:30:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-09-22 18:15:00+00:00,2022-09-23 00:15:00+00:00,18.77597486140246,18.02597486140246,2022-09-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-09-22 18:30:00+00:00,2022-09-23 00:30:00+00:00,15.806356634795751,15.056356634795751,2022-09-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-09-23 18:15:00+00:00,2022-09-24 00:15:00+00:00,16.17399044317439,15.42399044317439,2022-09-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-09-23 18:30:00+00:00,2022-09-24 00:30:00+00:00,9.255751014885,8.505751014885,2022-09-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2022-10-31 18:15:00+00:00,2022-11-01 00:15:00+00:00,2.822258445999986,2.072258445999986,2022-11-01 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-10-31 18:30:00+00:00,2022-11-01 00:30:00+00:00,1.8828478633353263,1.1328478633353263,2022-11-01 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2022-11-17 18:30:00+00:00,2022-11-18 00:30:00+00:00,0.26881942778686796,-0.48118057221313204,2022-11-18 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2022-11-17 18:45:00+00:00,2022-11-18 00:45:00+00:00,1.0367017190249186,0.2867017190249186,2022-11-18 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-02-06 18:15:00+00:00,2023-02-07 00:15:00+00:00,-9.204630207922811,-9.954630207922811,2023-02-07 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-02-13 18:15:00+00:00,2023-02-14 00:15:00+00:00,7.720364741641303,6.970364741641303,2023-02-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-02-13 18:30:00+00:00,2023-02-14 00:30:00+00:00,7.296461789759345,6.546461789759345,2023-02-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-02-13 18:45:00+00:00,2023-02-14 00:45:00+00:00,6.404943362915342,5.654943362915342,2023-02-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-02-23 18:15:00+00:00,2023-02-24 00:15:00+00:00,3.464562130538086,2.714562130538086,2023-02-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-02-23 18:30:00+00:00,2023-02-24 00:30:00+00:00,1.99483046981905,1.24483046981905,2023-02-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-02-23 18:45:00+00:00,2023-02-24 00:45:00+00:00,0.6142954456987099,-0.13570455430129014,2023-02-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-03-14 18:30:00+00:00,2023-03-15 00:30:00+00:00,-18.413048068527463,-19.163048068527463,2023-03-15 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-03-14 18:45:00+00:00,2023-03-15 00:45:00+00:00,-15.892805060076956,-16.642805060076956,2023-03-15 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-03-17 18:15:00+00:00,2023-03-18 00:15:00+00:00,19.751640385534298,19.001640385534298,2023-03-18 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-03-17 18:30:00+00:00,2023-03-18 00:30:00+00:00,16.19972874331313,15.44972874331313,2023-03-18 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-04-27 18:30:00+00:00,2023-04-28 00:30:00+00:00,-5.097637566027567,-5.847637566027567,2023-04-28 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-05-11 18:15:00+00:00,2023-05-12 00:15:00+00:00,2.4634683616674136,1.7134683616674136,2023-05-12 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-05-11 18:30:00+00:00,2023-05-12 00:30:00+00:00,2.649032612534779,1.899032612534779,2023-05-12 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-05-11 18:45:00+00:00,2023-05-12 00:45:00+00:00,3.4844767122673903,2.7344767122673903,2023-05-12 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-06-07 18:15:00+00:00,2023-06-08 00:15:00+00:00,-5.493733794295632,-6.243733794295632,2023-06-08 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-08-02 18:15:00+00:00,2023-08-03 00:15:00+00:00,1.691456507742518,0.9414565077425181,2023-08-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-08-02 18:30:00+00:00,2023-08-03 00:30:00+00:00,2.250765260188464,1.500765260188464,2023-08-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-08-02 18:45:00+00:00,2023-08-03 00:45:00+00:00,2.281198666208279,1.531198666208279,2023-08-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-09-19 18:45:00+00:00,2023-09-20 00:45:00+00:00,-1.3378251827347856,-2.0878251827347856,2023-09-20 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-09-29 18:15:00+00:00,2023-09-30 00:15:00+00:00,3.2686248234399113,2.5186248234399113,2023-09-30 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-10-06 18:45:00+00:00,2023-10-07 00:45:00+00:00,0.054666051167443226,-0.6953339488325567,2023-10-07 00:30:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-10-11 18:30:00+00:00,2023-10-12 00:30:00+00:00,3.3319597718170635,2.5819597718170635,2023-10-12 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-10-23 18:15:00+00:00,2023-10-24 00:15:00+00:00,19.941860807934255,19.191860807934255,2023-10-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-10-23 18:30:00+00:00,2023-10-24 00:30:00+00:00,25.338637870607222,24.588637870607222,2023-10-24 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-11-10 18:15:00+00:00,2023-11-11 00:15:00+00:00,-4.0331423232044115,-4.7831423232044115,2023-11-11 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-11-10 18:30:00+00:00,2023-11-11 00:30:00+00:00,-3.689949054896919,-4.439949054896919,2023-11-11 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-11-10 18:45:00+00:00,2023-11-11 00:45:00+00:00,-4.0559433885736915,-4.8059433885736915,2023-11-11 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-11-22 18:15:00+00:00,2023-11-23 00:15:00+00:00,5.801897198323424,5.051897198323424,2023-11-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-11-22 18:30:00+00:00,2023-11-23 00:30:00+00:00,1.7734815782036544,1.0234815782036544,2023-11-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-11-22 18:45:00+00:00,2023-11-23 00:45:00+00:00,0.516166731593273,-0.23383326840672702,2023-11-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-06 18:15:00+00:00,2023-12-07 00:15:00+00:00,-7.740013028398403,-8.490013028398403,2023-12-07 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-12-06 18:30:00+00:00,2023-12-07 00:30:00+00:00,-6.618698703984846,-7.368698703984846,2023-12-07 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-13 18:15:00+00:00,2023-12-14 00:15:00+00:00,8.651906031562932,7.901906031562932,2023-12-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-12-13 18:30:00+00:00,2023-12-14 00:30:00+00:00,10.440961110809743,9.690961110809743,2023-12-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-12-13 18:45:00+00:00,2023-12-14 00:45:00+00:00,7.896680961476077,7.146680961476077,2023-12-14 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-14 18:15:00+00:00,2023-12-15 00:15:00+00:00,4.550548813194169,3.800548813194169,2023-12-15 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-12-21 18:30:00+00:00,2023-12-22 00:30:00+00:00,1.6086006514833249,0.8586006514833249,2023-12-22 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-22 18:15:00+00:00,2023-12-23 00:15:00+00:00,-1.1208700004705476,-1.8708700004705476,2023-12-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-12-22 18:30:00+00:00,2023-12-23 00:30:00+00:00,-3.049054472160528,-3.799054472160528,2023-12-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-12-22 18:45:00+00:00,2023-12-23 00:45:00+00:00,-2.147055038393841,-2.897055038393841,2023-12-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2023-12-28 18:15:00+00:00,2023-12-29 00:15:00+00:00,-0.3750333716135719,-1.1250333716135719,2023-12-29 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2023-12-28 18:30:00+00:00,2023-12-29 00:30:00+00:00,-1.648070340234488,-2.3980703402344883,2023-12-29 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2023-12-28 18:45:00+00:00,2023-12-29 00:45:00+00:00,1.797216226780654,1.047216226780654,2023-12-29 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-01-02 18:15:00+00:00,2024-01-03 00:15:00+00:00,0.7798262343716542,0.029826234371654214,2024-01-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-01-02 18:30:00+00:00,2024-01-03 00:30:00+00:00,-2.4330848810514825,-3.1830848810514825,2024-01-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-01-24 18:45:00+00:00,2024-01-25 00:45:00+00:00,3.5799415133532206,2.8299415133532206,2024-01-25 00:30:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-02-13 18:30:00+00:00,2024-02-14 00:30:00+00:00,-0.16508538899428668,-0.9150853889942867,2024-02-14 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-02-13 18:45:00+00:00,2024-02-14 00:45:00+00:00,-1.6066191952108333,-2.3566191952108335,2024-02-14 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-02-15 18:15:00+00:00,2024-02-16 00:15:00+00:00,-0.8417359878310003,-1.5917359878310005,2024-02-16 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-02-15 18:30:00+00:00,2024-02-16 00:30:00+00:00,-0.4331729120181293,-1.1831729120181294,2024-02-16 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-02-15 18:45:00+00:00,2024-02-16 00:45:00+00:00,2.730060805899784,1.9800608058997842,2024-02-16 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-02-19 18:15:00+00:00,2024-02-20 00:15:00+00:00,1.798506117980629,1.048506117980629,2024-02-20 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-02-19 18:30:00+00:00,2024-02-20 00:30:00+00:00,1.872932890537097,1.122932890537097,2024-02-20 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-02-19 18:45:00+00:00,2024-02-20 00:45:00+00:00,-1.2641151024375086,-2.0141151024375086,2024-02-20 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-02-27 18:15:00+00:00,2024-02-28 00:15:00+00:00,1.2953648198700392,0.5453648198700392,2024-02-28 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-02-27 18:30:00+00:00,2024-02-28 00:30:00+00:00,0.9275807890455585,0.17758078904555852,2024-02-28 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-03-04 18:45:00+00:00,2024-03-05 00:45:00+00:00,10.564170462960844,9.814170462960844,2024-03-05 00:30:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-03-07 18:15:00+00:00,2024-03-08 00:15:00+00:00,3.0750051942655094,2.3250051942655094,2024-03-08 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-03-07 18:30:00+00:00,2024-03-08 00:30:00+00:00,2.3899868861109193,1.6399868861109193,2024-03-08 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-03-07 18:45:00+00:00,2024-03-08 00:45:00+00:00,1.4264543379703016,0.6764543379703016,2024-03-08 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-03-14 18:15:00+00:00,2024-03-15 00:15:00+00:00,3.102418694340431,2.352418694340431,2024-03-15 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-03-14 18:30:00+00:00,2024-03-15 00:30:00+00:00,9.463140755129562,8.713140755129562,2024-03-15 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-03-14 18:45:00+00:00,2024-03-15 00:45:00+00:00,9.175447695647794,8.425447695647794,2024-03-15 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-03-22 18:15:00+00:00,2024-03-23 00:15:00+00:00,-1.683471398975229,-2.433471398975229,2024-03-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-03-22 18:30:00+00:00,2024-03-23 00:30:00+00:00,-0.16228399699472987,-0.9122839969947298,2024-03-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-03-22 18:45:00+00:00,2024-03-23 00:45:00+00:00,-2.5174352936957907,-3.2674352936957907,2024-03-23 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-03-27 18:15:00+00:00,2024-03-28 00:15:00+00:00,3.1700651791782386,2.4200651791782386,2024-03-28 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-04-02 18:45:00+00:00,2024-04-03 00:45:00+00:00,-4.228294246461398,-4.978294246461398,2024-04-03 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1110,240,360,RV_HIGH__RANGE_MID,2024-06-24 18:30:00+00:00,2024-06-25 00:30:00+00:00,6.459526250994419,5.709526250994419,2024-06-25 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-06-24 18:45:00+00:00,2024-06-25 00:45:00+00:00,8.233957978421355,7.483957978421355,2024-06-25 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-07-11 18:45:00+00:00,2024-07-12 00:45:00+00:00,-3.764211330849316,-4.5142113308493155,2024-07-12 00:15:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-07-25 18:15:00+00:00,2024-07-26 00:15:00+00:00,4.223814721655327,3.4738147216553266,2024-07-26 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-07-25 18:45:00+00:00,2024-07-26 00:45:00+00:00,9.639301494331471,8.889301494331471,2024-07-26 00:00:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1125,240,360,RV_HIGH__RANGE_MID,2024-08-09 18:45:00+00:00,2024-08-10 00:45:00+00:00,-0.3209106128619146,-1.0709106128619146,2024-08-10 00:30:00+00:00
01WIB_H6_FLAT_ONLY,01WIB_H6,1,1095,240,360,RV_HIGH__RANGE_MID,2024-08-14 18:15:00+00:00,2024-08-15 00:15:00+00:00,1.1727941868564256,0.42279418685642556,2024-08-15 00:00:00+00:00
