lookback_min,hold_min,character_rule,trades,win_rate,net_pnl,expectancy,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,a1380_trades,a1380_wr,a1380_net,a1380_exp,a1380_pf,a1380_dd,a1380_evaluable,a1380_supportive,a1395_trades,a1395_wr,a1395_net,a1395_exp,a1395_pf,a1395_dd,a1395_evaluable,a1395_supportive,a1410_trades,a1410_wr,a1410_net,a1410_exp,a1410_pf,a1410_dd,a1410_evaluable,a1410_supportive,a1425_trades,a1425_wr,a1425_net,a1425_exp,a1425_pf,a1425_dd,a1425_evaluable,a1425_supportive,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,y2024_trades,y2024_wr,y2024_net,y2024_exp,y2024_pf,years_wr55,min_year_exp,anchor_gate,pooled_gate,era_gate,candidate_gate,dev_rank
15,120,DRIVE_DOWN__STR_B80_100,306,0.6013071895424836,640.6655429314783,2.0936782448741122,1.911371372496968,90.20861902310725,6,10,4,4,68,0.6323529411764706,118.33210181246884,1.740177967830424,1.7807028556924496,56.26949645433167,True,True,77,0.5714285714285714,123.98740897585206,1.6102260905954813,1.7287835690227682,42.417174597284465,True,True,83,0.6626506024096386,265.7100870050981,3.201326349459013,2.6803085221111824,27.417833109422848,True,True,78,0.5384615384615384,132.63594513805924,1.7004608351033237,1.5944162688172787,86.15999951624642,True,True,96,0.5833333333333334,124.04397358378365,1.2921247248310797,1.4688298501778312,111,0.6396396396396397,437.9851662582079,3.9458123086325037,3.4594856726901075,99,0.5757575757575758,78.63640308948673,0.7943071019140074,1.3020914248286264,3,0.7943071019140074,True,True,True,True,1
15,60,DRIVE_DOWN__STR_B80_100,306,0.5588235294117647,291.5232549568875,0.9526903756761029,1.4584467172494266,93.99817139248088,5,9,4,3,68,0.5,-34.57798513563574,-0.508499781406408,0.7911652456229004,70.27494394675861,True,False,77,0.5844155844155844,96.61220957969607,1.2547040205155333,1.623950612359184,43.33657275237316,True,True,83,0.5903614457831325,80.63981623205346,0.9715640509885959,1.4453015026958187,50.11830520574932,True,True,78,0.5512820512820513,148.84921428077365,1.9083232600099187,2.107610217683029,44.44738633050146,True,True,96,0.5729166666666666,103.00036496977916,1.0729204684351996,1.3517968314584425,111,0.5495495495495496,113.84518656556423,1.0256323114014796,1.7093997926021558,99,0.5555555555555556,74.67770342154411,0.7543202365812536,1.4089043816569196,2,0.7543202365812536,True,True,True,True,2
240,60,DRIVE_DOWN__STR_B80_100,306,0.5849673202614379,391.22504464122716,1.2785132177817882,1.741068897143306,86.10754141488947,8,17,4,3,76,0.4473684210526316,-0.9390937521620923,-0.012356496738974898,0.995319404011511,83.94016327209329,True,False,77,0.6623376623376623,161.7375210903074,2.1004872868871094,2.8742927073058775,38.18087533149227,True,True,80,0.6375,140.1313354980214,1.7516416937252675,2.1543779916506507,36.77387839547789,True,True,73,0.589041095890411,90.29528180506043,1.2369216685624715,1.7549731038776755,28.05903365418463,True,True,122,0.6065573770491803,266.4178308065583,2.1837527115291664,2.1669301164421704,95,0.5684210526315789,49.203130482415105,0.51792768928858,1.3065485399165897,89,0.5730337078651685,75.60408335225372,0.8494840826095924,1.5434977198333668,3,0.51792768928858,True,True,True,True,3
