partition,entry_ts,exit_ts_norm,pnl,side,source,clock_min_norm,candidate_id,blocked_by_long,side_order,portfolio,accepted_portfolio,blocked_by_side,blocked_by_id,set,scenario
development,2023-08-04 12:05:00+00:00,2023-08-04 12:55:00+00:00,-1.6404138144010978,SHORT,SHORT_0430,270,development|SHORT|270|2023-08-04 12:05:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-08-10 13:35:00+00:00,2023-08-10 13:45:00+00:00,-0.6837358554297898,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2023-08-10 13:35:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-08-14 07:15:00+00:00,2023-08-14 11:30:00+00:00,-0.5599112662590274,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2023-08-14 07:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-08-22 13:55:00+00:00,2023-08-22 14:00:00+00:00,0.28713714657270273,SHORT,SHORT_0430,270,development|SHORT|270|2023-08-22 13:55:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-08-25 09:45:00+00:00,2023-08-25 12:25:00+00:00,0.5485468905758853,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2023-08-25 09:45:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-09-14 16:05:00+00:00,2023-09-14 20:00:00+00:00,-1.2891967277560585,LONG,LONG_LONDON,-1,development|LONG|LONDON|2023-09-14 16:05:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-09-26 10:35:00+00:00,2023-09-26 11:10:00+00:00,0.3869512502002296,SHORT,SHORT_0430,270,development|SHORT|270|2023-09-26 10:35:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-10-10 08:50:00+00:00,2023-10-10 11:20:00+00:00,-2.4474842869586118,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2023-10-10 08:50:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-10-20 08:10:00+00:00,2023-10-20 09:05:00+00:00,4.758573317160297,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2023-10-20 08:10:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-10-23 16:40:00+00:00,2023-10-23 17:05:00+00:00,1.8091691006793647,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2023-10-23 16:40:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-10-27 14:25:00+00:00,2023-10-27 14:30:00+00:00,1.0134067519618322,SHORT,SHORT_0430,270,development|SHORT|270|2023-10-27 14:25:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-10-31 09:25:00+00:00,2023-10-31 11:35:00+00:00,1.4534940179388838,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2023-10-31 09:25:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-11-09 10:15:00+00:00,2023-11-09 10:20:00+00:00,1.8337553705182867,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2023-11-09 10:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-11-17 12:35:00+00:00,2023-11-17 13:05:00+00:00,0.42211333909776305,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2023-11-17 12:35:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-11-23 09:15:00+00:00,2023-11-23 09:45:00+00:00,0.7188606025044345,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2023-11-23 09:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-12-12 15:15:00+00:00,2023-12-12 15:25:00+00:00,2.207752124902052,SHORT,SHORT_0430,270,development|SHORT|270|2023-12-12 15:15:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-12-15 13:20:00+00:00,2023-12-15 13:30:00+00:00,1.456484776730838,SHORT,SHORT_0430,270,development|SHORT|270|2023-12-15 13:20:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-12-27 11:15:00+00:00,2023-12-27 17:30:00+00:00,-2.960748312707639,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2023-12-27 11:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2023-12-29 10:55:00+00:00,2023-12-29 11:15:00+00:00,1.8047012114282397,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2023-12-29 10:55:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-01-08 15:55:00+00:00,2024-01-08 18:20:00+00:00,9.074419556647184,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-01-08 15:55:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-01-09 14:05:00+00:00,2024-01-09 20:00:00+00:00,-0.1929743608350295,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-01-09 14:05:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-01-16 13:15:00+00:00,2024-01-16 14:35:00+00:00,-5.321453828763523,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-01-16 13:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-01-30 11:25:00+00:00,2024-01-30 12:30:00+00:00,1.7976808139012594,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-01-30 11:25:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-02-05 06:25:00+00:00,2024-02-05 08:15:00+00:00,3.2285936831172983,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-02-05 06:25:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-02-28 15:10:00+00:00,2024-02-28 17:15:00+00:00,12.869099218659041,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-02-28 15:10:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-01 06:30:00+00:00,2024-03-01 09:00:00+00:00,2.140824261275221,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-03-01 06:30:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-04 09:50:00+00:00,2024-03-04 14:35:00+00:00,4.876217700287966,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-03-04 09:50:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-20 15:15:00+00:00,2024-03-20 16:25:00+00:00,-7.912025317441884,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-03-20 15:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-26 14:00:00+00:00,2024-03-26 14:20:00+00:00,2.6799340896092154,SHORT,SHORT_0430,270,development|SHORT|270|2024-03-26 14:00:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-28 09:55:00+00:00,2024-03-28 13:30:00+00:00,4.022414220108805,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-03-28 09:55:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-03-28 11:30:00+00:00,2024-03-28 13:40:00+00:00,0.3096124598062747,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-03-28 11:30:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,False,LONG,development|LONG|ALT_0330|2024-03-28 09:55:00+00:00,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-07 05:15:00+00:00,2024-06-07 05:55:00+00:00,0.37141970707106375,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-06-07 05:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-11 10:55:00+00:00,2024-06-11 13:55:00+00:00,2.238618132532411,SHORT,SHORT_0430,270,development|SHORT|270|2024-06-11 10:55:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-17 10:20:00+00:00,2024-06-17 13:30:00+00:00,1.7551304072408573,SHORT,SHORT_0430,270,development|SHORT|270|2024-06-17 10:20:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-21 13:50:00+00:00,2024-06-21 16:30:00+00:00,-1.0839622641509057,SHORT,SHORT_0430,270,development|SHORT|270|2024-06-21 13:50:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-27 12:25:00+00:00,2024-06-27 13:20:00+00:00,1.1349912867869132,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-06-27 12:25:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-06-27 13:45:00+00:00,2024-06-27 14:35:00+00:00,3.4150862467234426,LONG,LONG_LONDON,-1,development|LONG|LONDON|2024-06-27 13:45:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-05 12:10:00+00:00,2024-07-05 15:00:00+00:00,5.5213084981106775,LONG,LONG_ALT_0330,-1,development|LONG|ALT_0330|2024-07-05 12:10:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-11 10:15:00+00:00,2024-07-11 11:30:00+00:00,1.3863154495675327,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-07-11 10:15:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-15 11:10:00+00:00,2024-07-15 14:05:00+00:00,-4.10211009878696,SHORT,SHORT_0430,270,development|SHORT|270|2024-07-15 11:10:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-16 12:45:00+00:00,2024-07-16 15:35:00+00:00,2.7903275520820396,LONG,LONG_RAW_0530,-1,development|LONG|RAW_0530|2024-07-16 12:45:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-17 11:30:00+00:00,2024-07-17 13:30:00+00:00,2.202077468805586,SHORT,SHORT_0430,270,development|SHORT|270|2024-07-17 11:30:00+00:00,,1,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
development,2024-07-29 07:00:00+00:00,2024-07-29 11:30:00+00:00,1.285045936192453,LONG,LONG_RAW_2330,-1,development|LONG|RAW_2330|2024-07-29 07:00:00+00:00,,0,SHORT_0430_FIRST_SIGNAL,True,,,SHORT_0430,FIRST_SIGNAL_WINS
