decision_t_utc,decision_t_wib,entry_open,label,label_reason,first_hit_min,ret1h,ret3h,ret6h,ret12h,ret24h,ema_spread,dist_ema20,ema20_slope1h,loc24,range6,range24,range6_to_24,taker1h,taker4h,rv1h,rv6h,atr20_pct
2023-12-02 10:00:00+00:00,2023-12-02 17:00:00+00:00,38757.5,NEUTRAL,no_50bp_hit_6h,,0.00164108130459506,-0.0001341495819433547,-0.0002579480234732312,-7.48186293227926e-05,0.0013279560586056949,0.00048115943308202347,0.0006223839422871968,0.0007902788144251716,0.7029766487041319,0.005062143966856558,0.020398015158494154,0.24816845793687808,0.026229491693707585,-0.027354524305416628,0.000632374272515463,0.0005722048448907231,0.0005792427272140782
2023-12-02 11:00:00+00:00,2023-12-02 18:00:00+00:00,38735.8,NEUTRAL,no_50bp_hit_6h,,-0.0005624717796556267,0.0013390583679513401,-0.001760127821874069,0.001344235427324758,0.005156083763655728,-1.192198813737555e-05,-0.00018399522215595265,0.00024360213301255484,0.6750064151911696,0.005062143966856558,0.020398015158494154,0.24816845793687808,-0.09610666495397191,-0.055690478609684235,0.00029832967737419835,0.0004935556205016105,0.00044997250598286057
2023-12-02 12:00:00+00:00,2023-12-02 19:00:00+00:00,38722.8,NEUTRAL,no_50bp_hit_6h,,-0.000333026123188529,0.0007443014420840388,-0.00011619710126964389,0.0016244180031039779,0.0037534346000311913,-5.88061812418772e-05,-4.7335203501641665e-05,-0.00046964709746832867,0.6584552219656189,0.005062143966856558,0.020398015158494154,0.24816845793687808,0.0409616484598867,-0.05458444859260547,0.000245637835707182,0.00046144272430299345,0.0003730360407821861
2023-12-02 13:00:00+00:00,2023-12-02 20:00:00+00:00,38764.0,BUY_COMPATIBLE,up_first,340.0,0.0010639726466059596,0.00016770947558542026,3.353739548583867e-05,0.0018608497880698849,0.010637188445093315,0.00023030941248225467,0.0005328227575465139,0.000483506698823577,0.7113163972286379,0.005062143966856558,0.020398015158494154,0.24816845793687808,0.12410167368432123,0.03329257968070776,0.0002589263657074114,0.00040633276919441007,0.0004122381591167138
2023-12-02 14:00:00+00:00,2023-12-02 21:00:00+00:00,38796.3,BUY_COMPATIBLE,up_first,310.0,0.0008332473428955822,0.0015644482996306497,0.0029056015551689462,0.0015980627039531292,0.011339553143402403,0.0005016504992163551,0.0006612478883134543,0.0007048001376730451,0.7527585322042639,0.00620145002589334,0.020398015158494154,0.3040222285211377,0.10714077646847775,0.0669827891200705,0.0007387455835318431,0.00045897204968631375,0.0006152648577312803
2023-12-02 15:00:00+00:00,2023-12-02 22:00:00+00:00,38758.4,BUY_COMPATIBLE,up_first,220.0,-0.0009768972814417909,0.0009193550053199218,0.0016643407246601516,0.0014184763651865495,0.011554010497002665,-0.0001696990970081469,-0.0004463984557788736,0.00013016119514253077,0.6744317379641429,0.004490019593752725,0.018502796448340852,0.2426670804215298,-0.10177264572966516,0.03947083273615437,0.0005433388683601935,0.0004818184078595382,0.0008191772622192491
2023-12-02 16:00:00+00:00,2023-12-02 23:00:00+00:00,38786.9,BUY_COMPATIBLE,up_first,190.0,0.0007379045574635867,0.0005933340212569416,0.0007611430045797452,0.0005029986457729674,0.01003867036443884,0.00016886245400926647,0.00045934768333011355,-0.0001680937676176164,0.6666666666666666,0.004432899090157205,0.01578823958523312,0.2807722207549558,-0.02568586563985431,0.018485426670983518,0.0008663064675337269,0.0005332693859536763,0.0009496738597983823
2023-12-02 17:00:00+00:00,2023-12-03 00:00:00+00:00,38728.0,BUY_COMPATIBLE,up_first,100.0,-0.0015237063964730346,-0.0017630547242907246,-0.00020136463262565574,-0.0019611380270074807,-0.0016009280742459442,-0.0004708151020316187,-0.00044851213096963605,-0.0006168231458401063,0.37479753806285304,0.004432899090157205,0.007994882446480833,0.5544670756364238,-0.12304162509930694,-0.023360337559439004,0.0005069132128968798,0.0005593399484473123,0.0007273825846482786
2023-12-02 18:00:00+00:00,2023-12-03 01:00:00+00:00,38779.4,BUY_COMPATIBLE,up_first,70.0,0.0013272085499085318,0.0005392379458388774,0.0014590887022631893,0.0013427220591160083,-0.0002010977876664155,0.00019486471641272374,0.0007283978043306494,0.00014959438125439206,0.5413022351797974,0.004432899090157205,0.007994882446480833,0.5544670756364238,0.1392137735756569,-0.0493837059704888,0.00022179747999805032,0.0005591612137162207,0.0005236040877477961
2023-12-02 19:00:00+00:00,2023-12-03 02:00:00+00:00,38856.3,BUY_COMPATIBLE,up_first,10.0,0.0019830167125243214,0.001784102921081665,0.0023784955112990946,0.002412112675329592,0.004251557827647856,0.000830655392395796,0.0010728445605445724,0.0016382567864476894,0.6873239436619718,0.007216708023159546,0.009193985320701703,0.7849379536108235,0.07465725002085155,0.026223925620787902,0.0006746403851693111,0.0006126824528066207,0.0010897874727842118
2023-12-02 20:00:00+00:00,2023-12-03 03:00:00+00:00,39416.4,BUY_COMPATIBLE,up_first,65.0,0.014417261595318198,0.017777881062489787,0.015983482961003936,0.01893552614912153,0.017194794336014674,0.00415235610629594,0.007099634368266994,0.008346680885798374,0.6240963855421698,0.03132754342431765,0.03331736309839828,0.9402767959695979,0.11444100854096773,0.09900921013896835,0.0043396384619653105,0.0018439435893563394,0.004665316974660269
2023-12-02 21:00:00+00:00,2023-12-03 04:00:00+00:00,39570.2,SELL_COMPATIBLE,down_first,75.0,0.003899392131194057,0.020392322708248978,0.020942556968295722,0.0226417532433969,0.02156722525280963,0.002987513963277122,0.005965895381688346,0.005030802136927859,0.7435678196657587,0.03132754342431765,0.03331736309839828,0.9402767959695979,0.04451446159569805,0.0998753202178384,0.0014483043027578467,0.0019134206094226992,0.0025918559720597084
2023-12-02 22:00:00+00:00,2023-12-03 05:00:00+00:00,39553.1,SELL_COMPATIBLE,down_first,15.0,-0.00043214447272055256,0.01793278807500487,0.019748884935674393,0.020525059665871037,0.020448705379717325,0.0019913870553682766,0.0018425442187803842,0.003681844599991324,0.7302759424795958,0.031324877675564355,0.03331736309839828,0.9401967851732627,0.022770552926776544,0.0891766497193085,0.0012621888075788868,0.0019494939299031506,0.002100346370692479
2023-12-02 23:00:00+00:00,2023-12-03 06:00:00+00:00,39343.1,BUY_COMPATIBLE,up_first,140.0,-0.005306803529441573,-0.0018596320313373216,0.0158851887140794,0.015680625366264245,0.017045939245728947,-0.0010533246635366922,-0.0018220109408314533,-0.0016550418944323297,0.56712009327633,0.030451255006985756,0.03331736309839828,0.9139755423336515,-0.08206088274904888,0.07370589169495734,0.0011906103087845272,0.002009244485342081,0.0017142777259544619
2023-12-03 00:00:00+00:00,2023-12-03 07:00:00+00:00,39435.1,NEUTRAL,no_50bp_hit_6h,,0.0023358606718839603,-0.003414194050558317,0.016908505310822886,0.018392265022157517,0.020046559751681237,0.00024257566163132793,0.0003340616965821219,0.00017547345181090357,0.6385542168674698,0.02939848557165159,0.03331736309839828,0.8823773203427648,0.08101056597792078,0.00978136982332467,0.0005841415667116346,0.002019956722807711,0.0010777228350449738
2023-12-03 01:00:00+00:00,2023-12-03 08:00:00+00:00,39485.7,SELL_COMPATIBLE,down_first,135.0,0.0012831241283124406,-0.0017040426769145967,0.016198187161894362,0.018615209988649184,0.020510699886281403,0.0005232755506068276,0.0009851524600774653,0.000631839549154023,0.6762499999999989,0.02691865208562283,0.03314344899016053,0.8121862058959015,0.05063640181525986,0.002085110356226494,0.0006307032490192746,0.0020182049794506894,0.0008532224405859572
2023-12-03 02:00:00+00:00,2023-12-03 09:00:00+00:00,39472.0,SELL_COMPATIBLE,down_first,75.0,-0.0003444293615899596,0.0032763051208470895,0.0014105803675628081,0.017416609315836773,0.019042504853566733,0.00016002791113756132,-0.00019792818901165354,0.0008384779304846379,0.665625,0.01156584536092975,0.03314344899016053,0.3489632404993024,-0.12419178146722087,-0.030586452843926137,0.0005722087374575456,0.0010079378196843974,0.000762692541548456
2023-12-03 03:00:00+00:00,2023-12-03 10:00:00+00:00,39348.9,NEUTRAL,no_50bp_hit_6h,,-0.0031186663964328787,-0.002183339672879425,-0.005590079378116286,0.015235407034346116,0.016675494464325036,-0.0011152964860737802,-0.0022513729477385835,-0.0010670065954981878,0.5694531250000011,0.01156584536092975,0.03314344899016053,0.3489632404993024,-0.17049892656932597,-0.04176006818764255,0.0009471353824467619,0.0009043551034530274,0.0008516121162218151
2023-12-03 04:00:00+00:00,2023-12-03 11:00:00+00:00,39376.0,NEUTRAL,no_50bp_hit_6h,,0.0006887104849182535,-0.0027756954434020598,-0.0044750082168230065,0.015185500296491128,0.015696137228348395,-0.00044111253879985934,0.00034093922894795625,-0.0019045029161671723,0.590625,0.00892365852167365,0.03314344899016053,0.26924350945862224,0.10034500322460715,-0.02858581967379481,0.0005103312913777861,0.0007835403503916569,0.001057623933360452
2023-12-03 05:00:00+00:00,2023-12-03 12:00:00+00:00,39348.8,NEUTRAL,no_50bp_hit_6h,,-0.0006907761072734164,-0.003121199837859634,0.00014487927997541838,0.016032369428758075,0.01403978971240094,-0.00022431821419832687,-0.0004618275478264211,0.0001118067922842858,0.5693750000000023,0.007484358760113441,0.03314344899016053,0.2258171369652978,-0.09298145481391218,-0.06088442336762501,0.00044765833159259353,0.0006297801720785994,0.0008123500589598703
2023-12-03 06:00:00+00:00,2023-12-03 13:00:00+00:00,39406.4,NEUTRAL,no_50bp_hit_6h,,0.0014638311714714192,0.0014612860842362352,-0.0007252440725243892,0.016170998445046658,0.017535433660492705,0.0003690644597436066,0.00038015520478018594,0.0006209363291271863,0.6143750000000011,0.007484358760113441,0.03314344899016053,0.2258171369652978,0.09694529815519348,-0.021663877773269502,0.0005693652827046619,0.0006245043899324981,0.0006963335904827587
2023-12-03 07:00:00+00:00,2023-12-03 14:00:00+00:00,39406.3,NEUTRAL,no_50bp_hit_6h,,0.0,0.0007720438845997268,-0.002005794517494941,0.014159902409396796,0.01660617036480949,4.282194985516519e-05,0.0001316280062406694,0.00024849448970543087,0.6143750000000011,0.007484358760113441,0.03314344899016053,0.2258171369652978,-0.057181273785303355,0.027086820730467975,0.0004450691339717052,0.0005970349507237949,0.0005688162328961553
2023-12-03 08:00:00+00:00,2023-12-03 15:00:00+00:00,39474.1,BUY_COMPATIBLE,up_first,315.0,0.0017179950464898397,0.003184341072662855,5.320226996352595e-05,0.0014638576836036865,0.02042710274817172,0.0006439323264080254,0.0009794618863219196,0.0008695356256671616,0.6672656249999989,0.007148097576881618,0.03314344899016053,0.21567150657747514,0.2048263155646768,0.040138103048309004,0.0004255269175154148,0.0005812777822280311,0.0005778472466756463
2023-12-03 09:00:00+00:00,2023-12-03 16:00:00+00:00,39393.5,BUY_COMPATIBLE,up_first,255.0,-0.002041845159231004,-0.0003273579926104109,0.0011334497279467115,-0.004462965724119972,0.01807773815061764,-0.00026872337971417526,-0.0009591919850119313,-0.00010529219283594848,0.5828529072640412,0.005930424504269505,0.03138619338361881,0.18895010400862222,-0.22066792339167407,0.029090292033740806,0.0004569734187841019,0.00047376851707986754,0.0005512330714457914
2023-12-03 10:00:00+00:00,2023-12-03 17:00:00+00:00,39449.8,BUY_COMPATIBLE,up_first,195.0,0.0014291697868937803,0.0011013439441309725,0.0018742381145875342,-0.002609157333198442,0.017862349222731222,4.478382770223277e-05,0.0004700790678597855,-1.4714224976231094e-06,0.6285478547854809,0.0045868875563821465,0.03132754342431765,0.14641708397798045,-0.030604961880654202,-0.004199339461215645,0.000428491742039007,0.00046255340767376035,0.0005577975046768186
2023-12-03 11:00:00+00:00,2023-12-03 18:00:00+00:00,39538.8,BUY_COMPATIBLE,up_first,180.0,0.0022585665833541047,0.0016415827086622148,0.004831151140568313,0.004976730354242731,0.020735393964740556,0.000814075933974534,0.0019120717704752543,0.0008160751912769104,0.7020627062706283,0.00589197536360575,0.03132754342431765,0.18807652051747445,0.1677097556497147,0.06286410979456036,0.0003901661468985555,0.00045612317062321,0.0005546436547299062
2023-12-03 12:00:00+00:00,2023-12-03 19:00:00+00:00,39471.3,BUY_COMPATIBLE,up_first,75.0,-0.001707179511822532,0.001977483595009266,0.0016494782573388544,0.0009230379104856468,0.019332279690518206,4.2900096048903436e-05,-0.0001777385571531953,0.0003794340061069601,0.6463696369636975,0.004565595178812831,0.03132754342431765,0.14573741442071836,-0.13716826125727877,-0.036363726818953834,0.0004572407822269873,0.00044174925580144666,0.0006364101602679519
2023-12-03 13:00:00+00:00,2023-12-03 20:00:00+00:00,39393.3,BUY_COMPATIBLE,up_first,15.0,-0.0019786478310878097,-0.0014321999097587357,-0.0003324333103251753,-0.002337561034908786,0.016234134764214314,-0.0006878197342568004,-0.0014326547263214806,-0.0007244178205233487,0.5819306930693093,0.004376762262809031,0.03132754342431765,0.1397097181712505,-0.1176761265400994,-0.032864837684805415,0.0006774583559611302,0.0004905831332124772,0.000744289003459981
2023-12-03 14:00:00+00:00,2023-12-03 21:00:00+00:00,39664.2,SELL_COMPATIBLE,down_first,230.0,0.00687426542076941,0.0031665018500766084,0.004813282633422844,0.004866740980948414,0.02236811242309167,0.0015634362792880108,0.002712049338485789,0.002712356861485077,0.8053630363036292,0.010778062844514436,0.03132754342431765,0.34404430307638123,0.11061968738485484,0.05435944962382444,0.00125385951257008,0.0007094584377733451,0.0016266598763113355
2023-12-03 15:00:00+00:00,2023-12-03 22:00:00+00:00,39526.9,BUY_COMPATIBLE,up_first,45.0,-0.003456526178584607,0.001408614845179068,0.00338888395293635,0.004526174810477457,0.019830539960369764,0.00013027709938118193,-0.0017261168965003737,0.0009739469331231376,0.6922442244224423,0.010778062844514436,0.03132754342431765,0.34404430307638123,-0.09665165043409152,-0.004071176271785437,0.0013822728222601418,0.0008822914828528531,0.001993447516887202
2023-12-03 16:00:00+00:00,2023-12-03 23:00:00+00:00,39758.5,SELL_COMPATIBLE,down_first,75.0,0.005856756141371822,0.009270612007625578,0.007825134728186134,0.00971403900853307,0.02504705184726852,0.0014419818680126983,0.0031045470341597436,0.0010128383606486935,0.8832411915174521,0.011507099855208702,0.031324877675564355,0.3673470005019385,0.09480375832703047,0.030053930429895015,0.0009274398623850544,0.0009545887636793216,0.0017632707471358581
2023-12-03 17:00:00+00:00,2023-12-04 00:00:00+00:00,39658.7,SELL_COMPATIBLE,down_first,50.0,-0.0025076398757497564,-0.00013362209151335236,0.0030324566439632328,0.007878258040906028,0.024036934613030914,0.0004431597231930873,-0.0008168242311549223,0.0014070956534510959,0.7954371978627789,0.012192953488962877,0.030451255006985756,0.400408898949016,-0.013731995249576134,0.03312586295106468,0.000941796307123608,0.0010181313566429205,0.0017530787618385006
2023-12-03 18:00:00+00:00,2023-12-04 01:00:00+00:00,39519.0,BUY_COMPATIBLE,up_first,235.0,-0.003525068837181178,-0.00020239330078175577,0.0012059364501892933,0.0028574038734825447,0.01907460939212413,-0.0012791200582912277,-0.001639286789455463,-0.002704159810692275,0.6656428258007898,0.012192953488962877,0.02939848557165159,0.4147476732856033,-0.08421764268940035,-0.025552683397151332,0.0006955692588274462,0.0010449291298447246,0.001288873706318485
2023-12-03 19:00:00+00:00,2023-12-04 02:00:00+00:00,39530.0,BUY_COMPATIBLE,up_first,175.0,0.00027834712416807683,-0.005747198712225066,0.0034701332460087553,0.00313654634780125,0.0173408619473856,-0.0003327566614874655,-0.0008121020530696965,-0.000549740348246619,0.6462376900277278,0.012015573768410004,0.02691865208562283,0.4463661007315996,0.07986695350423778,0.010913781515530907,0.00040159667036276085,0.0010194029500586927,0.00109094358714901
2023-12-03 20:00:00+00:00,2023-12-04 03:00:00+00:00,39555.2,BUY_COMPATIBLE,up_first,115.0,0.0006349607892739417,-0.0026148042805128613,-0.0027480769764094415,0.002051978385827713,0.0035188398737580062,-0.00013533644318675098,0.00045046064010612064,-0.0006278347420227703,0.5067590402162893,0.01081155126227773,0.01507570971489125,0.7171504006606378,-0.04827798693284435,-0.031693157911083625,0.0007324875098373563,0.0009082879349041164,0.0008768780764048088
2023-12-03 21:00:00+00:00,2023-12-04 04:00:00+00:00,39556.1,BUY_COMPATIBLE,up_first,55.0,2.5281190036086088e-05,0.0009387889369669722,0.0007362056315936005,0.004127584499980852,-0.0003538024922858929,3.3973525131125726e-05,-0.00022535090597397556,0.0007012621543591724,0.5084488002703615,0.01081155126227773,0.01507570971489125,0.7171504006606378,0.01821131882531901,-0.03416380789886275,0.0005456603587742345,0.000749933680350898,0.0008135281284049539
2023-12-03 22:00:00+00:00,2023-12-04 05:00:00+00:00,39704.6,BUY_COMPATIBLE,up_first,25.0,0.0037566898657854786,0.004419428282317117,-0.00135316976244082,0.006461376230044058,0.003835360149672562,0.0011934128727508764,0.0018508248780875203,0.0016765644810081692,0.7595471443055049,0.01081155126227773,0.01507570971489125,0.7171504006606378,0.07439128233173697,0.03083477041570104,0.0008925718565607898,0.0007271812686265618,0.0008841522540152477
2023-12-03 23:00:00+00:00,2023-12-04 06:00:00+00:00,40079.9,SELL_COMPATIBLE,down_first,30.0,0.009449762874420564,0.013267568530985985,0.010618072155486269,0.01368272764290368,0.018727553243135464,0.003657818801351853,0.004995479726517482,0.006291170467683127,0.7140877998095102,0.025095888464972793,0.029420306099574134,0.853012486683001,0.1139922536772291,0.09294028274218791,0.0023611978311130414,0.0011533038636722564,0.0029936451937255383
2023-12-04 00:00:00+00:00,2023-12-04 07:00:00+00:00,39979.8,BUY_COMPATIBLE,up_first,55.0,-0.002500006237540653,0.010708841367071065,0.011657683645841077,0.012877678521663771,0.01381260301762377,0.0004925077786492871,0.0006694165296390331,0.0018123550084618856,0.6273270413022765,0.025095888464972793,0.029420306099574134,0.853012486683001,-0.061145564023346255,0.05282129242195199,0.0015047424668339904,0.0012626218884026744,0.003721013414307747
2023-12-04 01:00:00+00:00,2023-12-04 08:00:00+00:00,40217.7,BUY_COMPATIBLE,up_first,20.0,0.005950519888843653,0.012917866146828993,0.01739438401214266,0.020924878088405707,0.018538403873817222,0.0018318424946601741,0.003424939155956208,0.0031880617214785634,0.8333189020694435,0.025095888464972793,0.029420306099574134,0.853012486683001,0.1421056548750026,0.070334672304879,0.0012823862944160676,0.0013540081233157162,0.0021356321610439067
2023-12-04 02:00:00+00:00,2023-12-04 09:00:00+00:00,40613.6,BUY_COMPATIBLE,up_first,75.0,0.00984892186505415,0.013318396502985275,0.02676266777229741,0.023941044924755683,0.028924300770166056,0.005042884663563063,0.004102876276355083,0.009167105204328951,0.8183241973375069,0.03474586129980217,0.04228993865780861,0.82161058640804,0.07445372589558241,0.07176045172581902,0.0026592040138379318,0.001696987697870816,0.003184270332424773
2023-12-04 03:00:00+00:00,2023-12-04 10:00:00+00:00,40697.5,BUY_COMPATIBLE,up_first,35.0,0.002065805380942809,0.01795661298108797,0.02885774886806325,0.029615199736888753,0.03427541811842261,0.0019923334008447036,0.0030346923897415223,0.0031329574493166312,0.8688633214866552,0.03436132480199028,0.04228993865780861,0.8125177262617203,0.023626534060932736,0.04746405040672985,0.001267896997933354,0.001750948102833102,0.0029459968155370626
2023-12-04 04:00:00+00:00,2023-12-04 11:00:00+00:00,40720.6,BUY_COMPATIBLE,up_first,60.0,0.0005676010378989904,0.012509448599618,0.025588910129027642,0.024201114227146325,0.03415024380333187,0.0010560447608665147,0.00028297051641845705,0.0033201059136871436,0.8789499875590912,0.031110763895889182,0.04089783935463043,0.7606945595859905,0.06508802758623067,0.07664863194507121,0.0012747903823272242,0.0017920596531940391,0.001649406812751258
2023-12-04 05:00:00+00:00,2023-12-04 12:00:00+00:00,40915.1,BUY_COMPATIBLE,up_first,10.0,0.004773984730124914,0.007421141142028409,0.020838375345247684,0.03167771087375293,0.039805534095067596,0.0015423315834430795,0.0032982231667686435,0.0017542969139761055,0.978749314985081,0.029515285599356345,0.04178061804684585,0.7064348728940008,0.040280103033467185,0.05985240733410979,0.0009396316415826739,0.0015649179004579691,0.0016214062778778441
2023-12-04 06:00:00+00:00,2023-12-04 13:00:00+00:00,41517.1,BUY_COMPATIBLE,up_first,25.0,0.014713394321411943,0.02013632253498976,0.038454515666700884,0.05056048989093842,0.053562365504080445,0.005047382509910658,0.008048830331427448,0.009931379228399262,0.9630406641967582,0.04076766807437493,0.056918769499690214,0.7162429622551276,0.08879844076058241,0.0681592617708453,0.0027607339583749315,0.0018239289616749637,0.0031655631053228933
2023-12-04 07:00:00+00:00,2023-12-04 14:00:00+00:00,41410.6,BUY_COMPATIBLE,up_first,95.0,-0.002567616716967147,0.016939787380865434,0.02966114338001269,0.04757146471034668,0.05085722116204461,0.0018948523383015559,0.00011186358081261005,0.005348085466345909,0.842680412371134,0.04058303724157852,0.06159981710569773,0.6588174957068949,-0.00033787789099248844,0.05156312605728619,0.0021732393244736433,0.0019701518093322,0.0035173446348148664
2023-12-04 08:00:00+00:00,2023-12-04 15:00:00+00:00,41471.9,BUY_COMPATIBLE,up_first,50.0,0.0014827157363470622,0.01360866770458835,0.021130800690407625,0.04845898506134483,0.05061040023711749,0.00011873155105401878,0.0006739029158935317,0.0009202221227859742,0.8680000000000005,0.0322249199131579,0.06159981710569773,0.5231333699881591,0.015040766781489578,0.04557770544151274,0.0016442926298806172,0.0017822039196622602,0.00271665874965942
2023-12-04 09:00:00+00:00,2023-12-04 16:00:00+00:00,41705.5,BUY_COMPATIBLE,up_first,100.0,0.005632729631388944,0.004537889207097745,0.02476558814278973,0.05433801613404765,0.058689885387183116,0.002162132564629937,0.0036182561674469316,0.002682466442010867,0.9643298969072165,0.027203995556123628,0.06159981710569773,0.4416246156939867,0.07732177243133331,0.050259216601848955,0.0013119768996676005,0.0017872779165051696,0.002116027862032568
2023-12-04 10:00:00+00:00,2023-12-04 17:00:00+00:00,41559.5,BUY_COMPATIBLE,up_first,30.0,-0.003498339547541751,0.0036005360959177057,0.020601315792704966,0.04671739114009177,0.053480626010778076,0.00023715415159486497,-0.0018068935877648684,0.0019176172493380328,0.8861854336755319,0.02820352144691407,0.06284959483831631,0.4487462730582277,-0.060710541150734376,0.0016147238684951493,0.0019457048549457578,0.0018917931685404061,0.002464532863646443
2023-12-04 11:00:00+00:00,2023-12-04 18:00:00+00:00,41991.3,SELL_COMPATIBLE,down_first,15.0,0.010387491698669038,0.012524142853353792,0.02630324745631829,0.04768973974485968,0.062024993108053206,0.0028767740117163765,0.00500107483905321,0.0035430351955372252,0.948085260115608,0.031024956505355306,0.07031269845301913,0.4412425804719366,0.09505531306523718,0.0399199535078274,0.001190159915120929,0.0019260698099318459,0.0023051203463574526
2023-12-04 12:00:00+00:00,2023-12-04 19:00:00+00:00,41605.9,BUY_COMPATIBLE,up_first,25.0,-0.009178091652318532,-0.0023881742216254054,0.002138877715447407,0.04067564288876624,0.0540771292632134,-0.0016957294985671112,-0.001142696040525415,-0.0030837448790360655,0.7961948790896165,0.020826022241852815,0.071430385856174,0.2915569052613866,-0.034845269254257794,0.008159577415292274,0.003482947912882469,0.0020949274921477482,0.00392913024354718
