hour_wib,lookback_min,hold_min,character_rule,trades,net_wins,net_losses,win_rate,gross_pnl,fees,net_pnl,expectancy,net_per_100,pf,max_dd,max_loss_streak,max_win_streak,evaluable_anchors,supportive_anchors,y2022_trades,y2022_wr,y2022_net,y2022_exp,y2022_pf,y2023_trades,y2023_wr,y2023_net,y2023_exp,y2023_pf,2022H1_trades,2022H1_wr,2022H1_exp,2022H1_pf,2022H2_trades,2022H2_wr,2022H2_exp,2022H2_pf,2023H1_trades,2023H1_wr,2023H1_exp,2023H1_pf,2023H2_trades,2023H2_wr,2023H2_exp,2023H2_pf,positive_halves,min_half_exp,temporal_gate,strict_gate,plateau_supportive,strict_temporal,threshold,threshold_label
0,60,120,R2_DRIVE_DOWN_STR_GE_70,329,158,171,0.48024316109422494,29.18852051321292,246.75,-217.56147948678708,-0.6612810926650063,-66.12810926650063,0.7302570079232222,308.5553816762193,15,11,4,0,164,0.4878048780487805,-201.13171527639977,-1.2264128980268278,0.6511755273761803,165,0.4727272727272727,-16.42976421038731,-0.09957432854780189,0.9285514439009105,83,0.5421686746987951,-0.30755835318594493,0.9101870491746724,81,0.43209876543209874,-2.167955209406992,0.3993778125053444,79,0.4936708860759494,-0.6607953003503265,0.6078266711310911,86,0.45348837209302323,0.41596586648009853,1.3694009919950425,1,-2.167955209406992,False,False,False,False,0.7,T70
0,60,240,R2_DRIVE_DOWN_STR_GE_70,329,172,157,0.5227963525835866,-31.303466348709122,246.75,-278.0534663487092,-0.8451473141298153,-84.51473141298152,0.7481354615539619,412.9183649243465,9,8,4,0,164,0.49390243902439024,-300.54297846009223,-1.8325791369517819,0.6438565023008873,165,0.5515151515151515,22.489512111383053,0.13630007340232153,1.0864653610080204,83,0.5301204819277109,-2.2316929157091834,0.6202019817650848,81,0.4567901234567901,-1.4236106969904938,0.6762465865058297,79,0.5569620253164557,-0.20378983947121249,0.8917804071478054,86,0.5465116279069767,0.44870824918149815,1.3466095538485838,1,-2.2316929157091834,False,False,False,False,0.7,T70
0,60,360,R2_DRIVE_DOWN_STR_GE_70,329,169,160,0.513677811550152,-112.26699802011831,246.75,-359.0169980201183,-1.0912370760489918,-109.12370760489918,0.7025923971663821,478.29862236944604,11,11,4,0,164,0.49390243902439024,-420.537859049466,-2.5642552381065,0.5759691111299328,165,0.5333333333333333,61.520861029347714,0.37285370320816796,1.2856222198758773,83,0.46987951807228917,-3.478603692190615,0.4634716330911242,81,0.5185185185185185,-1.6273302789832718,0.70942350997108,79,0.5822784810126582,0.23586463363070104,1.1722425345736671,86,0.4883720930232558,0.4986924996804924,1.4000264848817414,2,-3.478603692190615,False,False,False,False,0.7,T70
0,60,480,R2_DRIVE_DOWN_STR_GE_70,329,177,152,0.5379939209726444,140.68132813402107,246.75,-106.0686718659789,-0.32239717892394804,-32.2397178923948,0.912045179037971,346.86883181693537,11,15,4,1,164,0.5121951219512195,-247.62150389517166,-1.509887218872998,0.7519516313932484,165,0.5636363636363636,141.5528320291928,0.8578959516920777,1.6816375398623364,83,0.4939759036144578,-1.9756125204853354,0.702552919013376,81,0.5308641975308642,-1.0326625270973933,0.8128739679690624,79,0.569620253164557,0.5965014327692837,1.4335368806019326,86,0.5581395348837209,1.0980141725630161,1.9541186853769983,2,-1.9756125204853354,False,False,False,False,0.7,T70
0,120,120,R2_DRIVE_DOWN_STR_GE_70,313,165,148,0.5271565495207667,305.5072416078246,234.75,70.75724160782458,0.22606147478538205,22.606147478538205,1.1065283087384647,259.8145638743198,16,14,4,2,149,0.5906040268456376,94.90053285149195,0.6369163278623621,1.227609741227416,164,0.4695121951219512,-24.14329124366735,-0.14721519051016677,0.9023592771326908,85,0.6705882352941176,2.7435715132652736,2.203824685404912,64,0.484375,-2.16098509025088,0.38043261297693504,83,0.42168674698795183,-1.2324113190949755,0.3838134229054056,81,0.5185185185185185,0.9647759042125382,1.9616715287812216,2,-2.16098509025088,False,False,False,False,0.7,T70
0,120,240,R2_DRIVE_DOWN_STR_GE_70,313,170,143,0.5431309904153354,248.12111399947008,234.75,13.371113999470055,0.04271921405581487,4.271921405581487,1.0152655597150877,232.61952815162124,8,11,4,1,149,0.5503355704697986,-0.6755407059605218,-0.0045338302413457845,0.9989157922416099,164,0.5365853658536586,14.046654705430598,0.08565033356969877,1.0555582427542145,85,0.5647058823529412,0.8381080059544326,1.1975060615895994,64,0.53125,-1.1236675189388643,0.7259133117396626,83,0.4819277108433735,-1.0998670912452653,0.4771422491006291,81,0.5925925925925926,1.3004397935652794,2.3464627102423843,2,-1.1236675189388643,False,False,False,False,0.7,T70
0,120,360,R2_DRIVE_DOWN_STR_GE_70,313,177,136,0.5654952076677316,161.5507311899093,234.75,-73.19926881009066,-0.23386347862648774,-23.386347862648773,0.9311911064513381,259.96950449833736,8,11,4,1,149,0.5704697986577181,-146.68419298163633,-0.9844576710176934,0.8280877999775801,164,0.5609756097560976,73.48492417154567,0.44807880592405896,1.3490063085738642,85,0.5647058823529412,-1.3624085317805446,0.789708628064109,64,0.578125,-0.4824916840670314,0.897940581950053,83,0.5662650602409639,-0.3830090075376878,0.7701773537694326,81,0.5555555555555556,1.2996873061379475,2.457456814774946,1,-1.3624085317805446,False,False,False,False,0.7,T70
0,120,480,R2_DRIVE_DOWN_STR_GE_70,313,179,134,0.5718849840255591,316.80437305410146,234.75,82.05437305410139,0.2621545464987265,26.215454649872648,1.0700960731584719,262.0096032328971,8,15,4,3,149,0.5771812080536913,-46.076920742373105,-0.30924107880787316,0.9517601838017484,164,0.5670731707317073,128.13129379647455,0.7812883768077716,1.5947560916861023,85,0.5764705882352941,-0.206345140908672,0.9711941112577279,64,0.578125,-0.44589974633024954,0.9175889421043378,83,0.4819277108433735,-0.5063715265013362,0.7395265607402084,81,0.654320987654321,2.100742351803524,4.146482999875977,1,-0.5063715265013362,False,False,False,False,0.7,T70
0,180,120,R2_DRIVE_DOWN_STR_GE_70,315,163,152,0.5174603174603175,380.715764560177,236.25,144.46576456017695,0.45862147479421256,45.86214747942125,1.243279313593055,205.79325082613056,14,14,4,1,145,0.5862068965517241,171.18207280241836,1.180566019327023,1.5457758359108678,170,0.4588235294117647,-26.716308242241432,-0.15715475436612608,0.9046451300832126,84,0.6071428571428571,2.5267392083968523,2.161863833887279,61,0.5573770491803278,-0.6731806672609384,0.6864666941196251,85,0.4235294117647059,-0.9750962148077571,0.522538167614856,85,0.49411764705882355,0.660786706075505,1.5269605049368287,2,-0.9750962148077571,False,False,False,False,0.7,T70
0,180,240,R2_DRIVE_DOWN_STR_GE_70,315,173,142,0.5492063492063493,487.0822648188563,236.25,250.83226481885623,0.7962929041868452,79.62929041868452,1.3678580445211679,124.71429293791698,8,15,4,3,145,0.6,252.20755168100465,1.739362425386239,1.6197948523463341,170,0.5058823529411764,-1.3752868621483714,-0.008089922718519832,0.9949980734254837,84,0.5238095238095238,1.205673170141655,1.3505723587124954,61,0.7049180327868853,2.474278776870584,2.2787308461574893,85,0.49411764705882355,-0.803896335644171,0.5927343678407154,85,0.5176470588235295,0.7877164902071314,1.6247574430144105,3,-0.803896335644171,False,False,False,False,0.7,T70
