signal_key,period,year,label,mfe75,mae75,first_close_above_failure_min,first_wall_touch_min,first_wall_close_min
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2022-01-07T00:00:00+00:00|2022-01-07T05:15:00+00:00,DEV,2022,BASELINE_LOSER,0.25976987344594255,0.2433234041855692,25.0,65.0,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2022-05-09T00:00:00+00:00|2022-05-09T09:20:00+00:00,DEV,2022,BASELINE_LOSER,0.2535883812163358,0.14717799781765672,10.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2022-05-14T00:00:00+00:00|2022-05-14T12:10:00+00:00,DEV,2022,BASELINE_LOSER,0.5233707603718665,0.1670156296921269,5.0,65.0,65.0
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2022-09-13T00:00:00+00:00|2022-09-13T13:50:00+00:00,DEV,2022,BASELINE_LOSER,0.020143320926797697,0.25126142419216424,5.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2022-12-13T00:00:00+00:00|2022-12-13T04:50:00+00:00,DEV,2022,BASELINE_LOSER,0.09625764254371104,1.1179012577235588,5.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2024-03-19T00:00:00+00:00|2024-03-19T02:20:00+00:00,DEV,2024,BASELINE_LOSER,0.2237838731989033,0.45724796483135766,5.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2024-09-06T00:00:00+00:00|2024-09-06T19:35:00+00:00,DEV,2024,BASELINE_WINNER,0.29109709040885845,0.044784167755210956,10.0,35.0,35.0
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2025-02-28T00:00:00+00:00|2025-02-28T03:30:00+00:00,REF,2025,BASELINE_LOSER,0.12584489900465684,0.2712037222220617,45.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2025-07-28T00:00:00+00:00|2025-07-28T19:15:00+00:00,REF,2025,BASELINE_LOSER,0.3597792224751713,0.17585362637007285,5.0,15.0,45.0
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2025-10-04T00:00:00+00:00|2025-10-04T09:40:00+00:00,REF,2025,BASELINE_LOSER,0.278534470633892,0.035677449047482934,5.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2025-11-21T00:00:00+00:00|2025-11-21T08:30:00+00:00,REF,2025,BASELINE_LOSER,0.30140436113107355,0.10188649384117214,5.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2026-01-20T00:00:00+00:00|2026-01-20T16:05:00+00:00,REF,2026,BASELINE_LOSER,0.10702392759671224,0.21327789887977103,15.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2026-02-04T00:00:00+00:00|2026-02-04T16:10:00+00:00,REF,2026,BASELINE_LOSER,0.30397835944089874,0.3948322266480994,45.0,,
LOWER_C2_RECLAIM_AFTER_CLOSE_LONG_TF60|2026-02-11T00:00:00+00:00|2026-02-11T09:35:00+00:00,REF,2026,BASELINE_LOSER,0.14145203325137426,0.022827993838836092,5.0,,
