snapshot_age_min,feature,direction,dev_block,n,case_median,control_median,median_gap,effect,adequate,direction_ok
60,late_mae_extension_fraction,higher,5,5,0.3999999999999936,0.0,0.3999999999999936,1.1796871800535318,True,True
120,max_reclaim_fraction_of_mae,lower,0,3,0.5189873417721481,0.3620689655172397,0.1569183762549084,2.3911371619795387,False,False
120,max_reclaim_fraction_of_mae,lower,1,4,0.269000933706816,0.3179800221975548,-0.04897908849073879,0.2957127321936282,False,False
120,max_reclaim_fraction_of_mae,lower,2,6,0.5893755103795054,0.8062283737024298,-0.21685286332292442,0.4398618467493548,True,True
120,max_reclaim_fraction_of_mae,lower,3,6,0.46073052124909686,0.042432814710043995,0.41829770653905285,1.8592960673053844,True,False
120,max_reclaim_fraction_of_mae,lower,4,6,0.46997138749808187,0.4769475357710658,-0.006976148272983929,0.05383678538261209,True,True
120,max_reclaim_fraction_of_mae,lower,5,4,0.4818961146158853,0.8550072606703388,-0.37311114605445356,1.1498962598277265,False,False
120,half_reclaim_latency_fraction,higher,0,3,0.8888888888888888,1.0,-0.11111111111111116,1.0000000000000004,False,False
120,half_reclaim_latency_fraction,higher,1,4,1.0,1.0,0.0,0.0,False,False
120,half_reclaim_latency_fraction,higher,2,6,0.9166666666666667,0.5555555555555556,0.36111111111111116,1.5561694290976058,True,True
120,half_reclaim_latency_fraction,higher,3,6,0.9285714285714286,1.0,-0.0714285714285714,0.2033898305084745,True,False
120,half_reclaim_latency_fraction,higher,4,6,0.8846153846153846,1.0,-0.11538461538461542,0.6451612903225807,True,False
120,half_reclaim_latency_fraction,higher,5,4,1.0,0.625,0.375,2.6999999999999997,False,False
120,longest_half_reclaim_run_fraction,lower,0,3,0.16666666666666666,0.0,0.16666666666666666,3.0894308943089435,False,False
120,longest_half_reclaim_run_fraction,lower,1,4,0.0,0.0,0.0,0.0,False,False
120,longest_half_reclaim_run_fraction,lower,2,6,0.10714285714285714,0.5,-0.39285714285714285,1.8333333333333335,True,True
120,longest_half_reclaim_run_fraction,lower,3,6,0.0625,0.0,0.0625,0.8351648351648353,True,False
120,longest_half_reclaim_run_fraction,lower,4,6,0.0625,0.0,0.0625,0.9032258064516129,True,False
120,longest_half_reclaim_run_fraction,lower,5,4,0.029411764705882353,0.2222222222222222,-0.19281045751633985,1.9865319865319868,False,False
120,post_half_reclaim_hold_fraction,lower,0,3,0.8888888888888888,0.0,0.8888888888888888,7.111111111111111,False,False
120,post_half_reclaim_hold_fraction,lower,1,4,0.0,0.0,0.0,0.0,False,False
120,post_half_reclaim_hold_fraction,lower,2,6,0.3611111111111111,1.0,-0.6388888888888888,1.6370106761565835,True,True
120,post_half_reclaim_hold_fraction,lower,3,6,0.23529411764705882,0.0,0.23529411764705882,0.9552238805970149,True,False
120,post_half_reclaim_hold_fraction,lower,4,6,0.25,0.0,0.25,0.9032258064516129,True,False
120,post_half_reclaim_hold_fraction,lower,5,4,0.3125,0.875,-0.5625,1.1612903225806452,False,False
120,late_mae_extension_fraction,higher,0,3,0.13698630136986417,0.3793103448275835,-0.24232404345771935,2.28580291739221,False,False
120,late_mae_extension_fraction,higher,1,4,0.5248663101604327,0.443951165371809,0.08091514478862372,0.348331024691063,False,False
120,late_mae_extension_fraction,higher,2,6,0.15301908843007908,0.05739322698712367,0.0956258614429554,0.5262386626321941,True,True
120,late_mae_extension_fraction,higher,3,6,0.1219301633834863,0.30127298444130235,-0.17934282105781604,0.8424038751641889,True,False
120,late_mae_extension_fraction,higher,4,6,0.073940107671603,0.36120826709061915,-0.2872681594190162,2.380632081368955,True,False
120,late_mae_extension_fraction,higher,5,4,0.1921806737196587,0.16828849456210335,0.023892179157555343,0.09919944336732978,False,False
