1672531200000,9.9680,10.0160,9.9230,9.9790,2192047,1672534799999,21859206.6960,33866,1132157,11290414.6350
1672534800000,9.9800,10.0600,9.9700,10.0320,1386948,1672538399999,13905881.8540,23036,703669,7056251.8230
1672538400000,10.0310,10.0740,9.9810,10.0060,1048577,1672541999999,10514183.9850,19298,531650,5331473.8620
1672542000000,10.0050,10.0050,9.8940,9.9570,1629822,1672545599999,16210752.7570,27628,822714,8182824.8600
1672545600000,9.9570,9.9780,9.8100,9.8370,1883235,1672549199999,18602138.1060,28394,763989,7545728.3840
1672549200000,9.8370,9.8470,9.7110,9.7860,2179065,1672552799999,21299943.7830,33161,1056949,10332076.1220
1672552800000,9.7870,9.8360,9.7540,9.7830,1164816,1672556399999,11410885.6580,18387,634816,6220031.5330
1672556400000,9.7840,9.7890,9.6780,9.7820,1753049,1672559999999,17083642.9080,25350,881668,8593922.3970
1672560000000,9.7820,9.7860,9.6930,9.7190,1441280,1672563599999,14031203.7700,20476,681950,6639102.3600
1672563600000,9.7180,9.8100,9.7170,9.8000,1225030,1672567199999,11965495.8410,16753,658540,6433011.2540
1672567200000,9.8000,9.8000,9.7610,9.7950,704478,1672570799999,6892017.9910,11559,339340,3319927.3120
1672570800000,9.7940,9.9750,9.7940,9.9150,3249968,1672574399999,32183673.7870,38467,1632559,16164126.1590
1672574400000,9.9160,9.9440,9.8700,9.9290,990377,1672577999999,9808614.4800,14915,499231,4945170.1750
1672578000000,9.9300,9.9550,9.8130,9.8420,1616056,1672581599999,15951011.9530,20777,752075,7422119.3940
1672581600000,9.8420,9.8870,9.8000,9.8280,1893049,1672585199999,18619033.4650,19490,968407,9524799.3120
1672585200000,9.8280,9.8570,9.7810,9.8480,1060878,1672588799999,10417777.0290,13389,499404,4905897.2930
1672588800000,9.8490,9.9090,9.8210,9.8550,1127073,1672592399999,11115591.2800,16692,586448,5784822.6320
1672592400000,9.8550,9.9450,9.8520,9.9300,1202063,1672595999999,11911192.8670,17193,638404,6326194.7990
1672596000000,9.9300,10.0190,9.9300,9.9750,1799473,1672599599999,17961037.6570,25225,970061,9682309.3280
1672599600000,9.9760,10.0400,9.9190,9.9450,1192955,1672603199999,11906283.3750,17613,574989,5741974.1750
1672603200000,9.9450,10.0230,9.9260,9.9590,900796,1672606799999,8989843.5410,15000,482375,4814338.9790
1672606800000,9.9590,9.9860,9.9280,9.9620,609508,1672610399999,6069872.4310,10258,284115,2829691.0380
1672610400000,9.9620,10.0000,9.9520,9.9600,480892,1672613999999,4796750.7620,8735,259908,2592523.1150
1672614000000,9.9610,10.0480,9.9340,9.9770,1257890,1672617599999,12558469.2080,18071,616261,6151531.0430
1672617600000,9.9770,9.9770,9.8620,9.8960,1002055,1672621199999,9927818.9640,17031,462093,4578337.6650
1672621200000,9.8960,9.9230,9.7960,9.8310,1813509,1672624799999,17859975.1860,26076,874368,8611398.9070
1672624800000,9.8300,9.9240,9.8100,9.9000,893841,1672628399999,8822140.0960,12950,501795,4952988.0720
1672628400000,9.9000,10.0080,9.8700,9.9770,1096942,1672631999999,10910863.2890,17760,599263,5961301.0200
1672632000000,9.9770,10.0200,9.9420,9.9650,943771,1672635599999,9409118.5110,15699,494213,4927561.8720
1672635600000,9.9660,9.9870,9.9270,9.9750,678684,1672639199999,6757504.8220,10680,371259,3696796.5760
1672639200000,9.9750,9.9950,9.9390,9.9700,654544,1672642799999,6525595.8020,10472,320850,3199161.4700
1672642800000,9.9690,12.0670,9.9660,11.0830,23493361,1672646399999,259917978.1080,363696,12815094,141710620.2660
1672646400000,11.0840,11.3600,10.9910,11.1780,9664161,1672649999999,108284562.8240,170369,5135833,57553497.6310
1672650000000,11.1780,11.2440,11.0310,11.1370,4782737,1672653599999,53231767.8030,86223,2508654,27925453.1110
1672653600000,11.1370,11.1380,10.8320,11.0470,5809718,1672657199999,63933607.5870,92150,2987420,32875520.7360
1672657200000,11.0470,11.0490,10.9000,11.0070,2256854,1672660799999,24788897.8470,40064,1119983,12304053.1540
1672660800000,11.0080,11.2000,10.9980,11.0810,5024279,1672664399999,55725317.5100,65078,2437782,27040587.1000
1672664400000,11.0810,11.1400,11.0360,11.0970,2723536,1672667999999,30203041.7870,44064,1360831,15092105.7650
1672668000000,11.0960,11.1840,11.0720,11.1100,2234519,1672671599999,24856242.8540,38930,1104127,12284651.5040
1672671600000,11.1100,11.2340,11.0540,11.1080,2495029,1672675199999,27765767.5000,41753,1269939,14136069.8200
1672675200000,11.1070,11.1740,11.0780,11.0980,1427651,1672678799999,15875361.1660,26346,699078,7775352.9160
1672678800000,11.0980,11.1550,11.0700,11.1360,1182359,1672682399999,13148096.0060,21867,602653,6702457.9520
1672682400000,11.1360,11.1950,11.1210,11.1240,1008418,1672685999999,11236629.6080,19222,525092,5851599.3530
1672686000000,11.1250,11.5000,11.1020,11.2440,2977118,1672689599999,33538134.2580,49107,1588613,17903225.8020
1672689600000,11.2440,11.3310,11.1720,11.3090,2111573,1672693199999,23752557.7420,39062,1050369,11816075.6040
1672693200000,11.3100,11.4060,11.2640,11.3490,1683020,1672696799999,19057883.7330,32915,894566,10131997.9750
1672696800000,11.3490,11.3960,11.2040,11.2590,1844491,1672700399999,20824869.4990,33111,909083,10263656.6430
1672700400000,11.2590,11.3160,11.2240,11.2590,1653034,1672703999999,18625730.1040,28942,859419,9684828.8350
1672704000000,11.2590,11.3240,11.1470,11.2780,2375511,1672707599999,26715939.7030,39415,1216702,13688730.3340
1672707600000,11.2790,11.3000,11.0000,11.0640,3501357,1672711199999,38914106.9860,50576,1740459,19339957.3430
1672711200000,11.0640,11.1650,11.0450,11.1300,1677258,1672714799999,18634874.3670,23275,850251,9446681.1340
1672714800000,11.1310,11.2170,11.0690,11.1990,1299565,1672718399999,14495590.6800,20927,679563,7583163.8960
1672718400000,11.2000,11.3800,11.1890,11.2630,1829195,1672721999999,20567390.5280,28033,946045,10640298.2210
1672722000000,11.2640,11.7730,11.2580,11.7290,9169541,1672725599999,106347302.0630,135030,4635653,53750432.4620
1672725600000,11.7280,11.9100,11.6720,11.7170,9014534,1672729199999,106164119.8520,127700,4670310,55017956.0430
1672729200000,11.7160,11.9390,11.6730,11.8810,4297705,1672732799999,50803083.5070,64755,2161886,25558529.5480
1672732800000,11.8810,11.9600,11.6680,11.7400,4551527,1672736399999,53658711.7710,68087,2206436,26018408.1750
1672736400000,11.7390,11.8330,11.7060,11.7980,2206773,1672739999999,25987987.3060,34478,1169602,13773396.0430
1672740000000,11.7980,11.9120,11.7720,11.8350,2337675,1672743599999,27679991.2680,36019,1193494,14134059.4300
1672743600000,11.8340,11.9800,11.7850,11.8100,4325361,1672747199999,51410893.1070,63285,2175634,25866595.5590
1672747200000,11.8100,11.8530,11.7500,11.8020,2364446,1672750799999,27908609.3060,37935,1108396,13085101.8040
1672750800000,11.8020,12.1060,11.8020,11.9480,4267662,1672754399999,50924291.9550,66685,2340381,27936110.3410
1672754400000,11.9470,12.4320,11.9470,12.1540,18159840,1672757999999,222104929.4890,275129,9266288,113326256.1570
1672758000000,12.1550,12.8890,12.1350,12.8190,26621360,1672761599999,334090199.9510,337255,14284827,179308212.3230
1672761600000,12.8190,13.8790,12.6410,12.9780,29205118,1672765199999,385302532.9530,466619,14746380,194672708.5420
1672765200000,12.9780,13.1770,12.7210,12.8490,11016827,1672768799999,142571652.6220,189636,5454588,70598536.9270
1672768800000,12.8490,12.9380,12.6750,12.8830,6290076,1672772399999,80543946.1960,109082,3269805,41877162.3710
1672772400000,12.8830,13.1300,12.8160,12.8960,7407084,1672775999999,95897074.5560,129170,3810822,49341045.2310
1672776000000,12.8960,13.1580,12.8950,13.0330,4875052,1672779599999,63502327.4330,91993,2514805,32761051.6060
1672779600000,13.0320,13.3170,12.9470,13.1980,5188919,1672783199999,68186948.4530,100167,2736378,35961484.3270
1672783200000,13.1970,13.4820,13.0000,13.3130,5871661,1672786799999,77444265.7200,106117,3040763,40124129.0010
1672786800000,13.3140,13.3570,13.1870,13.3260,4559370,1672790399999,60478308.2140,81456,2332753,30944384.1830
1672790400000,13.3260,13.7770,13.1750,13.4570,12732994,1672793999999,171775823.6030,226557,6411893,86504220.8660
1672794000000,13.4570,13.6200,13.2880,13.5430,7396931,1672797599999,99691566.6120,123967,3744257,50469251.7550
1672797600000,13.5440,13.8540,13.5430,13.6410,8181849,1672801199999,112073726.9050,142195,4028310,55197415.8800
1672801200000,13.6410,14.0000,13.3340,13.4350,10193364,1672804799999,138880639.5550,163939,4983575,67964139.0080
1672804800000,13.4360,13.4960,13.2100,13.3020,7012980,1672808399999,93517632.2970,117936,3398977,45324338.2230
1672808400000,13.3020,13.6290,13.2800,13.6240,4598760,1672811999999,61964834.5040,86680,2520237,33957896.6750
1672812000000,13.6240,13.8700,13.5420,13.8350,6943444,1672815599999,95235008.0680,127515,3566070,48928041.0040
1672815600000,13.8350,14.2000,13.7030,14.1090,13375509,1672819199999,185971686.8940,235309,6928558,96383054.9540
1672819200000,14.1090,14.1110,13.6680,13.7000,10472815,1672822799999,145044832.8550,174335,4834175,66958193.9180
1672822800000,13.6990,13.7830,13.5300,13.7300,6410844,1672826399999,87708853.2390,104466,3114721,42619090.1250
1672826400000,13.7310,13.7720,13.5250,13.5860,3891713,1672829999999,53139718.0200,63561,1849369,25248739.5180
1672830000000,13.5850,13.7360,13.5680,13.6290,3148641,1672833599999,43023555.9040,53580,1527166,20867922.1590
1672833600000,13.6290,13.7230,13.3700,13.4050,6311962,1672837199999,85391280.6270,102428,2924812,39571370.2420
1672837200000,13.4060,13.5610,13.4030,13.4860,3037522,1672840799999,40972399.9720,56174,1585937,21392836.8540
1672840800000,13.4870,13.5090,13.2380,13.4600,7214797,1672844399999,96303418.4260,119402,3593786,47977669.3540
1672844400000,13.4590,13.5170,13.1500,13.3520,8572016,1672847999999,113919299.4350,142142,4347837,57790142.4480
1672848000000,13.3520,13.6320,13.2530,13.4140,8387830,1672851599999,112732079.9140,112841,4139434,55639645.9830
1672851600000,13.4130,13.5580,13.3330,13.4190,3474778,1672855199999,46772731.5480,58100,1691138,22767952.7710
1672855200000,13.4190,13.5090,13.3620,13.3720,2903501,1672858799999,38998899.3210,47825,1451879,19499335.5240
1672858800000,13.3720,13.4600,13.0440,13.1770,6568625,1672862399999,86789324.6360,112784,3110600,41107688.4440
1672862400000,13.1780,13.2060,12.8130,12.9850,6955379,1672865999999,90198608.7460,101843,3230249,41887960.4230
1672866000000,12.9860,13.1480,12.9850,13.1300,2678710,1672869599999,35024376.2250,39967,1380084,18045995.5850
1672869600000,13.1300,13.5200,13.1300,13.4620,4138549,1672873199999,55150283.0710,67760,2218183,29559794.9180
1672873200000,13.4620,13.5850,13.3610,13.4050,3077922,1672876799999,41381545.1570,52997,1553626,20890516.8430
1672876800000,13.4040,13.4200,13.1350,13.1510,3673477,1672880399999,48799721.7640,64184,1772504,23552896.3300
1672880400000,13.1510,13.3000,13.0310,13.2080,3002735,1672883999999,39572099.7630,51330,1506955,19862955.8490
1672884000000,13.2080,13.3420,13.0930,13.2690,2385561,1672887599999,31524235.6640,40194,1240822,16399865.6760
1672887600000,13.2680,13.2780,13.1140,13.2090,1650850,1672891199999,21769610.7060,32140,794724,10480025.3440
1672891200000,13.2080,13.4820,13.2020,13.3400,3459123,1672894799999,46218061.7490,61099,1738892,23233263.7490
1672894800000,13.3390,13.4090,13.2600,13.2960,1488806,1672898399999,19844233.4730,28535,734620,9791107.9990
1672898400000,13.2980,13.3430,13.1280,13.1800,2656822,1672901999999,35134034.8710,45569,1319676,17453269.1320
1672902000000,13.1800,13.2710,13.1170,13.2370,1948965,1672905599999,25718010.6250,35649,978543,12914960.2820
1672905600000,13.2370,13.2700,13.1070,13.1680,2387462,1672909199999,31465133.5520,39747,1178661,15534264.6510
1672909200000,13.1680,13.1820,12.9270,13.0260,4165657,1672912799999,54294092.1310,67523,1920230,25029351.8680
1672912800000,13.0270,13.2330,13.0230,13.1920,3040996,1672916399999,39958324.4180,48576,1549440,20353285.9280
1672916400000,13.1910,13.3100,13.1210,13.2550,2361245,1672919999999,31192784.7360,42051,1159777,15326232.7600
1672920000000,13.2550,13.3360,13.1870,13.2130,2159946,1672923599999,28627347.4900,40622,1098651,14565718.3300
1672923600000,13.2140,13.2300,13.0760,13.0960,2377966,1672927199999,31294945.5210,45251,1085050,14283260.5960
1672927200000,13.0960,13.2120,13.0270,13.1570,3144652,1672930799999,41254388.3770,52896,1580207,20736257.8210
1672930800000,13.1580,13.3950,13.1440,13.2910,4536846,1672934399999,60243804.5050,73554,2364909,31398730.3970
1672934400000,13.2910,13.3120,13.1210,13.1670,2462878,1672937999999,32523188.8070,41625,1179032,15569819.3880
1672938000000,13.1670,13.1950,13.0480,13.0880,1929403,1672941599999,25299593.6640,35378,927833,12168541.2340
1672941600000,13.0870,13.2230,13.0560,13.2100,1709523,1672945199999,22480687.4840,29679,874935,11507448.4080
1672945200000,13.2090,13.4700,13.2020,13.3880,2791864,1672948799999,37194355.2370,44028,1544325,20575634.4020
