1753531200000,187.6900,188.4400,187.2100,187.8400,502553.74,1753534799999,94441837.352600,57501,270657.04,50870158.440600
1753534800000,187.8400,188.1700,187.2100,187.4800,471577.52,1753538399999,88477629.244300,51490,216232.71,40573199.402400
1753538400000,187.4800,187.9100,186.1000,186.3700,728447.75,1753541999999,136236551.693160,74139,264897.80,49565864.002000
1753542000000,186.3800,187.7100,185.9600,187.5000,749978.03,1753545599999,140100773.728810,78902,368807.18,68930428.089160
1753545600000,187.5000,187.7700,186.4100,186.7800,541918.13,1753549199999,101376386.449900,67265,251485.41,47059159.720900
1753549200000,186.7900,186.8900,185.3200,185.5900,789748.81,1753552799999,146810035.074970,71687,347355.43,64562639.719300
1753552800000,185.6000,186.3700,184.9900,185.9600,427475.33,1753556399999,79424441.472100,54576,229433.76,42647247.749300
1753556400000,185.9500,186.6300,185.7700,186.3800,298104.47,1753559999999,55497347.216000,41060,151694.71,28245432.197200
1753560000000,186.3800,186.4500,185.2500,185.8500,314864.34,1753563599999,58497118.545100,42769,140922.73,26186283.203100
1753563600000,185.8500,186.4300,185.3800,186.3200,236864.07,1753567199999,44012656.098300,37044,126863.75,23582700.352900
1753567200000,186.3200,186.7500,184.7500,185.0300,631949.64,1753570799999,117291705.016000,71392,256291.00,47610277.804400
1753570800000,185.0300,185.0500,184.1900,184.8200,516282.27,1753574399999,95330596.615020,64236,195889.38,36179744.519000
1753574400000,184.8200,185.4700,184.4700,185.4400,327053.55,1753577999999,60506618.922200,47010,172232.27,31868834.956400
1753578000000,185.4400,186.5400,185.0700,186.2500,483447.38,1753581599999,89953920.172270,61734,302396.08,56269529.001470
1753581600000,186.2400,187.1100,185.7600,187.0700,349315.09,1753585199999,65141398.630400,48517,196951.92,36741574.095300
1753585200000,187.0700,187.6000,186.1800,187.1400,533389.56,1753588799999,99736449.837580,67078,235177.57,43971407.842380
1753588800000,187.1500,187.5400,186.6000,187.4400,311783.23,1753592399999,58326080.345700,51643,155258.29,29047015.711000
1753592400000,187.4400,188.3000,187.2200,187.8000,529774.37,1753595999999,99466713.465300,72905,265303.99,49817150.887400
1753596000000,187.8000,187.9800,186.9500,186.9900,329555.82,1753599599999,61739882.819100,53319,148611.67,27845295.153100
1753599600000,187.0000,187.8300,186.5300,187.1500,430637.29,1753603199999,80671850.154600,58749,210457.64,39438259.085400
