decision,label,feature,feature_type,dev_iqr,dev_pos,dev_neg,dev_effect,dev_n,ref_pos,ref_neg,ref_effect,ref_n,direction_consistent,robust_score
PLUS15_CLOSE,CLEAN1R,CLOSE5_BULLISH,BINARY,,0.7724550898203593,0.5015105740181269,0.27094451580223233,498,0.7017543859649122,0.4717948717948718,0.22995951417004046,309,True,0.22995951417004046
PLUS15_CLOSE,CLEAN1R,ALL3_CLOSES_ABOVE_DEMAND_HIGH,BINARY,,0.7485029940119761,0.552870090634441,0.19563290337753503,498,0.7017543859649122,0.4512820512820513,0.25047233468286095,309,True,0.19563290337753503
PLUS15_CLOSE,CLEAN1R,RECLAIM_HIGH_THEN_HOLD,BINARY,,0.7844311377245509,0.6193353474320241,0.16509579029252675,498,0.7807017543859649,0.5282051282051282,0.2524966261808367,309,True,0.16509579029252675
PLUS15_CLOSE,CLEAN1R,CLOSE15_ABOVE_DEMAND_HIGH,BINARY,,0.8323353293413174,0.6676737160120846,0.1646616133292328,498,0.8421052631578947,0.5948717948717949,0.24723346828609982,309,True,0.1646616133292328
PLUS15_CLOSE,CLEAN1R,p5_low_r,NUMERIC,0.2784345474239466,-0.11111111111111874,-0.1805555555555519,0.2494103015840793,498,-0.11069964494603793,-0.15267175572514513,0.1507431860285647,309,True,0.1507431860285647
PLUS15_CLOSE,CLEAN1R,CLOSE15_BREAK_TOUCH_HIGH,BINARY,,0.23952095808383234,0.09969788519637462,0.1398230728874577,498,0.22807017543859648,0.041025641025641026,0.18704453441295546,309,True,0.1398230728874577
PLUS15_CLOSE,CLEAN1R,BREAK_TOUCH_HIGH_WITHIN15,BINARY,,0.2694610778443114,0.14501510574018128,0.12444597210413011,498,0.2543859649122807,0.08205128205128205,0.17233468286099868,309,True,0.12444597210413011
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,NUMERIC,0.7635803489910487,0.34418604651163576,0.25,0.1233479183115278,498,0.24004363803400625,0.1387733887733925,0.1326255310190034,309,True,0.1233479183115278
PLUS15_CLOSE,CLEAN1R,pullback_close_slope_zw_per_bar,NUMERIC,0.3355821050179852,-0.1398839356370338,-0.1802997858672542,0.12043505784688475,498,-0.13954517704518538,-0.18292066928246276,0.12925448523231808,309,True,0.12043505784688475
PLUS15_CLOSE,CLEAN1R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.8383233532934131,0.7220543806646526,0.11626897262876057,498,0.7894736842105263,0.6307692307692307,0.15870445344129558,309,True,0.11626897262876057
PLUS15_CLOSE,CLEAN1R,touch_body_zw,NUMERIC,0.7533928538909451,-0.5514950166112867,-0.40601503759394514,-0.1930997596619095,498,-0.484221560189776,-0.4387755102040642,-0.060321849020737096,309,True,0.060321849020737096
PLUS15_CLOSE,CLEAN1R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.1377245508982036,0.08761329305135952,0.05011125784684407,498,0.10526315789473684,0.041025641025641026,0.06423751686909582,309,True,0.05011125784684407
PLUS15_CLOSE,CLEAN1R,bos_body_zw,NUMERIC,1.379007773014263,1.247787610619471,1.4578313253011925,-0.1523151056810969,498,1.0992838337616793,1.1627906976744309,-0.04605257864060987,309,True,0.04605257864060987
PLUS15_CLOSE,CLEAN1R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.8682634730538922,0.7552870090634441,0.11297646399044803,498,0.7543859649122807,0.7128205128205128,0.041565452091767874,309,True,0.041565452091767874
PLUS15_CLOSE,CLEAN1R,TOUCH_RECLAIM_HIGH,BINARY,,0.718562874251497,0.770392749244713,-0.05182987499321601,498,0.6666666666666666,0.7025641025641025,-0.03589743589743588,309,True,0.03589743589743588
PLUS15_CLOSE,CLEAN1R,zone_age_hours,NUMERIC,23.375,11.25,6.75,0.1925133689839572,498,10.0,9.5,0.0213903743315508,309,True,0.0213903743315508
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_low_zw,NUMERIC,0.7179551995022388,1.1999999999999897,1.258555133079851,-0.08155819906375462,498,1.1329749103942626,1.1465295629819894,-0.01887952423371863,309,True,0.01887952423371863
PLUS15_CLOSE,CLEAN1R,touch_close_vs_demand_high_zw,NUMERIC,0.717955199502239,0.19999999999998966,0.25855513307985095,-0.08155819906375465,498,0.1329749103942627,0.1465295629819893,-0.018879524233718317,309,True,0.018879524233718317
PLUS15_CLOSE,CLEAN1R,compression_last3_vs_earlier,NUMERIC,0.5959735619190424,1.1328056943111995,1.045854684009943,0.14589742877397643,262,1.0608974358974532,1.0504358378124279,0.017553795593446896,189,True,0.017553795593446896
PLUS15_CLOSE,CLEAN1R,p15_range_r,NUMERIC,0.44964441058194626,0.6198347107438121,0.6147540983606611,0.011299178336444872,498,0.6103616078029116,0.5615384615383586,0.10858168169234945,309,True,0.011299178336444872
PLUS15_CLOSE,CLEAN1R,TOUCH_FLOOR_SWEEP_RECLAIM,BINARY,,0.08383233532934131,0.07854984894259819,0.0052824863867431265,498,0.06140350877192982,0.035897435897435895,0.025506072874493926,309,True,0.0052824863867431265
PLUS15_CLOSE,CLEAN1R,touch_penetration_zw,NUMERIC,0.37525884766901824,0.265217391304359,0.2283464566929104,0.09825467098371818,498,0.1831863438018742,0.21527777777777687,-0.08551812748784969,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_floor_sweep_depth_zw,NUMERIC,0.0,,,,498,,,,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_recovery_from_low_zw,NUMERIC,0.9229792767744003,0.44370860927152805,0.5344129554655553,-0.09827343741781296,498,0.3889855072464286,0.3561847988077541,0.035537860127591824,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_lower_wick_zw,NUMERIC,0.7572182169276319,0.43153526970953415,0.48780487804882616,-0.0743109543344092,498,0.3744761904761623,0.3544668587896278,0.026424789102038767,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_upper_wick_zw,NUMERIC,0.1987297931028998,0.0744680851063759,0.12328767123288312,-0.2456581137848267,498,0.0760133610183305,0.06779661016947765,0.04134634631556391,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_range_zw,NUMERIC,1.2797175346164287,1.12765957446806,1.1437125748503034,-0.012544174747949381,498,1.0,0.959302325581367,0.031802076097075124,309,False,0.0
PLUS15_CLOSE,CLEAN1R,touch_close_location,NUMERIC,0.4194017395833843,0.3629976580796271,0.4444444444444444,-0.19419754063424507,498,0.40704518298891423,0.3670454545454585,0.09537330122471534,309,False,0.0
PLUS15_CLOSE,CLEAN1R,p5_range_r,NUMERIC,0.3340815087440858,0.39628482972135154,0.39873417721518384,-0.007331586543176671,498,0.3972116972699762,0.3583333333333424,0.11637388756650859,309,False,0.0
PLUS15_CLOSE,CLEAN1R,p15_green_rate,NUMERIC,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,1.0,309,False,0.0
PLUS15_CLOSE,CLEAN1R,p15_close_above_demand_high_rate,NUMERIC,0.33333333333333337,1.0,1.0,0.0,498,1.0,0.6666666666666666,1.0,309,False,0.0
PLUS15_CLOSE,CLEAN1R,TOUCH_BULLISH,BINARY,,0.11377245508982035,0.20241691842900303,-0.08864446333918267,498,0.14035087719298245,0.13846153846153847,0.0018893387314439791,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,p15_max_close_r,NUMERIC,0.3103603443566407,0.3488372093023237,0.12627291242362407,0.7171157685755979,498,0.31194295900178176,0.08326997719180375,0.7367983248117734,309,True,0.7171157685755979
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,NUMERIC,0.3267184339532082,0.44444444444443376,0.23809523809523442,0.631581156448467,498,0.4204545454545528,0.21838399330730462,0.6184853107375882,309,True,0.6184853107375882
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,NUMERIC,0.4079824012628927,0.2733944954128463,0.03378378378382946,0.5873064889252864,498,0.24223602484470996,-0.034102081950675864,0.6773284973567306,309,True,0.5873064889252864
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,NUMERIC,0.41429227382120204,0.2752293577981657,0.032258064516145296,0.5864731462187022,498,0.24223602484470996,-0.037103950052828835,0.6742582291507923,309,True,0.5864731462187022
PLUS15_CLOSE,CLEAN1_5R,p15_close_location,NUMERIC,0.4452173332976412,0.7931034482758975,0.5586592178770886,0.5265837892301374,498,0.7421203438395487,0.5034176941380024,0.53614859945708,309,True,0.5265837892301374
PLUS15_CLOSE,CLEAN1_5R,p15_close_above_anchor_rate,NUMERIC,0.6666666666666667,1.0,0.6666666666666666,0.5,498,1.0,0.3333333333333333,1.0,309,True,0.5
PLUS15_CLOSE,CLEAN1_5R,p15_min_close_r,NUMERIC,0.36895901660285835,0.06849315068490644,-0.12962962962965172,0.536977743866372,498,0.03864168618266092,-0.12505662282884528,0.44367613107476506,309,True,0.44367613107476506
PLUS15_CLOSE,CLEAN1_5R,p5_close_r,NUMERIC,0.30073618632212296,0.1485148514851595,0.019230769230752412,0.42989200546664175,498,0.10485933503835589,-0.009039467427476331,0.3787332806828691,309,True,0.3787332806828691
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,NUMERIC,0.3009142469221804,0.14760147601477075,0.017857142857126286,0.4311671331108418,498,0.10485933503835589,-0.007928356316366231,0.3748167210703394,309,True,0.3748167210703394
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,NUMERIC,0.36077975318867855,-0.15763546798029432,-0.3085740486015589,0.4183676586261413,498,-0.14525139664805006,-0.2646922657952043,0.3310631156307979,309,True,0.3310631156307979
PLUS15_CLOSE,CLEAN1_5R,ALL3_CLOSES_ABOVE_ANCHOR,BINARY,,0.6239316239316239,0.31758530183727035,0.3063463220943536,498,0.5862068965517241,0.25225225225225223,0.33395464429947186,309,True,0.3063463220943536
PLUS15_CLOSE,CLEAN1_5R,p5_high_r,NUMERIC,0.2399541687398422,0.2514450867052051,0.15986394557822137,0.38166097137606225,498,0.2123368920521886,0.1403854780577829,0.2998548196610632,309,True,0.2998548196610632
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,NUMERIC,0.26047745457461136,0.26114649681530366,0.18471337579619218,0.2934346895547458,498,0.23645320197044886,0.16096012446987654,0.28982576485884703,309,True,0.28982576485884703
PLUS15_CLOSE,CLEAN1_5R,p15_close_slope_r_per_bar,NUMERIC,0.1798759605824793,0.05442176870749743,0.0030487804878056067,0.285602300904103,498,0.0630699088145915,-0.008190366215763873,0.39616341616521955,309,True,0.285602300904103
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,NUMERIC,0.5624060166941187,0.7500000000001776,0.5401069518716516,0.3732055523913121,498,0.680000000000291,0.5242502343017569,0.27693474300656945,309,True,0.27693474300656945
PLUS15_CLOSE,CLEAN1_5R,CLOSE15_ABOVE_ANCHOR,BINARY,,0.8034188034188035,0.5406824146981627,0.26273638872064076,498,0.8045977011494253,0.45045045045045046,0.35414725069897485,309,True,0.26273638872064076
PLUS15_CLOSE,CLEAN1_5R,CLOSE5_ABOVE_ANCHOR,BINARY,,0.811965811965812,0.5380577427821522,0.27390806918365973,498,0.7471264367816092,0.49099099099099097,0.2561354457906182,309,True,0.2561354457906182
PLUS15_CLOSE,CLEAN1_5R,CLOSE5_BULLISH,BINARY,,0.8034188034188035,0.5275590551181102,0.27585974830069326,498,0.735632183908046,0.4864864864864865,0.24914569742155945,309,True,0.24914569742155945
PLUS15_CLOSE,CLEAN1_5R,p15_path_efficiency,NUMERIC,1.6950769230769005,0.4324324324324729,0.03311258278146344,0.23557624094496243,498,0.66451612903226,-0.06899871630292508,0.4327324827263357,309,True,0.23557624094496243
PLUS15_CLOSE,CLEAN1_5R,p5_low_r,NUMERIC,0.2784345474239466,-0.11111111111111874,-0.17241379310342686,0.22016909381208427,498,-0.10931174089068137,-0.15275509183637598,0.1560271573611425,309,True,0.1560271573611425
PLUS15_CLOSE,CLEAN1_5R,ALL3_CLOSES_ABOVE_DEMAND_HIGH,BINARY,,0.7350427350427351,0.5826771653543307,0.15236556968840442,498,0.6896551724137931,0.4864864864864865,0.20316868592730664,309,True,0.15236556968840442
PLUS15_CLOSE,CLEAN1_5R,BREAK_TOUCH_HIGH_WITHIN15,BINARY,,0.2905982905982906,0.15485564304461943,0.1357426475536712,498,0.2413793103448276,0.10810810810810811,0.13327120223671948,309,True,0.13327120223671948
PLUS15_CLOSE,CLEAN1_5R,CLOSE15_BREAK_TOUCH_HIGH,BINARY,,0.24786324786324787,0.11548556430446194,0.13237768355878593,498,0.20689655172413793,0.07207207207207207,0.13482447965206584,309,True,0.13237768355878593
PLUS15_CLOSE,CLEAN1_5R,CLOSE15_ABOVE_DEMAND_HIGH,BINARY,,0.8205128205128205,0.6929133858267716,0.12759943468604884,498,0.8505747126436781,0.6216216216216216,0.22895309102205652,309,True,0.12759943468604884
PLUS15_CLOSE,CLEAN1_5R,RECLAIM_HIGH_THEN_HOLD,BINARY,,0.7606837606837606,0.6482939632545932,0.11238979742916744,498,0.7816091954022989,0.5585585585585585,0.22305063684374038,309,True,0.11238979742916744
PLUS15_CLOSE,CLEAN1_5R,bos_body_zw,NUMERIC,1.379007773014263,1.1987577639751141,1.4528301886792858,-0.1842429242794006,498,1.0679245283019114,1.1786628826800836,-0.08030292253981863,309,True,0.08030292253981863
PLUS15_CLOSE,CLEAN1_5R,CLOSE5_ABOVE_DEMAND_HIGH,BINARY,,0.8205128205128205,0.7427821522309711,0.07773066828184938,498,0.7816091954022989,0.6531531531531531,0.12845604224914575,309,True,0.07773066828184938
PLUS15_CLOSE,CLEAN1_5R,touch_body_zw,NUMERIC,0.7533928538909451,-0.5696969696969664,-0.42682926829267953,-0.18963240846583232,498,-0.4947589098532542,-0.4386674161189732,-0.07445185263517293,309,True,0.07445185263517293
PLUS15_CLOSE,CLEAN1_5R,p15_range_r,NUMERIC,0.44964441058194626,0.6413502109704552,0.6129032258064678,0.06326551491470833,498,0.6287683031869031,0.5625120586532861,0.14735253674757293,309,True,0.06326551491470833
PLUS15_CLOSE,CLEAN1_5R,CLOSE5_BREAK_TOUCH_HIGH,BINARY,,0.1452991452991453,0.09186351706036745,0.05343562823877786,498,0.11494252873563218,0.04504504504504504,0.06989748369058714,309,True,0.05343562823877786
PLUS15_CLOSE,CLEAN1_5R,TOUCH_RECLAIM_HIGH,BINARY,,0.717948717948718,0.7637795275590551,-0.04583080961033714,498,0.6666666666666666,0.6981981981981982,-0.03153153153153154,309,True,0.03153153153153154
PLUS15_CLOSE,CLEAN1_5R,touch_range_zw,NUMERIC,1.2797175346164287,1.2,1.12765957446806,0.05652843191964441,498,1.0,0.9654205169647425,0.027021184050292815,309,True,0.027021184050292815
PLUS15_CLOSE,CLEAN1_5R,touch_lower_wick_zw,NUMERIC,0.7572182169276319,0.43153526970953415,0.4800000000000182,-0.06400365074037286,498,0.3398268398268503,0.35832495754341637,-0.024429044762844035,309,True,0.024429044762844035
PLUS15_CLOSE,CLEAN1_5R,TOUCH_BULLISH,BINARY,,0.1282051282051282,0.18635170603674542,-0.058146577831617224,498,0.12643678160919541,0.14414414414414414,-0.01770736253494873,309,True,0.01770736253494873
PLUS15_CLOSE,CLEAN1_5R,compression_last3_vs_earlier,NUMERIC,0.5959735619190424,1.168316831683242,1.0465116279069338,0.204380213417679,262,1.0608974358974532,1.0504358378124279,0.017553795593446896,189,True,0.017553795593446896
PLUS15_CLOSE,CLEAN1_5R,TOUCH_FLOOR_SWEEP_RECLAIM,BINARY,,0.09401709401709402,0.07611548556430446,0.017901608452789555,498,0.05747126436781609,0.04054054054054054,0.01693072382727555,309,True,0.01693072382727555
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_low_zw,NUMERIC,0.7179551995022388,1.2174657534246651,1.2431610942249474,-0.03578961586753174,498,1.1333333333333249,1.1453236050204083,-0.016700584793307917,309,True,0.016700584793307917
PLUS15_CLOSE,CLEAN1_5R,touch_close_vs_demand_high_zw,NUMERIC,0.717955199502239,0.2174657534246651,0.24316109422494744,-0.03578961586753188,498,0.13333333333332492,0.14532360502040825,-0.01670058479330776,309,True,0.01670058479330776
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,NUMERIC,0.7635803489910487,0.39423076923073086,0.25925925925928267,0.17676137180558904,498,0.18543046357617962,0.17334109897171388,0.015832472143160758,309,True,0.015832472143160758
PLUS15_CLOSE,CLEAN1_5R,LOW5_HOLDS_TOUCH_LOW,BINARY,,0.8547008547008547,0.7742782152230971,0.08042263947775752,498,0.735632183908046,0.7252252252252253,0.01040695868282071,309,True,0.01040695868282071
PLUS15_CLOSE,CLEAN1_5R,pullback_close_slope_zw_per_bar,NUMERIC,0.3355821050179852,-0.138351254480295,-0.17991058122205406,0.1238424997051965,498,-0.1654135338345878,-0.16775069193103878,0.006964489647997572,309,True,0.006964489647997572
PLUS15_CLOSE,CLEAN1_5R,touch_recovery_from_low_zw,NUMERIC,0.9229792767744003,0.44444444444445114,0.5260115606936177,-0.08837372441797911,498,0.38095238095238654,0.38325004928798423,-0.002489404034755268,309,True,0.002489404034755268
PLUS15_CLOSE,CLEAN1_5R,zone_age_hours,NUMERIC,23.375,11.5,7.25,0.18181818181818182,498,9.5,9.75,-0.0106951871657754,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,touch_penetration_zw,NUMERIC,0.37525884766901824,0.27222222222223413,0.23076923076923497,0.11046506087862072,498,0.1885964912280505,0.21493772076593867,-0.07019482605543088,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,touch_floor_sweep_depth_zw,NUMERIC,0.0,,,,498,,,,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,touch_upper_wick_zw,NUMERIC,0.1987297931028998,0.06600660066006285,0.11764705882350482,-0.25985262379206114,498,0.07706093189963362,0.06805390280768961,0.04532299335349422,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,touch_close_location,NUMERIC,0.4194017395833843,0.34661354581673615,0.4425427872860746,-0.22872876389265923,498,0.3933161953727494,0.3865665713941189,0.016093457278778422,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,NUMERIC,0.3340815087440858,0.3961456102783713,0.39946380697050987,-0.009932296775755942,498,0.4058679706601488,0.3580178416013957,0.14322890613921221,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,p15_green_rate,NUMERIC,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,498,0.6666666666666666,0.3333333333333333,1.0,309,False,0.0
PLUS15_CLOSE,CLEAN1_5R,p15_close_above_demand_high_rate,NUMERIC,0.33333333333333337,1.0,1.0,0.0,498,1.0,0.6666666666666666,1.0,309,False,0.0
PLUS15_CLOSE,GE1R,p15_max_close_r,NUMERIC,0.3103603443566407,0.25477772386249364,0.10559805482879216,0.48066601209295096,498,0.24876847290639809,0.059436992438182235,0.6100376027765055,309,True,0.48066601209295096
PLUS15_CLOSE,GE1R,p15_high_r,NUMERIC,0.3267184339532082,0.35338589211617977,0.21178747830731026,0.43339585127035984,498,0.382681564245811,0.17061013002770675,0.6490954050314669,309,True,0.43339585127035984
PLUS15_CLOSE,GE1R,p15_close_location,NUMERIC,0.4452173332976412,0.7077553593946906,0.524027459954211,0.4126701404000639,498,0.6688963210702321,0.47165775401075694,0.44301637045118203,309,True,0.4126701404000639
PLUS15_CLOSE,GE1R,p15_body_r,NUMERIC,0.41429227382120204,0.14584256387532674,-0.01943396226413325,0.39893702244321627,498,0.15873015873015087,-0.06376590773874025,0.5370509674648548,309,True,0.39893702244321627
PLUS15_CLOSE,GE1R,p15_close_r,NUMERIC,0.4079824012628927,0.14262421931132643,-0.017009719839893068,0.3912765321667779,498,0.15481548154815708,-0.06318111241710335,0.5343284251733922,309,True,0.3912765321667779
PLUS15_CLOSE,GE1R,p15_path_efficiency,NUMERIC,1.6950769230769005,0.4066907775768389,-0.13568169761273752,0.3199692402189412,498,0.49090909090920365,-0.09843266447037588,0.34767847249657996,309,True,0.3199692402189412
PLUS15_CLOSE,GE1R,p15_close_slope_r_per_bar,NUMERIC,0.1798759605824793,0.04256870574863207,-0.012571581961315585,0.30654617510528287,498,0.04462738301559961,-0.014618083157026125,0.3293684491289188,309,True,0.30654617510528287
PLUS15_CLOSE,GE1R,p15_min_close_r,NUMERIC,0.36895901660285835,-0.03043837882546075,-0.11701754385964938,0.23465794610836435,498,-0.03164556962024269,-0.14664437252435125,0.3116844899548598,309,True,0.23465794610836435
PLUS15_CLOSE,GE1R,compression_last3_vs_earlier,NUMERIC,0.5959735619190424,1.1538803403858782,1.0230158730157837,0.21958099441308984,262,1.1360544217687358,0.9541329316512905,0.3052509402122735,189,True,0.21958099441308984
PLUS15_CLOSE,GE1R,p5_high_r,NUMERIC,0.2399541687398422,0.2046684622290666,0.154983660130726,0.20705954957677247,498,0.2138200782268541,0.13361396667847397,0.3342559621680897,309,True,0.20705954957677247
PLUS15_CLOSE,GE1R,CLOSE15_ABOVE_ANCHOR,BINARY,,0.6977611940298507,0.49130434782608695,0.20645684620376376,498,0.6608187134502924,0.41304347826086957,0.24777523518942285,309,True,0.20645684620376376
PLUS15_CLOSE,GE1R,ALL3_CLOSES_ABOVE_ANCHOR,BINARY,,0.47761194029850745,0.28695652173913044,0.190655418559377,498,0.4678362573099415,0.1956521739130435,0.27218408339689804,309,True,0.190655418559377
PLUS15_CLOSE,GE1R,p15_range_r,NUMERIC,0.44964441058194626,0.6631578947368386,0.5802538260544992,0.18437695817244115,498,0.6343825665859583,0.5005789664880652,0.29757647809903726,309,True,0.18437695817244115
PLUS15_CLOSE,GE1R,p5_range_r,NUMERIC,0.3340815087440858,0.43327757392618793,0.37257053291535863,0.1817132628472781,498,0.407202216066488,0.3199029231637832,0.2613113585091537,309,True,0.1817132628472781
PLUS15_CLOSE,GE1R,p5_close_r,NUMERIC,0.30073618632212296,0.07379032258064805,0.02198067632850805,0.17227606323585523,498,0.0814249363867822,-0.028869047619045417,0.3667466338343804,309,True,0.17227606323585523
PLUS15_CLOSE,GE1R,p5_body_r,NUMERIC,0.3009142469221804,0.07147866159085967,0.020836342626035294,0.16829485304469818,498,0.08396946564886644,-0.028869047619045417,0.3749856127519715,309,True,0.16829485304469818
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,NUMERIC,0.26047745457461136,0.21760150858611027,0.17995327102803516,0.14453549394345425,498,0.254054054054035,0.11402157164868318,0.5375992430286929,309,True,0.14453549394345425
PLUS15_CLOSE,GE1R,p5_close_location,NUMERIC,0.5624060166941187,0.6259920634920888,0.5594117647059291,0.11838475551439798,498,0.6713286713286407,0.45020080321280453,0.3931819033794284,309,True,0.11838475551439798
PLUS15_CLOSE,GE1R,CLOSE15_BREAK_TOUCH_HIGH,BINARY,,0.19029850746268656,0.09565217391304348,0.09464633354964308,498,0.15789473684210525,0.050724637681159424,0.10717009916094583,309,True,0.09464633354964308
PLUS15_CLOSE,GE1R,CLOSE5_ABOVE_ANCHOR,BINARY,,0.6417910447761194,0.5565217391304348,0.08526930564568458,498,0.6666666666666666,0.43478260869565216,0.23188405797101447,309,True,0.08526930564568458
PLUS15_CLOSE,GE1R,touch_range_zw,NUMERIC,1.2797175346164287,1.200961538461543,1.0851303421396903,0.0905130962017888,498,1.0263653483992439,0.9273729626078524,0.07735487176946636,309,True,0.07735487176946636
PLUS15_CLOSE,GE1R,CLOSE5_BULLISH,BINARY,,0.6268656716417911,0.5521739130434783,0.07469175859831279,498,0.6608187134502924,0.427536231884058,0.23328248156623443,309,True,0.07469175859831279
