t,period,gt,v1,broad,bull,prem,prem_m8,prem_max8,prem_max24,prem_z24,prem_delta4,prem_pct720,prem_range
1701993600000,DEV,BULL,0,1,0,0.00124736,0.0009956225,0.00129025,0.00134122,1.2769472637777297,0.00021966,0.9555555555555556,0.00264497
1702004400000,DEV,TRANSITION,0,1,0,0.00074978,0.00088688,0.00124736,0.00134122,-0.1776114833468517,0.00028460000000000003,0.7819444444444444,0.00251967
1702008000000,DEV,TRANSITION,0,1,0,0.00037269,0.00080500375,0.00124736,0.00134122,-1.2536182813432903,-0.0008746700000000001,0.4791666666666667,0.0028867399999999996
1702011600000,DEV,TRANSITION,0,1,0,0.00100738,0.0008057462500000001,0.00124736,0.00134122,0.5358548370682276,0.00011662,0.8875,0.00472044
1702036800000,DEV,SIDEWAYS,0,1,0,0.00074467,0.00090806875,0.00141021,0.00141021,-0.4854392620123555,-0.0006655400000000001,0.7722222222222223,0.0016501
1702076400000,DEV,TRANSITION,0,1,0,0.00045545,0.00068088875,0.00112265,0.00141021,-0.9296848537181932,-0.00007115000000000002,0.5361111111111111,0.0029752199999999998
1702101600000,DEV,TRANSITION,1,1,0,0.00145407,0.0007809025,0.00145407,0.00145407,2.1130257493196085,0.0008677,0.9861111111111112,0.00487574
1702105200000,DEV,TRANSITION,0,1,0,0.00003095,0.00072784,0.00145407,0.00145407,-2.105607541939671,-0.0007849900000000001,0.2,0.00526789
1702108800000,DEV,BEAR,0,1,0,0.00035067,0.00068740375,0.00145407,0.00145407,-1.117649478174156,-0.00050863,0.44027777777777777,0.00395074
1702166400000,DEV,TRANSITION,1,0,0,0.00081863,0.0007377362499999999,0.00116186,0.00145407,0.4022232647160205,-0.00034323000000000003,0.8069444444444445,0.00162239
1702209600000,DEV,TRANSITION,1,0,0,0.00050138,0.0007593475,0.00131242,0.00131242,-0.7963095275290469,-0.00081104,0.5611111111111111,0.00138197
1702216800000,DEV,TRANSITION,1,1,0,0.00043263,0.00070705625,0.00131242,0.00131242,-1.2250225266792554,-0.0005405,0.49722222222222223,0.00167828
1702220400000,DEV,TRANSITION,0,1,0,0.0006337,0.0007112962499999999,0.00131242,0.00131242,-0.4980404537754385,-0.0003114900000000001,0.6763888888888889,0.0040016
1702310400000,DEV,TRANSITION,0,1,0,0.00058567,0.00037516124999999997,0.00101678,0.00172333,-0.24601806775559873,0.00026262000000000003,0.6277777777777778,0.0025948200000000003
1702314000000,DEV,TRANSITION,0,1,0,0.00102964,0.00044199749999999997,0.00102964,0.00172333,0.7265010518635039,0.00158598,0.8930555555555556,0.0018244300000000001
1702317600000,DEV,SIDEWAYS,0,1,0,0.00051816,0.00041870125000000003,0.00102964,0.00172333,-0.356618144022386,-0.0004986199999999999,0.5638888888888889,0.00286292
1702335600000,DEV,TRANSITION,0,1,0,0.00025667,0.00067797875,0.00102964,0.00172333,-0.8769429161484148,-0.00042593,0.3375,0.0018817600000000001
1702339200000,DEV,TRANSITION,0,1,0,0.00050121,0.00066742125,0.00102964,0.00172333,-0.26219503768521457,-0.00032234000000000006,0.5513888888888889,0.00306854
1702342800000,DEV,TRANSITION,0,1,0,0.0005714,0.00061014125,0.00084686,0.00172333,-0.04853618857172383,-0.00027545999999999994,0.6166666666666667,0.00243021
1702422000000,DEV,BEAR,0,1,0,0.00088059,0.000632115,0.00088059,0.00104871,1.061783560301957,0.00004184999999999996,0.8472222222222222,0.00142346
1702454400000,DEV,TRANSITION,1,0,0,0.00003284,0.0002328625,0.00047919,0.00104871,-1.66828900601322,-0.00029481,0.1875,0.0018630300000000001
1702461600000,DEV,BULL,0,1,0,0.00059745,0.0003006575,0.00059745,0.00104871,0.20390611078940804,0.00067015,0.6638888888888889,0.0014380699999999998
1702472400000,DEV,BULL,0,1,0,0.00038412,0.00040082124999999997,0.00077674,0.00104871,-0.41316067724289557,-0.0000031899999999999745,0.4625,0.00223215
1702476000000,DEV,BULL,0,1,0,0.00031714,0.00044955125,0.00077674,0.00104871,-0.6233802985632094,-0.00028031000000000003,0.39305555555555555,0.0013028599999999999
1702479600000,DEV,BULL,0,1,0,0.00017031,0.00041094125,0.00077674,0.00088059,-1.0784559873432313,-0.00060643,0.26944444444444443,0.00234828
1702494000000,DEV,TRANSITION,1,1,0,0.00003255,0.00019554999999999998,0.00062162,0.00088059,-1.1262156983656744,-0.00013775999999999998,0.1875,0.00211048
1702497600000,DEV,TRANSITION,1,1,0,0.00006293,0.00012571375,0.00038412,0.00088059,-0.9586784186110588,0.00027915000000000004,0.20555555555555555,0.00198764
1702501200000,DEV,TRANSITION,0,1,0,0.00042816,0.00013121875,0.00042816,0.00088059,0.362070128553094,0.00033547000000000004,0.5097222222222222,0.00178172
1702504800000,DEV,TRANSITION,0,1,0,0.00039944,0.00014150625,0.00042816,0.00088059,0.27571761199782135,0.00023725,0.4791666666666667,0.00151126
1702544400000,DEV,TRANSITION,1,1,0,0.00032468,0.00039234749999999993,0.00071614,0.00083827,-0.19720514617258225,0.00014571999999999998,0.4111111111111111,0.00153636
1702551600000,DEV,TRANSITION,1,1,0,-0.00016508,0.00021292875,0.00064093,0.00083827,-1.7103212106977335,-0.00080601,0.06666666666666667,0.00153443
1702555200000,DEV,TRANSITION,0,1,0,0.00006906,0.00017449124999999998,0.00064093,0.00083827,-0.8124725386777227,-0.00016339000000000002,0.2111111111111111,0.00152625
1702576800000,DEV,BULL,0,1,0,0.00037533,-0.000030662500000000034,0.00037533,0.00083827,0.3607965887631528,0.0007709500000000001,0.4736111111111111,0.00145499
1702580400000,DEV,BULL,0,1,0,0.00025724,0.0000221275,0.00037533,0.00083827,-0.015219165501436815,-0.00008839999999999998,0.3597222222222222,0.0011918599999999999
1702591200000,DEV,TRANSITION,0,1,0,0.00132516,0.00044592625,0.00132516,0.00132516,2.352063255624862,0.0009498299999999999,0.9777777777777777,0.00157181
1702594800000,DEV,TRANSITION,0,1,0,0.00112312,0.00054311125,0.00132516,0.00132516,1.716279371120757,0.0008658800000000001,0.9486111111111111,0.0016254800000000001
1702623600000,DEV,TRANSITION,0,1,0,0.0003967,0.0007335274999999999,0.00126981,0.00132516,-0.06695848918038684,-0.0008731099999999999,0.49027777777777776,0.00296342
1702627200000,DEV,TRANSITION,1,1,0,0.00050206,0.0006453425,0.00126981,0.00132516,0.12218267654327603,-0.000011319999999999993,0.5819444444444445,0.00144714
1702630800000,DEV,BEAR,0,1,0,0.00090389,0.0006566949999999999,0.00126981,0.00132516,0.8684352213356653,0.0007250199999999999,0.8777777777777778,0.00241971
1702634400000,DEV,BEAR,0,1,0,0.00062806,0.0006393937499999999,0.00126981,0.00132516,0.28222034897800186,-0.00009432000000000006,0.6944444444444444,0.00151045
1702638000000,DEV,BEAR,1,1,0,0.00066723,0.0005640712500000001,0.00090389,0.00132516,0.30197126538202457,0.00027053,0.7305555555555555,0.0016006500000000001
1702666800000,DEV,BEAR,0,1,1,0.00015144,0.0005381725,0.00109829,0.00132516,-1.5224507382506463,-0.00037118000000000003,0.2638888888888889,0.00216621
1702670400000,DEV,BEAR,0,1,0,0.00006528,0.00040904625,0.00080845,0.00132516,-1.6828518679684248,-0.00063948,0.21388888888888888,0.00151969
1702674000000,DEV,BEAR,0,1,0,0.00056765,0.00037894625,0.00070476,0.00132516,-0.269374358124485,0.00020178999999999992,0.6416666666666667,0.0013377200000000001
1702695600000,DEV,TRANSITION,0,1,0,0.00003121,0.00044917,0.0009175,0.00109829,-1.7094021931038135,-0.00053776,0.19444444444444445,0.00139681
1702699200000,DEV,TRANSITION,0,1,0,0.00033519,0.00048290875,0.0009175,0.00109829,-0.6089726396776516,-0.00022187999999999998,0.4361111111111111,0.00099227
1702702800000,DEV,TRANSITION,0,1,0,0.00003774,0.00041666999999999995,0.0009175,0.00109829,-1.5818572009269467,-0.00062098,0.20277777777777778,0.0012907
1702710000000,DEV,TRANSITION,1,0,0,0.0000906,0.00024218625,0.00065872,0.00109829,-1.1700419155898516,0.000059390000000000006,0.23055555555555557,0.00104561
1702728000000,DEV,TRANSITION,0,1,0,0.00048172,0.00014315499999999998,0.00048172,0.0009175,0.4826325654710207,0.00012136999999999998,0.575,0.00206793
1702738800000,DEV,BEAR,1,1,0,0.00004765,0.000190415,0.00048172,0.0009175,-0.882015175998398,0.00010318999999999999,0.2152777777777778,0.00237619
1702810800000,DEV,TRANSITION,1,0,0,0.00019588,0.00032316,0.00090297,0.00095905,-0.7395094616453676,0.00013016,0.31527777777777777,0.0014504799999999999
1702828800000,DEV,TRANSITION,1,1,0,0.00018965,0.00034147499999999994,0.00064836,0.00095905,-0.9240353051566368,-0.00045036,0.30277777777777776,0.00156938
1702832400000,DEV,BEAR,0,1,0,0.00045468,0.00036872874999999995,0.00064836,0.00095905,0.016652198649430433,0.0001006,0.5472222222222223,0.00268198
1702836000000,DEV,BEAR,0,1,0,0.00021695,0.00039584749999999996,0.00064836,0.00095905,-0.7625643692254951,-0.00043140999999999996,0.3263888888888889,0.0017818999999999999
1702879200000,DEV,TRANSITION,1,0,0,0.00023161,0.000245145,0.00106472,0.00106472,-0.26514775762302284,-0.00007722000000000002,0.3375,0.00152369
1702886400000,DEV,BULL,1,0,0,0.00052876,0.00017737125,0.00052876,0.00106472,0.8365561351685433,0.0007254,0.6166666666666667,0.00146743
1702904400000,DEV,BULL,1,1,0,-0.0004493,0.000274455,0.00070089,0.00106472,-2.380595539114393,-0.00083979,0.008333333333333333,0.00153868
1702908000000,DEV,BULL,0,1,0,-0.00006281,0.0002376525,0.00070089,0.00106472,-1.053995343711508,-0.0005596500000000001,0.09722222222222222,0.00204863
1702911600000,DEV,BULL,0,1,0,0.00026609,0.0002525875,0.00070089,0.00106472,0.028790559077174257,0.00011635000000000001,0.37083333333333335,0.00163021
1702915200000,DEV,BULL,1,1,0,0.00056395,0.00025698625000000004,0.00070089,0.00106472,0.9262903713661995,-0.00013694,0.6375,0.00232161
1702933200000,DEV,TRANSITION,0,1,0,-0.00006037,0.00011937625,0.00056395,0.00106472,-0.8541658972597194,-0.00019685999999999998,0.09583333333333334,0.00330038
1703012400000,DEV,TRANSITION,1,0,0,0.00035246,0.0006082912499999999,0.00101644,0.00101644,-0.06787468639596865,-0.00028468999999999993,0.4361111111111111,0.0022842699999999997
1703041200000,DEV,BULL,0,1,0,0.00104877,0.00058113375,0.00104877,0.00104877,2.1915851641058666,0.0007311800000000001,0.9305555555555556,0.00139596
1703062800000,DEV,BULL,1,1,0,0.00060025,0.0007824437499999999,0.0011788,0.0011788,-0.06276675481393539,-0.0005348700000000001,0.675,0.00198421
1703084400000,DEV,TRANSITION,0,1,0,0.00091181,0.00075534125,0.00112147,0.0011788,0.8001931429904239,0.00014245999999999996,0.8819444444444444,0.0027899500000000002
1703088000000,DEV,TRANSITION,0,1,0,0.0012122,0.00083944125,0.0012122,0.0012122,1.77852365865816,0.0007396500000000001,0.9652777777777778,0.0024788600000000003
1703091600000,DEV,TRANSITION,0,1,0,0.00064738,0.0008453325,0.0012122,0.0012122,-0.18174571212488985,-0.00024045999999999996,0.7138888888888889,0.00315189
1703095200000,DEV,TRANSITION,0,1,0,0.00043045,0.00080663125,0.0012122,0.0012122,-0.8883098486936568,-0.0006910200000000001,0.5083333333333333,0.00422157
1703116800000,DEV,BULL,0,1,0,0.00047847,0.0007293425,0.00125874,0.00125874,-0.9435757079316861,-0.0007487000000000001,0.5458333333333333,0.00257421
1703120400000,DEV,BULL,1,1,0,0.00088824,0.0007594500000000001,0.00125874,0.00125874,0.31093083027495616,-0.00037049999999999995,0.8708333333333333,0.0025182299999999998
1703134800000,DEV,BULL,0,1,0,0.00057005,0.00047765,0.00088824,0.00125874,-0.45769238341753793,-0.00031819,0.6277777777777778,0.00186417
1703138400000,DEV,TRANSITION,1,1,0,0.00029881,0.00047249375,0.00088824,0.00125874,-1.20511872587215,-0.00037176,0.3680555555555556,0.0027547099999999996
1703142000000,DEV,TRANSITION,0,1,0,-0.00051571,0.00035359249999999997,0.00088824,0.00125874,-2.9476435631507947,-0.0007832,0.006944444444444444,0.0017684
1703174400000,DEV,BULL,0,1,0,0.00014646,0.0005576075,0.00079184,0.00125874,-0.9969901949581861,-0.0004932700000000001,0.23194444444444445,0.00272148
1703178000000,DEV,TRANSITION,0,1,1,0.00095072,0.0005792550000000001,0.00095072,0.00125874,1.0308659052561218,0.00085701,0.8861111111111111,0.004875679999999999
1703181600000,DEV,BULL,0,1,1,0.00083325,0.00058443125,0.00095072,0.00125874,0.6847420174891926,0.00032253,0.8347222222222223,0.00335409
1703185200000,DEV,TRANSITION,0,1,1,0.00066484,0.000576865,0.00095072,0.00125874,0.30664902686923884,-0.00011065,0.7236111111111111,0.00258966
1703188800000,DEV,TRANSITION,0,1,0,0.00078974,0.00059561625,0.00095072,0.00125874,0.7187966035428441,0.00064328,0.8083333333333333,0.00284984
1703206800000,DEV,BEAR,0,1,0,0.00029241,0.0006766125,0.00098937,0.00098937,-0.6417152410583848,-0.00069696,0.35833333333333334,0.00385274
1703217600000,DEV,BEAR,1,1,0,0.00129786,0.0006854987499999999,0.00129786,0.00129786,1.974277630047477,0.0007189500000000001,0.9777777777777777,0.0015398599999999999
1703246400000,DEV,TRANSITION,0,1,1,0.00059341,0.0010465675,0.00216524,0.00216524,-0.3584470085138029,-0.0012767,0.6444444444444445,0.00204114
1703250000000,DEV,TRANSITION,0,1,1,0.00074552,0.001079005,0.00216524,0.00216524,-0.11766195322117827,0.00020902999999999991,0.7722222222222223,0.00212812
1703253600000,DEV,TRANSITION,0,1,0,0.00038159,0.00091304375,0.00216524,0.00216524,-0.8442375241287683,-0.00012149999999999997,0.43194444444444446,0.00178994
1703257200000,DEV,SIDEWAYS,1,1,0,0.00029619,0.0006794125,0.00187011,0.00216524,-0.9573716908520526,-0.00021270999999999996,0.3416666666666667,0.00247742
1703264400000,DEV,TRANSITION,0,1,0,0.00024321,0.00053208125,0.00098474,0.00216524,-1.0825471046893318,-0.00050231,0.30833333333333335,0.00187035
1703268000000,DEV,SIDEWAYS,1,1,0,0.00078398,0.0005671925000000001,0.00098474,0.00216524,0.005780497847701904,0.00040239,0.7986111111111112,0.0034426599999999997
1703275200000,DEV,SIDEWAYS,0,1,0,0.00007366,0.0005283375,0.00098474,0.00216524,-1.3123036967737367,-0.00091108,0.1736111111111111,0.0018555300000000002
1703307600000,DEV,TRANSITION,1,0,0,0.00066358,0.0006665099999999999,0.00130362,0.00216524,-0.17962046970221845,-0.0006400399999999999,0.7069444444444445,0.00171508
1703311200000,DEV,BULL,1,1,0,0.00064754,0.00067894875,0.00130362,0.00216524,-0.13502021357514343,-0.00022479,0.6875,0.00156943
1703318400000,DEV,BULL,1,1,0,0.00105144,0.0008509,0.00130362,0.00130362,1.4231868100965603,0.00042319000000000005,0.9166666666666666,0.00123226
1703329200000,DEV,BULL,1,0,0,0.00085558,0.00079596625,0.00117215,0.00130362,0.6441703275091554,-0.00031657000000000007,0.8347222222222223,0.00176402
1703350800000,DEV,BULL,1,1,0,0.00063707,0.00061050625,0.00104425,0.00130362,-0.13686773385281314,-0.00006667999999999995,0.6597222222222222,0.00273399
1703354400000,DEV,BULL,1,1,0,0.00075401,0.000649385,0.00104425,0.00130362,0.26720854981274955,0.0005132600000000001,0.7611111111111111,0.00347391
1703358000000,DEV,BULL,0,1,0,0.00098288,0.0006652975,0.00104425,0.00130362,0.9908750330773075,-0.00006137000000000004,0.8847222222222222,0.0030701599999999997
1703361600000,DEV,BULL,0,1,0,0.0005741,0.00069169,0.00104425,0.00130362,-0.4926750530065465,-0.000022609999999999948,0.5888888888888889,0.003313
1703365200000,DEV,BULL,0,1,0,0.00119504,0.00075310125,0.00119504,0.00130362,1.6167684830698072,0.0005579700000000001,0.9541666666666667,0.00183639
1703368800000,DEV,TRANSITION,0,1,0,0.00102939,0.00085168125,0.00119504,0.00130362,0.9608914745865534,0.00027538,0.9055555555555556,0.007348449999999999
1703376000000,DEV,TRANSITION,0,1,0,0.00068601,0.0008398825,0.00119504,0.00130362,-0.34428260728159943,0.00011191,0.7125,0.0037908499999999997
1703379600000,DEV,SIDEWAYS,0,1,0,0.00039307,0.0008093824999999999,0.00119504,0.00119504,-1.360956593811958,-0.0008019700000000002,0.4166666666666667,0.00549903
1703386800000,DEV,TRANSITION,0,1,0,0.00113591,0.0008242725,0.00119504,0.00119504,1.4409923824463222,0.00027534999999999994,0.9402777777777778,0.010665619999999999
1703426400000,DEV,TRANSITION,0,1,0,0.00023109,0.0007034425,0.00146269,0.00146269,-1.6377032864221153,-0.00019877,0.2722222222222222,0.00204141
1703430000000,DEV,SIDEWAYS,0,1,0,0.0001937,0.00067698125,0.00146269,0.00146269,-1.5730473798699138,-0.00082979,0.24583333333333332,0.0019421500000000001
1703433600000,DEV,BEAR,0,1,0,-0.00001623,0.0004921162500000001,0.00128827,0.00146269,-1.9270630536253956,-0.00045754,0.08888888888888889,0.00255976
1703437200000,DEV,TRANSITION,0,1,0,0.00102245,0.0004588887500000001,0.00102349,0.00146269,0.7313804424634968,0.00067701,0.8958333333333334,0.00409745
1703440800000,DEV,BEAR,1,1,0,0.00034764,0.00044861125000000005,0.00102349,0.00146269,-0.9467230467572898,0.00011655000000000001,0.375,0.004086159999999999
1703444400000,DEV,TRANSITION,0,1,0,0.00033725,0.00036283125,0.00102245,0.00146269,-0.8975119968701437,0.00014355,0.36666666666666664,0.0021341
1703476800000,DEV,BULL,0,1,0,0.00081353,0.0008245475,0.00105735,0.00146269,0.30905526559587865,0.000029350000000000036,0.7902777777777777,0.00149793
1703480400000,DEV,TRANSITION,1,1,0,0.00047585,0.0008035475,0.00105735,0.00146269,-0.5343525630501408,-0.00033009,0.4847222222222222,0.00173228
1703484000000,DEV,BULL,0,1,0,0.00009935,0.0007015875,0.00105735,0.00146269,-1.4406686856964535,-0.0009580000000000001,0.1763888888888889,0.00148069
1703505600000,DEV,BULL,1,1,0,0.00090566,0.000664105,0.00090566,0.00105735,0.9659422719965625,0.00016960999999999994,0.8486111111111111,0.0036351900000000004
1703509200000,DEV,BULL,0,1,0,0.00152542,0.0007953012500000001,0.00152542,0.00152542,2.514923642962964,0.00089697,0.9916666666666667,0.00303722
1703512800000,DEV,SIDEWAYS,1,1,0,0.0026723,0.00111692,0.0026723,0.0026723,3.6956976177938694,0.0017897299999999998,1,0.0034350599999999998
1703516400000,DEV,TRANSITION,0,1,0,0.00035079,0.0010662049999999998,0.0026723,0.0026723,-0.8404890527433979,-0.00047760999999999995,0.3680555555555556,0.00540563
1703520000000,DEV,TRANSITION,0,1,0,0.00114845,0.001117755,0.0026723,0.0026723,0.6643982727729207,0.0002427900000000001,0.9375,0.00332583
1703523600000,DEV,BEAR,0,1,0,0.00056912,0.0011103387499999998,0.0026723,0.0026723,-0.49051156311318406,-0.0009563,0.5583333333333333,0.00216948
1703563200000,DEV,BEAR,1,1,0,0.00078534,0.0007352474999999999,0.00143774,0.0026723,-0.17091885628651401,-0.0006524,0.7555555555555555,0.00225834
1703584800000,DEV,TRANSITION,0,1,1,0.0010687,0.00055795875,0.0010687,0.0026723,0.38708096335089126,0.000057889999999999895,0.9083333333333333,0.00218559
1703588400000,DEV,TRANSITION,0,1,1,0.00027067,0.0005008524999999999,0.0010687,0.0026723,-0.9627811034403174,0.00016127999999999997,0.29444444444444445,0.00148326
1703592000000,DEV,BEAR,1,1,1,0.00027488,0.00043704499999999995,0.0010687,0.0026723,-0.8943678600865997,0.00008986000000000004,0.2972222222222222,0.00194695
1703595600000,DEV,BEAR,0,1,0,0.00071469,0.0004899925,0.0010687,0.0026723,-0.09119377418608758,0.00042891,0.6972222222222222,0.00173026
1703624400000,DEV,TRANSITION,1,1,1,0.00030394,0.00081784125,0.0015292,0.0015292,-0.8991868970021826,-0.00020803000000000005,0.3138888888888889,0.00236488
1703628000000,DEV,TRANSITION,1,1,0,0.00024597,0.0006574374999999999,0.00147364,0.0015292,-1.0057094669920457,-0.00027654000000000003,0.2722222222222222,0.00195651
1703631600000,DEV,TRANSITION,0,1,0,0.00019018,0.000497005,0.00128995,0.0015292,-1.0653407758549023,-0.00047623,0.21944444444444444,0.00189169
1703635200000,DEV,TRANSITION,0,1,0,0.00111745,0.00047544250000000003,0.00111745,0.0015292,1.10273537215501,0.0008723400000000001,0.9152777777777777,0.0024478499999999997
1703638800000,DEV,SIDEWAYS,0,1,0,0.00076019,0.00050647,0.00111745,0.0015292,0.29428836918191376,0.00045625,0.7222222222222222,0.0020636
1703660400000,DEV,TRANSITION,0,1,0,0.0010249,0.001096655,0.00162176,0.00162176,0.5409646900641825,-0.0005968600000000001,0.875,0.00158643
1703671200000,DEV,BEAR,1,1,0,0.00099304,0.00102090375,0.00162176,0.00162176,0.38782828094017696,-0.00003541999999999998,0.8541666666666666,0.00198546
1703674800000,DEV,BEAR,0,1,0,0.00067979,0.0009031574999999999,0.00112039,0.00162176,-0.3722374227370791,-0.00034511000000000003,0.65,0.00235821
1703700000000,DEV,BEAR,1,1,1,0.00051467,0.0010770525000000002,0.00213522,0.00213522,-0.8695295659631437,-0.00060101,0.4736111111111111,0.00377907
1703707200000,DEV,BEAR,0,1,0,0.00043854,0.0010370025,0.00213522,0.00213522,-1.1083635366935316,-0.00169668,0.4125,0.00205239
1703746800000,DEV,BEAR,1,1,0,0.00142463,0.00133847625,0.00209835,0.00213522,0.6684859270962322,0.00047843000000000007,0.9708333333333333,0.00522257
1703790000000,DEV,TRANSITION,0,1,1,0.00090895,0.00132495125,0.00216953,0.00216953,-0.9408393761363805,-0.00024441999999999997,0.7888888888888889,0.0020307800000000003
1703800800000,DEV,TRANSITION,1,1,0,0.00067842,0.0011350575,0.00216953,0.00216953,-1.4844259666407644,0.000008450000000000016,0.6069444444444444,0.0027434499999999997
1703811600000,DEV,BULL,0,1,0,0.00110443,0.00103210875,0.00151422,0.00216953,-0.46432988220117594,-0.00028548000000000007,0.8777777777777778,0.0042601800000000006
1703818800000,DEV,SIDEWAYS,0,1,0,0.00071014,0.0009778075,0.00151422,0.00216953,-1.1398370734716032,-0.0003109,0.6277777777777778,0.00200291
1703822400000,DEV,TRANSITION,0,1,0,0.00107499,0.00099094,0.00151422,0.00216953,-0.32021412244973396,-0.00043922999999999987,0.8680555555555556,0.0022886
1703826000000,DEV,SIDEWAYS,0,1,0,0.00056649,0.0008880124999999999,0.00151422,0.00216953,-1.3486324907035834,-0.00053794,0.4722222222222222,0.00151483
1703898000000,DEV,BEAR,0,1,0,0.00060818,0.0009320075,0.00119517,0.00157871,-1.1129789120934892,-0.0001556,0.49722222222222223,0.0017149399999999999
1703944800000,DEV,TRANSITION,0,1,0,0.00088907,0.00092964375,0.00115021,0.00141465,-0.11293801396508957,0.00007952000000000002,0.7388888888888889,0.00134779
1703948400000,DEV,BEAR,1,1,0,0.0008433,0.0009011374999999999,0.00115021,0.00141465,-0.3324478346825933,-0.0003069100000000001,0.7013888888888888,0.00145809
1704006000000,DEV,TRANSITION,0,1,0,0.00083091,0.00103483375,0.00120535,0.00120535,-0.47716972521573403,0.00002285999999999998,0.6763888888888889,0.00209343
1704009600000,DEV,TRANSITION,0,1,0,0.00111201,0.0010231662500000001,0.0012045,0.00120535,1.1446268172544853,-0.00009248999999999998,0.8625,0.00116024
