t,period,gt,v1,broad,bull,ret4,acc,distLow8,rv24,atr,distHigh8,prem,prem_m4,prem_m8,prem_m24,prem_max8,prem_max24,prem_z24,prem_z168,prem_delta4,prem_delta8,prem_pos8,prem_pct720,prem_range
1701795600000,DEV,BULL,0,1,0,2.6126171101459317,1.9105257389151178,3.449259315181097,0.8315154009762574,1.3296929624386933,-0.4391700976830615,0.00070546,0.00048221999999999995,0.00037033249999999997,0.0003827195833333333,0.00070546,0.00096923,1.1734077910116192,0.822353484088142,0.00048689999999999996,0.00033566,1,0.7736111111111111,0.00222132
1701820800000,DEV,TRANSITION,0,1,0,3.44032194738908,1.9402448226011708,5.000000000000004,1.0228120372656813,1.7042951355234883,-1.5476839237057116,0.00153638,0.000933505,0.0009055425,0.0005248279166666666,0.00153638,0.00153638,2.910325223176585,2.7193799282154933,0.0005145599999999998,0.00093615,1,0.9916666666666667,0.00299483
1701824400000,DEV,TRANSITION,0,1,0,5.1904136572554105,2.977732202399334,6.4131517768183155,0.9918291024131973,1.7609134724705398,-0.5293140648526262,0.00134036,0.0010474425000000002,0.0009849050000000001,0.0005689170833333333,0.00153638,0.00153638,2.03206100273009,2.205125623063147,0.0004557500000000001,0.0006349000000000001,1,0.975,0.0021135999999999998
1701828000000,DEV,SIDEWAYS,0,1,0,5.259416024602359,3.5335215497776256,5.717369644636339,0.9471932810392688,1.8834667366781772,-1.1797029011378024,0.00071379,0.00104228,0.000931305,0.0005836175000000001,0.00153638,0.00153638,0.344255945413678,0.7272280425607568,-0.000020650000000000095,-0.0004288,1,0.7763888888888889,0.0020902200000000003
1701831600000,DEV,TRANSITION,1,1,0,5.505969440395675,3.634900515768498,6.9794088342743255,0.9609552483469598,1.913912733030128,-0.1967467079783014,0.00121911,0.00120241,0.0010036374999999999,0.0006242295833333334,0.00153638,0.00153638,1.5190360458231447,1.8788450251756037,0.00064052,0.00057866,1,0.9569444444444445,0.0019664
1701853200000,DEV,BEAR,0,1,0,3.3710353555327144,0.949280048025599,4.555272884366146,1.302643207858329,2.1884605462789275,-2.172253244906197,0.00144055,0.0010427449999999999,0.0010331125,0.0007961166666666668,0.0014737,0.00153638,1.4991501753067826,2.234406844012261,0.00003729000000000015,0.00010019,1,0.9805555555555555,0.00251275
1701889200000,DEV,BEAR,1,1,0,2.8657135562930813,2.3186279302978376,3.312446915914813,1.4525906720028825,2.0763346599420305,-0.031013521895539853,0.00079542,0.0010924474999999998,0.0008304812499999999,0.0009190533333333336,0.00138394,0.00153638,-0.302670115470873,0.6844338029138692,-0.00007799,0.00055132,1,0.8138888888888889,0.00124428
1701918000000,DEV,BULL,1,0,0,1.737289505155304,1.5878341396544944,2.4358890913824593,1.349444123348763,1.709665487404435,-2.648996381405988,0.00057547,0.000344915,0.00032668125,0.00069340125,0.00060244,0.0014737,-0.2529786236244532,0.1886448328363403,0.00006585,-0.00021995,0.875,0.6569444444444444,0.00116215
1701925200000,DEV,BULL,0,1,0,1.1052891430027412,1.2099743284787208,3.298294714917982,1.3149402017612892,1.6403716630549012,-1.0027134079780509,0.00058236,0.0004806325,0.00036497875000000005,0.0006479883333333333,0.00058236,0.0014737,-0.14810962638096142,0.18157398512996753,0.00057779,0.00042007,0.875,0.6652777777777777,0.00111807
1701950400000,DEV,BULL,0,1,0,2.706150632285631,2.0146227730635826,4.392505186722007,0.9531325789748867,1.7919803390101172,-1.2919738233535982,0.00086321,0.000825815,0.00061435625,0.0006059358333333334,0.00110126,0.00138394,0.6525303788264433,0.7855302520275945,0.00078392,0.00037445999999999996,1,0.8527777777777777,0.00314883
1701957600000,DEV,BULL,0,1,0,1.8173463890737374,1.0548989167701603,4.157481846473021,0.9532742336207162,1.6318495777265463,-1.5141994513325874,0.00030798,0.0007932200000000001,0.0005949600000000001,0.0006028608333333332,0.00110126,0.00138394,-0.778020752143396,-0.5642554467933656,-0.00026816000000000003,-0.00047324,1,0.41805555555555557,0.0014644299999999999
1701961200000,DEV,BULL,0,1,0,2.5323150150103446,0.9628902060258682,6.841610477178439,1.0646969316012425,1.6805766559244408,-0.5941698963972897,0.00122828,0.0008249749999999999,0.0007274050000000001,0.0006176470833333332,0.00122828,0.00138394,1.5426661651488764,1.6378220810055506,0.00012702000000000004,0.00105956,1,0.9527777777777777,0.00251894
1701964800000,DEV,TRANSITION,0,1,0,2.564978418159791,1.2494788115508193,7.07015041493777,1.045986072612444,1.75733013844976,-0.4145749476127891,0.00134122,0.0009444774999999999,0.00088514625,0.0006158670833333333,0.00134122,0.00134823,1.8482147608856425,1.8931091357785998,0.00047800999999999996,0.0012619299999999999,1,0.9694444444444444,0.0031975299999999996
1701968400000,DEV,BULL,0,1,0,3.715846994535532,2.1684511037721217,6.288000000000005,1.047613429654887,1.9383454119266252,-1.9266258212150222,0.00129025,0.0010419325,0.00095109625,0.0006345358333333333,0.00134122,0.00134823,1.5880410841213897,1.756749527043507,0.0003898199999999999,0.0005275999999999999,1,0.9611111111111111,0.00383163
1701972000000,DEV,BULL,0,1,0,2.1412676428938404,0.9455308417659625,4.266810694031875,1.0731481988894949,1.9637225519578465,-3.0973647301985707,0.00077235,0.0011580249999999998,0.0009756224999999999,0.0006105408333333333,0.00134122,0.00134122,0.4185086002625263,0.48322149285248694,0.00046437,0.00019620999999999994,1,0.8013888888888889,0.0017783700000000003
1701986400000,DEV,BULL,0,1,0,3.5848682907506424,1.0096340585147967,6.234374999999992,1.3027836908779888,2.470846553064529,-2.237368072930168,0.00105686,0.00104746,0.0011027425,0.00072180125,0.00134122,0.00134122,0.8900933684913529,1.1500132077741037,0.00028450999999999997,0.0007488799999999999,1,0.9097222222222222,0.00404639
1701990000000,DEV,BULL,0,1,0,4.579175470795982,2.7556390441392757,5.083222266993159,1.2603598807389924,2.3629388044041626,-2.501941161245802,0.00046518,0.000887795,0.0010073550000000001,0.0007199495833333332,0.00134122,0.00134122,-0.6747473685193034,-0.3595278965002365,-0.0006386600000000001,-0.0007631000000000001,1,0.5583333333333333,0.0019651
1701993600000,DEV,BULL,0,1,0,4.01847225376637,1.7966295683022881,6.467160524439763,1.2332687637708601,2.326505064536188,-1.217898944583451,0.00124736,0.00094271,0.0009956225,0.0007501033333333333,0.00129025,0.00134122,1.2769472637777297,1.6114978276507355,0.00021966,-0.00009385999999999986,1,0.9555555555555556,0.00264497
1702004400000,DEV,TRANSITION,0,1,0,5.508362091850283,2.6643815304371983,10.595637454202533,1.3178249560828093,2.4187928201011646,-1.2001104819776232,0.00074978,0.0008859650000000001,0.00088688,0.0008101245833333332,0.00124736,0.00134122,-0.1776114833468517,0.33591049093849035,0.00028460000000000003,-0.00035406,1,0.7819444444444444,0.00251967
1702008000000,DEV,TRANSITION,0,1,0,4.470225185228305,1.587909644339998,9.06134605741029,1.3156147164402239,2.527020840382973,-1.5230515916575205,0.00037269,0.0006672975,0.00080500375,0.00080528875,0.00124736,0.00134122,-1.2536182813432903,-0.6243917142484616,-0.0008746700000000001,-0.0006550100000000001,1,0.4791666666666667,0.0028867399999999996
1702011600000,DEV,TRANSITION,0,1,0,3.6979879451416453,1.291444716680612,6.418646346929613,1.3347040029747594,2.477225411266354,-2.2694840834248,0.00100738,0.0006964524999999999,0.0008057462500000001,0.0008229979166666665,0.00124736,0.00134122,0.5358548370682276,0.9843451894720808,0.00011662,0.0000059400000000000685,1,0.8875,0.00472044
1702036800000,DEV,SIDEWAYS,0,1,0,3.6514945652173836,1.450103957882002,3.83372086428857,1.384839130155411,2.1966168082832023,-0.9427454587261463,0.00074467,0.0010157525000000001,0.00090806875,0.0009031929166666667,0.00141021,0.00141021,-0.4854392620123555,0.24729401559288666,-0.0006655400000000001,0.00037198,1,0.7722222222222223,0.0016501
1702076400000,DEV,TRANSITION,0,1,0,3.6651965325111835,2.7681205892118608,4.091180431191255,1.1131680036476999,1.9429943222954706,-0.6360985952822529,0.00045545,0.0007518850000000001,0.00068088875,0.0007584054166666666,0.00112265,0.00141021,-0.9296848537181932,-0.6140772434066716,-0.00007115000000000002,-0.00019055,1,0.5361111111111111,0.0029752199999999998
1702101600000,DEV,TRANSITION,1,1,0,3.4669585072892417,1.740018332122939,4.901302721880496,1.0558821221218126,1.7022570529406609,-0.41742522756829104,0.00145407,0.001001325,0.0007809025,0.0007833616666666666,0.00145407,0.00145407,2.1130257493196085,2.088489820482867,0.0008677,0.00067134,1,0.9861111111111112,0.00487574
1702105200000,DEV,TRANSITION,0,1,0,3.7282563294123827,1.5829665194237639,5.45608964260762,1.0019138945628558,1.7197451047341932,-1.1492186597157228,0.00003095,0.0008050775,0.00072784,0.0007631904166666667,0.00145407,0.00145407,-2.105607541939671,-1.743092755776799,-0.0007849900000000001,-0.00042449999999999996,1,0.2,0.00526789
1702108800000,DEV,BEAR,0,1,0,2.065091467521629,1.014050637580577,3.788989191928871,1.0353816786049224,1.8432449860380233,-2.711899228290049,0.00035067,0.00067792,0.00068740375,0.0007190429166666666,0.00145407,0.00145407,-1.117649478174156,-0.8750928017061216,-0.00050863,-0.00032349000000000006,1,0.44027777777777777,0.00395074
1702166400000,DEV,TRANSITION,1,0,0,0.038000108571756286,1.4348321074626098,3.134094470561921,1.14143128242171,1.8878492356352148,-1.234038562030193,0.00081863,0.000571995,0.0007377362499999999,0.0006732354166666668,0.00116186,0.00145407,0.4022232647160205,0.3524193019472623,-0.00034323000000000003,-0.000052300000000000024,1,0.8069444444444445,0.00162239
1702209600000,DEV,TRANSITION,1,0,0,0.8098625729777487,1.2697605543105062,2.781076801266824,1.1142766671110753,1.6298035824825854,-1.272544545849652,0.00050138,0.0006805225,0.0007593475,0.0007425262499999998,0.00131242,0.00131242,-0.7963095275290469,-0.4902684296463364,-0.00081104,-0.00058462,1,0.5611111111111111,0.00138197
1702216800000,DEV,TRANSITION,1,1,0,2.191456796994551,1.8011636179418182,3.8414772084605753,1.1240323019287992,1.3857794462328494,-0.21737653692005532,0.00043263,0.0006171824999999999,0.00070705625,0.0007656891666666665,0.00131242,0.00131242,-1.2250225266792554,-0.6713705961679294,-0.0005405,-0.00042573,1,0.49722222222222223,0.00167828
1702220400000,DEV,TRANSITION,0,1,0,3.176401477005708,2.863506652541529,4.296742449949109,1.1296223573458672,1.4147828394036055,-1.2423857018541984,0.0006337,0.00053931,0.0007112962499999999,0.0007683129166666667,0.00131242,0.00131242,-0.4980404537754385,-0.14529604351701636,-0.0003114900000000001,0.00003392,1,0.6763888888888889,0.0040016
1702310400000,DEV,TRANSITION,0,1,0,2.0475341134844394,1.9076919353711623,5.134755587426798,1.3417350914512498,2.303440239864718,-0.8272266065388778,0.00058567,0.00036969,0.00037516124999999997,0.0006972491666666665,0.00101678,0.00172333,-0.24601806775559873,-0.2659497342820626,0.00026262000000000003,-0.00010364999999999994,0.75,0.6277777777777778,0.0025948200000000003
1702314000000,DEV,TRANSITION,0,1,0,2.505480278354,2.7373246765562556,4.090474483088324,1.341187434819582,2.215522084483242,-1.8122886133032479,0.00102964,0.000766185,0.00044199749999999997,0.0006991870833333334,0.00102964,0.00172333,0.7265010518635039,0.8501042497052975,0.00158598,0.0005346900000000001,0.75,0.8930555555555556,0.0018244300000000001
1702317600000,DEV,SIDEWAYS,0,1,0,3.6753900277584073,3.2289787296349757,4.342954463965576,1.3145500324812325,2.30465881640659,-1.574126268320164,0.00051816,0.0006415300000000001,0.00041870125000000003,0.0006793170833333333,0.00102964,0.00172333,-0.356618144022386,-0.44379597722734876,-0.0004986199999999999,-0.00018636999999999994,0.75,0.5638888888888889,0.00286292
1702335600000,DEV,TRANSITION,0,1,0,1.313153153153146,1.0213262208761325,3.720209547701625,1.2854401339220314,2.2494827256799743,-0.9498308906426001,0.00025667,0.00065194,0.00067797875,0.0006336345833333332,0.00102964,0.00172333,-0.8769429161484148,-1.1546933728585964,-0.00042593,-0.00017598,1,0.3375,0.0018817600000000001
1702339200000,DEV,TRANSITION,0,1,0,2.539504198896636,1.4640170878241914,5.0483287832952195,1.283859114271109,2.3226878479315736,-1.1305555555555458,0.00050121,0.000571355,0.00066742125,0.0006121091666666666,0.00102964,0.00172333,-0.26219503768521457,-0.5213318993510462,-0.00032234000000000006,-0.00008446000000000007,1,0.5513888888888889,0.00306854
1702342800000,DEV,TRANSITION,0,1,0,2.8138372210295914,1.1518539242314496,5.305098502176642,1.2772572013954697,2.3292360666239573,-0.8888888888888946,0.0005714,0.00050249,0.00061014125,0.0005914041666666667,0.00084686,0.00172333,-0.04853618857172383,-0.34418386871524265,-0.00027545999999999994,-0.00045824000000000006,1,0.6166666666666667,0.00243021
1702422000000,DEV,BEAR,0,1,0,1.4318433690432286,2.3824181955574266,4.339631245344977,1.3001741683241308,2.1400268049647457,-0.7173850159097439,0.00088059,0.00052449,0.000632115,0.0006543679166666665,0.00088059,0.00104871,1.061783560301957,0.4189760735086331,0.00004184999999999996,-0.00016812,1,0.8472222222222222,0.00142346
1702454400000,DEV,TRANSITION,1,0,0,0.4526599448935631,1.1496251704112468,4.263042111879312,1.559744345443893,2.1879729843197953,-2.954382577918202,0.00003284,0.0002225075,0.0002328625,0.0005474483333333331,0.00047919,0.00104871,-1.66828900601322,-1.7828016766404746,-0.00029481,-0.00077846,0.875,0.1875,0.0018630300000000001
1702461600000,DEV,BULL,0,1,0,2.4944403838079054,3.417470400724391,3.5622250157133717,1.5564336026457934,2.092342239822777,-1.7384044250294384,0.00059745,0.0003741975,0.0003006575,0.00053555125,0.00059745,0.00104871,0.20390611078940804,-0.21954123384509372,0.00067015,0.00036951000000000003,0.875,0.6638888888888889,0.0014380699999999998
1702472400000,DEV,BULL,0,1,0,1.3105843273440998,0.9682973282274225,5.433689503456951,1.5965451040878698,2.0647837065614034,-0.6955955481884879,0.00038412,0.0005949824999999999,0.00040082124999999997,0.0005006037499999999,0.00077674,0.00104871,-0.41316067724289557,-0.8437235123557159,-0.0000031899999999999745,-0.00006658,0.875,0.4625,0.00223215
1702476000000,DEV,BULL,0,1,0,1.405010089975267,1.5019844887339984,5.017284726587046,1.514221681210585,2.072757042607265,-1.0877930381245515,0.00031714,0.000524905,0.00044955125,0.0004943420833333332,0.00077674,0.00104871,-0.6233802985632094,-1.0199916938930254,-0.00028031000000000003,0.00038984,1,0.39305555555555555,0.0013028599999999999
1702479600000,DEV,BULL,0,1,0,3.265387201271319,2.215278069290301,4.265921994569233,1.5200412449929026,1.9855538433245155,-0.9192470091484828,0.00017031,0.0003732975,0.00041094125,0.00045774208333333326,0.00077674,0.00088059,-1.0784559873432313,-1.4142635479536745,-0.00060643,-0.00030888,1,0.26944444444444443,0.00234828
1702494000000,DEV,TRANSITION,1,1,0,4.0751098681582,1.2969898098336001,7.951929275255543,1.4059510844770478,1.8789669845331989,-0.3499475787027806,0.00003255,0.000017802499999999998,0.00019554999999999998,0.00033741916666666657,0.00062162,0.00088059,-1.1262156983656744,-1.7007198424460757,-0.00013775999999999998,-0.00074419,0.875,0.1875,0.00211048
1702497600000,DEV,TRANSITION,1,1,0,6.509369321059388,3.921694310132976,7.966419037265227,1.4369959824600678,1.8113871751430441,-0.412256267409461,0.00006293,0.00008758999999999999,0.00012571375,0.00032766416666666666,0.00038412,0.00088059,-0.9586784186110588,-1.5959218378825977,0.00027915000000000004,-0.00055869,0.875,0.20555555555555555,0.00198764
1702501200000,DEV,TRANSITION,0,1,0,6.2556342086984795,3.401942528191156,8.234231521902746,1.4200578076261443,1.7196503079674108,-0.3340680057110412,0.00042816,0.0001714575,0.00013121875,0.0003281195833333334,0.00042816,0.00088059,0.362070128553094,-0.6039499716968267,0.00033547000000000004,0.00004404000000000002,0.875,0.5097222222222222,0.00178172
1702504800000,DEV,TRANSITION,0,1,0,4.9113775097447965,2.1716584106101555,6.774053503794963,1.430260487596453,1.7078002195213748,-1.8468059339993959,0.00039944,0.00023077,0.00014150625,0.00032380083333333334,0.00042816,0.00088059,0.27571761199782135,-0.6965103221499479,0.00023725,0.0000823,0.875,0.4791666666666667,0.00151126
1702544400000,DEV,TRANSITION,1,1,0,1.8671791706413643,1.535700264753559,4.140374024782001,1.0783338450902933,1.5150352642606324,-0.39094650205763193,0.00032468,0.00029951,0.00039234749999999993,0.00037950708333333335,0.00071614,0.00083827,-0.19720514617258225,-0.9161149630319948,0.00014571999999999998,-0.00051359,0.875,0.4111111111111111,0.00153636
1702551600000,DEV,TRANSITION,1,1,0,2.7244910790381827,1.377818374749588,5.442576870123905,1.0612620792972205,1.462418951504002,-0.34833288153971464,-0.00016508,0.00012675000000000002,0.00021292875,0.0003201604166666666,0.00064093,0.00083827,-1.7103212106977335,-2.213323361296131,-0.00080601,-0.00088122,0.75,0.06666666666666667,0.00153443
1702555200000,DEV,TRANSITION,0,1,0,2.563022851047103,1.1532327742575326,4.558983458302324,1.0673015335405818,1.4526188195272678,-1.066912182837354,0.00006906,0.0000859025,0.00017449124999999998,0.0002971370833333333,0.00064093,0.00083827,-0.8124725386777227,-1.5499349847971966,-0.00016339000000000002,-0.0003075,0.75,0.2111111111111111,0.00152625
1702576800000,DEV,BULL,0,1,0,1.845316967710442,1.204622393374518,8.982089552238804,1.1912726450220976,2.2267503511854225,-2.057624208606079,0.00037533,0.00016585,-0.000030662500000000034,0.0002529908333333333,0.00037533,0.00083827,0.3607965887631528,-0.5989361501803601,0.0007709500000000001,0.00026038,0.5,0.4736111111111111,0.00145499
1702580400000,DEV,BULL,0,1,0,2.291375941948104,1.4861374674768113,9.40597014925375,1.0015757306578539,2.1465015571588384,-1.6766820474299782,0.00025724,0.00014375,0.0000221275,0.00026235291666666666,0.00037533,0.00083827,-0.015219165501436815,-0.8986228019224543,-0.00008839999999999998,0.00042232,0.625,0.3597222222222222,0.0011918599999999999
1702591200000,DEV,TRANSITION,0,1,0,3.7990632446794015,2.2869419071715287,6.716228774182631,1.0543486973674787,2.254384179257517,-0.6423533730106623,0.00132516,0.0007260025000000001,0.00044592625,0.0003355295833333334,0.00132516,0.00132516,2.352063255624862,1.912173871655068,0.0009498299999999999,0.0017207799999999999,0.875,0.9777777777777777,0.00157181
1702594800000,DEV,TRANSITION,0,1,0,3.3409729611743266,2.33085821250157,5.713328774578907,1.0278779049647866,2.1804521203869074,-0.739042128022005,0.00112312,0.0009424724999999999,0.00054311125,0.00035693458333333335,0.00132516,0.00132516,1.716279371120757,1.3652221859350455,0.0008658800000000001,0.0007774800000000001,0.875,0.9486111111111111,0.0016254800000000001
1702623600000,DEV,TRANSITION,0,1,0,2.9655496608689713,1.4371693529192135,3.4588394062078365,1.0976404344923756,1.6259473279156849,-0.653128928168778,0.0003967,0.0004528325,0.0007335274999999999,0.00043008875,0.00126981,0.00132516,-0.06695848918038684,-0.5281398652860793,-0.0008731099999999999,-0.00072642,1,0.49027777777777776,0.00296342
1702627200000,DEV,TRANSITION,1,1,0,3.058984176283186,1.2979520829206799,3.8906882591093206,1.0867088844300492,1.6059204165669247,-0.23844389441082248,0.00050206,0.00045000249999999997,0.0006453425,0.0004413225,0.00126981,0.00132516,0.12218267654327603,-0.24413678588659324,-0.000011319999999999993,-0.00070548,1,0.5819444444444445,0.00144714
1702630800000,DEV,BEAR,0,1,0,4.911244974555573,3.2662210161665746,6.0000000000000275,1.0931947012368544,1.7483840224654548,-1.0730748885362185,0.00090389,0.0006312575,0.0006566949999999999,0.00046545625,0.00126981,0.00132516,0.8684352213356653,0.8185784718961798,0.0007250199999999999,0.00009081999999999992,1,0.8777777777777778,0.00241971
1702634400000,DEV,BEAR,0,1,0,4.700086545502957,3.449734705379111,6.12010796221325,1.0895855644363228,1.778560982477816,-0.9609813849215221,0.00062806,0.0006076775,0.0006393937499999999,0.0004868358333333333,0.00126981,0.00132516,0.28222034897800186,0.09789223784814559,-0.00009432000000000006,-0.00013841000000000005,1,0.6944444444444444,0.00151045
1702638000000,DEV,BEAR,1,1,0,3.2858093213153694,1.7760382731883961,6.441726038446038,1.0699903847556562,1.7063762687768167,-0.2720471548401604,0.00066723,0.00067531,0.0005640712500000001,0.0005215154166666666,0.00090389,0.00132516,0.30197126538202457,0.21035076117594584,0.00027053,-0.0006025799999999999,1,0.7305555555555555,0.0016006500000000001
1702666800000,DEV,BEAR,0,1,1,1.1301365362629268,1.0023043355924595,4.541255739397387,1.3211251508085367,2.3902030633062235,-3.4162075327250685,0.00015144,0.000311175,0.0005381725,0.0006935304166666665,0.00109829,0.00132516,-1.5224507382506463,-1.1509365071500506,-0.00037118000000000003,-0.00051579,1,0.2638888888888889,0.00216621
1702670400000,DEV,BEAR,0,1,0,4.07890473104342,4.034739136041932,4.715135707881646,1.317816659728384,2.3077493305164034,-0.5290663913801064,0.00006528,0.00015130500000000002,0.00040904625,0.0006850541666666665,0.00080845,0.00132516,-1.6828518679684248,-1.3617871858240858,-0.00063948,-0.00103301,1,0.21388888888888888,0.00151969
1702674000000,DEV,BEAR,0,1,0,1.7293483325567571,2.6341259999957956,3.80362431059309,1.2574313390514622,2.1977087220367215,-1.394928705077747,0.00056765,0.00020175249999999998,0.00037894625,0.0006648354166666667,0.00070476,0.00132516,-0.269374358124485,-0.029681111545639516,0.00020178999999999992,-0.0002408000000000001,1,0.6416666666666667,0.0013377200000000001
1702695600000,DEV,TRANSITION,0,1,0,2.3059322968353557,3.125938341751714,4.219320415613592,1.4115169487749843,2.1954482028581044,-3.9444566666235303,0.00003121,0.00036849,0.00044917,0.0005171379166666667,0.0009175,0.00109829,-1.7094021931038135,-1.4235835548190074,-0.00053776,-0.00012023,1,0.19444444444444445,0.00139681
1702699200000,DEV,TRANSITION,0,1,0,1.2953367875647714,1.3695968869382809,3.761583824768322,1.4121570913089418,2.1351535783395486,-4.1703948648122875,0.00033519,0.00031302,0.00048290875,0.0005097133333333333,0.0009175,0.00109829,-0.6089726396776516,-0.6179234887667019,-0.00022187999999999998,0.00026991000000000005,1,0.4361111111111111,0.00099227
1702702800000,DEV,TRANSITION,0,1,0,1.1708869366551466,1.4903970211921875,4.458017410839643,1.4184364026526892,2.0266338943669413,-2.862104534712162,0.00003774,0.000157775,0.00041666999999999995,0.0005038329166666667,0.0009175,0.00109829,-1.5818572009269467,-1.3806427644178054,-0.00062098,-0.00052991,1,0.20277777777777778,0.0012907
1702710000000,DEV,TRANSITION,1,0,0,0.22499157965645278,1.3360016242267976,4.453805110923903,1.3565205689064912,1.7367458866544812,-0.2788203753351204,0.0000906,0.00011588250000000002,0.00024218625,0.00046097958333333344,0.00065872,0.00109829,-1.1700419155898516,-1.2343389932815567,0.000059390000000000006,-0.00047837,0.875,0.23055555555555557,0.00104561
1702728000000,DEV,TRANSITION,0,1,0,3.196093813401135,1.6686472945901902,3.5673078228291466,1.2237570289950561,1.522902042581718,-0.48260659736262257,0.00048172,0.0001641375,0.00014315499999999998,0.00034503666666666665,0.00048172,0.0009175,0.4826325654710207,-0.16645250190021074,0.00012136999999999998,0.00014652999999999997,0.75,0.575,0.00206793
1702738800000,DEV,BEAR,1,1,0,2.717883192248305,1.3935315587016477,4.602998183740414,1.3034034074463083,1.2711534972918348,-0.085447954427742,0.00004765,0.000247035,0.000190415,0.00028437124999999993,0.00048172,0.0009175,-0.882015175998398,-1.3046919736121914,0.00010318999999999999,-0.00004295000000000001,0.75,0.2152777777777778,0.00237619
1702810800000,DEV,TRANSITION,1,0,0,0.9891142178261481,1.2752663531177915,1.8800083617866337,0.8490204598088887,1.4244872275896565,-1.6560166812403243,0.00019588,0.00030158750000000003,0.00032316,0.0004191254166666667,0.00090297,0.00095905,-0.7395094616453676,-0.8214244911028665,0.00013016,-0.0006894500000000001,0.875,0.31527777777777777,0.0014504799999999999
1702828800000,DEV,TRANSITION,1,1,0,1.4038551177647962,1.346070959652897,3.60979982910532,0.7609549021834426,1.5824838439282902,-0.10938998203844363,0.00018965,0.00041481499999999996,0.00034147499999999994,0.0004561116666666667,0.00064836,0.00095905,-0.9240353051566368,-0.8281346024546041,-0.00045036,-0.0005841700000000001,0.875,0.30277777777777776,0.00156938
