target,feature,dev_expander,dev_stopper,dev_effect,dev_n,ref_expander,ref_stopper,ref_effect,ref_n,direction_consistent,robust_score
MAJOR_NEAREST,tp2_close_above_r,-0.00895522388059737,-0.04937178109758111,0.36031978948145704,95,0.009491239751001336,0.014519056261350465,-0.03892619774482117,71,False,0.0
MAJOR_NEAREST,tp2_bar_body_r,0.12480252764612411,0.059489118619759966,0.3186031651326839,95,0.14086648983202013,0.07803992740473038,0.364594159006014,71,True,0.3186031651326839
MAJOR_NEAREST,tp2_bar_range_r,0.20757180156658464,0.27679827729980244,-0.3264011158849055,95,0.23803539389342046,0.25735294117645685,-0.12422865548979163,71,True,0.12422865548979163
MAJOR_NEAREST,tp2_close_location,0.7232142857142848,0.5362101313321307,0.39920028566563254,95,0.7433180894309013,0.7171717171717473,0.05234604638703734,71,True,0.05234604638703734
MAJOR_NEAREST,tp2_accept,0.4626865671641791,0.25,0.2126865671641791,95,0.5925925925925926,0.5294117647058824,0.0631808278867102,71,True,0.0631808278867102
H1_NEAREST,tp1_r,0.2710194516053488,0.22598005176440394,0.08331715289033867,134,0.24156878247118124,0.14160931709899102,0.2646675443114369,91,True,0.08331715289033867
H1_NEAREST,tp2_r,0.4496597044323496,0.41238258155516605,0.06831403642379887,134,0.4439605110336713,0.21517027863777136,0.3938050502730604,91,True,0.06831403642379887
H1_NEAREST,tp1_to_tp2_gap_r,0.08624413838939415,0.07985459662289196,0.033528918354542546,134,0.1161210954214894,0.09450549450548328,0.11769422381396161,91,True,0.033528918354542546
H1_NEAREST,known_target_count,12.0,11.5,0.015748031496062992,134,11.5,8.0,0.09722222222222222,91,True,0.015748031496062992
H1_NEAREST,objective_room_from_tp2_r,0.29104562706673603,0.6215909090909018,-0.6584658987394656,134,0.3326241889160678,0.534055727554193,-0.42586261273153375,91,True,0.42586261273153375
H1_NEAREST,minutes_entry_to_tp1,37.5,20.0,0.14736842105263157,134,32.5,15.0,0.21875,91,True,0.14736842105263157
H1_NEAREST,minutes_tp1_to_tp2,5.0,5.0,0.0,134,10.0,5.0,0.07692307692307693,91,False,0.0
H1_NEAREST,minutes_entry_to_tp2,82.5,45.0,0.24193548387096775,134,75.0,20.0,0.28205128205128205,91,True,0.24193548387096775
H1_NEAREST,cluster_gap_r_per_minute,0.005485436893203855,0.010585136879792192,-0.3003678673608139,134,0.0060085836909864335,0.01016260162601611,-0.3594711880716858,91,True,0.3003678673608139
H1_NEAREST,cluster_path_efficiency,0.05104697226939775,0.1794871794871526,-0.35887831724784724,134,0.21986222732524596,0.22778345250253149,-0.00997654768383434,91,True,0.00997654768383434
H1_NEAREST,cluster_green_rate,0.5134952766531713,0.5263157894736842,-0.06923076923076961,134,0.5683229813664596,0.631578947368421,-0.2724872381622951,91,True,0.06923076923076961
H1_NEAREST,cluster_close_above_tp1_rate,0.3333333333333333,0.42105263157894735,-0.1054388893770319,134,0.3333333333333333,0.7333333333333333,-0.49639742131209696,91,True,0.1054388893770319
H1_NEAREST,cluster_max_pullback_r,0.40091463414634065,0.3161445320007711,0.2591972181028317,134,0.268617021276594,0.27102803738317593,-0.007687878704142557,91,False,0.0
H1_NEAREST,cluster_mae_from_tp1_r,-0.2839422131457544,-0.16725352112675837,-0.398612045682449,134,-0.2187806582682873,-0.15813953488372515,-0.19830848334766962,91,True,0.19830848334766962
H1_NEAREST,last1_progress_r,0.031003033021483217,0.07510729613734353,-0.29270208380100504,134,0.08520069257040155,0.09395348837209218,-0.05649992725529824,91,True,0.05649992725529824
H1_NEAREST,last3_progress_r,0.131121642969991,0.10900473933647681,0.15034439289100446,134,0.1524663677130073,0.18837209302324012,-0.1644041054320585,91,False,0.0
H1_NEAREST,last3_green_rate,0.6666666666666666,0.6666666666666666,,134,0.6666666666666666,0.6666666666666666,,91,False,0.0
H1_NEAREST,distance_remaining_tp2_r,0.13749999999997958,0.14631799085743413,-0.07735444328353863,134,0.09893992932862286,0.0803571428571202,0.14081026179001516,91,False,0.0
H1_NEAREST,tp2_close_above_r,-0.010727611940292911,-0.025308492049034008,0.12364548861983773,134,0.01510455356608635,-0.0037735849056569778,0.14681942798870987,91,True,0.12364548861983773
H1_NEAREST,tp2_bar_body_r,0.12735355648535207,0.09376513561511626,0.15562753768970564,134,0.14383668255399915,0.07906976744186661,0.36392061249509006,91,True,0.15562753768970564
H1_NEAREST,tp2_bar_range_r,0.2404918864097457,0.2705953233525447,-0.1270943227872475,134,0.2391978235041537,0.2798833819242129,-0.24258595398717903,91,True,0.1270943227872475
H1_NEAREST,tp2_close_location,0.710113636363628,0.63070692194403,0.17914981302834318,134,0.7805045354956258,0.6562499999999704,0.2694650155631406,91,True,0.17914981302834318
H1_NEAREST,tp2_accept,0.4444444444444444,0.36363636363636365,0.08080808080808077,134,0.6363636363636364,0.48,0.15636363636363637,91,True,0.08080808080808077
EXPANSION,tp1_r,0.16265237279904837,0.07323943661971552,0.2503985718034476,127,0.0787109629198055,0.11361983050231289,-0.11074587753971736,106,False,0.0
EXPANSION,tp2_r,0.33892615930613645,0.2621951219512236,0.1542127274943988,127,0.22135045773644701,0.19813633000371017,0.041865212614565585,106,True,0.041865212614565585
EXPANSION,tp1_to_tp2_gap_r,0.10519723631759514,0.05855855855855579,0.2692588615110528,127,0.07170650361312235,0.07651996370235106,-0.03640219118820692,106,False,0.0
EXPANSION,known_target_count,13.5,19.0,-0.12643678160919541,127,18.0,18.5,-0.006514657980456026,106,True,0.006514657980456026
EXPANSION,objective_room_from_tp2_r,0.3864972659388966,0.6250000000000017,-0.37688839078991776,127,0.35269195189638647,0.7371396615033957,-0.49843481024178415,106,True,0.37688839078991776
EXPANSION,minutes_entry_to_tp1,25.0,10.0,0.23076923076923078,127,25.0,17.5,0.04878048780487805,106,True,0.04878048780487805
EXPANSION,minutes_tp1_to_tp2,5.0,0.0,0.16666666666666666,127,5.0,5.0,0.0,106,False,0.0
EXPANSION,minutes_entry_to_tp2,55.0,30.0,0.25,127,70.0,25.0,0.1978021978021978,106,True,0.1978021978021978
EXPANSION,cluster_gap_r_per_minute,0.005485436893203855,0.007566765578634902,-0.12489382149129281,127,0.003493449781659519,0.007420494699646967,-0.4822687431157818,106,True,0.12489382149129281
EXPANSION,cluster_path_efficiency,0.11611054937649692,0.17723880597015354,-0.13971266122808815,127,0.03663985701519475,0.8260869565218537,-1.0506185788373865,106,True,0.13971266122808815
EXPANSION,cluster_green_rate,0.5448438634713144,0.5,0.20806518786402373,127,0.48299319727891155,0.631578947368421,-0.8089668615984406,106,False,0.0
EXPANSION,cluster_close_above_tp1_rate,0.3333333333333333,0.5,-0.22764227642276424,127,0.15384615384615385,0.3333333333333333,-0.23668639053254434,106,True,0.22764227642276424
EXPANSION,cluster_max_pullback_r,0.33333333333331866,0.24170616113746834,0.33728594695864716,127,0.21251819505093475,0.2159640635798199,-0.026382061577852618,106,False,0.0
EXPANSION,cluster_mae_from_tp1_r,-0.21964285714286344,-0.16468590831919008,-0.20534348705604827,127,-0.18582283350966639,-0.19407616361071958,0.04099954379207706,106,False,0.0
EXPANSION,last1_progress_r,0.03207677478423815,0.07510729613734353,-0.2965636960493866,127,0.026850032743947764,0.09395348837209218,-0.41294255479154784,106,True,0.2965636960493866
EXPANSION,last3_progress_r,0.09737110653476612,0.10900473933647681,-0.08234483737968407,127,0.054159395796404726,0.21650364307812786,-0.7508725253591813,106,True,0.08234483737968407
EXPANSION,last3_green_rate,0.6666666666666666,0.6666666666666666,,127,1.0,0.6666666666666666,1.0,106,False,0.0
EXPANSION,distance_remaining_tp2_r,0.12133891213388857,0.126447876447882,-0.051233961089504725,127,0.07003891050583942,0.06220095693779705,0.08202917084860196,106,False,0.0
EXPANSION,tp2_close_above_r,0.0003599747062310863,-0.03825136612021459,0.40509795405293053,127,0.0243980635439707,0.005372735677846743,0.17925605293610955,106,True,0.17925605293610955
EXPANSION,tp2_bar_body_r,0.1249012638230576,0.06643356643356599,0.28689024211894504,127,0.10853711398509894,0.049697215506757125,0.39467944257742515,106,True,0.28689024211894504
EXPANSION,tp2_bar_range_r,0.20754803670562105,0.24770642201833762,-0.1926483239661153,127,0.21352573321996768,0.23192079042752634,-0.09783786230468275,106,True,0.09783786230468275
EXPANSION,tp2_close_location,0.7776971456216577,0.5846153846154707,0.41540085024423695,127,0.8286163522012664,0.6005531253962202,0.5362332016603392,106,True,0.41540085024423695
EXPANSION,tp2_accept,0.5,0.29411764705882354,0.20588235294117646,127,0.6891891891891891,0.5,0.18918918918918914,106,True,0.18918918918918914
R_0_50,tp1_r,0.05907448715668012,0.044534412955459624,0.10780279731946994,111,0.0471038447315698,0.057034316829164385,-0.09065299546335455,86,False,0.0
R_0_50,tp2_r,0.1991666910217443,0.10945273631840712,0.44751497226771286,111,0.12519523684571846,0.12462236887390818,0.0035323090712755184,86,True,0.0035323090712755184
R_0_50,tp1_to_tp2_gap_r,0.05693033666684057,0.04048582995951189,0.1605225725804293,111,0.0524024778168359,0.043098848142923335,0.1067758751243843,86,True,0.1067758751243843
R_0_50,known_target_count,12.0,8.0,0.08888888888888889,111,17.0,11.5,0.0625,86,True,0.0625
R_0_50,objective_room_from_tp2_r,0.3008333089782603,0.3905472636815964,-0.4475149722677059,111,0.374804763154276,0.37537763112609307,-0.0035323090713174437,86,True,0.0035323090713174437
R_0_50,minutes_entry_to_tp1,10.0,10.0,0.0,111,12.5,10.0,0.043478260869565216,86,False,0.0
R_0_50,minutes_tp1_to_tp2,2.5,0.0,0.1,111,5.0,0.0,0.07692307692307693,86,True,0.07692307692307693
R_0_50,minutes_entry_to_tp2,37.5,10.0,0.34375,111,32.5,17.5,0.12371134020618557,86,True,0.12371134020618557
R_0_50,cluster_gap_r_per_minute,0.004109589041095591,0.005589281519513587,-0.1651508469956553,111,0.0016195840311942883,0.005699020480855793,-0.47401793012166465,86,True,0.1651508469956553
R_0_50,cluster_path_efficiency,0.11627906976748183,0.0061982814337684785,0.26301577103626544,111,0.001751394201963394,0.514705882352941,-1.4209835809590763,86,False,0.0
R_0_50,cluster_green_rate,0.5625,0.5230647313980648,0.21510146510146497,111,0.48299319727891155,0.7333333333333334,-1.3629629629629636,86,False,0.0
R_0_50,cluster_close_above_tp1_rate,0.2857142857142857,0.0,0.5502291401937996,111,0.11428571428571428,0.06666666666666667,0.1357142857142857,86,True,0.1357142857142857
R_0_50,cluster_max_pullback_r,0.24293785310735097,0.25762297361404896,-0.06949195739423836,111,0.18874034176525248,0.17749999999999963,0.12096211840953902,86,False,0.0
R_0_50,cluster_mae_from_tp1_r,-0.16994633273702742,-0.1875787962837278,0.06713791293090307,111,-0.18582283350966639,-0.15120474847202456,-0.28148946060981284,86,False,0.0
R_0_50,last1_progress_r,0.01322751322751633,0.008488964346351695,0.05189911978855848,111,0.007662466737200155,0.07052186177715106,-0.9616220882663713,86,False,0.0
R_0_50,last3_progress_r,0.0769230769230777,0.016859674462996965,0.5301171944231798,111,0.031098714372735873,0.0637517630465443,-0.39375748195436994,86,False,0.0
R_0_50,last3_green_rate,0.6666666666666666,0.6666666666666666,,111,1.0,0.6666666666666666,1.0,86,False,0.0
R_0_50,distance_remaining_tp2_r,0.11383928571428323,0.09876950120853359,0.14920891257442923,111,0.05262135510381476,0.0533333333333322,-0.01123615328413779,86,False,0.0
R_0_50,tp2_close_above_r,-0.014861635220128771,-0.02900652646845583,0.1773799085719566,111,0.019981420461482116,0.01626012519273867,0.06082014286766169,86,True,0.06082014286766169
R_0_50,tp2_bar_body_r,0.08746721734035305,0.04974271012007225,0.2866986384321722,111,0.07132690287988958,0.07107695390717506,0.002399602570543061,86,True,0.002399602570543061
R_0_50,tp2_bar_range_r,0.1867302519705385,0.18018018018018284,0.0531230978878471,111,0.16329903922326194,0.2183105861781401,-0.38596218495785517,86,False,0.0
R_0_50,tp2_close_location,0.6797865759356543,0.48076923076914246,0.36734897306706105,111,0.7331187508560627,0.8271864067966419,-0.23181573344689513,86,False,0.0
R_0_50,tp2_accept,0.41025641025641024,0.18181818181818182,0.22843822843822842,111,0.640625,0.5909090909090909,0.04971590909090906,86,True,0.04971590909090906
R_1_00,tp1_r,0.17997198879552145,0.07478765724115324,0.410829793172971,178,0.18098159509203482,0.05054945054945442,0.4859461048923853,130,True,0.410829793172971
R_1_00,tp2_r,0.3396025189599098,0.20138437144250637,0.38490921810078665,178,0.35999999999997573,0.11656441717791304,0.6578782500117751,130,True,0.38490921810078665
R_1_00,tp1_to_tp2_gap_r,0.09011164274321401,0.056572231554469644,0.21334528893121213,178,0.1138211382113865,0.042031029619182286,0.5792874286941013,130,True,0.21334528893121213
R_1_00,known_target_count,10.0,14.0,-0.125,178,10.0,15.0,-0.09569377990430622,130,True,0.09569377990430622
R_1_00,objective_room_from_tp2_r,0.6603974810400901,0.7986156285574937,-0.38490921810078715,178,0.6400000000000242,0.883435582822087,-0.6578782500117755,130,True,0.38490921810078715
R_1_00,minutes_entry_to_tp1,30.0,10.0,0.3076923076923077,178,20.0,20.0,0.0,130,False,0.0
R_1_00,minutes_tp1_to_tp2,5.0,0.0,0.16666666666666666,178,5.0,5.0,0.0,130,False,0.0
R_1_00,minutes_entry_to_tp2,65.0,22.5,0.3269230769230769,178,50.0,30.0,0.12598425196850394,130,True,0.12598425196850394
R_1_00,cluster_gap_r_per_minute,0.003961840920113433,0.006257928118393085,-0.16858210667826962,178,0.006552006552006283,0.0012749509661360097,0.4418595023742711,130,False,0.0
R_1_00,cluster_path_efficiency,0.05759162303665732,0.07779886148008007,-0.05534203279517155,178,0.22927634163621746,0.029411764705882096,0.264553443923214,130,False,0.0
R_1_00,cluster_green_rate,0.5308641975308642,0.5263157894736842,0.02729044834308026,178,0.5616784630940344,0.48299319727891155,0.4283975583267798,130,True,0.02729044834308026
R_1_00,cluster_close_above_tp1_rate,0.25,0.3333333333333333,-0.13758461197026092,178,0.3666666666666667,0.03333333333333333,0.39942938659058497,130,False,0.0
R_1_00,cluster_max_pullback_r,0.35713465942586037,0.280487804878047,0.21400996921813506,178,0.2599009900990173,0.18874034176525248,0.43493553447608463,130,True,0.21400996921813506
R_1_00,cluster_mae_from_tp1_r,-0.25595238095237766,-0.16725352112675837,-0.2569721979456321,178,-0.188511703149485,-0.18582283350966639,-0.016136164992667033,130,True,0.016136164992667033
R_1_00,last1_progress_r,0.04777594728171677,0.025396825396838574,0.1770077670356717,178,0.06647609147608727,0.031403258187909594,0.21807888870369183,130,True,0.1770077670356717
R_1_00,last3_progress_r,0.1081934413028652,0.0769230769230777,0.24868993927289001,178,0.12762068214013653,0.031098714372735873,0.5774326547271902,130,True,0.24868993927289001
R_1_00,last3_green_rate,0.6666666666666666,0.6666666666666666,,178,0.6666666666666666,1.0,-1.0,130,False,0.0
R_1_00,distance_remaining_tp2_r,0.14331998543865554,0.10810810810811226,0.33130344040731174,178,0.10451977401130179,0.029784232631207608,0.807403731266155,130,True,0.33130344040731174
R_1_00,tp2_close_above_r,0.005798396591866119,-0.02956350419806993,0.38111517584221544,178,0.0101663585951953,0.02276707530647937,-0.1107281909717196,130,False,0.0
R_1_00,tp2_bar_body_r,0.12786501311384207,0.06519673597137299,0.35274702175410877,178,0.14195583596214081,0.05611434621493137,0.5796904254708269,130,True,0.35274702175410877
R_1_00,tp2_bar_range_r,0.22681718478178442,0.2185741525988802,0.042698752461338224,178,0.2459770114942695,0.17967332123412172,0.33025207990624034,130,True,0.042698752461338224
R_1_00,tp2_close_location,0.7301231802911639,0.5336206896551845,0.43518527541341334,178,0.7303370786516883,0.7847533632286932,-0.13387382534473163,130,False,0.0
R_1_00,tp2_accept,0.5588235294117647,0.3157894736842105,0.2430340557275542,178,0.589041095890411,0.6491228070175439,-0.0600817111271329,130,False,0.0
