year,n,upper_wall_med_pct,lower_wall_med_abs_pct,upper_extreme_med_pct,lower_extreme_med_abs_pct,rv1_med_pct,asymmetry_median
2022,365,4.006586671217738,4.068101724703144,7.39738985079641,8.485719970325212,3.367819740301403,0.9870933847903538
2023,365,2.878332728861377,2.734199591820541,4.8197511398619275,5.317798675816499,2.116463731008267,1.0291401759502035
2024,366,3.250566423527812,3.6048024832305736,6.739655679318712,6.037643507213531,2.6079352368229003,0.9660123573634068
2025,365,3.174368928621507,3.5612562815185433,5.831848915832172,5.861298572498896,2.4696377613117493,0.9167463900137528
2026,238,2.439635874536239,2.936738435719893,3.9410765981009344,5.260342232825255,1.777444643127557,0.8337891384337376
