label,feature,feature_type,dev_iqr,dev_pos,dev_neg,dev_effect,dev_n,ref_pos,ref_neg,ref_effect,ref_n,direction_consistent,robust_score
CLEAN1R,lower_high_count,NUMERIC,4.0,4.0,4.0,0.0,785,4.0,4.0,0.0,463,False,0.0
CLEAN1R,lower_high_rate,NUMERIC,0.38636363636363635,0.75,0.7735042735042735,-0.06083459024635503,785,0.8,0.75,0.12941176470588248,463,False,0.0
CLEAN1R,lower_low_count,NUMERIC,4.0,4.0,3.0,0.25,785,4.0,4.0,0.0,463,False,0.0
CLEAN1R,lower_low_rate,NUMERIC,0.4545454545454546,0.7142857142857143,0.7060185185185186,0.01818783068783054,785,0.6666666666666666,0.7222222222222222,-0.12222222222222226,463,False,0.0
CLEAN1R,pullback_path_efficiency,NUMERIC,0.6679425837320527,-0.6472868217054365,-0.6547190818773542,0.011127094383458483,785,-0.6570523871124403,-0.6556886227545234,-0.002041738902611921,463,False,0.0
CLEAN1R,pullback_overlap_rate,NUMERIC,0.0,,,,785,,,,463,False,0.0
CLEAN1R,compression_last3_vs_earlier,NUMERIC,0.6479049089483504,1.1328056943111995,1.107796027724389,0.038600828981840904,416,1.0461331187904017,1.0585585585585557,-0.019177875636599864,257,False,0.0
CLEAN1R,last3_progress_zw,NUMERIC,1.4298500370252463,-0.623906705539343,-0.7940151515151314,0.11896943145848574,607,-0.8360655737704894,-0.7208203379374585,-0.0805995264180254,365,False,0.0
CLEAN1R,last3_green_rate,NUMERIC,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,695,0.3333333333333333,0.3333333333333333,0.0,411,False,0.0
CLEAN1R,last3_range_vs_pullback_median,NUMERIC,0.2609410630158042,1.0,1.0,0.0,695,1.0,1.0,0.0,411,False,0.0
CLEAN1R,preclose_to_demand_high_zw,NUMERIC,1.4069477749057728,0.7816091954023026,0.9372874215995368,-0.11064961256835597,785,0.860524922471875,0.7388888888888204,0.08645383698851283,463,False,0.0
CLEAN1R,preclose_to_demand_low_zw,NUMERIC,1.406947774905773,1.7816091954023026,1.9372874215995368,-0.11064961256835594,785,1.8605249224718752,1.7388888888888205,0.08645383698851289,463,False,0.0
CLEAN1R,last_bar_range_zw,NUMERIC,1.181209687233832,0.79820627802691,0.9999999999999569,-0.17083649427698933,785,0.8860988839980345,0.8857808857808827,0.0002692140274404025,463,False,0.0
CLEAN1R,h1_nearest_high_room_zw,NUMERIC,0.22417153996097383,0.06894287590282404,0.12262799856783699,-0.23948232980136117,785,0.07320724980300286,0.06432107496463008,0.039640066887704765,462,False,0.0
CLEAN1R,h1_nearest_low_distance_zw,NUMERIC,0.2301864801864796,0.09933774834435641,0.1105006105006214,-0.04849486445607793,785,0.07055180180179195,0.06550218340612012,0.021937076372083263,463,False,0.0
CLEAN1R,has_lower_low,BINARY,,0.9831223628691983,0.9708029197080292,0.012319443161169064,785,0.9529411764705882,0.9863481228668942,-0.033406946396306036,463,False,0.0
CLEAN1_5R,bos_body_zw,NUMERIC,1.6533179349523075,1.4295238095238028,1.6250000000000666,-0.11823266798463822,785,1.209039548022526,1.3906736689605608,-0.10986037053016925,463,True,0.10986037053016925
CLEAN1_5R,bos_range_zw,NUMERIC,2.1679799874925543,2.06897706345221,2.4960317460317722,-0.19698276046979835,785,1.9457994579946283,2.0892330383481026,-0.06616001124593726,463,True,0.06616001124593726
CLEAN1_5R,last1_progress_zw,NUMERIC,0.8679260133805786,-0.3754330092747822,-0.43529411764704967,0.06897028945947593,785,-0.3940397350993582,-0.43545399151847614,0.047716344228247165,463,True,0.047716344228247165
CLEAN1_5R,last_bar_body_zw,NUMERIC,0.8761904761904886,-0.37437143814951773,-0.43529411764704967,0.06953131899174743,785,-0.3940397350993582,-0.4330421122258046,0.04451358258996535,463,True,0.04451358258996535
CLEAN1_5R,zone_age_hours,NUMERIC,31.5,12.625,8.75,0.12301587301587301,785,12.75,11.375,0.04365079365079365,463,True,0.04365079365079365
CLEAN1_5R,h1_hl,BINARY,,0.5176470588235295,0.6276422764227643,-0.1099952175992348,785,0.5407407407407407,0.573170731707317,-0.03242999096657628,463,True,0.03242999096657628
CLEAN1_5R,lower_low_rate,NUMERIC,0.4545454545454546,0.7,0.7142857142857143,-0.031428571428571556,785,0.6666666666666666,0.7142857142857143,-0.10476190476190488,463,True,0.031428571428571556
CLEAN1_5R,last_bar_range_zw,NUMERIC,1.181209687233832,0.8130816336371134,0.9897959183673561,-0.1496045000647378,785,0.8727272727273058,0.9035714285714613,-0.02611234582437831,463,True,0.02611234582437831
CLEAN1_5R,h1_close_to_demand_high_zw,NUMERIC,2.2199186991870277,1.1451331918533114,1.4366471734892698,-0.13131741344523826,785,1.2959349593495788,1.3488285907641044,-0.023826832682609586,463,True,0.023826832682609586
CLEAN1_5R,h1_close_to_demand_low_zw,NUMERIC,2.2199186991870277,2.1451331918533114,2.43664717348927,-0.13131741344523826,785,2.295934959349579,2.3488285907641044,-0.023826832682609586,463,True,0.023826832682609586
CLEAN1_5R,expansion_room_zw,NUMERIC,2.936178663081889,2.1840110988453336,2.2323943661972985,-0.01647831174591417,785,2.3153409090908723,2.412961044343155,-0.03324734168247723,463,True,0.01647831174591417
CLEAN1_5R,retracement_expansion_to_preclose_zw,NUMERIC,2.936178663081889,2.1840110988453336,2.2323943661972985,-0.01647831174591417,785,2.3153409090908723,2.412961044343155,-0.03324734168247723,463,True,0.01647831174591417
CLEAN1_5R,bos_close_location,NUMERIC,0.20161585057658604,0.8443970623074959,0.8474658869395717,-0.015221147659271355,785,0.8376623376623378,0.8470196477105303,-0.04641157935466008,463,True,0.015221147659271355
CLEAN1_5R,has_lower_high,BINARY,,0.9941176470588236,0.9869918699186991,0.007125777140124412,785,1.0,0.9908536585365854,0.009146341463414642,463,True,0.007125777140124412
CLEAN1_5R,demand_width_pct,NUMERIC,0.004818775445708611,0.005021891742313637,0.004347148644437463,0.14002376858566234,785,0.003752759381898464,0.0038151863017621525,-0.012954934415813739,463,False,0.0
CLEAN1_5R,bos_break_pct,NUMERIC,0.00485413458209882,0.0029155632672055016,0.0028432718902923104,0.014892742607464737,785,0.001935840707964544,0.002417551734441743,-0.0992372622410724,463,False,0.0
CLEAN1_5R,origin_to_activation_hours,NUMERIC,1.0,2.0,2.0,0.0,785,2.0,2.0,0.0,463,False,0.0
CLEAN1_5R,broken_swing_to_activation_hours,NUMERIC,3.0,5.0,5.0,0.0,785,5.0,5.0,0.0,463,False,0.0
CLEAN1_5R,pullback_bars,NUMERIC,6.0,7.0,6.0,0.16666666666666666,785,6.0,6.0,0.0,463,False,0.0
CLEAN1_5R,pullback_duration_hours,NUMERIC,1.5,1.75,1.5,0.16666666666666666,785,1.5,1.5,0.0,463,False,0.0
CLEAN1_5R,pullback_total_range_zw,NUMERIC,2.947417840375417,2.230743209795046,2.341614906832267,-0.03761655219644693,785,2.469886055344537,2.336723167120264,0.0451795081104999,463,False,0.0
CLEAN1_5R,lower_high_count,NUMERIC,4.0,4.0,4.0,0.0,785,4.0,4.0,0.0,463,False,0.0
CLEAN1_5R,lower_high_rate,NUMERIC,0.38636363636363635,0.75,0.7692307692307693,-0.04977375565610871,785,0.8,0.75,0.12941176470588248,463,False,0.0
CLEAN1_5R,lower_low_count,NUMERIC,4.0,4.0,3.0,0.25,785,4.0,4.0,0.0,463,False,0.0
CLEAN1_5R,pullback_close_slope_zw_per_bar,NUMERIC,0.42507877018826423,-0.16755951847689732,-0.23214285714284402,0.15193263741998506,785,-0.23447154471544657,-0.21951316450048014,-0.035189666631296294,463,False,0.0
CLEAN1_5R,pullback_path_efficiency,NUMERIC,0.6679425837320527,-0.6424390171830452,-0.6551724137930494,0.019063609537900355,785,-0.6828828828828819,-0.6494810459213423,-0.05000704817307904,463,False,0.0
CLEAN1_5R,pullback_overlap_rate,NUMERIC,0.0,,,,785,,,,463,False,0.0
CLEAN1_5R,compression_last3_vs_earlier,NUMERIC,0.6479049089483504,1.1328056943111995,1.107796027724389,0.038600828981840904,416,1.046032492029465,1.0585585585585557,-0.01933318663910489,257,False,0.0
CLEAN1_5R,last3_progress_zw,NUMERIC,1.4298500370252463,-0.6400000000000432,-0.760434452665457,0.08422872996945434,607,-0.9100612607557067,-0.7039106145252124,-0.1441764107370194,365,False,0.0
CLEAN1_5R,last3_green_rate,NUMERIC,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,695,0.3333333333333333,0.3333333333333333,0.0,411,False,0.0
CLEAN1_5R,last3_range_vs_pullback_median,NUMERIC,0.2609410630158042,1.0,1.0,0.0,695,1.0,1.0,0.0,411,False,0.0
CLEAN1_5R,preclose_to_demand_high_zw,NUMERIC,1.4069477749057728,0.8161671781910638,0.9090909090908822,-0.06604632563994195,785,0.8803418803419364,0.7305555555555252,0.10646189393664082,463,False,0.0
CLEAN1_5R,preclose_to_demand_low_zw,NUMERIC,1.406947774905773,1.8161671781910638,1.9090909090908823,-0.06604632563994202,785,1.8803418803419365,1.7305555555555254,0.10646189393664073,463,False,0.0
CLEAN1_5R,last_bar_close_location,NUMERIC,0.3211954979665063,0.2195346320346364,0.22580645161290225,-0.019526486572734744,785,0.2736842105263095,0.21141586100601134,0.19386432846823828,463,False,0.0
CLEAN1_5R,h1_nearest_high_room_zw,NUMERIC,0.22417153996097383,0.07087920494169772,0.11564625850338031,-0.19969998675780215,785,0.07234042553192903,0.06481481481480945,0.033570767807678495,462,False,0.0
CLEAN1_5R,h1_nearest_low_distance_zw,NUMERIC,0.2301864801864796,0.0932007518033278,0.10989010989013873,-0.07250364171384206,785,0.07083333333331696,0.06535978735524561,0.023778746578153032,463,False,0.0
CLEAN1_5R,has_lower_low,BINARY,,0.9882352941176471,0.9707317073170731,0.017503586800573956,785,0.9555555555555556,0.9817073170731707,-0.026151761517615113,463,False,0.0
CLEAN1_5R,h1_hh,BINARY,,0.5823529411764706,0.6097560975609756,-0.027403156384504967,785,0.562962962962963,0.5091463414634146,0.053816621499548356,463,False,0.0
CLEAN1_5R,h1_hh_hl,BINARY,,0.3352941176470588,0.424390243902439,-0.08909612625538021,785,0.37037037037037035,0.3567073170731707,0.013663053297199634,463,False,0.0
CLEAN1_5R,h1_bearish_ll_lh,BINARY,,0.23529411764705882,0.18536585365853658,0.04992826398852224,785,0.26666666666666666,0.27439024390243905,-0.007723577235772383,463,False,0.0
GE1R,compression_last3_vs_earlier,NUMERIC,0.6479049089483504,1.1666666666666452,1.085903083700411,0.12465345122531306,416,1.1196503918022698,0.9853658536585496,0.20725963993957805,257,True,0.12465345122531306
GE1R,zone_age_hours,NUMERIC,31.5,11.0,8.25,0.0873015873015873,785,12.75,9.875,0.09126984126984126,463,True,0.0873015873015873
GE1R,last1_progress_zw,NUMERIC,0.8679260133805786,-0.44277108433735096,-0.3962264150943611,-0.053627461932726314,785,-0.44244604316547853,-0.35159749178859984,-0.10467315183125216,463,True,0.053627461932726314
GE1R,pullback_close_slope_zw_per_bar,NUMERIC,0.42507877018826423,-0.1750599520383529,-0.2475963433004063,0.17064223468494458,785,-0.21382978723406315,-0.23594774607751795,0.05203261229362012,463,True,0.05203261229362012
GE1R,last_bar_body_zw,NUMERIC,0.8761904761904886,-0.43975903614458267,-0.39440950384345086,-0.05175761838716057,785,-0.4388489208633235,-0.35159749178859984,-0.09958043535702016,463,True,0.05175761838716057
GE1R,lower_low_rate,NUMERIC,0.4545454545454546,0.7,0.7142857142857143,-0.031428571428571556,785,0.7,0.7142857142857143,-0.031428571428571556,463,True,0.031428571428571556
GE1R,h1_hh,BINARY,,0.5893333333333334,0.6170731707317073,-0.027739837398373934,785,0.5103734439834025,0.5405405405405406,-0.030167096557138118,463,True,0.027739837398373934
GE1R,h1_bearish_ll_lh,BINARY,,0.208,0.18536585365853658,0.022634146341463407,785,0.2863070539419087,0.25675675675675674,0.029550297185151952,463,True,0.022634146341463407
GE1R,h1_hh_hl,BINARY,,0.39466666666666667,0.4146341463414634,-0.01996747967479673,785,0.34854771784232363,0.3738738738738739,-0.02532615603155025,463,True,0.01996747967479673
GE1R,h1_hl,BINARY,,0.5946666666666667,0.6121951219512195,-0.017528455284552824,785,0.5518672199170125,0.5765765765765766,-0.024709356659564086,463,True,0.017528455284552824
GE1R,bos_break_pct,NUMERIC,0.00485413458209882,0.002919967089873595,0.0028424749167294296,0.01596415835480596,785,0.0022695845608128283,0.0021663649775588035,0.021264260705642603,463,True,0.01596415835480596
GE1R,pullback_path_efficiency,NUMERIC,0.6679425837320527,-0.6198095238095239,-0.6829811755666488,0.09457647003753009,785,-0.6516129032258197,-0.659290295549036,0.011494090226018742,463,True,0.011494090226018742
GE1R,has_lower_high,BINARY,,0.992,0.9853658536585366,0.0066341463414634205,785,1.0,0.9864864864864865,0.013513513513513487,463,True,0.0066341463414634205
GE1R,demand_width_pct,NUMERIC,0.004818775445708611,0.004819555829734731,0.0042089860439645,0.12670642005407776,785,0.0035670001528714736,0.0040830928340584135,-0.1071003799619983,463,False,0.0
GE1R,bos_body_zw,NUMERIC,1.6533179349523075,1.5454545454543263,1.6167767667954676,-0.043138842102501414,785,1.3633217993079445,1.3060215466296954,0.03465773368018416,463,False,0.0
GE1R,bos_range_zw,NUMERIC,2.1679799874925543,2.3418367346938505,2.452045159428625,-0.050834613497627155,785,2.032634032634056,1.9805555555555776,0.02402165950743465,463,False,0.0
GE1R,bos_close_location,NUMERIC,0.20161585057658604,0.8413173652694681,0.8551412025352,-0.06856523049253385,785,0.848684210526302,0.8379330034259784,0.05332520766386697,463,False,0.0
GE1R,origin_to_activation_hours,NUMERIC,1.0,2.0,2.0,0.0,785,2.0,2.0,0.0,463,False,0.0
GE1R,broken_swing_to_activation_hours,NUMERIC,3.0,5.0,5.0,0.0,785,5.0,5.0,0.0,463,False,0.0
GE1R,expansion_room_zw,NUMERIC,2.936178663081889,2.1315789473684523,2.3279776674937285,-0.06688922666549554,785,2.4263157894737204,2.2250411459920736,0.06854986244957714,463,False,0.0
GE1R,pullback_bars,NUMERIC,6.0,6.0,6.0,0.0,785,6.0,6.0,0.0,463,False,0.0
GE1R,pullback_duration_hours,NUMERIC,1.5,1.5,1.5,0.0,785,1.5,1.5,0.0,463,False,0.0
GE1R,retracement_expansion_to_preclose_zw,NUMERIC,2.936178663081889,2.1315789473684523,2.3279776674937285,-0.06688922666549554,785,2.4263157894737204,2.2250411459920736,0.06854986244957714,463,False,0.0
GE1R,pullback_total_range_zw,NUMERIC,2.947417840375417,2.210191082802536,2.4615442817690134,-0.08527911975129465,785,2.508474576271082,2.241660125588715,0.09052481362750472,463,False,0.0
GE1R,lower_high_count,NUMERIC,4.0,4.0,4.0,0.0,785,4.0,4.0,0.0,463,False,0.0
GE1R,lower_high_rate,NUMERIC,0.38636363636363635,0.75,0.8,-0.12941176470588248,785,0.7857142857142857,0.75,0.09243697478991593,463,False,0.0
GE1R,lower_low_count,NUMERIC,4.0,4.0,3.0,0.25,785,4.0,4.0,0.0,463,False,0.0
GE1R,pullback_overlap_rate,NUMERIC,0.0,,,,785,,,,463,False,0.0
GE1R,last3_progress_zw,NUMERIC,1.4298500370252463,-0.7050344717011343,-0.7666666666666835,0.04310395731693152,607,-0.8058614290133207,-0.6253822629969502,-0.1262224438528191,365,False,0.0
GE1R,last3_green_rate,NUMERIC,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,695,0.3333333333333333,0.3333333333333333,0.0,411,False,0.0
GE1R,last3_range_vs_pullback_median,NUMERIC,0.2609410630158042,1.0,1.0,0.0,695,1.0121456965088078,1.0,0.04654574626329392,411,False,0.0
GE1R,preclose_to_demand_high_zw,NUMERIC,1.4069477749057728,0.8230277185501099,0.9386975747018508,-0.08221332604864284,785,0.7901639344262681,0.7655981989708649,0.017460303711023268,463,False,0.0
GE1R,preclose_to_demand_low_zw,NUMERIC,1.406947774905773,1.8230277185501098,1.938697574701851,-0.08221332604864298,785,1.790163934426268,1.765598198970865,0.017460303711023265,463,False,0.0
GE1R,last_bar_close_location,NUMERIC,0.3211954979665063,0.21893491124260653,0.22811125301546248,-0.028569334971852073,785,0.25255972696245493,0.20461849714168578,0.1492587228783897,463,False,0.0
GE1R,last_bar_range_zw,NUMERIC,1.181209687233832,0.9069767441860365,0.9999999999999569,-0.07875253379589461,785,0.9210526315789583,0.8173031854482442,0.08783321644921112,463,False,0.0
GE1R,h1_nearest_high_room_zw,NUMERIC,0.22417153996097383,0.08421052631580364,0.12445058026201039,-0.17950563195137156,785,0.07027027027026694,0.06428571428569746,0.026696323652910352,462,False,0.0
GE1R,h1_nearest_low_distance_zw,NUMERIC,0.2301864801864796,0.09933774834435641,0.11111111111110761,-0.051147064576569895,785,0.07344632768361244,0.061855933068057034,0.05035219534251423,463,False,0.0
GE1R,h1_close_to_demand_high_zw,NUMERIC,2.2199186991870277,1.2762762762762605,1.4712918660287073,-0.08784807742007168,785,1.3636363636363453,1.275606541503136,0.039654525260518526,463,False,0.0
GE1R,h1_close_to_demand_low_zw,NUMERIC,2.2199186991870277,2.2762762762762607,2.4712918660287073,-0.08784807742007157,785,2.3636363636363455,2.2756065415031355,0.03965452526051883,463,False,0.0
GE1R,has_lower_low,BINARY,,0.9786666666666667,0.9707317073170731,0.00793495934959354,785,0.9626556016597511,0.9864864864864865,-0.023830884826735454,463,False,0.0
GE1_5R,compression_last3_vs_earlier,NUMERIC,0.6479049089483504,1.1603193410065775,1.0905367851396668,0.10770493463335319,416,1.1223275392162295,1.0,0.1888047729330929,257,True,0.10770493463335319
GE1_5R,zone_age_hours,NUMERIC,31.5,11.25,8.75,0.07936507936507936,785,13.25,10.125,0.0992063492063492,463,True,0.07936507936507936
GE1_5R,lower_low_rate,NUMERIC,0.4545454545454546,0.7113095238095238,0.7037037037037037,0.016732804232804252,785,0.7142857142857143,0.7,0.031428571428571556,463,True,0.016732804232804252
GE1_5R,last_bar_body_zw,NUMERIC,0.8761904761904886,-0.42535650623888643,-0.41860465116276685,-0.007705921554266807,785,-0.4586466165413264,-0.3580743618201798,-0.11478355158391564,463,True,0.007705921554266807
GE1_5R,h1_hl,BINARY,,0.5809859154929577,0.6167664670658682,-0.03578055157291049,785,0.5595854922279793,0.5666666666666667,-0.007081174438687388,463,True,0.007081174438687388
GE1_5R,has_lower_high,BINARY,,0.9929577464788732,0.9860279441117764,0.006929802367096838,785,1.0,0.9888888888888889,0.011111111111111072,463,True,0.006929802367096838
GE1_5R,has_lower_low,BINARY,,0.971830985915493,0.9760479041916168,-0.004216918276123804,785,0.9689119170984456,0.9777777777777777,-0.00886586067933215,463,True,0.004216918276123804
GE1_5R,bos_range_zw,NUMERIC,2.1679799874925543,2.406077129761316,2.422818791946303,-0.0077222401874429015,785,2.0202020202020017,2.027230918723154,-0.0032421417917614993,463,True,0.0032421417917614993
GE1_5R,last1_progress_zw,NUMERIC,0.8679260133805786,-0.42228571428572564,-0.4206349206349246,-0.0019019981258208971,785,-0.45488721804508914,-0.3607299409186088,-0.10848537280238552,463,True,0.0019019981258208971
GE1_5R,demand_width_pct,NUMERIC,0.004818775445708611,0.004823779121868035,0.004338719329742762,0.10066038511033872,785,0.003566106916238336,0.004030438651979672,-0.09635886564393654,463,False,0.0
GE1_5R,bos_break_pct,NUMERIC,0.00485413458209882,0.002904978648008278,0.002855036018831876,0.010288678307474477,785,0.002034368498111946,0.002449435836563344,-0.08550799971267627,463,False,0.0
GE1_5R,bos_body_zw,NUMERIC,1.6533179349523075,1.6017576191000007,1.5817610062893244,0.012094838136049835,785,1.33333333333337,1.3345601851851723,-0.0007420544021605681,463,False,0.0
GE1_5R,bos_close_location,NUMERIC,0.20161585057658604,0.8442021305336278,0.8513513513513348,-0.03545961687665652,785,0.8506401137980144,0.8377424483306832,0.06397148552778023,463,False,0.0
GE1_5R,origin_to_activation_hours,NUMERIC,1.0,2.0,2.0,0.0,785,2.0,2.0,0.0,463,False,0.0
GE1_5R,broken_swing_to_activation_hours,NUMERIC,3.0,5.0,5.0,0.0,785,5.0,5.0,0.0,463,False,0.0
GE1_5R,expansion_room_zw,NUMERIC,2.936178663081889,2.2033402203856127,2.2323943661972985,-0.009895224080536629,785,2.429065743944642,2.2250411459920736,0.06948643845072386,463,False,0.0
GE1_5R,pullback_bars,NUMERIC,6.0,6.0,6.0,0.0,785,6.0,6.0,0.0,463,False,0.0
GE1_5R,pullback_duration_hours,NUMERIC,1.5,1.5,1.5,0.0,785,1.5,1.5,0.0,463,False,0.0
GE1_5R,retracement_expansion_to_preclose_zw,NUMERIC,2.936178663081889,2.2033402203856127,2.2323943661972985,-0.009895224080536629,785,2.429065743944642,2.2250411459920736,0.06948643845072386,463,False,0.0
GE1_5R,pullback_total_range_zw,NUMERIC,2.947417840375417,2.30495195861051,2.3255813953488005,-0.006999155822325764,785,2.645161290322539,2.241660125588715,0.13689988545445925,463,False,0.0
GE1_5R,lower_high_count,NUMERIC,4.0,4.0,4.0,0.0,785,4.0,4.0,0.0,463,False,0.0
GE1_5R,lower_high_rate,NUMERIC,0.38636363636363635,0.75,0.7777777777777778,-0.07189542483660134,785,0.8,0.75,0.12941176470588248,463,False,0.0
GE1_5R,lower_low_count,NUMERIC,4.0,4.0,3.0,0.25,785,4.0,4.0,0.0,463,False,0.0
GE1_5R,pullback_close_slope_zw_per_bar,NUMERIC,0.42507877018826423,-0.1744962233614876,-0.2338345864661925,0.13959380535147498,785,-0.23573148705599595,-0.20686520828226423,-0.06790806974657203,463,False,0.0
GE1_5R,pullback_path_efficiency,NUMERIC,0.6679425837320527,-0.6312161213523755,-0.676516329704516,0.06782051250427966,785,-0.6584756351520258,-0.654462137995083,-0.006008745743560491,463,False,0.0
GE1_5R,pullback_overlap_rate,NUMERIC,0.0,,,,785,,,,463,False,0.0
GE1_5R,last3_progress_zw,NUMERIC,1.4298500370252463,-0.7284768211920725,-0.7442438513866841,0.011027051639215564,607,-0.9053497942386737,-0.6636689763624816,-0.169025290497597,365,False,0.0
GE1_5R,last3_green_rate,NUMERIC,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,695,0.3333333333333333,0.3333333333333333,0.0,411,False,0.0
GE1_5R,last3_range_vs_pullback_median,NUMERIC,0.2609410630158042,1.0,1.0,0.0,695,1.0,1.0,0.0,411,False,0.0
GE1_5R,preclose_to_demand_high_zw,NUMERIC,1.4069477749057728,0.8422385997235853,0.9074074074073875,-0.04631927982413328,785,0.8262806236080242,0.7347524154589462,0.06505444607224879,463,False,0.0
GE1_5R,preclose_to_demand_low_zw,NUMERIC,1.406947774905773,1.8422385997235853,1.9074074074073875,-0.04631927982413327,785,1.8262806236080242,1.7347524154589462,0.06505444607224878,463,False,0.0
GE1_5R,last_bar_close_location,NUMERIC,0.3211954979665063,0.22007351622736626,0.22580645161290225,-0.01784874141085815,785,0.2555685814771478,0.21869984105731843,0.11478598128942005,463,False,0.0
GE1_5R,last_bar_range_zw,NUMERIC,1.181209687233832,0.9245908889871757,0.9897959183673561,-0.05520190875921296,785,0.9210526315789583,0.8357718894009252,0.07219780120305686,463,False,0.0
