zone_id,activation_ts,origin_ts,h4_bos_ts,broken_h4_swing_ts,broken_h4_level,h4_bos_close,demand_low,demand_high,first_touch_ts,touch_open,touch_high,touch_low,touch_close,retest_exists,retest_close_holds,expansion_high_exists,expansion_pivot_ts,expansion_confirm_ts,expansion_high,pullback_ge2_h1_bars,has_lower_high,has_lower_low,has_any_correction,visual_equivalent,strict_exact,family
H4D_2022-07-01T08:00:00+00:00,2022-07-01 08:00:00+00:00,2022-06-30 12:00:00+00:00,2022-07-01 08:00:00+00:00,2022-06-30 00:00:00+00:00,222.44,222.78,205.42,211.33,2023-08-17 22:00:00+00:00,224.81,225.13,204.43,214.74,True,True,True,2023-08-17 13:00:00+00:00,2023-08-17 15:00:00+00:00,231.62,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-04T12:00:00+00:00,2022-07-04 12:00:00+00:00,2022-07-04 04:00:00+00:00,2022-07-04 12:00:00+00:00,2022-07-04 00:00:00+00:00,220.2,223.96,214.5,218.95,2022-07-13 13:00:00+00:00,226.41,229.34,217.13,218.46,True,True,True,2022-07-13 10:00:00+00:00,2022-07-13 12:00:00+00:00,227.45,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-06T12:00:00+00:00,2022-07-06 12:00:00+00:00,2022-07-06 00:00:00+00:00,2022-07-06 12:00:00+00:00,2022-07-05 08:00:00+00:00,236.43,236.47,230.18,231.48,2022-07-11 03:00:00+00:00,232.43,232.77,230.24,230.92,True,True,True,2022-07-10 09:00:00+00:00,2022-07-10 11:00:00+00:00,237.4,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-07T16:00:00+00:00,2022-07-07 16:00:00+00:00,2022-07-07 04:00:00+00:00,2022-07-07 16:00:00+00:00,2022-07-07 00:00:00+00:00,239.98,240.47,236.31,238.37,2022-07-08 09:00:00+00:00,241.28,242.28,238.0,238.1,True,True,True,2022-07-08 05:00:00+00:00,2022-07-08 07:00:00+00:00,245.12,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-14T00:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-13 16:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-12 20:00:00+00:00,228.17,230.28,216.13,226.41,2022-12-16 23:00:00+00:00,242.16,243.18,222.96,229.72,True,True,True,2022-12-16 08:00:00+00:00,2022-12-16 10:00:00+00:00,264.77,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-14T16:00:00+00:00,2022-07-14 16:00:00+00:00,2022-07-14 12:00:00+00:00,2022-07-14 16:00:00+00:00,2022-07-14 04:00:00+00:00,234.49,236.28,227.02,230.39,2022-12-16 23:00:00+00:00,242.16,243.18,222.96,229.72,True,True,True,2022-12-16 08:00:00+00:00,2022-12-16 10:00:00+00:00,264.77,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-18T08:00:00+00:00,2022-07-18 08:00:00+00:00,2022-07-18 00:00:00+00:00,2022-07-18 08:00:00+00:00,2022-07-17 08:00:00+00:00,255.64,261.38,247.36,249.85,2022-07-25 20:00:00+00:00,254.87,255.03,249.24,252.5,True,True,True,2022-07-24 23:00:00+00:00,2022-07-25 01:00:00+00:00,266.22,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-19T20:00:00+00:00,2022-07-19 20:00:00+00:00,2022-07-19 08:00:00+00:00,2022-07-19 20:00:00+00:00,2022-07-19 04:00:00+00:00,267.67,271.11,255.65,258.22,2022-07-20 21:00:00+00:00,263.67,264.91,256.74,259.45,True,True,True,2022-07-20 16:00:00+00:00,2022-07-20 18:00:00+00:00,271.88,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-07-27T20:00:00+00:00,2022-07-27 20:00:00+00:00,2022-07-27 12:00:00+00:00,2022-07-27 20:00:00+00:00,2022-07-25 00:00:00+00:00,266.22,268.49,251.2,252.39,2022-11-21 19:00:00+00:00,254.7,255.0,251.4,253.6,True,True,True,2022-11-20 17:00:00+00:00,2022-11-20 19:00:00+00:00,270.99,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-03T16:00:00+00:00,2022-08-03 16:00:00+00:00,2022-08-03 04:00:00+00:00,2022-08-03 16:00:00+00:00,2022-08-02 20:00:00+00:00,291.27,298.08,278.07,283.68,2022-08-19 07:00:00+00:00,291.45,291.93,273.1,279.6,True,True,True,2022-08-18 21:00:00+00:00,2022-08-18 23:00:00+00:00,304.8,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-04T20:00:00+00:00,2022-08-04 20:00:00+00:00,2022-08-04 12:00:00+00:00,2022-08-04 20:00:00+00:00,2022-08-04 08:00:00+00:00,308.63,310.68,298.7,303.37,2022-08-18 01:00:00+00:00,306.79,307.45,301.38,305.74,True,True,True,2022-08-17 19:00:00+00:00,2022-08-17 21:00:00+00:00,311.45,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-08T04:00:00+00:00,2022-08-08 04:00:00+00:00,2022-08-07 04:00:00+00:00,2022-08-08 04:00:00+00:00,2022-08-06 20:00:00+00:00,322.99,325.65,308.21,315.14,2022-08-09 14:00:00+00:00,318.52,319.4,314.54,315.3,True,True,True,2022-08-09 05:00:00+00:00,2022-08-09 07:00:00+00:00,326.56,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-10T16:00:00+00:00,2022-08-10 16:00:00+00:00,2022-08-10 12:00:00+00:00,2022-08-10 16:00:00+00:00,2022-08-10 00:00:00+00:00,328.5,333.5,316.05,321.89,2022-08-12 00:00:00+00:00,322.86,323.78,321.65,323.29,True,True,True,2022-08-11 14:00:00+00:00,2022-08-11 16:00:00+00:00,334.32,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-13T00:00:00+00:00,2022-08-13 00:00:00+00:00,2022-08-12 12:00:00+00:00,2022-08-13 00:00:00+00:00,2022-08-12 12:00:00+00:00,327.59,327.88,317.51,323.28,2022-08-13 21:00:00+00:00,323.98,326.32,323.0,325.95,True,True,True,2022-08-13 12:00:00+00:00,2022-08-13 14:00:00+00:00,333.0,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-21T08:00:00+00:00,2022-08-21 08:00:00+00:00,2022-08-20 20:00:00+00:00,2022-08-21 08:00:00+00:00,2022-08-20 08:00:00+00:00,288.86,296.41,278.14,286.7,2022-08-26 16:00:00+00:00,292.44,292.82,286.55,287.77,True,True,True,2022-08-26 09:00:00+00:00,2022-08-26 11:00:00+00:00,296.7,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-08-22T00:00:00+00:00,2022-08-22 00:00:00+00:00,2022-08-21 12:00:00+00:00,2022-08-22 00:00:00+00:00,2022-08-21 12:00:00+00:00,300.5,301.61,293.77,296.42,2022-08-22 04:00:00+00:00,300.64,300.64,295.06,296.65,True,True,True,2022-08-22 01:00:00+00:00,2022-08-22 03:00:00+00:00,305.0,True,False,True,True,True,False,VISUAL_ONLY
H4D_2022-08-25T08:00:00+00:00,2022-08-25 08:00:00+00:00,2022-08-25 04:00:00+00:00,2022-08-25 08:00:00+00:00,2022-08-24 20:00:00+00:00,300.42,305.11,295.6,296.06,2022-08-26 06:00:00+00:00,299.02,299.02,294.26,295.64,True,True,True,2022-08-25 15:00:00+00:00,2022-08-25 17:00:00+00:00,305.45,True,True,True,True,True,False,VISUAL_ONLY
H4D_2022-08-29T16:00:00+00:00,2022-08-29 16:00:00+00:00,2022-08-29 12:00:00+00:00,2022-08-29 16:00:00+00:00,2022-08-28 20:00:00+00:00,283.9,284.25,271.94,277.79,2022-08-30 17:00:00+00:00,281.34,282.73,276.6,276.86,True,True,True,2022-08-30 09:00:00+00:00,2022-08-30 11:00:00+00:00,291.94,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-09-08T20:00:00+00:00,2022-09-08 20:00:00+00:00,2022-09-08 08:00:00+00:00,2022-09-08 20:00:00+00:00,2022-09-08 04:00:00+00:00,280.97,281.18,275.39,279.44,2022-09-13 19:00:00+00:00,283.32,283.4,279.41,280.14,True,True,True,2022-09-13 13:00:00+00:00,2022-09-13 15:00:00+00:00,298.5,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-09-09T04:00:00+00:00,2022-09-09 04:00:00+00:00,2022-09-09 00:00:00+00:00,2022-09-09 04:00:00+00:00,2022-09-08 16:00:00+00:00,282.89,285.57,279.52,281.17,2022-09-13 14:00:00+00:00,283.29,284.9,280.84,283.84,True,True,True,2022-09-13 07:00:00+00:00,2022-09-13 09:00:00+00:00,294.74,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-09-17T12:00:00+00:00,2022-09-17 12:00:00+00:00,2022-09-16 20:00:00+00:00,2022-09-17 12:00:00+00:00,2022-09-16 12:00:00+00:00,276.33,276.64,270.74,274.87,2022-09-18 10:00:00+00:00,278.1,278.47,274.54,274.61,True,True,True,2022-09-18 05:00:00+00:00,2022-09-18 07:00:00+00:00,278.39,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-09-17T20:00:00+00:00,2022-09-17 20:00:00+00:00,2022-09-16 20:00:00+00:00,2022-09-17 20:00:00+00:00,2022-09-17 04:00:00+00:00,278.3,278.56,270.74,274.87,2022-09-18 10:00:00+00:00,278.1,278.47,274.54,274.61,True,True,True,2022-09-18 00:00:00+00:00,2022-09-18 02:00:00+00:00,279.58,True,True,True,True,True,False,VISUAL_ONLY
H4D_2022-09-24T04:00:00+00:00,2022-09-24 04:00:00+00:00,2022-09-23 16:00:00+00:00,2022-09-24 04:00:00+00:00,2022-09-23 08:00:00+00:00,277.6,278.7,268.96,272.86,2022-09-25 01:00:00+00:00,274.32,275.11,272.52,274.77,True,True,True,2022-09-24 15:00:00+00:00,2022-09-24 17:00:00+00:00,283.03,True,True,True,True,True,False,VISUAL_ONLY
H4D_2022-09-27T04:00:00+00:00,2022-09-27 04:00:00+00:00,2022-09-26 12:00:00+00:00,2022-09-27 04:00:00+00:00,2022-09-26 12:00:00+00:00,276.83,283.3,271.2,273.3,2022-09-27 17:00:00+00:00,280.88,281.51,273.26,274.37,True,True,True,2022-09-27 11:00:00+00:00,2022-09-27 13:00:00+00:00,285.76,True,True,True,True,True,False,VISUAL_ONLY
H4D_2022-09-30T08:00:00+00:00,2022-09-30 08:00:00+00:00,2022-09-29 12:00:00+00:00,2022-09-30 08:00:00+00:00,2022-09-29 08:00:00+00:00,285.45,286.62,279.18,281.03,2022-09-30 22:00:00+00:00,281.73,282.23,280.72,281.22,True,True,True,2022-09-30 16:00:00+00:00,2022-09-30 18:00:00+00:00,289.76,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-16T20:00:00+00:00,2022-10-16 20:00:00+00:00,2022-10-16 00:00:00+00:00,2022-10-16 20:00:00+00:00,2022-10-15 16:00:00+00:00,271.32,273.21,267.18,269.86,2022-10-17 05:00:00+00:00,271.42,271.42,269.51,271.15,True,True,True,2022-10-16 21:00:00+00:00,2022-10-16 23:00:00+00:00,273.74,True,True,True,True,True,False,VISUAL_ONLY
H4D_2022-10-17T16:00:00+00:00,2022-10-17 16:00:00+00:00,2022-10-17 04:00:00+00:00,2022-10-17 16:00:00+00:00,2022-10-17 00:00:00+00:00,273.74,273.8,270.92,272.31,2022-10-18 10:00:00+00:00,272.46,273.12,271.78,272.72,True,True,True,2022-10-18 01:00:00+00:00,2022-10-18 03:00:00+00:00,275.9,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-25T16:00:00+00:00,2022-10-25 16:00:00+00:00,2022-10-25 12:00:00+00:00,2022-10-25 16:00:00+00:00,2022-10-25 04:00:00+00:00,274.76,280.69,271.78,273.26,2022-11-09 19:00:00+00:00,287.6,288.59,273.09,280.1,True,True,True,2022-11-09 13:00:00+00:00,2022-11-09 15:00:00+00:00,308.49,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-26T20:00:00+00:00,2022-10-26 20:00:00+00:00,2022-10-26 00:00:00+00:00,2022-10-26 20:00:00+00:00,2022-10-25 20:00:00+00:00,289.75,290.27,283.14,288.68,2022-10-27 03:00:00+00:00,289.07,290.4,288.38,288.42,True,True,True,2022-10-27 00:00:00+00:00,2022-10-27 02:00:00+00:00,291.95,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-28T16:00:00+00:00,2022-10-28 16:00:00+00:00,2022-10-28 08:00:00+00:00,2022-10-28 16:00:00+00:00,2022-10-27 08:00:00+00:00,293.22,296.81,285.66,286.92,2022-11-09 11:00:00+00:00,295.08,301.16,283.69,298.06,True,True,True,2022-11-09 00:00:00+00:00,2022-11-09 02:00:00+00:00,335.04,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-30T08:00:00+00:00,2022-10-30 08:00:00+00:00,2022-10-29 12:00:00+00:00,2022-10-30 08:00:00+00:00,2022-10-29 20:00:00+00:00,308.42,313.74,300.88,302.37,2022-11-08 20:00:00+00:00,326.33,330.54,298.17,315.1,True,True,True,2022-11-08 17:00:00+00:00,2022-11-08 19:00:00+00:00,399.91,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-10-31T12:00:00+00:00,2022-10-31 12:00:00+00:00,2022-10-31 08:00:00+00:00,2022-10-31 12:00:00+00:00,2022-10-30 12:00:00+00:00,319.3,330.7,307.46,311.58,2022-11-08 05:00:00+00:00,334.39,337.33,307.85,318.39,True,True,True,2022-11-07 20:00:00+00:00,2022-11-07 22:00:00+00:00,344.19,True,True,True,True,True,True,STRICT_EXACT
H4D_2022-11-03T08:00:00+00:00,2022-11-03 08:00:00+00:00,2022-11-02 16:00:00+00:00,2022-11-03 08:00:00+00:00,2022-11-02 20:00:00+00:00,329.63,333.67,317.82,320.2,2022-11-08 05:00:00+00:00,334.39,337.33,307.85,318.39,True,True,True,2022-11-07 20:00:00+00:00,2022-11-07 22:00:00+00:00,344.19,True,True,True,True,True,True,STRICT_EXACT
