year,target_family,candidate,n,runner_n,clean_signals,signal_rate_runner,base_catastrophic,catastrophic_captured,catastrophic_capture_rate,base_target_winners,winner_false_exit,winner_false_exit_rate,base_unresolved,unresolved_exited,signal_precision_nontarget,median_failure_exit_r,median_r_improve_vs_base,median_cat_r_saved,median_lead_to_cat_min,median_false_exit_to_target_min,later_target_after_false_exit,later_target_after_false_exit_rate,false_reclaim_next5_rate,false_reclaim_within15_rate,expectancy_r,total_r,pf,max_dd_r,max_loss_streak,delta_vs_fixed_t1_mean_r,delta_vs_base_mean_r
2022,T2,F5_T05_TWO_CONSEC_CLOSE5,88,22,9,0.4090909090909091,5,5,1.0,16,3,0.1875,1,1,0.6666666666666666,0.061328790459968203,0.14486921529175686,1.050583657587547,210.0,520.0,3,1.0,0.3333333333333333,1.0,-0.024134797432433477,-2.123862174054146,0.9550158711440974,16.50588049597662,5,0.006154641857566353,0.004109883505772849
2022,T2,F6_T05_RECLAIM_ATTEMPT_REJECT,88,22,6,0.2727272727272727,5,2,0.4,16,3,0.1875,1,1,0.5,0.28348113292915567,-0.4063115778482536,1.3155680170901136,430.0,510.0,3,1.0,0.6666666666666666,1.0,-0.03699731303488172,-3.2557635470695914,0.9337705761338285,17.34735648497768,5,-0.0067078737448818685,-0.008752632096675386
2023,T15,F1_T05_CLOSE5,98,24,8,0.3333333333333333,3,3,1.0,20,4,0.2,1,1,0.5,0.1835230969421085,-0.37944033935413685,1.5850340136054326,240.0,350.0,4,1.0,0.5,0.5,-0.013287605046994319,-1.3021852946054433,0.9705040873839524,14.73414618132619,3,0.02831720148746739,0.012146667656657886
2023,T15,F2_T05_CLOSE15,98,24,8,0.3333333333333333,3,3,1.0,20,4,0.2,1,1,0.5,0.09984035759898029,-0.3953133552271518,1.639455782312924,240.0,347.5,4,1.0,0.25,0.25,-0.017064709495144367,-1.672341530524148,0.9621887922155674,15.043664073373215,3,0.02454009703931736,0.008369563208507864
2023,T15,F3_ANCHOR_CLOSE5,98,24,4,0.16666666666666666,3,3,1.0,20,1,0.05,1,0,0.75,-0.17507779572221205,1.0869978179951367,1.272108843537419,130.0,360.0,1,1.0,0.0,0.0,-0.003795967601823747,-0.3720048249787272,0.9917204923036036,14.166607139506592,5,0.037808838932637985,0.021638305101828487
2023,T15,F4_ANCHOR_CLOSE15,98,24,4,0.16666666666666666,3,3,1.0,20,1,0.05,1,0,0.75,-0.3180079579001356,1.013387241689136,1.2380952380952344,125.0,350.0,1,1.0,0.0,0.0,-0.007918479043627412,-0.7760109462754864,0.982882663964454,14.536599655361167,5,0.03368632749083432,0.01751579366002482
2023,T15,F5_T05_TWO_CONSEC_CLOSE5,98,24,7,0.2916666666666667,3,3,1.0,20,3,0.15,1,1,0.5714285714285714,0.11851851851851525,0.038095238095230445,1.639455782312924,225.0,495.0,3,1.0,0.0,0.0,-0.005937833210706599,-0.5819076546492467,0.9868150956930501,14.78195214604785,3,0.03566697332375513,0.019496439492945633
2023,T15,F6_T05_RECLAIM_ATTEMPT_REJECT,98,24,7,0.2916666666666667,3,3,1.0,20,3,0.15,1,1,0.5714285714285714,0.10740740740740379,0.038095238095230445,1.680272108843538,225.0,495.0,3,1.0,0.0,0.0,-0.00563471876765045,-0.5522024392297441,0.9874881585400401,14.79306325715896,3,0.03597008776681127,0.01979955393600177
2023,T2,F1_T05_CLOSE5,98,24,11,0.4583333333333333,3,3,1.0,16,5,0.3125,5,3,0.5454545454545454,0.1293103448275915,0.07301587301586963,1.5850340136054326,240.0,465.0,5,1.0,0.4,0.4,-0.019612072083517087,-1.9219830641846745,0.9564649940791329,15.014779158220085,3,0.021992734450944657,-0.011400536604445718
2023,T2,F2_T05_CLOSE15,98,24,11,0.4583333333333333,3,3,1.0,16,5,0.3125,5,3,0.5454545454545454,0.1353383458646684,0.04126984126983975,1.639455782312924,240.0,455.0,5,1.0,0.2,0.6,-0.02137682431061065,-2.094928782439844,0.9526342041738362,15.223058841284809,3,0.020227982223851082,-0.013165288831539284
2023,T2,F3_ANCHOR_CLOSE5,98,24,5,0.20833333333333334,3,3,1.0,16,1,0.0625,5,1,0.8,-0.16226415094337873,0.9018867924528543,1.272108843537419,130.0,405.0,1,1.0,0.0,0.0,0.008039701606152711,0.7878907574029657,1.0175060615667855,13.162236502419823,5,0.04964450814061445,0.016251237085224073
2023,T2,F4_ANCHOR_CLOSE15,98,24,5,0.20833333333333334,3,3,1.0,16,1,0.0625,5,1,0.8,-0.27547169811319533,0.7886792452830378,1.2380952380952344,125.0,395.0,1,1.0,0.0,0.0,0.0043046869352093,0.4218593196505114,1.0092976317818947,13.419021471104582,5,0.045909493469671034,0.012516222414280668
2023,T2,F5_T05_TWO_CONSEC_CLOSE5,98,24,11,0.4583333333333333,3,3,1.0,16,5,0.3125,5,3,0.5454545454545454,0.11851851851851525,0.038095238095230445,1.639455782312924,225.0,460.0,5,1.0,0.2,0.6,-0.023978769239630267,-2.349919385483766,0.9470237602709318,15.358222724174619,3,0.017626037294831465,-0.015767233760558892
2023,T2,F6_T05_RECLAIM_ATTEMPT_REJECT,98,24,10,0.4166666666666667,3,3,1.0,16,4,0.25,5,3,0.6,0.19036226930964742,0.18926038500505882,1.680272108843538,225.0,620.0,4,1.0,0.25,0.5,-0.005923313800779439,-0.580484752476385,0.9868473359099255,14.983052693559943,3,0.035681492733682305,0.002288221678291929
2024,T15,F1_T05_CLOSE5,100,25,10,0.4,5,5,1.0,19,4,0.21052631578947367,1,1,0.6,0.13434690291093193,0.6674893596352394,1.2770083102493266,205.0,175.0,4,1.0,0.5,1.0,0.031623985031514354,3.1623985031514357,1.0809572945520287,14.555770554850817,5,0.006339374099493846,0.03410978994879784
2024,T15,F2_T05_CLOSE15,100,25,10,0.4,5,5,1.0,19,4,0.21052631578947367,1,1,0.6,0.14839551592729022,0.24906953728833364,1.475698035160294,200.0,157.5,4,1.0,0.5,0.75,0.02181258467411337,2.181258467411337,1.0545590441636414,15.37841319449543,5,-0.0034720262579071527,0.02429838959139684
2024,T15,F3_ANCHOR_CLOSE5,100,25,7,0.28,5,5,1.0,19,1,0.05263157894736842,1,1,0.8571428571428571,-0.26881720430107564,0.8871252204585566,1.0329732802728913,65.0,195.0,1,1.0,0.0,1.0,0.02845365708697843,2.845365708697843,1.068759312467637,13.435492129072038,5,0.0031690461549579085,0.030939462004261894
2024,T15,F4_ANCHOR_CLOSE15,100,25,7,0.28,5,5,1.0,19,1,0.05263157894736842,1,1,0.8571428571428571,-0.322751322751319,0.7795414462081136,1.1066481994459978,40.0,190.0,1,1.0,0.0,1.0,0.027781381147991727,2.7781381147991726,1.0670258440298397,13.455254974921868,5,0.0024967702159712202,0.030267186065275203
2024,T15,F5_T05_TWO_CONSEC_CLOSE5,100,25,10,0.4,5,5,1.0,19,4,0.21052631578947367,1,1,0.6,0.13694038828123606,0.2589509602132484,1.4792243767313284,200.0,162.5,4,1.0,0.25,0.75,0.022401892701387992,2.2401892701387993,1.0562139117548062,15.41340436867439,5,-0.0028827182306325107,0.02488769761867147
2024,T15,F6_T05_RECLAIM_ATTEMPT_REJECT,100,25,7,0.28,5,2,0.4,19,4,0.21052631578947367,1,1,0.42857142857142855,0.20276497695853332,-0.7518987341772243,1.577830192838965,580.0,162.5,4,1.0,0.5,0.75,-0.004185488732593907,-0.4185488732593907,0.9901495699255218,15.713839608227538,5,-0.02947009966461443,-0.001699683815310449
2024,T2,F1_T05_CLOSE5,100,25,17,0.68,8,8,1.0,13,6,0.46153846153846156,4,3,0.6470588235294118,0.0835702103467899,0.16897081413210818,1.2946996176028447,267.5,630.0,6,1.0,0.3333333333333333,1.0,-0.018751188140130617,-1.875118814013062,0.952110323470143,16.143201572255656,5,-0.044035799072151154,0.030625317858515824
2024,T2,F2_T05_CLOSE15,100,25,17,0.68,8,8,1.0,13,6,0.46153846153846156,4,3,0.6470588235294118,0.09540229885057239,0.15821812596005747,1.224577240175715,262.5,630.0,6,1.0,0.3333333333333333,0.8333333333333334,-0.03192989046844362,-3.192989046844362,0.9203582041334549,17.502019187239828,7,-0.057214501400464135,0.01744661553020284
2024,T2,F3_ANCHOR_CLOSE5,100,25,13,0.52,8,8,1.0,13,3,0.23076923076923078,4,2,0.7692307692307693,-0.27160493827160276,0.7028985507245897,0.9050568631028375,57.5,555.0,3,1.0,0.0,0.3333333333333333,-0.0328015496822549,-3.28015496822549,0.9239221616230917,15.371386165703889,7,-0.05808616061427541,0.016574956316391547
2024,T2,F4_ANCHOR_CLOSE15,100,25,13,0.52,8,8,1.0,13,3,0.23076923076923078,4,2,0.7692307692307693,-0.3371233655486059,0.49389179755672474,0.757012102414399,40.0,555.0,3,1.0,0.0,0.3333333333333333,-0.04043963478226503,-4.0439634782265035,0.9078395201792013,15.661655119756153,7,-0.06572424571428552,0.008936871216381436
2024,T2,F5_T05_TWO_CONSEC_CLOSE5,100,25,17,0.68,8,8,1.0,13,6,0.46153846153846156,4,3,0.6470588235294118,0.05402298850574345,0.15821812596005747,1.2038875850033004,262.5,625.0,6,1.0,0.16666666666666666,0.8333333333333334,-0.03593386272410491,-3.5933862724104912,0.9105524931805948,17.537010361418787,7,-0.061218473656125434,0.013442643274541548
2024,T2,F6_T05_RECLAIM_ATTEMPT_REJECT,100,25,12,0.48,8,4,0.5,13,6,0.46153846153846156,4,2,0.5,0.1955271497881059,-0.4568453596220039,1.418230054955469,475.0,620.0,6,1.0,0.6666666666666666,0.8333333333333334,-0.06350212155050405,-6.350212155050405,0.854277305774284,18.696994883922013,7,-0.08878673248252458,-0.014125615551857595
2025,T15,F1_T05_CLOSE5,106,31,14,0.45161290322580644,7,7,1.0,24,7,0.2916666666666667,0,0,0.5,0.22628303287805696,0.1749488752556248,1.4525719679093863,140.0,330.0,7,1.0,0.14285714285714285,0.5714285714285714,0.23852576040856324,25.283730603307703,1.876163743089982,3.593904850358186,2,-9.504141912615947e-05,0.034481836733349244
2025,T15,F2_T05_CLOSE15,106,31,12,0.3870967741935484,7,5,0.7142857142857143,24,7,0.2916666666666667,0,0,0.4166666666666667,0.2219014210765755,-0.9241155739559341,1.5081539465101108,255.0,290.0,7,1.0,0.14285714285714285,0.5714285714285714,0.20716388705378389,21.959372027701093,1.696671569282464,3.825738760392775,4,-0.03145691477390552,0.0031199633785698832
2025,T15,F3_ANCHOR_CLOSE5,106,31,11,0.3548387096774194,7,7,1.0,24,4,0.16666666666666666,0,0,0.6363636363636364,-0.28425357873210433,0.6868250539956817,0.8447380840018845,40.0,520.0,4,1.0,0.25,0.5,0.21237208857796158,22.51144138926393,1.7105083375190626,3.2646277180436005,5,-0.026248713249727815,0.00832816490274759
2025,T15,F4_ANCHOR_CLOSE15,106,31,9,0.2903225806451613,7,5,0.7142857142857143,24,4,0.16666666666666666,0,0,0.5555555555555556,-0.28425357873210433,0.7770961145194202,0.8121755545068372,70.0,510.0,4,1.0,0.5,0.5,0.19299477861000644,20.457446532660683,1.60636996139039,4.960904115820359,5,-0.04562602321768299,-0.011049145065207593
2025,T15,F5_T05_TWO_CONSEC_CLOSE5,106,31,14,0.45161290322580644,7,7,1.0,24,7,0.2916666666666667,0,0,0.5,0.2123612502589815,0.16396934409769698,1.3912222746578495,135.0,295.0,7,1.0,0.14285714285714285,0.5714285714285714,0.2315111581292556,24.540182761701093,1.8438293355970559,3.825738760392775,4,-0.007109643698433794,0.027467234454041617
2025,T15,F6_T05_RECLAIM_ATTEMPT_REJECT,106,31,11,0.3548387096774194,7,4,0.5714285714285714,24,7,0.2916666666666667,0,0,0.36363636363636365,0.24037089871612857,-0.7885572139303361,1.5169211946428858,237.5,210.0,7,1.0,0.5714285714285714,0.8571428571428571,0.19813226565015168,21.00202015891608,1.6482339929436032,3.825738760392775,4,-0.04048853617753771,-0.005911658025062311
2025,T2,F1_T05_CLOSE5,106,31,16,0.5161290322580645,8,8,1.0,22,7,0.3181818181818182,1,1,0.5625,0.22628303287805696,0.5825036618761456,1.4803629572097485,125.0,720.0,7,1.0,0.14285714285714285,0.7142857142857143,0.2780410570117785,29.472352043248524,2.0213131396242656,4.164516230208474,2,0.03942025518408912,0.022156679899543598
2025,T2,F2_T05_CLOSE15,106,31,14,0.45161290322580644,8,6,0.75,22,7,0.3181818181818182,1,1,0.5,0.19827102837902866,-0.7340650775467724,1.5386748241179629,195.0,710.0,7,1.0,0.2857142857142857,0.5714285714285714,0.24646592460779906,26.1253880084267,1.8288404167015393,4.470616116063435,4,0.007845122780109669,-0.009418452504435869
2025,T2,F3_ANCHOR_CLOSE5,106,31,13,0.41935483870967744,8,8,1.0,22,4,0.18181818181818182,1,1,0.6923076923076923,-0.3014925373134315,0.6868250539956817,0.9324799356734781,32.5,632.5,4,1.0,0.25,0.5,0.25626805837204275,27.16441418743653,1.8366427597005854,3.9658771686972836,5,0.017647256544353326,0.00038368125980779634
2025,T2,F4_ANCHOR_CLOSE15,106,31,11,0.3548387096774194,8,6,0.75,22,4,0.18181818181818182,1,1,0.6363636363636364,-0.3014925373134315,0.6900369003690106,0.7972361026122622,50.0,627.5,4,1.0,0.5,0.5,0.23216605811350782,24.60960216003183,1.7026663834442137,4.651265739368409,5,-0.006454743714181579,-0.02371831899872712
2025,T2,F5_T05_TWO_CONSEC_CLOSE5,106,31,16,0.5161290322580645,8,8,1.0,22,7,0.3181818181818182,1,1,0.5625,0.20384255269941243,0.461474232421228,1.3919581692923955,112.5,715.0,7,1.0,0.2857142857142857,0.5714285714285714,0.27081319568327084,28.706198742426707,1.9870803672311301,4.470616116063435,4,0.03219239385558139,0.014928818571035863
2025,T2,F6_T05_RECLAIM_ATTEMPT_REJECT,106,31,13,0.41935483870967744,8,5,0.625,22,7,0.3181818181818182,1,1,0.46153846153846156,0.2260183968462615,-1.1257922964407572,1.64114832535883,235.0,600.0,7,1.0,0.7142857142857143,0.8571428571428571,0.2374343032041669,25.16803613964169,1.7768193934630931,4.470616116063435,4,-0.0011864986235225368,-0.018450073908068066
2026,T15,F1_T05_CLOSE5,54,15,8,0.5333333333333333,3,3,1.0,11,4,0.36363636363636365,1,1,0.5,0.11614181025945366,-0.33940789315901887,1.17272727272725,65.0,455.0,4,1.0,0.5,0.5,-0.0866970179495336,-4.681638969274815,0.8188028326422898,9.568205856723305,3,-0.017404248112694202,0.0052663572427372515
2026,T15,F2_T05_CLOSE15,54,15,8,0.5333333333333333,3,3,1.0,11,4,0.36363636363636365,1,1,0.5,0.088549337260687,-0.3798866609918424,1.2090909090908868,60.0,415.0,4,1.0,0.0,0.0,-0.09402198209595901,-5.0771870331817865,0.8047492426688666,9.927209070131935,3,-0.024729212259119615,-0.0020586069036881613
2026,T15,F3_ANCHOR_CLOSE5,54,15,8,0.5333333333333333,3,3,1.0,11,4,0.36363636363636365,1,1,0.5,-0.23452425990731518,-0.6926270158596487,0.7452380952381061,30.0,255.0,4,1.0,0.5,0.5,-0.15278970894535318,-8.250644283049072,0.708669636375514,12.064121469500952,5,-0.08349693910851376,-0.060826333753082294
2026,T15,F4_ANCHOR_CLOSE15,54,15,8,0.5333333333333333,3,3,1.0,11,4,0.36363636363636365,1,1,0.5,-0.40007667968316574,-0.6926270158596487,0.6272727272727294,30.0,250.0,4,1.0,0.25,0.25,-0.17269235310227274,-9.325387067522728,0.682759472503254,13.138864253974608,5,-0.10339958326543332,-0.08072897791000187
2026,T15,F5_T05_TWO_CONSEC_CLOSE5,54,15,8,0.5333333333333333,3,3,1.0,11,4,0.36363636363636365,1,1,0.5,0.057891251431845675,-0.3944660862772597,1.2090909090908868,60.0,415.0,4,1.0,0.0,0.0,-0.09861959409170114,-5.3254580809518615,0.7964264446738307,10.175480117902012,4,-0.029326824254861744,-0.0066562188994302935
2026,T15,F6_T05_RECLAIM_ATTEMPT_REJECT,54,15,7,0.4666666666666667,3,2,0.6666666666666666,11,4,0.36363636363636365,1,1,0.42857142857142855,0.08762886597937998,-0.7148554336989239,1.1970351354071949,42.5,305.0,4,1.0,0.25,0.5,-0.11153242717280819,-6.022751067331642,0.7770462429813254,10.86612858600937,4,-0.04223965733596879,-0.01956905198053734
2026,T2,F1_T05_CLOSE5,54,15,9,0.6,5,5,1.0,8,2,0.25,2,2,0.7777777777777778,0.13834422657953185,1.1476190476190782,1.4584717607972868,130.0,427.5,2,1.0,0.5,0.5,-0.058091157541107795,-3.136922507219821,0.8785892128249858,9.484683125021878,3,0.011201612295731602,0.08810029415764932
2026,T2,F2_T05_CLOSE15,54,15,8,0.5333333333333333,5,5,1.0,8,1,0.125,2,2,0.875,0.088549337260687,1.1783549783549825,1.4219269102989447,130.0,760.0,1,1.0,0.0,0.0,-0.03687469366156897,-1.9912334577247244,0.9234241641871925,8.91820467016138,3,0.03241807617527042,0.10931675803718813
2026,T2,F3_ANCHOR_CLOSE5,54,15,8,0.5333333333333333,5,5,1.0,8,1,0.125,2,2,0.875,-0.23452425990731518,0.5653100775193922,0.927272727272726,85.0,445.0,1,1.0,1.0,1.0,-0.0956424205109631,-5.164690707592007,0.817634699760109,10.388528739283025,5,-0.026349650674123697,0.050549031187794
2026,T2,F4_ANCHOR_CLOSE15,54,15,8,0.5333333333333333,5,5,1.0,8,1,0.125,2,2,0.875,-0.40007667968316574,0.5063273935367039,0.7450980392156813,85.0,445.0,1,1.0,1.0,1.0,-0.11554506466788264,-6.239433492065663,0.7877405883561249,11.463271523756681,5,-0.046252294831043275,0.030646387030874432
2026,T2,F5_T05_TWO_CONSEC_CLOSE5,54,15,8,0.5333333333333333,5,5,1.0,8,1,0.125,2,2,0.875,0.057891251431845675,1.1176406926406968,1.265795206971685,125.0,765.0,1,1.0,0.0,0.0,-0.04147230565731111,-2.2395045054948,0.9143916096188549,9.085924514399194,4,0.027820464179528288,0.104719146041446
2026,T2,F6_T05_RECLAIM_ATTEMPT_REJECT,54,15,7,0.4666666666666667,5,4,0.8,8,1,0.125,2,2,0.8571428571428571,0.08762886597937998,0.9787878787878641,1.5426085162747014,245.0,720.0,1,1.0,1.0,1.0,-0.05438513873841817,-2.9367974918745814,0.891283895499511,9.44596121027684,4,0.014907631098421241,0.09180631296033895
