gate_id,n,participation,hit_60,wilson_60,hit_30,hit_120,median_signed_60,n_2022,hit_2022,n_2023,hit_2023,n_2024,hit_2024,worst_year_hit,improvement_vs_g0,aux_best,dev_gate
G0_BASELINE,2128,1.0,0.5380639097744361,0.5168321469393713,0.5239661654135338,0.5211466165413534,0.0002970797274488,135,0.562962962962963,1016,0.5236220472440944,977,0.5496417604912999,0.5236220472440944,0.0,0.5239661654135338,False
G1_OI_EXPANSION,677,0.3181390977443609,0.5288035450516987,0.49114568354625854,0.49926144756277696,0.5155096011816839,0.0001661888736548,43,0.6046511627906976,339,0.49557522123893805,295,0.5559322033898305,0.49557522123893805,-0.00926036472273739,0.5155096011816839,False
G2_OI_TAKER_CONFIRM,341,0.16024436090225563,0.533724340175953,0.48069491091316463,0.49853372434017595,0.49560117302052786,0.0001732591784049,19,0.6842105263157895,146,0.5342465753424658,176,0.5170454545454546,0.5170454545454546,-0.0043395695984830285,0.49853372434017595,False
G3_OI_TAKER_SMART_CONFIRM,30,0.014097744360902255,0.4666666666666667,0.30232388907699753,0.43333333333333335,0.4,-0.00104788500911395,0,,1,0.0,29,0.4827586206896552,,-0.0713972431077694,0.43333333333333335,False
