year,n,wins,losses,wr,avg_win_r,median_win_r,breakeven_avg_win_r,avg_win_margin_r,expectancy_r,total_r,median_sl_pct,median_tp_pct,median_tp1_r,mean_sl_pct,mean_tp_pct
2022,151,116,35,0.7682119205298014,0.48522837210656744,0.28207423320207736,0.3017241379310345,0.18350423417553297,0.14097014016133655,21.28649116436182,0.012085944494180918,0.0047587090476480486,0.3818181818181724,0.014453872097853687,0.00657528215242409
2023,144,101,43,0.7013888888888888,0.3496573483624362,0.15210355987054963,0.42574257425742573,-0.0760852258949895,-0.05336533205134683,-7.684607815393944,0.009414571510521922,0.0021380469190809366,0.2760126770327838,0.012057779779549353,0.0036852033535871775
2024,145,108,37,0.7448275862068966,0.3584267304744925,0.22888534335591773,0.3425925925925926,0.015834137881899912,0.011793702698242684,1.7100868912451892,0.010772744575561417,0.002739093129166527,0.26077586206897413,0.01538832124255841,0.004015158651400142
2025,186,137,49,0.7365591397849462,0.3201237169623503,0.16577540106952965,0.35766423357664234,-0.03754051661429203,-0.027650810624505386,-5.1430507761580015,0.007786995926635214,0.0029990154083877436,0.3013317191283513,0.026589119642890513,0.0037427347024694174
2026,86,64,22,0.7441860465116279,0.41599523360116075,0.19241826503492332,0.34375,0.07224523360116075,0.05376389477295685,4.623694950474289,0.008015076179258927,0.0025966505122903003,0.38210257501597966,0.010240418386377917,0.003692702241129101
