partition,horizon_min,entry_ts,execution_start,dev_block,parent_exit_ts,parent_pnl,parent_R,invalidation_close_ts,parent_exit_equals_causal_origin,signal_ts,origin_ts,last_completed_bar_ts,origin_open,final_close,min_forward_low,max_forward_high,short_close_return_R,short_mfe_R,short_mae_R,short_excursion_dominance_R,short_capture_fraction,short_close_positive
development,30,2023-02-21 18:00:00+00:00,2023-02-21 15:00:00+00:00,2.0,2023-02-21 21:25:00+00:00,-14.591668627912446,0.7390000000000008,2023-02-21 21:20:00+00:00,True,2023-02-21 21:20:00+00:00,2023-02-21 21:25:00+00:00,2023-02-21 21:50:00+00:00,24.75,24.86,24.5,24.98,-0.14884979702300313,0.3382949932340998,0.3112313937753724,0.027063599458727383,0.5208333333333328,False
development,30,2023-02-28 15:25:00+00:00,2023-02-28 15:00:00+00:00,2.0,2023-02-28 20:05:00+00:00,-11.032343819229073,0.45899999999999963,2023-02-28 20:00:00+00:00,True,2023-02-28 20:00:00+00:00,2023-02-28 20:05:00+00:00,2023-02-28 20:30:00+00:00,22.072,22.088,22.026,22.235,-0.0348583877995682,0.100217864923746,0.35511982570806183,-0.2549019607843158,0.2200956937799017,False
development,30,2023-03-05 15:30:00+00:00,2023-03-05 15:00:00+00:00,2.0,2023-03-05 18:00:00+00:00,-5.648525758214951,0.20199999999999818,2023-03-05 17:55:00+00:00,True,2023-03-05 17:55:00+00:00,2023-03-05 18:00:00+00:00,2023-03-05 18:25:00+00:00,21.092,21.082,21.0,21.129,0.049504950495040105,0.45544554455445335,0.18316831683169763,0.27227722772275575,0.7131782945736264,True
development,30,2023-03-09 15:05:00+00:00,2023-03-09 15:00:00+00:00,2.0,2023-03-09 16:40:00+00:00,-13.837489943684611,0.5139999999999993,2023-03-09 16:35:00+00:00,True,2023-03-09 16:35:00+00:00,2023-03-09 16:40:00+00:00,2023-03-09 17:05:00+00:00,18.129,18.169,18.01,18.189,-0.0778210116731502,0.2315175097276263,0.11673151750972528,0.11478599221790102,0.6648044692737474,False
development,30,2023-05-19 15:20:00+00:00,2023-05-19 15:00:00+00:00,2.0,2023-05-19 15:35:00+00:00,-6.405260594252338,0.22800000000000153,2023-05-19 15:30:00+00:00,True,2023-05-19 15:30:00+00:00,2023-05-19 15:35:00+00:00,2023-05-19 16:00:00+00:00,20.267,20.422,20.267,20.486,-0.6798245614035092,0.0,0.9605263157894725,-0.9605263157894725,0.0,False
development,30,2023-06-14 17:35:00+00:00,2023-06-14 15:00:00+00:00,2.0,2023-06-14 20:05:00+00:00,-10.76077713089557,0.3070000000000004,2023-06-14 20:00:00+00:00,True,2023-06-14 20:00:00+00:00,2023-06-14 20:05:00+00:00,2023-06-14 20:30:00+00:00,14.958,14.367,14.08,14.958,1.925081433224751,2.8599348534201923,0.0,2.8599348534201923,1.0,True
development,30,2023-06-18 16:20:00+00:00,2023-06-18 15:00:00+00:00,2.0,2023-06-18 20:25:00+00:00,-10.388294166086053,0.26200000000000045,2023-06-18 20:20:00+00:00,True,2023-06-18 20:20:00+00:00,2023-06-18 20:25:00+00:00,2023-06-18 20:50:00+00:00,15.459,15.535,15.428,15.631,-0.290076335877864,0.11832061068701814,0.6564885496183217,-0.5381679389313035,0.1527093596059059,False
development,30,2023-07-30 15:30:00+00:00,2023-07-30 15:00:00+00:00,3.0,2023-07-30 19:50:00+00:00,-14.970657511277906,0.34299999999999997,2023-07-30 19:45:00+00:00,True,2023-07-30 19:45:00+00:00,2023-07-30 19:50:00+00:00,2023-07-30 20:15:00+00:00,24.299,24.058,23.396,24.305,0.7026239067055384,2.6326530612244863,0.017492711370263054,2.6151603498542233,0.9933993399339932,True
development,30,2023-08-03 15:00:00+00:00,2023-08-03 15:00:00+00:00,3.0,2023-08-03 22:10:00+00:00,-11.36560443366813,0.5040000000000013,2023-08-03 22:05:00+00:00,True,2023-08-03 22:05:00+00:00,2023-08-03 22:10:00+00:00,2023-08-03 22:35:00+00:00,22.571,22.608,22.493,22.643,-0.0734126984126963,0.1547619047619102,0.14285714285714085,0.011904761904769356,0.5200000000000123,False
development,30,2023-09-02 15:25:00+00:00,2023-09-02 15:00:00+00:00,3.0,2023-09-02 17:50:00+00:00,-7.91107041107042,0.3039999999999985,2023-09-02 17:45:00+00:00,True,2023-09-02 17:45:00+00:00,2023-09-02 17:50:00+00:00,2023-09-02 18:15:00+00:00,19.345,19.156,19.114,19.345,0.6217105263157927,0.7598684210526291,0.0,0.7598684210526291,1.0,True
development,30,2023-09-24 17:55:00+00:00,2023-09-24 15:00:00+00:00,3.0,2023-09-24 19:30:00+00:00,-4.531568228105909,0.1700000000000017,2023-09-24 19:25:00+00:00,True,2023-09-24 19:25:00+00:00,2023-09-24 19:30:00+00:00,2023-09-24 19:55:00+00:00,19.462,19.453,19.435,19.538,0.05294117647058971,0.15882352941176914,0.4470588235294103,-0.28823529411764115,0.26213592233010313,True
development,30,2023-10-02 15:00:00+00:00,2023-10-02 15:00:00+00:00,3.0,2023-10-02 18:40:00+00:00,-24.249041987720933,0.700999999999997,2023-10-02 18:35:00+00:00,True,2023-10-02 18:35:00+00:00,2023-10-02 18:40:00+00:00,2023-10-02 19:05:00+00:00,23.092,23.329,23.039,23.458,-0.3380884450784635,0.0756062767475,0.5221112696148378,-0.4465049928673378,0.12649164677803737,False
development,30,2023-10-24 15:10:00+00:00,2023-10-24 15:00:00+00:00,3.0,2023-10-24 15:40:00+00:00,-28.180975911056226,1.243000000000002,2023-10-24 15:35:00+00:00,True,2023-10-24 15:35:00+00:00,2023-10-24 15:40:00+00:00,2023-10-24 16:05:00+00:00,30.555,30.778,30.266,31.25,-0.1794046661303287,0.23250201126307402,0.5591311343523726,-0.3266291230892986,0.29369918699187086,False
development,30,2023-11-08 19:15:00+00:00,2023-11-08 15:00:00+00:00,3.0,2023-11-09 01:05:00+00:00,-11.343584572724996,0.9080000000000013,2023-11-09 01:00:00+00:00,True,2023-11-09 01:00:00+00:00,2023-11-09 01:05:00+00:00,2023-11-09 01:30:00+00:00,42.647,43.223,42.5,43.31,-0.6343612334801759,0.1618942731277514,0.7301762114537477,-0.5682819383259963,0.18148148148147908,False
development,30,2023-12-16 15:35:00+00:00,2023-12-16 15:00:00+00:00,3.0,2023-12-16 20:50:00+00:00,-21.33903765635803,2.888999999999996,2023-12-16 20:45:00+00:00,True,2023-12-16 20:45:00+00:00,2023-12-16 20:50:00+00:00,2023-12-16 21:15:00+00:00,73.395,73.913,73.157,74.137,-0.17930079612322652,0.08238144686742814,0.2568362755278662,-0.17445482866043804,0.2428571428571414,False
development,30,2024-01-30 15:25:00+00:00,2024-01-30 15:00:00+00:00,4.0,2024-01-30 23:25:00+00:00,-16.660716969788048,3.5379999999999967,2024-01-30 23:20:00+00:00,True,2024-01-30 23:20:00+00:00,2024-01-30 23:25:00+00:00,2024-01-30 23:50:00+00:00,102.901,101.256,101.003,103.033,0.4649519502543803,0.5364612775579417,0.0373092142453378,0.4991520633126039,0.9349753694581255,True
development,30,2024-02-19 15:20:00+00:00,2024-02-19 15:00:00+00:00,4.0,2024-02-20 01:20:00+00:00,-19.7173913043478,4.215000000000003,2024-02-20 01:15:00+00:00,True,2024-02-20 01:15:00+00:00,2024-02-20 01:20:00+00:00,2024-02-20 01:45:00+00:00,110.465,109.703,109.047,110.495,0.18078291814946615,0.3364175563463832,0.007117437722420193,0.329300118623963,0.9792817679558005,True
development,30,2024-03-19 17:10:00+00:00,2024-03-19 15:00:00+00:00,4.0,2024-03-19 22:15:00+00:00,-42.44157296123496,15.044000000000011,2024-03-19 22:10:00+00:00,True,2024-03-19 22:10:00+00:00,2024-03-19 22:15:00+00:00,2024-03-19 22:40:00+00:00,170.252,167.287,166.18,170.667,0.19708854028184003,0.2706726934325977,0.02758574847115074,0.24308694496144695,0.9075105861377328,True
development,30,2024-04-07 15:15:00+00:00,2024-04-07 15:00:00+00:00,4.0,2024-04-07 18:35:00+00:00,-10.593406352202628,3.6359999999999957,2024-04-07 18:30:00+00:00,True,2024-04-07 18:30:00+00:00,2024-04-07 18:35:00+00:00,2024-04-07 19:00:00+00:00,178.375,178.492,177.72,178.98,-0.03217821782177953,0.18014301430143068,0.16639163916391378,0.013751375137516897,0.5198412698412745,False
development,30,2024-05-08 18:25:00+00:00,2024-05-08 15:00:00+00:00,4.0,2024-05-08 20:10:00+00:00,-16.917672031598496,4.596000000000004,2024-05-08 20:05:00+00:00,True,2024-05-08 20:05:00+00:00,2024-05-08 20:10:00+00:00,2024-05-08 20:35:00+00:00,143.831,142.372,141.271,143.869,0.3174499564838933,0.5570060922541341,0.00826805918189967,0.5487380330722345,0.9853733641262469,True
development,30,2024-05-12 16:20:00+00:00,2024-05-12 15:00:00+00:00,4.0,2024-05-12 21:25:00+00:00,-10.262035594193419,2.3840000000000146,2024-05-12 21:20:00+00:00,True,2024-05-12 21:20:00+00:00,2024-05-12 21:25:00+00:00,2024-05-12 21:50:00+00:00,143.313,143.909,142.198,144.082,-0.25,0.4677013422818682,0.32256711409396005,0.14513422818790817,0.5918259023354506,False
development,30,2024-06-01 15:05:00+00:00,2024-06-01 15:00:00+00:00,4.0,2024-06-01 23:15:00+00:00,-3.641282971191595,1.1260000000000048,2024-06-01 23:10:00+00:00,True,2024-06-01 23:10:00+00:00,2024-06-01 23:15:00+00:00,2024-06-01 23:40:00+00:00,166.576,165.793,165.772,166.601,0.6953818827708559,0.7140319715808159,0.022202486678512948,0.6918294849023029,0.9698431845597039,True
development,30,2024-07-09 20:45:00+00:00,2024-07-09 15:00:00+00:00,5.0,2024-07-10 01:05:00+00:00,-15.40905757882599,4.411000000000001,2024-07-10 01:00:00+00:00,True,2024-07-10 01:00:00+00:00,2024-07-10 01:05:00+00:00,2024-07-10 01:30:00+00:00,138.782,140.428,138.619,140.673,-0.3731580140557665,0.03695307186579253,0.428700974835636,-0.39174790296984346,0.07935735150925548,False
development,30,2024-10-02 16:05:00+00:00,2024-10-02 15:00:00+00:00,5.0,2024-10-02 19:00:00+00:00,-19.988117180801122,5.453000000000003,2024-10-02 18:55:00+00:00,True,2024-10-02 18:55:00+00:00,2024-10-02 19:00:00+00:00,2024-10-02 19:25:00+00:00,142.192,139.049,138.5,142.771,0.5763799743260588,0.6770584999083084,0.1061800843572307,0.5708784155510777,0.8644345586513741,True
development,30,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+00:00,5.0,2024-11-23 16:30:00+00:00,-14.497153700189724,7.5,2024-11-23 16:25:00+00:00,True,2024-11-23 16:25:00+00:00,2024-11-23 16:30:00+00:00,2024-11-23 16:55:00+00:00,255.86,256.89,255.31,257.49,-0.1373333333333297,0.07333333333333485,0.21733333333333274,-0.1439999999999979,0.2522935779816558,False
development,30,2024-12-08 16:00:00+00:00,2024-12-08 15:00:00+00:00,5.0,2024-12-09 01:40:00+00:00,-9.649344096871848,4.509999999999991,2024-12-09 01:35:00+00:00,True,2024-12-09 01:35:00+00:00,2024-12-09 01:40:00+00:00,2024-12-09 02:05:00+00:00,233.25,232.56,231.8,233.65,0.15299334811529913,0.3215077605321489,0.08869179600887062,0.2328159645232783,0.7837837837837801,True
development,30,2024-12-26 16:55:00+00:00,2024-12-26 15:00:00+00:00,5.0,2024-12-26 21:15:00+00:00,-10.246331236897333,3.3600000000000136,2024-12-26 21:10:00+00:00,True,2024-12-26 21:10:00+00:00,2024-12-26 21:15:00+00:00,2024-12-26 21:40:00+00:00,186.89,189.72,186.53,189.83,-0.8422619047619051,0.10714285714285231,0.8750000000000042,-0.7678571428571519,0.10909090909090423,False
development,60,2022-03-06 16:20:00+00:00,2022-03-06 15:00:00+00:00,0.0,2022-03-06 19:45:00+00:00,-17.630385487528322,2.700000000000003,2022-03-06 19:40:00+00:00,True,2022-03-06 19:40:00+00:00,2022-03-06 19:45:00+00:00,2022-03-06 20:40:00+00:00,85.09,85.59,84.75,85.63,-0.18518518518518498,0.12592592592592705,0.19999999999999685,-0.0740740740740698,0.38636363636364224,False
development,60,2022-03-09 15:50:00+00:00,2022-03-09 15:00:00+00:00,0.0,2022-03-09 19:15:00+00:00,-16.31165919282507,2.6899999999999977,2022-03-09 19:10:00+00:00,True,2022-03-09 19:10:00+00:00,2022-03-09 19:15:00+00:00,2022-03-09 20:10:00+00:00,86.29,87.12,86.02,87.56,-0.30855018587360555,0.1003717472118998,0.4721189591078056,-0.3717472118959058,0.17532467532468124,False
development,60,2022-06-05 16:05:00+00:00,2022-06-05 15:00:00+00:00,0.0,2022-06-05 23:30:00+00:00,-17.508754377188573,1.259999999999998,2022-06-05 23:25:00+00:00,True,2022-06-05 23:25:00+00:00,2022-06-05 23:30:00+00:00,2022-06-06 00:25:00+00:00,38.58,38.83,38.31,39.07,-0.19841269841269873,0.21428571428571147,0.38888888888889106,-0.1746031746031796,0.3552631578947325,False
development,60,2022-07-09 18:30:00+00:00,2022-07-09 15:00:00+00:00,1.0,2022-07-10 00:50:00+00:00,-15.717598557072886,1.0700000000000003,2022-07-10 00:45:00+00:00,True,2022-07-10 00:45:00+00:00,2022-07-10 00:50:00+00:00,2022-07-10 01:45:00+00:00,37.59,37.74,37.43,37.92,-0.1401869158878491,0.14953271028037723,0.30841121495326934,-0.1588785046728921,0.32653061224490415,False
development,60,2022-07-10 20:25:00+00:00,2022-07-10 15:00:00+00:00,1.0,2022-07-11 00:20:00+00:00,-16.353887399463808,1.0599999999999952,2022-07-11 00:15:00+00:00,True,2022-07-11 00:15:00+00:00,2022-07-11 00:20:00+00:00,2022-07-11 01:15:00+00:00,36.08,36.08,36.05,36.41,0.0,0.02830188679245403,0.31132075471698095,-0.2830188679245269,0.08333333333333662,False
development,60,2022-09-20 15:50:00+00:00,2022-09-20 15:00:00+00:00,1.0,2022-09-20 18:00:00+00:00,-14.77832512315269,0.9299999999999962,2022-09-20 17:55:00+00:00,True,2022-09-20 17:55:00+00:00,2022-09-20 18:00:00+00:00,2022-09-20 18:55:00+00:00,31.52,31.75,31.48,31.89,-0.24731182795699072,0.043010752688171304,0.3978494623655941,-0.3548387096774228,0.09756097560975399,False
development,60,2022-09-21 18:00:00+00:00,2022-09-21 15:00:00+00:00,1.0,2022-09-21 18:15:00+00:00,-16.07915893630185,0.9400000000000048,2022-09-21 18:10:00+00:00,True,2022-09-21 18:10:00+00:00,2022-09-21 18:15:00+00:00,2022-09-21 19:10:00+00:00,31.3,32.69,31.27,33.48,-1.4787234042553083,0.03191489361702232,2.3191489361701967,-2.2872340425531745,0.013574660633484696,False
development,60,2022-11-27 15:15:00+00:00,2022-11-27 15:00:00+00:00,1.0,2022-11-27 23:25:00+00:00,-8.668105548979954,0.21899999999999942,2022-11-27 23:20:00+00:00,True,2022-11-27 23:20:00+00:00,2022-11-27 23:25:00+00:00,2022-11-28 00:20:00+00:00,14.114,14.133,14.005,14.183,-0.08675799086757262,0.4977168949771702,0.3150684931506815,0.18264840182648873,0.6123595505618009,False
development,60,2022-12-27 00:00:00+00:00,2022-12-26 15:00:00+00:00,1.0,2022-12-27 00:50:00+00:00,-5.055389484789896,0.11000000000000121,2022-12-27 00:45:00+00:00,True,2022-12-27 00:45:00+00:00,2022-12-27 00:50:00+00:00,2022-12-27 01:45:00+00:00,11.259,11.274,11.256,11.335,-0.1363636363636239,0.027272727272728007,0.6909090909090879,-0.6636363636363599,0.03797468354430494,False
development,60,2023-01-07 15:55:00+00:00,2023-01-07 15:00:00+00:00,2.0,2023-01-07 22:35:00+00:00,-6.367746797287078,0.15000000000000036,2023-01-07 22:30:00+00:00,True,2023-01-07 22:30:00+00:00,2023-01-07 22:35:00+00:00,2023-01-07 23:30:00+00:00,13.101,13.064,13.01,13.104,0.24666666666667147,0.6066666666666725,0.019999999999988867,0.5866666666666835,0.9680851063829962,True
development,60,2023-02-21 18:00:00+00:00,2023-02-21 15:00:00+00:00,2.0,2023-02-21 21:25:00+00:00,-14.591668627912446,0.7390000000000008,2023-02-21 21:20:00+00:00,True,2023-02-21 21:20:00+00:00,2023-02-21 21:25:00+00:00,2023-02-21 22:20:00+00:00,24.75,24.875,24.5,24.984,-0.1691474966170499,0.3382949932340998,0.3166441136671198,0.021650879566979975,0.5165289256198328,False
development,60,2023-02-28 15:25:00+00:00,2023-02-28 15:00:00+00:00,2.0,2023-02-28 20:05:00+00:00,-11.032343819229073,0.45899999999999963,2023-02-28 20:00:00+00:00,True,2023-02-28 20:00:00+00:00,2023-02-28 20:05:00+00:00,2023-02-28 21:00:00+00:00,22.072,21.921,21.89,22.243,0.3289760348583876,0.39651416122004085,0.3725490196078421,0.02396514161219876,0.5155807365439083,True
development,60,2023-03-05 15:30:00+00:00,2023-03-05 15:00:00+00:00,2.0,2023-03-05 18:00:00+00:00,-5.648525758214951,0.20199999999999818,2023-03-05 17:55:00+00:00,True,2023-03-05 17:55:00+00:00,2023-03-05 18:00:00+00:00,2023-03-05 18:55:00+00:00,21.092,21.115,21.0,21.139,-0.11386138613861334,0.45544554455445335,0.2326732673267377,0.22277227722771564,0.6618705035971164,False
development,60,2023-03-09 15:05:00+00:00,2023-03-09 15:00:00+00:00,2.0,2023-03-09 16:40:00+00:00,-13.837489943684611,0.5139999999999993,2023-03-09 16:35:00+00:00,True,2023-03-09 16:35:00+00:00,2023-03-09 16:40:00+00:00,2023-03-09 17:35:00+00:00,18.129,18.072,18.01,18.213,0.11089494163424558,0.2315175097276263,0.16342412451361818,0.06809338521400812,0.5862068965517246,True
development,60,2023-05-19 15:20:00+00:00,2023-05-19 15:00:00+00:00,2.0,2023-05-19 15:35:00+00:00,-6.405260594252338,0.22800000000000153,2023-05-19 15:30:00+00:00,True,2023-05-19 15:30:00+00:00,2023-05-19 15:35:00+00:00,2023-05-19 16:30:00+00:00,20.267,20.364,20.267,20.486,-0.42543859649123095,0.0,0.9605263157894725,-0.9605263157894725,0.0,False
development,60,2023-06-14 17:35:00+00:00,2023-06-14 15:00:00+00:00,2.0,2023-06-14 20:05:00+00:00,-10.76077713089557,0.3070000000000004,2023-06-14 20:00:00+00:00,True,2023-06-14 20:00:00+00:00,2023-06-14 20:05:00+00:00,2023-06-14 21:00:00+00:00,14.958,14.348,13.97,14.958,1.9869706840390837,3.218241042345271,0.0,3.218241042345271,1.0,True
development,60,2023-06-18 16:20:00+00:00,2023-06-18 15:00:00+00:00,2.0,2023-06-18 20:25:00+00:00,-10.388294166086053,0.26200000000000045,2023-06-18 20:20:00+00:00,True,2023-06-18 20:20:00+00:00,2023-06-18 20:25:00+00:00,2023-06-18 21:20:00+00:00,15.459,15.485,15.428,15.631,-0.09923664122137311,0.11832061068701814,0.6564885496183217,-0.5381679389313035,0.1527093596059059,False
development,60,2023-07-30 15:30:00+00:00,2023-07-30 15:00:00+00:00,3.0,2023-07-30 19:50:00+00:00,-14.970657511277906,0.34299999999999997,2023-07-30 19:45:00+00:00,True,2023-07-30 19:45:00+00:00,2023-07-30 19:50:00+00:00,2023-07-30 20:45:00+00:00,24.299,24.229,23.396,24.305,0.20408163265306206,2.6326530612244863,0.017492711370263054,2.6151603498542233,0.9933993399339932,True
development,60,2023-08-03 15:00:00+00:00,2023-08-03 15:00:00+00:00,3.0,2023-08-03 22:10:00+00:00,-11.36560443366813,0.5040000000000013,2023-08-03 22:05:00+00:00,True,2023-08-03 22:05:00+00:00,2023-08-03 22:10:00+00:00,2023-08-03 23:05:00+00:00,22.571,22.71,22.493,22.717,-0.27579365079364876,0.1547619047619102,0.28968253968253344,-0.13492063492062323,0.3482142857142986,False
development,60,2023-09-02 15:25:00+00:00,2023-09-02 15:00:00+00:00,3.0,2023-09-02 17:50:00+00:00,-7.91107041107042,0.3039999999999985,2023-09-02 17:45:00+00:00,True,2023-09-02 17:45:00+00:00,2023-09-02 17:50:00+00:00,2023-09-02 18:45:00+00:00,19.345,19.24,19.114,19.345,0.34539473684210836,0.7598684210526291,0.0,0.7598684210526291,1.0,True
development,60,2023-09-24 17:55:00+00:00,2023-09-24 15:00:00+00:00,3.0,2023-09-24 19:30:00+00:00,-4.531568228105909,0.1700000000000017,2023-09-24 19:25:00+00:00,True,2023-09-24 19:25:00+00:00,2023-09-24 19:30:00+00:00,2023-09-24 20:25:00+00:00,19.462,19.384,19.337,19.538,0.4588235294117566,0.7352941176470514,0.4470588235294103,0.28823529411764115,0.62189054726368,True
development,60,2023-10-02 15:00:00+00:00,2023-10-02 15:00:00+00:00,3.0,2023-10-02 18:40:00+00:00,-24.249041987720933,0.700999999999997,2023-10-02 18:35:00+00:00,True,2023-10-02 18:35:00+00:00,2023-10-02 18:40:00+00:00,2023-10-02 19:35:00+00:00,23.092,23.596,23.039,23.64,-0.7189728958630578,0.0756062767475,0.7817403708987221,-0.7061340941512221,0.08818635607320692,False
development,60,2023-10-24 15:10:00+00:00,2023-10-24 15:00:00+00:00,3.0,2023-10-24 15:40:00+00:00,-28.180975911056226,1.243000000000002,2023-10-24 15:35:00+00:00,True,2023-10-24 15:35:00+00:00,2023-10-24 15:40:00+00:00,2023-10-24 16:35:00+00:00,30.555,30.967,30.266,31.25,-0.3314561544650027,0.23250201126307402,0.5591311343523726,-0.3266291230892986,0.29369918699187086,False
development,60,2023-11-08 19:15:00+00:00,2023-11-08 15:00:00+00:00,3.0,2023-11-09 01:05:00+00:00,-11.343584572724996,0.9080000000000013,2023-11-09 01:00:00+00:00,True,2023-11-09 01:00:00+00:00,2023-11-09 01:05:00+00:00,2023-11-09 02:00:00+00:00,42.647,43.175,42.5,43.349,-0.5814977973568259,0.1618942731277514,0.7731277533039617,-0.6112334801762103,0.17314487632508724,False
development,60,2023-12-16 15:35:00+00:00,2023-12-16 15:00:00+00:00,3.0,2023-12-16 20:50:00+00:00,-21.33903765635803,2.888999999999996,2023-12-16 20:45:00+00:00,True,2023-12-16 20:45:00+00:00,2023-12-16 20:50:00+00:00,2023-12-16 21:45:00+00:00,73.395,73.57,73.157,74.28,-0.06057459328487276,0.08238144686742814,0.3063343717549347,-0.22395292488750657,0.21193232413178856,False
development,60,2024-01-30 15:25:00+00:00,2024-01-30 15:00:00+00:00,4.0,2024-01-30 23:25:00+00:00,-16.660716969788048,3.5379999999999967,2024-01-30 23:20:00+00:00,True,2024-01-30 23:20:00+00:00,2024-01-30 23:25:00+00:00,2024-01-31 00:20:00+00:00,102.901,99.779,98.5,103.033,0.8824194460146983,1.2439231204070098,0.0373092142453378,1.206613906161672,0.970880211780277,True
development,60,2024-02-19 15:20:00+00:00,2024-02-19 15:00:00+00:00,4.0,2024-02-20 01:20:00+00:00,-19.7173913043478,4.215000000000003,2024-02-20 01:15:00+00:00,True,2024-02-20 01:15:00+00:00,2024-02-20 01:20:00+00:00,2024-02-20 02:15:00+00:00,110.465,109.961,109.047,110.495,0.11957295373665587,0.3364175563463832,0.007117437722420193,0.329300118623963,0.9792817679558005,True
development,60,2024-03-19 17:10:00+00:00,2024-03-19 15:00:00+00:00,4.0,2024-03-19 22:15:00+00:00,-42.44157296123496,15.044000000000011,2024-03-19 22:10:00+00:00,True,2024-03-19 22:10:00+00:00,2024-03-19 22:15:00+00:00,2024-03-19 23:10:00+00:00,170.252,167.498,166.18,170.667,0.18306301515554488,0.2706726934325977,0.02758574847115074,0.24308694496144695,0.9075105861377328,True
