year,candidate,plans,resolved,wins,losses,wr,median_win_r,expectancy_r,total_r,profit_factor,max_loss_streak,max_drawdown_r,ambiguous,partial_open,baseline_wins,baseline_win_still_win,baseline_win_to_loss,baseline_losses,baseline_loss_to_win
2024,T2_FULL_TP2_FALLBACK_TP1,145,145,92,53,0.6344827586206897,0.334518682341985,-0.053285350417205155,-7.726375810494748,0.8542193243302877,5,13.87040503282578,0,0,108,92,16,37,0
2024,T3_FULL_TP3_FALLBACK_HIGHEST,145,145,84,61,0.5793103448275863,0.501515784106529,-0.06954337419278263,-10.08378925795348,0.8346919793778118,5,17.70005153086197,0,0,108,84,24,37,0
2024,T4_FULL_EXPANSION_FALLBACK_TP1,145,145,79,66,0.5448275862068965,0.5628834355828348,-0.03660581353677856,-5.307842962832892,0.9195781369267743,5,15.354499507509388,0,0,108,79,29,37,0
2024,T5_FULL_H1_NEAREST_FALLBACK_TP1,145,145,77,68,0.5310344827586206,0.5734072022160782,-0.10329974711878114,-14.978463332223265,0.7797284804084814,5,19.487336482877364,0,0,108,77,31,37,0
2024,T6_FULL_MAJOR_NEAREST_FALLBACK_TP1,145,145,84,61,0.5793103448275863,0.4726176206173182,-0.06056252045313871,-8.781565465705112,0.856039910398277,5,15.028932932519586,0,0,108,84,24,37,0
2024,R1_HALF_TP1_HALF_TP2_BE,145,138,101,37,0.7318840579710145,0.24572930354796335,0.005761445411446629,0.7950794667796348,1.0214886342372873,4,9.380452539948095,7,0,108,101,0,37,0
2024,R2_HALF_TP1_HALF_MAJOR_BE,145,143,106,37,0.7412587412587412,0.22073855564030373,0.018327951152337676,2.620897014784288,1.0708350544536294,4,8.909728975545335,2,0,108,106,0,37,0
2025,T1_FULL_TP1,186,186,137,49,0.7365591397849462,0.16577540106952965,-0.027650810624505393,-5.143050776158003,0.895039780078408,4,9.090043770098966,0,0,137,137,0,49,0
2025,T2_FULL_TP2_FALLBACK_TP1,186,186,129,57,0.6935483870967742,0.30465854949708654,0.008971872428366192,1.6687682716761119,1.029276636345195,5,9.633358747163633,0,0,137,129,8,49,0
2025,T3_FULL_TP3_FALLBACK_HIGHEST,186,186,114,72,0.6129032258064516,0.3896387592264915,-0.030076874523335705,-5.594298661340441,0.9223014074813829,5,15.171826587845413,0,0,137,114,23,49,0
2025,T4_FULL_EXPANSION_FALLBACK_TP1,186,186,109,77,0.5860215053763441,0.47695390781562946,0.02382104003628141,4.430713446748342,1.0575417330746537,6,13.72101291782617,0,0,137,109,28,49,0
2025,T5_FULL_H1_NEAREST_FALLBACK_TP1,186,186,114,72,0.6129032258064516,0.4463185684951505,0.032032575780074936,5.9580590950939385,1.0827508207651935,5,8.782507186183373,0,0,137,114,23,49,0
2025,T6_FULL_MAJOR_NEAREST_FALLBACK_TP1,186,186,118,68,0.6344086021505376,0.4021118938300228,0.01198020650792435,2.2283184104739293,1.032769388389322,5,13.13125346792398,0,0,137,118,19,49,0
2025,R1_HALF_TP1_HALF_TP2_BE,186,176,127,49,0.7215909090909091,0.19756097560975555,-0.02285036360356479,-4.021663994227403,0.9179252246076042,4,9.05414355813788,10,0,137,127,0,49,0
2025,R2_HALF_TP1_HALF_MAJOR_BE,186,182,133,49,0.7307692307692307,0.1969592259847934,-0.008316103536106111,-1.5135308435713122,0.9691116154373204,4,9.462642854836222,4,0,137,133,0,49,0
2026,T1_FULL_TP1,86,86,64,22,0.7441860465116279,0.19241826503492332,0.05376389477295685,4.623694950474289,1.2101679522942859,2,4.671923129021771,0,0,64,64,0,22,0
2026,T2_FULL_TP2_FALLBACK_TP1,86,86,56,30,0.6511627906976745,0.4713524941432018,0.08046744161562916,6.920199978944108,1.2306733326314705,4,7.162581874864209,0,0,64,56,8,22,0
2026,T3_FULL_TP3_FALLBACK_HIGHEST,86,86,51,35,0.5930232558139535,0.5954198473282449,0.03762245410080094,3.2355310526688807,1.092443744361968,4,8.672189744260095,0,0,64,51,13,22,0
2026,T4_FULL_EXPANSION_FALLBACK_TP1,86,86,44,42,0.5116279069767442,0.6882606788341394,-0.007812485865141161,-0.6718737844021399,0.9840030051332824,7,9.339747302833176,0,0,64,44,20,22,0
2026,T5_FULL_H1_NEAREST_FALLBACK_TP1,86,86,47,39,0.5465116279069767,0.5868421052631697,-0.015497339329903591,-1.3327711823717088,0.965826379939187,6,9.808241674109553,0,0,64,47,17,22,0
2026,T6_FULL_MAJOR_NEAREST_FALLBACK_TP1,86,86,49,37,0.5697674418604651,0.555031446540875,0.003397731568182969,0.29220491486373534,1.007897430131452,6,9.229661157164356,0,0,64,49,15,22,0
2026,R1_HALF_TP1_HALF_TP2_BE,86,85,63,22,0.7411764705882353,0.192913385826778,0.0384870852696899,3.2714022479236418,1.1487001021783472,2,5.261148297451601,1,0,64,63,0,22,0
2026,R2_HALF_TP1_HALF_MAJOR_BE,86,84,62,22,0.7380952380952381,0.19645669291339724,0.05366073523618593,4.507501759839618,1.2048864436290734,2,4.893526209248689,2,0,64,62,0,22,0
