candidate_id,snapshot_age_min,source_quantile,source_n,threshold,n,wr,pf,net,expectancy,max_dd,max_loss_streak,wr_5bps,pf_5bps,net_5bps,expectancy_5bps,max_dd_5bps,max_loss_streak_5bps,trigger_count,trigger_rate,l0_trigger_count,other_loss_trigger_count,winner_trigger_count,winner_flips_nonpositive,winner_pnl_delta,winner_damage,l0_pnl_delta,other_loss_pnl_delta,delta_net,delta_net_5bps,positive_raw_blocks,positive_stress_blocks,gate__source_support,gate__raw_net,gate__stress_net,gate__raw_pf,gate__stress_pf,gate__stress_wr,gate__raw_dd,gate__raw_blocks,gate__stress_blocks,gate__l0_positive,gate__l0_gt_winner_damage,development_gate_pass
A60_Q25,60,0.25,33,0.33667907471417136,601,0.3643926788685524,1.3450866670864579,367.9272533410164,0.612191769286217,79.16768222641878,10,0.3610648918469218,1.1873339559718195,217.67725334101635,0.3621917692862169,98.09843505799563,10,77,0.1281198003327787,25,23,29,27,-215.00831850482956,215.00831850482956,205.47950473657343,38.54544622704298,29.016632458786827,29.01663245878683,3,3,True,True,True,True,True,False,True,False,False,True,False,False
A60_Q50,60,0.5,33,0.5133333333333364,601,0.389351081530782,1.3442176533390835,388.8998521145962,0.6470879402905094,113.75081685076583,10,0.3860232945091514,1.1953193533564694,238.64985211459606,0.39708794029050926,134.250816850766,10,30,0.04991680532445923,17,3,10,10,-77.4234576209491,77.4234576209491,117.51852850241544,9.89416035090024,49.98923123236659,49.98923123236659,3,3,True,True,True,True,True,False,True,False,False,True,True,False
A60_Q75,60,0.75,33,0.7375178316690466,601,0.40266222961730447,1.326245660893465,381.2323157289302,0.6343299762544595,113.75081685076589,10,0.39933444259567386,1.1835261146226033,230.98231572893013,0.38432997625445947,134.250816850766,10,13,0.021630615640599003,9,2,2,2,-23.1652032919748,23.1652032919748,58.0467255178364,7.440172620839014,42.32169484670062,42.32169484670062,3,3,True,True,True,True,True,False,True,False,False,True,True,False
A120_Q25,120,0.25,29,0.5887850467289742,601,0.3910149750415973,1.3881642983863058,425.2051083034104,0.7074960204715647,114.00755046324576,10,0.3876871880199667,1.2315973152364323,274.9551083034103,0.4574960204715646,134.54826085192025,10,40,0.06655574043261231,22,9,9,9,-76.38074937183065,76.38074937183065,165.54120235372196,-2.8659655607105035,86.29448742118078,86.29448742118078,5,5,True,True,True,True,True,False,True,True,True,True,True,False
A120_Q50,120,0.5,29,0.664723032069965,601,0.39600665557404324,1.3350783948174465,384.9147462433965,0.6404571484915084,120.76909225417938,10,0.39267886855241263,1.1892813585449105,234.6647462433965,0.3904571484915083,140.51909225417944,10,25,0.04159733777038269,15,4,6,6,-49.92168438303314,49.92168438303314,96.31573433914065,-0.38992459494052767,46.004125361166984,46.004125361166984,4,4,True,True,True,True,True,False,True,True,True,True,True,False
A120_Q75,120,0.75,29,0.8036529680365325,601,0.40099833610648916,1.3045270265888897,361.48183460617815,0.6014672788788322,134.39357236504367,10,0.39767054908485855,1.1653719591021168,211.2318346061781,0.3514672788788321,154.8935723650439,10,14,0.02329450915141431,8,3,3,3,-15.442188471752438,15.442188471752438,45.27827411174406,-7.264871916043026,22.5712137239486,22.571213723948603,5,5,True,True,True,True,True,False,True,True,True,True,True,False
